dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D05;1833;2.637510085515891e-05;2.8697788781926223e-05;0.2687529078784119;0.611328125;True;145;1.4031926375560504;True;0.611328125
D05;1852;1.956176847224488e-05;2.1363784417771168e-05;0.2779272642679901;0.62109375;True;146;1.220957497779774;True;0.62109375
D05;1547;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;116;1.1985177270837437;True;1.0
D05;1537;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;115;1.1956439335210363;True;1.0
D05;1557;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;117;1.1952345665476423;True;1.0
D05;1527;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;114;1.1874595507226813;True;1.0
D05;1568;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;118;1.1844542999955832;True;1.0
D05;1578;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;119;1.1751268192102136;True;1.0
D05;1517;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;113;1.1729248618339017;True;1.0
D05;1588;7.496890411186199e-12;1.674958848948028e-11;0.7402101426799007;0.99609375;True;120;1.1726998916055669;True;0.99609375
D05;1597;8.233670499558598e-12;1.8041942515592616e-11;0.7372470145781638;0.994140625;True;121;1.1703473212635436;True;0.994140625
D05;739;1.4396425455681949e-11;2.841873783407476e-11;0.7195903768610422;-0.982421875;True;35;1.166980661819983;True;0.982421875
D05;1645;2.7157084588492492e-08;3.20847813888238e-08;0.4822696960297767;0.80859375;True;126;1.161217253123143;True;0.80859375
D05;1653;9.539318491784306e-07;1.0797539860181904e-06;0.3712730691687345;0.712890625;True;127;1.1589855460976053;True;0.712890625
D05;1628;5.074855094390451e-10;7.283784323719257e-10;0.6072299550248139;0.904296875;True;124;1.1579668585093625;True;0.904296875
D05;1638;4.075650793223015e-09;5.310774953558071e-09;0.5417299937965261;0.85546875;True;125;1.1579495156433737;True;0.85546875
D05;1608;3.6020412458034424e-11;6.649672902918867e-11;0.690627907878412;0.962890625;True;122;1.1573565056619712;True;0.962890625
D05;1507;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;112;1.1565455481227778;True;1.0
D05;1617;1.6445415191184615e-10;2.67694813945394e-10;0.6427264267990075;0.9296875;True;123;1.1546978961048107;True;0.9296875
D05;1663;3.5408484053770364e-05;3.838414418302485e-05;0.2597239454094293;0.6015625;True;128;1.1504841240419976;True;0.6015625
D05;750;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;-1.0;True;36;1.1367298791598957;True;1.0
D05;735;9.093644292926818e-09;1.10820347265555e-08;0.5165477667493796;-0.8359375;True;34;1.1348752371522208;True;0.8359375
D05;1495;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;111;1.1318831181092077;True;1.0
D05;1673;0.0002739553352513;0.0002824949183511;0.197428466191067;0.529296875;True;129;1.1186056237866122;True;0.529296875
D05;1486;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;110;1.1141491569500859;True;1.0
D05;1480;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;109;1.101973702262557;True;1.0
D05;555;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;-1.0;True;15;1.0890344053347907;True;1.0
D05;544;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;-1.0;True;14;1.0873960405758143;True;1.0
D05;761;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;-1.0;True;37;1.0831904493060789;True;1.0
D05;534;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;-1.0;True;13;1.080483344129405;True;1.0
D05;1468;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;108;1.07647303148073;True;1.0
D05;1932;5.013420107171905e-05;5.377889455967352e-05;0.2490811104218362;0.58984375;True;154;1.071765463971827;True;0.58984375
D05;404;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;-1.0;True;0;1.0717513981102258;True;1.0
D05;1942;8.279927681518953e-06;9.135089658308431e-06;0.3043889578163771;0.6484375;True;155;1.0713624309719174;True;0.6484375
D05;1862;2.0020974900728697e-06;2.24510768296307e-06;0.348274658808933;0.69140625;True;147;1.0667222395095184;True;0.69140625
D05;1952;2.0020974900728697e-06;2.24510768296307e-06;0.348274658808933;0.69140625;True;156;1.0642449472757936;True;0.69140625
D05;564;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;-1.0;True;16;1.0589484309341957;True;1.0
D05;1962;1.2211680465352746e-07;1.4134399906567988e-07;0.4352783808933002;0.76953125;True;157;1.05344591160354;True;0.76953125
D05;415;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;-1.0;True;1;1.0495160510074801;True;1.0
D05;1968;9.093644292926818e-09;1.10820347265555e-08;0.5165477667493796;0.8359375;True;158;1.048080492891904;True;0.8359375
D05;1453;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;107;1.046475352813015;True;1.0
D05;771;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;-1.0;True;38;1.0452275263408437;True;1.0
D05;524;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;-1.0;True;12;1.0424458407222827;True;1.0
D05;1977;1.7948189018726243e-09;2.404424276773842e-09;0.5674937965260546;0.875;True;159;1.0413070779851434;True;0.875
D05;1914;0.0001101732511514;0.0001159391165272;0.2250620347394541;0.5625;True;153;1.0395372242384082;True;0.5625
D05;2447;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;1.0;True;206;1.0364481013257278;True;1.0
D05;423;6.211923275036763e-12;1.5350186309759518e-11;0.7461538461538462;-1.0;True;2;1.0357273544572112;True;1.0
