banda_nm;rho_spearman_etr;p_spearman_etr;passa_p_0001;intervalo_10nm
1460;-0.21826086956521737;0.3055543915844942;False;111
1461;-0.21826086956521737;0.3055543915844942;False;111
1462;-0.23391304347826083;0.27128359982868233;False;111
1463;-0.23565217391304347;0.2676335104066907;False;111
1464;-0.23565217391304347;0.2676335104066907;False;111
1465;-0.23565217391304347;0.2676335104066907;False;111
1466;-0.23565217391304347;0.2676335104066907;False;111
1467;-0.23565217391304347;0.2676335104066907;False;111
1468;-0.23565217391304347;0.2676335104066907;False;111
1469;-0.23565217391304347;0.2676335104066907;False;111
1470;-0.25217391304347825;0.23452757092161952;False;112
1471;-0.25217391304347825;0.23452757092161952;False;112
1472;-0.2495652173913043;0.23956648054567867;False;112
1473;-0.2495652173913043;0.23956648054567867;False;112
1474;-0.2495652173913043;0.23956648054567867;False;112
1475;-0.2495652173913043;0.23956648054567867;False;112
1476;-0.2495652173913043;0.23956648054567867;False;112
1477;-0.2678260869565217;0.20576390509564654;False;112
1478;-0.27478260869565213;0.19378063586855726;False;112
1479;-0.28086956521739126;0.18369366089868788;False;112
1480;-0.28086956521739126;0.18369366089868788;False;113
1481;-0.28086956521739126;0.18369366089868788;False;113
1482;-0.28086956521739126;0.18369366089868788;False;113
1483;-0.24695652173913044;0.24467584594576178;False;113
1484;-0.23739130434782607;0.2640149612138324;False;113
1485;-0.23739130434782607;0.2640149612138324;False;113
1486;-0.23739130434782607;0.2640149612138324;False;113
1487;-0.23565217391304347;0.2676335104066907;False;113
1488;-0.23478260869565212;0.2694546117695452;False;113
1489;-0.23739130434782607;0.2640149612138324;False;113
1490;-0.23739130434782607;0.2640149612138324;False;114
1491;-0.23739130434782607;0.2640149612138324;False;114
1492;-0.23739130434782607;0.2640149612138324;False;114
1493;-0.23739130434782607;0.2640149612138324;False;114
1494;-0.23826086956521736;0.26221750952163625;False;114
1495;-0.23652173913043475;0.265820294159618;False;114
1496;-0.23652173913043475;0.265820294159618;False;114
1497;-0.23652173913043475;0.265820294159618;False;114
1498;-0.23652173913043475;0.265820294159618;False;114
1499;-0.2495652173913043;0.23956648054567867;False;114
1500;-0.24260869565217388;0.25334838197246123;False;115
1501;-0.23652173913043475;0.265820294159618;False;115
1502;-0.24434782608695652;0.24985580217173992;False;115
1503;-0.2626086956521739;0.21507317009837784;False;115
1504;-0.2626086956521739;0.21507317009837784;False;115
1505;-0.2626086956521739;0.21507317009837784;False;115
1506;-0.2626086956521739;0.21507317009837784;False;115
1507;-0.2626086956521739;0.21507317009837784;False;115
1508;-0.2626086956521739;0.21507317009837784;False;115
1509;-0.2626086956521739;0.21507317009837784;False;115
1510;-0.2626086956521739;0.21507317009837784;False;116
1511;-0.2626086956521739;0.21507317009837784;False;116
1512;-0.27043478260869563;0.20121293703333992;False;116
1513;-0.27043478260869563;0.20121293703333992;False;116
1514;-0.27043478260869563;0.20121293703333992;False;116
1515;-0.27304347826086955;0.19673072289025417;False;116
1516;-0.2721739130434782;0.198217172315479;False;116
1517;-0.2721739130434782;0.198217172315479;False;116
1518;-0.2721739130434782;0.198217172315479;False;116
1519;-0.2721739130434782;0.198217172315479;False;116
1520;-0.2721739130434782;0.198217172315479;False;117
1521;-0.27652173913043476;0.19086089033898032;False;117
1522;-0.27652173913043476;0.19086089033898032;False;117
1523;-0.27304347826086955;0.19673072289025417;False;117
1524;-0.27304347826086955;0.19673072289025417;False;117
1525;-0.27304347826086955;0.19673072289025417;False;117
1526;-0.27304347826086955;0.19673072289025417;False;117
1527;-0.27999999999999997;0.18511205365132619;False;117
1528;-0.27999999999999997;0.18511205365132619;False;117
1529;-0.27999999999999997;0.18511205365132619;False;117
1530;-0.2669565217391304;0.20729622036281858;False;118
1531;-0.27652173913043476;0.19086089033898032;False;118
1532;-0.27652173913043476;0.19086089033898032;False;118
1533;-0.2773913043478261;0.1894123670698223;False;118
1534;-0.2773913043478261;0.1894123670698223;False;118
1535;-0.2773913043478261;0.1894123670698223;False;118
1536;-0.2713043478260869;0.1997112401580552;False;118
1537;-0.2713043478260869;0.1997112401580552;False;118
1538;-0.27478260869565213;0.19378063586855726;False;118
1539;-0.27478260869565213;0.19378063586855726;False;118
1540;-0.2678260869565217;0.20576390509564654;False;119
1541;-0.2678260869565217;0.20576390509564654;False;119
1542;-0.2678260869565217;0.20576390509564654;False;119
1543;-0.27043478260869563;0.20121293703333992;False;119
1544;-0.27043478260869563;0.20121293703333992;False;119
1545;-0.27043478260869563;0.20121293703333992;False;119
1546;-0.27043478260869563;0.20121293703333992;False;119
1547;-0.25304347826086954;0.23286356530495433;False;119
1548;-0.2417391304347826;0.25510646621773336;False;119
1549;-0.2417391304347826;0.25510646621773336;False;119
1550;-0.23391304347826083;0.27128359982868233;False;120
1551;-0.23391304347826083;0.27128359982868233;False;120
1552;-0.2434782608695652;0.25159816184284295;False;120
1553;-0.23478260869565212;0.2694546117695452;False;120
1554;-0.23478260869565212;0.2694546117695452;False;120
1555;-0.23478260869565212;0.2694546117695452;False;120
1556;-0.23478260869565212;0.2694546117695452;False;120
1557;-0.23478260869565212;0.2694546117695452;False;120
1558;-0.23478260869565212;0.2694546117695452;False;120
1559;-0.24260869565217388;0.25334838197246123;False;120
1560;-0.24260869565217388;0.25334838197246123;False;121
1561;-0.24260869565217388;0.25334838197246123;False;121
1562;-0.23478260869565212;0.2694546117695452;False;121
1563;-0.24608695652173912;0.24639464844484835;False;121
1564;-0.2643478260869565;0.2119392787870507;False;121
1565;-0.2643478260869565;0.2119392787870507;False;121
1566;-0.2643478260869565;0.2119392787870507;False;121
1567;-0.2643478260869565;0.2119392787870507;False;121
1568;-0.2643478260869565;0.2119392787870507;False;121
1569;-0.2643478260869565;0.2119392787870507;False;121
1570;-0.2643478260869565;0.2119392787870507;False;122
1571;-0.2643478260869565;0.2119392787870507;False;122
1572;-0.2643478260869565;0.2119392787870507;False;122
1573;-0.2643478260869565;0.2119392787870507;False;122
1574;-0.268695652173913;0.2042392593734892;False;122
1575;-0.268695652173913;0.2042392593734892;False;122
1576;-0.268695652173913;0.2042392593734892;False;122
1577;-0.2721739130434782;0.198217172315479;False;122
1578;-0.2652173913043478;0.21038389787314837;False;122
1579;-0.2652173913043478;0.21038389787314837;False;122
1580;-0.2652173913043478;0.21038389787314837;False;123
1581;-0.2652173913043478;0.21038389787314837;False;123
1582;-0.2652173913043478;0.21038389787314837;False;123
1583;-0.2652173913043478;0.21038389787314837;False;123
1584;-0.2652173913043478;0.21038389787314837;False;123
1585;-0.2652173913043478;0.21038389787314837;False;123
1586;-0.2652173913043478;0.21038389787314837;False;123
1587;-0.2652173913043478;0.21038389787314837;False;123
1588;-0.2652173913043478;0.21038389787314837;False;123
1589;-0.2652173913043478;0.21038389787314837;False;123
1590;-0.2652173913043478;0.21038389787314837;False;124
1591;-0.2652173913043478;0.21038389787314837;False;124
1592;-0.2652173913043478;0.21038389787314837;False;124
1593;-0.2652173913043478;0.21038389787314837;False;124
1594;-0.2652173913043478;0.21038389787314837;False;124
1595;-0.248695652173913;0.24126176688795448;False;124
1596;-0.2452173913043478;0.24812129907550173;False;124
1597;-0.2452173913043478;0.24812129907550173;False;124
1598;-0.2452173913043478;0.24812129907550173;False;124
1599;-0.2452173913043478;0.24812129907550173;False;124
1600;-0.2452173913043478;0.24812129907550173;False;125
1601;-0.2452173913043478;0.24812129907550173;False;125
1602;-0.2452173913043478;0.24812129907550173;False;125
1603;-0.2452173913043478;0.24812129907550173;False;125
1604;-0.2452173913043478;0.24812129907550173;False;125
1605;-0.2452173913043478;0.24812129907550173;False;125
1606;-0.23565217391304347;0.2676335104066907;False;125
1607;-0.23565217391304347;0.2676335104066907;False;125
1608;-0.23565217391304347;0.2676335104066907;False;125
1609;-0.23565217391304347;0.2676335104066907;False;125
1610;-0.23565217391304347;0.2676335104066907;False;126
1611;-0.23565217391304347;0.2676335104066907;False;126
1612;-0.23913043478260865;0.2604279368029269;False;126
1613;-0.23913043478260865;0.2604279368029269;False;126
1614;-0.23913043478260865;0.2604279368029269;False;126
1615;-0.23913043478260865;0.2604279368029269;False;126
1616;-0.23913043478260865;0.2604279368029269;False;126
1617;-0.23913043478260865;0.2604279368029269;False;126
1618;-0.23913043478260865;0.2604279368029269;False;126
1619;-0.23913043478260865;0.2604279368029269;False;126
1620;-0.23913043478260865;0.2604279368029269;False;127
1621;-0.23913043478260865;0.2604279368029269;False;127
1622;-0.23913043478260865;0.2604279368029269;False;127
1623;-0.23913043478260865;0.2604279368029269;False;127
1624;-0.23913043478260865;0.2604279368029269;False;127
1625;-0.23913043478260865;0.2604279368029269;False;127
1626;-0.2252173913043478;0.2900074275938714;False;127
1627;-0.2295652173913043;0.28054687940936796;False;127
1628;-0.2295652173913043;0.28054687940936796;False;127
1629;-0.2252173913043478;0.2900074275938714;False;127
1630;-0.2252173913043478;0.2900074275938714;False;128
1631;-0.2295652173913043;0.28054687940936796;False;128
1632;-0.20869565217391303;0.32775348376704777;False;128
1633;-0.2252173913043478;0.2900074275938714;False;128
1634;-0.21739130434782608;0.30753321054890714;False;128
1635;-0.21739130434782608;0.30753321054890714;False;128
1636;-0.2217391304347826;0.2977178574717595;False;128
1637;-0.22869565217391302;0.28242320763631645;False;128
1638;-0.2026086956521739;0.34237332678092114;False;128
1639;-0.19565217391304346;0.3595479632342293;False;128
1640;-0.19565217391304346;0.3595479632342293;False;129
1641;-0.19652173913043475;0.35737406951590367;False;129
1642;-0.19652173913043475;0.35737406951590367;False;129
1643;-0.19652173913043475;0.35737406951590367;False;129
1644;-0.19652173913043475;0.35737406951590367;False;129
1645;-0.19652173913043475;0.35737406951590367;False;129
1646;-0.19652173913043475;0.35737406951590367;False;129
1647;-0.19652173913043475;0.35737406951590367;False;129
1648;-0.19652173913043475;0.35737406951590367;False;129
1649;-0.19652173913043475;0.35737406951590367;False;129
1650;-0.19652173913043475;0.35737406951590367;False;130
1651;-0.19652173913043475;0.35737406951590367;False;130
1652;-0.19652173913043475;0.35737406951590367;False;130
1653;-0.19652173913043475;0.35737406951590367;False;130
