seed;fold;banda_nm;vip
42;1;405;1.267849028838125
42;1;711;0.6647035955644136
42;1;714;0.6783984461719916
42;1;741;0.8096679578694304
42;1;1351;1.179078895195472
42;1;1361;1.125331420827625
42;1;1370;0.9777952852118589
42;1;1379;0.754300331376707
42;1;1380;0.7279274869714331
42;1;1390;0.5747454504468049
42;1;1528;1.0712277843424383
42;1;1538;1.0619793032331932
42;1;1548;1.0438668472557442
42;1;1641;0.508765550322197
42;1;1651;0.4410362689009495
42;1;1835;0.6890440635434015
42;1;1838;0.6927325439297346
42;1;1921;1.1390261729108955
42;1;1923;1.150277381188929
42;1;1931;1.1978752528195007
42;1;1933;1.2090678422947028
42;1;1941;1.2486684689679797
42;1;1943;1.2561731097012794
42;1;1951;1.2769498227131881
42;1;1953;1.2798680568027754
42;1;1963;1.2821742560319542
42;1;2263;0.6730758031276447
42;2;405;1.2650424777512794
42;2;711;0.6596798231597585
42;2;714;0.6629085418027484
42;2;741;0.923415987385292
42;2;1351;0.9588719889143774
42;2;1361;0.9100789521907608
42;2;1370;0.7985171975699239
42;2;1379;0.6701342998243158
42;2;1380;0.6568119458294375
42;2;1390;0.5926877718364869
42;2;1528;1.0811824516329
42;2;1538;1.0735623727059478
42;2;1548;1.0566669121325463
42;2;1641;0.627268348488452
42;2;1651;0.5580238401719179
42;2;1835;0.7535811160836156
42;2;1838;0.7538180746033039
42;2;1921;1.1731730529762063
42;2;1923;1.184216138140595
42;2;1931;1.2302270244757492
42;2;1933;1.2409885057076273
42;2;1941;1.2782610235816532
42;2;1943;1.2852427222215626
42;2;1951;1.3034394102055742
42;2;1953;1.3057089096564563
42;2;1963;1.3040542224771303
42;2;2263;0.7442144737533465
42;3;405;1.2906447279858801
42;3;711;0.6905170019331327
42;3;714;0.7026139435950567
42;3;741;0.8708396019508592
42;3;1351;1.0731043402953413
42;3;1361;0.9668069951952437
42;3;1370;0.8019875676484601
42;3;1379;0.6218698576771435
42;3;1380;0.6049782651386773
