posicao;banda_nm;vip
1;1963;1.3028960071144393
2;1953;1.3009949076277223
3;1951;1.2981185835753994
4;405;1.282428421072112
5;1943;1.2777087234696334
6;1941;1.2703852353212772
7;1933;1.2318218145304842
8;1931;1.2209443406451066
9;1923;1.1751303354369032
10;1921;1.1642659850637254
11;1528;1.0983315817208672
12;1538;1.088856269543809
13;1351;1.0706422227713024
14;1548;1.0699772983909652
15;1361;0.9971598319201977
16;741;0.8634837452283743
17;1370;0.851164458389978
18;1838;0.7059594551061009
19;1835;0.7033415805436457
20;2263;0.6932350015856522
21;714;0.6894218343845794
22;711;0.6785407231450605
23;1379;0.6684310266102275
24;1380;0.6488825537460235
25;1641;0.5609712750280476
26;1390;0.554299076968578
27;1651;0.49250163155037546
