posicao;banda_nm;vip
1;1926;2.155756106524362
2;1936;2.0986214323792924
3;1916;2.081867358182782
4;1946;1.9557474834612987
5;1836;1.825895474400642
6;1956;1.7799216874137835
7;1906;1.7380180091737771
8;1846;1.6859398160186072
9;1374;1.6291946019722487
10;1966;1.6164977462485035
11;1828;1.491789001636847
12;1976;1.4840330172291096
13;1856;1.4404804741938237
14;1820;1.392080940796878
15;1986;1.3796417786634192
16;1367;1.3533357325019515
17;1381;1.309022200831164
18;1996;1.296985261099757
19;1810;1.2677628375002852
20;2256;1.2586863461947808
21;2246;1.256270474481191
22;2266;1.2523353499505518
23;2236;1.2387009398578233
24;405;1.234532452390022
25;2006;1.2322235656250577
26;2226;1.218136689978403
27;2276;1.216729131211247
28;747;1.2120137943617875
29;2216;1.2053533172786777
30;737;1.181258025634223
31;1800;1.1795214011537933
32;2206;1.1761478239385375
33;1520;1.175844496151769
34;1530;1.1755992917651399
35;2016;1.1742041972920896
36;2286;1.169236083721598
37;1540;1.166543189819803
38;1510;1.166472163093702
39;1500;1.1530772947557302
40;2296;1.1496625247987833
41;1550;1.1436393077990292
42;2196;1.1426398927396648
43;415;1.1360923397311546
44;1866;1.1341273322205123
45;1490;1.1327272866665075
46;2026;1.116539045533867
47;2306;1.1109356407019877
48;1560;1.109666771603771
49;1480;1.1034227935803569
50;2186;1.1018557844042955
51;1790;1.0893115531222257
52;1470;1.0676170767359972
53;2036;1.0624458185098669
54;425;1.0610100095385209
55;2176;1.0592810304156288
56;1570;1.058041749914196
57;1896;1.0514388122260392
58;2316;1.0360024269857475
59;757;1.03368604108399
60;1460;1.0266203023306912
61;1357;1.0149092255049188
62;2166;1.0134354854343703
63;2046;1.0099991622330338
64;1780;1.0006247777390342
65;1580;0.9890034706401194
66;435;0.9853180208782617
67;2326;0.9804423120139761
68;1450;0.9752434956701478
69;1730;0.972976810854662
70;1007;0.9719667614503997
71;1760;0.9704229550779087
72;1017;0.9700713370106634
73;997;0.9662785091299506
74;2156;0.9638623056788136
75;1750;0.9631781617369083
76;1770;0.9601633147758714
77;987;0.9570800289962021
78;2446;0.9565520634512068
79;1740;0.9564489770393536
80;2056;0.9562527351394009
81;967;0.9439187606271834
82;977;0.940302909665908
83;1027;0.937335228834332
84;957;0.9368266731219481
85;2336;0.9358858196580242
86;445;0.9319968152436429
87;1720;0.9306539817184012
88;1037;0.9248266544962026
89;947;0.9247694853437957
90;1590;0.9229846579920423
91;937;0.9202912719817365
92;767;0.9124861722255206
93;2146;0.9122075275315895
94;1047;0.910629800457105
95;1390;0.9102127604414878
96;927;0.9088833446634907
97;917;0.9075784562066861
98;2066;0.9075034429479518
99;2346;0.9057186305734205
100;1440;0.9002608069721908
101;907;0.8988238907205377
102;1057;0.8977929984846295
103;897;0.8962405849549017
104;2436;0.8915981754075257
105;1876;0.8903442021509745
106;695;0.88969594266862
