seed;fold;banda_nm;vip
42;1;405;1.7610808429663196
42;1;415;1.735609307700424
42;1;425;1.6775206582147262
42;1;435;1.6430204734581997
42;1;445;1.5861172288063359
42;1;455;1.5165602368585291
42;1;465;1.4503865859292089
42;1;475;1.3871901682592525
42;1;485;1.3182223587095196
42;1;495;1.2344664526369593
42;1;505;1.0952230983306392
42;1;515;0.8492754488438802
42;1;525;0.7850846457739589
42;1;535;0.9488480673185113
42;1;545;1.049503577863997
42;1;555;1.0920710695177864
42;1;565;0.9980365987202893
42;1;575;0.8613194137265247
42;1;585;0.8001160583702146
42;1;595;0.7739552343506124
42;1;605;0.7644053107273547
42;1;615;0.762059747915618
42;1;625;0.7692966074781937
42;1;635;0.7724333445023845
42;1;645;0.8105590765070434
42;1;655;0.8525589657969336
42;1;665;0.8948631853666538
42;1;675;0.9403274319667764
42;1;685;0.9603404784090448
42;1;695;0.833586418735892
42;1;705;1.6291870683387757
42;1;715;1.8465874119735919
42;1;725;1.7607219724987426
42;1;735;1.3518266781533244
42;1;745;0.8321478336236514
42;1;755;0.7626058655368698
42;1;765;0.7904307278319201
42;1;775;0.7913768788173005
42;1;785;0.7916156155689843
42;1;795;0.7919086265255422
42;1;805;0.7923155876199303
42;1;815;0.7914387355961995
42;1;825;0.7896859744444398
42;1;835;0.7885005913232326
42;1;845;0.7882574476206696
42;1;855;0.7905572767747373
42;1;865;0.7933982306364258
42;1;875;0.7952893090067644
42;1;885;0.7963712361274032
42;1;895;0.7972654612357098
42;1;905;0.7989470098079098
42;1;915;0.7983767255766019
42;1;925;0.7966715414703759
42;1;935;0.7948130168275439
42;1;945;0.7930769339171747
42;1;955;0.7884167889750391
42;1;965;0.7876201471078911
42;1;975;0.7873605318983989
42;1;985;0.7919063440792616
42;1;995;0.7936108900942241
42;1;1005;0.7985288238363938
42;1;1015;0.7979061188851401
42;1;1025;0.7963573015417084
42;1;1035;0.7969846839426995
42;1;1045;0.7956494434369195
42;1;1055;0.7995153282111513
42;1;1065;0.7974917793650311
42;1;1075;0.7995641142257651
42;1;1085;0.8009115593532633
42;1;1095;0.7998272541976995
42;1;1105;0.799205073883672
42;1;1115;0.7979618244227805
42;1;1125;0.7978072822281892
42;1;1135;0.8031088720658442
42;1;1145;0.8321747514809719
42;1;1155;0.8816015264454249
42;1;1165;0.8789001935399106
42;1;1175;0.8548088303813345
42;1;1185;0.8427595619034909
42;1;1195;0.8423605046338188
42;1;1205;0.8461223838382442
42;1;1215;0.850197006345623
42;1;1225;0.8579849507071723
42;1;1235;0.8608273139876566
42;1;1245;0.8677699311169769
42;1;1255;0.8782980265031107
42;1;1265;0.8927800298524409
42;1;1275;0.9172509174671356
42;1;1285;0.9471019922691406
42;1;1295;0.9800355091877309
42;1;1305;1.0378062119235936
42;1;1315;1.122764842491814
