modelo;modo;genotipo;fold;accuracy;precision;recall;f1_score;kappa;auc_roc
gradient_boosting;agrupado;todos;1;0.9111111111111111;0.9172932330827067;0.9037037037037037;0.9104477611940298;0.8222222222222222;0.9620850480109738
gradient_boosting;agrupado;todos;2;0.9481481481481482;0.9477611940298507;0.9477611940298507;0.9477611940298507;0.8962906057945567;0.9803007023705005
gradient_boosting;agrupado;todos;3;0.9518518518518518;0.9552238805970149;0.9481481481481482;0.9516728624535316;0.9037037037037037;0.9887517146776406
gradient_boosting;agrupado;todos;4;0.9814126394052045;0.9923664122137404;0.9701492537313433;0.9811320754716981;0.9628216822843243;0.9976782752902156
gradient_boosting;agrupado;todos;5;0.9516728624535316;0.935251798561151;0.9701492537313433;0.9523809523809523;0.903357744921929;0.9921503593145384
