seed;fold;dia;classe_real_nirrig;classe_predita_nirrig;score_plsda
43;3;D02;1;0;0.4197576511808214
43;3;D02;0;1;0.5584688642435385
43;3;D02;1;1;0.6029219653596262
43;3;D02;1;0;0.4970811355080717
43;3;D02;1;1;0.5032218223173109
43;3;D02;1;1;0.5216288672896129
43;3;D02;0;0;0.4895728050797587
43;3;D02;0;1;0.6553793963916286
43;3;D02;0;1;0.6390591988562315
43;3;D03;0;0;0.47188553934324295
43;3;D03;0;0;0.4293791670425386
43;3;D03;1;1;1.0660250941942686
43;3;D03;1;1;1.104968461210723
43;3;D03;0;0;0.4043886431941812
43;3;D03;0;0;0.2925417533025293
43;3;D03;1;1;0.6883628741383552
43;3;D03;1;1;0.9530304979413813
43;3;D03;0;0;0.25798510352463805
43;3;D03;1;1;0.6647078123141634
43;3;D03;1;1;0.7061408879919474
43;3;D03;1;1;0.8356594767693662
43;3;D03;1;1;0.8392967370939252
43;3;D03;1;1;0.8772207822808824
43;3;D03;0;0;0.23068604050120528
43;3;D03;0;0;0.26732063324893085
43;3;D03;0;0;0.22086792753732137
43;3;D03;1;1;0.6922806223694302
43;3;D04;1;1;0.5109176209423917
43;3;D04;1;1;0.5061663307171527
43;3;D04;0;0;0.16132054196776552
43;3;D04;1;1;0.6100035252690346
43;3;D04;1;1;0.7378086377047779
43;3;D04;0;0;-0.2099460959507845
43;3;D04;0;0;0.02453540218204242
43;3;D04;1;0;0.1999758769710931
43;3;D04;1;1;0.5749092840923197
43;3;D04;1;0;0.49158378306055156
43;3;D04;1;0;0.4883431496280574
43;3;D05;0;0;-0.003209856638378916
43;3;D05;0;1;0.7906124150073452
43;3;D05;0;1;0.7917681042780709
43;3;D05;0;1;0.785890746879566
43;3;D05;0;1;0.7728486611045984
43;3;D05;1;1;0.729043343332741
43;3;D05;1;1;0.7998743088835274
43;3;D05;1;1;0.8054029095485322
43;3;D05;0;0;0.1349217971772148
43;3;D05;0;0;0.15211401180317713
43;3;D05;1;0;0.4970491751507413
43;3;D05;0;0;-0.048018417324970586
43;3;D05;0;0;-0.13551357257558072
43;3;D05;0;0;0.0919165602096288
43;3;D05;0;0;-0.47105289645236503
43;3;D05;0;0;-0.5209395708049638
43;3;D05;1;1;1.1912846817035465
43;3;D05;1;1;1.1885254272572754
43;3;D06;0;0;-0.09257747582559106
43;3;D06;1;1;0.5714060963944839
43;3;D06;1;1;0.6202942203527687
43;3;D06;1;1;0.8004763566916067
43;3;D06;1;1;0.8254233511469957
43;3;D06;0;0;0.10644341978707877
43;3;D06;0;0;0.17591920985032677
43;3;D06;0;0;0.15834553001883772
43;3;D06;1;1;0.7394592198522774
43;3;D06;1;1;0.7471283570072442
43;3;D06;0;0;-0.07899429773227307
43;3;D06;0;0;-0.22797673613323666
43;3;D06;1;1;0.7336279701136663
43;3;D06;1;1;0.707378206754752
43;3;D06;1;1;0.7182851277265803
43;3;D06;0;1;0.5247767954235031
43;3;D06;0;0;0.4025055354676509
43;3;D06;1;1;0.9296154284621958
43;3;D06;1;1;1.244257507852534
43;3;D09;1;1;0.935748220145491
43;3;D09;0;0;0.42547236095477925
43;3;D09;0;0;0.39411300549895245
43;3;D09;0;1;0.6924963430376049
43;3;D09;0;1;0.6765526951930614
43;3;D09;1;1;0.8079937997328379
43;3;D09;1;1;0.6183511514656701
43;3;D09;0;0;0.4330645100160714
43;3;D09;0;0;0.2558405718236014
43;3;D09;1;1;0.7480246678432799
43;3;D09;0;1;0.5314467736230211
43;3;D09;0;1;0.521303957516885
43;3;D09;0;0;0.43502951287213676
43;3;D09;1;1;0.5991620199586978
43;3;D09;1;1;0.7983100650588063
43;3;D09;1;1;0.8202556362478408
43;3;D10;0;0;0.2788432956918947
43;3;D10;0;0;0.23294098398050833
43;3;D10;1;1;0.8335317648557986
43;3;D10;0;1;0.7865027061498149
43;3;D10;0;1;0.7431239862111274
43;3;D10;1;1;0.8312777875447233
43;3;D10;1;1;0.830308393133774
43;3;D10;0;0;0.10927203643288386
43;3;D10;0;1;0.5804362460275283
43;3;D10;1;1;0.665324997969889
43;3;D10;1;1;0.6060686156047194
43;3;D10;1;1;0.5856119414392992
43;3;D10;1;1;0.5810051935605303
43;4;D02;0;0;0.4034871897666906
43;4;D02;0;1;0.5813180562237809
43;4;D02;0;1;0.5830299696596387
43;4;D02;0;0;0.3947334228893934
43;4;D02;0;0;0.3956401418235621
43;4;D02;1;1;0.663247810459391
43;4;D02;1;1;0.9592204781515498
43;4;D02;1;1;0.5759035050801552
43;4;D02;1;1;0.5801231150196495
43;4;D02;1;1;0.5917414074826216
43;4;D02;0;0;0.31581351636854793
43;4;D02;1;1;0.5825426737845977
43;4;D02;1;1;0.5688706656357264
43;4;D02;0;1;0.6973815972937165
43;4;D02;1;0;0.40117420553857464
43;4;D02;1;0;0.4018627013898569
43;4;D02;1;0;0.4253843388647528
43;4;D03;0;0;0.44113543172662945
43;4;D03;0;0;0.4401924662894598
43;4;D03;0;0;0.3649383413596142
43;4;D03;1;1;1.0290128110841903
43;4;D03;1;1;0.6477792111836902
43;4;D03;1;1;0.649096568151978
43;4;D03;1;1;0.8786054241096912
43;4;D03;0;0;0.1606619005698836
43;4;D03;1;1;0.7376288417971663
43;4;D03;1;1;1.1249229838887307
43;4;D03;0;0;0.3226854440905905
43;4;D03;0;0;0.2839217692096619
43;4;D03;1;1;1.1703317228137675
43;4;D03;1;1;1.062222167836525
43;4;D04;0;0;-0.2592126155181733
43;4;D04;0;0;0.09852773852512514
43;4;D04;1;1;0.5712092153754984
43;4;D04;1;1;0.5813271453573035
43;4;D04;0;0;-0.017071708194299928
43;4;D04;0;0;0.3076711951035841
43;4;D04;0;0;0.29651187174640337
43;4;D04;1;0;0.4893102443225707
43;4;D04;1;0;0.48492912177035963
43;4;D04;0;0;-0.113742031953868
43;4;D04;0;0;0.03320881947642329
43;4;D04;0;0;0.43629682830660843
43;4;D04;0;0;0.3435708099446476
43;4;D04;1;0;0.4995963286260551
43;4;D05;0;0;-0.03150333420561313
43;4;D05;0;0;0.001839414917783666
43;4;D05;0;0;0.22096626033541422
43;4;D05;1;1;0.8467323088996754
43;4;D05;1;1;0.8910267274828491
43;4;D05;1;1;0.6216397256227173
43;4;D05;0;0;0.2398881765548465
43;4;D05;0;0;0.25440519562188046
43;4;D05;0;0;0.23299377726418435
43;4;D05;1;1;1.1385335262498257
43;4;D05;1;1;1.148148747632975
43;4;D05;1;1;1.2798885857320246
43;4;D05;1;1;1.3128345737618938
43;4;D05;1;1;1.332623364522286
43;4;D05;0;0;0.04033455380849876
43;4;D05;0;0;0.0057106734597188735
43;4;D05;0;0;-0.042035404470670334
43;4;D05;1;1;1.1967296118922304
43;4;D05;1;1;1.1994538232348648
43;4;D05;1;1;1.3172176883846727
43;4;D05;1;1;1.354336322980464
43;4;D06;0;0;-0.22131612330394324
43;4;D06;0;0;-0.21702534924437145
43;4;D06;1;1;0.7217164044261037
43;4;D06;0;0;0.09215275590459066
43;4;D06;0;0;0.3627255583588053
43;4;D06;1;1;0.8323570943915382
43;4;D06;0;0;-0.03874729447982639
43;4;D06;0;0;-0.06714645985017298
43;4;D06;1;1;0.7868161057162641
43;4;D06;0;0;0.430578374563879
43;4;D06;0;0;0.4537466638480217
43;4;D06;1;1;0.9540874884321634
43;4;D06;1;1;1.0941075723258757
43;4;D06;1;1;1.1200713802883373
43;4;D09;0;0;0.03608950013547735
43;4;D09;0;0;0.06829945155668493
43;4;D09;0;1;0.6328143272100997
43;4;D09;1;1;0.7391544867411042
43;4;D09;1;1;0.7017461810048976
43;4;D09;0;0;0.3241715312092318
43;4;D09;0;0;0.4918156838039664
43;4;D09;0;0;0.46085193549348336
43;4;D09;1;1;0.6360547000781239
43;4;D09;0;0;0.06925512892289859
43;4;D09;1;0;0.45445988687733174
43;4;D09;1;0;0.4384642802806846
43;4;D09;1;0;0.43157863049836465
43;4;D09;1;1;0.7775447429392264
43;4;D09;0;0;0.35862965636477695
43;4;D09;1;1;0.6260548542317425
43;4;D10;0;0;0.2861575449209986
43;4;D10;0;0;0.25446356330802034
43;4;D10;0;0;0.13627190688012625
43;4;D10;1;1;0.6296555538252759
43;4;D10;1;1;0.5193860196982707
43;4;D10;0;0;0.44485102229674794
43;4;D10;0;1;0.693935132718049
43;4;D10;0;1;0.6732569017078686
43;4;D10;1;1;0.621711859626128
43;4;D10;1;1;0.6546411489768088
43;4;D10;0;0;0.06575718635848887
43;4;D10;0;0;0.03653516570757531
43;4;D10;0;0;-0.007993295212884388
43;4;D10;1;0;0.44784018671442916
43;4;D10;1;0;0.4212916868013426
43;4;D10;1;1;0.5432531927192129
44;1;D02;0;1;0.5363305911327123
44;1;D02;0;1;0.5304248564767204
44;1;D02;0;1;0.5112195880477716
44;1;D02;0;0;0.4745282087740797
44;1;D02;0;0;0.4646975815226705
44;1;D02;0;0;0.4263261812249926
44;1;D02;0;0;0.39948921748676036
44;1;D02;0;1;0.5229291049322206
44;1;D02;1;1;0.5494932777162298
44;1;D02;1;0;0.4938088503900051
44;1;D02;1;1;0.5305941124846998
44;1;D02;0;0;0.4165575818277179
44;1;D02;0;0;0.43238498515252294
44;1;D02;0;0;0.43422780022056784
44;1;D02;1;0;0.39315860781485235
44;1;D02;1;0;0.4601346856957383
44;1;D03;1;1;0.9063283425749673
44;1;D03;0;0;0.4913420525598289
44;1;D03;0;0;0.45900136285469045
44;1;D03;0;0;0.3197508615516297
44;1;D03;0;0;0.3049604945172625
44;1;D03;0;0;0.2929626360450137
44;1;D03;1;1;0.6629624667993769
44;1;D03;1;1;0.6585646374171408
44;1;D03;0;0;0.33126917876638984
44;1;D03;0;0;0.1542653794721327
44;1;D03;0;0;0.15933022962898735
44;1;D03;1;1;0.6823649014168649
44;1;D03;0;0;0.26000635125801963
44;1;D03;1;1;1.163304548121602
44;1;D03;1;1;0.7949699306999842
44;1;D04;0;0;-0.15875599965007714
44;1;D04;0;0;0.10418645604694032
44;1;D04;0;0;-0.0428191488229841
44;1;D04;0;0;0.28747095742783857
44;1;D04;0;0;0.1679413202118305
44;1;D04;1;1;0.6112243903512654
44;1;D04;1;1;0.6134216735175418
44;1;D04;1;1;0.6033692993212787
44;1;D04;0;0;0.0905457590965193
44;1;D04;0;0;0.07577606016183891
44;1;D04;1;0;0.17842481783930975
44;1;D04;1;0;0.3546861747361405
44;1;D04;1;1;0.5912978818539385
44;1;D04;1;1;0.593779427250265
44;1;D05;0;1;0.7061557653152919
44;1;D05;1;1;0.7960334604113618
44;1;D05;1;1;0.8015257512916454
44;1;D05;0;0;0.30917879942707627
44;1;D05;0;0;0.2650562373193298
44;1;D05;0;0;0.24596310239024266
44;1;D05;1;1;0.8953005188274359
44;1;D05;1;1;0.5276787484618919
44;1;D05;0;0;-0.11580006800576559
44;1;D05;1;1;1.1004468066061865
44;1;D05;1;1;1.110852220794378
44;1;D05;1;1;1.233596127393086
44;1;D05;0;0;0.02750583649905325
44;1;D05;0;0;-0.33928044104615696
44;1;D05;0;0;-0.40520438418126536
44;1;D05;1;1;1.2457599178163608
44;1;D06;0;0;0.08079220419133737
44;1;D06;0;0;0.049081422466566105
44;1;D06;0;0;0.3052271986377282
44;1;D06;0;0;0.25803475069604376
44;1;D06;1;1;0.7499102623527139
44;1;D06;1;1;0.7661124641073871
44;1;D06;1;1;0.8580699583545317
44;1;D06;1;1;0.8787022924476995
44;1;D06;1;1;0.8845773924493392
44;1;D06;0;0;-0.04989217002402557
44;1;D06;0;0;-0.15906997882245832
44;1;D06;1;1;0.7949750877917389
44;1;D06;1;1;0.8814731609509229
44;1;D06;1;1;0.7353728599508376
44;1;D06;1;1;0.7556146341128074
44;1;D06;0;1;0.5582131322779171
44;1;D06;1;1;0.9674891961921963
44;1;D06;1;1;1.290194729662868
44;1;D06;1;1;1.3116101413742478
44;1;D09;0;0;0.19413663846902374
44;1;D09;0;1;0.6953660073174405
44;1;D09;1;1;0.746659087084934
44;1;D09;0;0;0.4464369869552422
44;1;D09;0;0;0.4126325303138999
44;1;D09;0;0;0.3452184017135743
44;1;D09;0;1;0.6461915783574324
44;1;D09;1;1;0.599658800833058
44;1;D09;1;1;0.6231179799374209
44;1;D09;0;0;0.27758283776725656
44;1;D09;0;0;0.20611405740028277
44;1;D09;0;0;0.20489743414232153
44;1;D09;1;1;0.8043203234812049
44;1;D09;1;1;0.8178858550589121
44;1;D09;1;1;0.8084132699303905
44;1;D10;0;0;0.1905242496881061
44;1;D10;1;1;0.7214728669746657
44;1;D10;1;1;0.714182962680725
44;1;D10;1;1;0.6151857816253017
44;1;D10;0;1;0.7458485227488745
44;1;D10;0;1;0.7359759334536876
44;1;D10;1;1;0.7349712510290249
44;1;D10;0;0;0.1670006204975052
44;1;D10;1;1;0.6074721754999513
44;1;D10;1;1;0.6131947333323051
44;1;D10;1;1;0.6370186756209908
44;1;D10;0;1;0.5987556061544873
44;1;D10;1;1;0.6029115092156171
44;1;D10;1;1;0.6123781637084014
44;1;D10;1;1;0.5588218538486238
44;1;D10;1;1;0.5656374695775013
44;1;D10;1;1;0.5443381577052548
44;2;D02;0;0;0.4362793006329272
44;2;D02;0;0;0.4357877367932109
44;2;D02;0;0;0.426273216325561
44;2;D02;0;0;0.3841319855300276
44;2;D02;0;0;0.4998529558258653
44;2;D02;1;1;0.8970000442857219
44;2;D02;1;1;0.5625706968244638
44;2;D02;1;1;0.5724091714454104
44;2;D02;1;1;0.5733931722835522
44;2;D02;1;0;0.3992427960002777
44;2;D02;1;0;0.39516013702699526
44;2;D02;0;0;0.49252278149440387
44;2;D02;1;1;0.5713523364310861
44;2;D02;1;1;0.5455082083356768
44;2;D02;1;1;0.5381470406538855
44;2;D03;0;0;0.40844838576043513
44;2;D03;1;1;0.8849902227788025
44;2;D03;0;0;0.4116660597120548
44;2;D03;1;1;0.9458143971568647
44;2;D03;1;1;0.9583733733896505
44;2;D03;0;0;0.26631735486253555
44;2;D03;0;0;0.2500828879555705
44;2;D03;0;0;0.16432608919875558
44;2;D03;0;0;0.15699207345528382
44;2;D03;1;1;0.6744096876653529
44;2;D03;1;1;0.6999163136552896
44;2;D03;1;1;0.9032114266729749
44;2;D03;0;0;0.3089502073540436
44;2;D03;0;0;0.2522486838835408
44;2;D03;0;0;0.20760369971127962
44;2;D03;0;0;0.1987267593749084
44;2;D04;0;0;-0.11087967869768434
44;2;D04;0;0;-0.14249441710941435
44;2;D04;1;0;0.4742320178061397
44;2;D04;1;0;0.4811634098553504
44;2;D04;1;0;0.4989170938846281
44;2;D04;1;0;0.49576799753471923
44;2;D04;0;0;-0.17841718026471853
44;2;D04;0;0;0.18011951700987094
44;2;D04;1;1;0.5496523823466424
44;2;D04;0;0;-0.09522999078893646
44;2;D04;1;0;0.1291316695973826
44;2;D04;1;0;0.10091240835698218
44;2;D04;1;0;0.06836179151140742
44;2;D04;1;0;0.33398877850430714
44;2;D04;1;0;0.3335278274644302
44;2;D04;0;0;-0.0661334457074777
44;2;D04;0;0;0.34035351596323987
44;2;D04;1;0;0.43742535358643286
44;2;D05;0;0;-0.0022450878092183935
44;2;D05;0;1;0.7644873195837605
44;2;D05;1;1;0.7927864029939092
44;2;D05;1;1;0.7986196064194753
44;2;D05;0;0;0.166521164742291
44;2;D05;1;0;0.489153580559661
44;2;D05;1;0;0.49740964960461737
44;2;D05;1;1;0.5088713839371547
44;2;D05;0;0;-0.05583018779742144
44;2;D05;0;0;0.04456416070669261
44;2;D05;1;1;1.1017508158342402
44;2;D05;1;1;1.135914632027753
44;2;D05;0;0;-0.15463989612057372
44;2;D05;1;1;1.2300317886467305
44;2;D05;1;1;1.3426836693303263
44;2;D06;0;0;-0.11710929005697812
44;2;D06;0;0;-0.1143988846491617
44;2;D06;0;0;-0.10737588106451224
44;2;D06;0;0;-0.15288056501527325
44;2;D06;1;1;0.8352742314818925
44;2;D06;0;0;0.10213995157668349
44;2;D06;0;0;-0.039950203827709085
44;2;D06;0;0;-0.07357166228850076
44;2;D06;1;1;0.7435170837471303
44;2;D06;0;1;0.617351851366593
44;2;D06;0;1;0.5562323115819217
44;2;D06;0;1;0.504152797014251
44;2;D06;1;1;0.9094721665755738
44;2;D06;1;1;0.930135553174167
44;2;D06;1;1;1.2185879878594879
44;2;D09;1;1;0.9023153777204377
44;2;D09;1;1;0.880807965437822
44;2;D09;0;1;0.6497842377543626
44;2;D09;0;1;0.6198455537798371
44;2;D09;1;1;0.7736114254570814
44;2;D09;1;1;0.8055278685573706
44;2;D09;1;1;0.8173068769099183
44;2;D09;0;0;0.3523376565236187
44;2;D09;0;0;0.2583018532798921
44;2;D09;1;1;0.695978042900474
44;2;D09;1;1;0.6631565181536014
44;2;D09;0;0;0.450201398119145
44;2;D09;1;1;0.5668500611149815
44;2;D09;1;1;0.7983446845672904
44;2;D09;1;1;0.7897284168426725
44;2;D10;0;0;0.22484785471184737
44;2;D10;0;0;0.2033170425070882
44;2;D10;0;0;0.16618326119592347
44;2;D10;1;1;0.6630887182803067
44;2;D10;0;1;0.5496077126639793
44;2;D10;0;0;0.48956489899383726
44;2;D10;0;1;0.7410119864268427
44;2;D10;0;1;0.7163126097519119
44;2;D10;1;1;0.7768138586033533
44;2;D10;0;0;0.15108801023952517
44;2;D10;0;0;0.12235033141152496
44;2;D10;1;1;0.7467665476252212
44;2;D10;0;0;0.49954379201315624
44;2;D10;0;0;0.49193864093480294
44;2;D10;0;1;0.7444235513894725
44;2;D10;1;1;0.6360259726063319
44;2;D10;1;1;0.633466618925934
44;2;D10;1;1;0.5558005769774272
44;3;D02;0;0;0.39730990681148204
44;3;D02;1;1;0.5046943545802434
44;3;D02;0;1;0.5043013474777343
44;3;D02;1;1;0.5728422494197288
44;3;D02;1;0;0.4893929905650986
44;3;D02;1;1;0.5010640841941992
44;3;D02;0;0;0.45906307162884374
44;3;D02;0;1;0.6263133444270711
44;3;D02;0;1;0.6211516557298491
44;3;D02;0;1;0.6183649175921656
44;3;D02;1;0;0.4336027794238809
44;3;D02;1;1;0.5179057810363173
44;3;D03;0;0;0.44700788987742773
44;3;D03;1;1;0.8651898790918616
44;3;D03;1;1;1.0711161175937303
44;3;D03;1;1;1.0945850121404983
44;3;D03;1;1;0.9578586978240238
44;3;D03;0;0;0.30723395049837776
44;3;D03;1;1;0.6563586601924418
44;3;D03;1;1;0.8998208030233583
44;3;D03;1;1;1.1858192857049712
44;3;D03;1;1;1.1973561768649716
44;3;D04;0;0;-0.0559443041323755
44;3;D04;0;0;0.051908303142981393
44;3;D04;0;0;0.01411856261902611
44;3;D04;0;0;-0.02749730525256866
44;3;D04;1;0;0.46943950672309154
44;3;D04;1;1;0.5043430469022115
44;3;D04;0;0;-0.006484839710595214
44;3;D04;0;0;0.1643987796697246
44;3;D04;1;1;0.5881583857744257
44;3;D04;1;1;0.6601467160426688
44;3;D04;0;0;-0.10530994816875472
44;3;D04;0;0;-0.13632874838776965
44;3;D04;0;0;-0.16878113698567843
44;3;D04;0;0;0.010323948801006178
44;3;D04;0;0;-0.024082267241295696
44;3;D04;0;0;0.0654669839621741
44;3;D04;0;0;0.017013734485262777
44;3;D04;0;0;0.42238923633159625
44;3;D04;1;1;0.5724730814200157
44;3;D04;1;0;0.4581447490435695
44;3;D04;1;0;0.4549460531518545
44;3;D05;0;0;0.0032394464491991015
44;3;D05;0;0;0.02240657011284386
44;3;D05;0;1;0.7510190171773486
44;3;D05;0;1;0.7403627160650775
44;3;D05;1;1;0.7724807118481126
44;3;D05;0;0;0.14894605886318613
44;3;D05;0;0;0.22033665643573774
44;3;D05;1;1;0.8670949963004952
44;3;D05;1;1;0.8976493568622048
44;3;D05;0;0;-0.0650846774558893
44;3;D05;0;0;0.13391784096325277
44;3;D05;0;0;0.11582360103165656
44;3;D05;1;1;1.0224743720193867
44;3;D05;1;1;1.0506196038412468
44;3;D05;1;1;1.1666506772500211
44;3;D05;1;1;1.2071515397407482
44;3;D05;1;1;1.2239481065482716
44;3;D06;0;0;-0.08083004216807921
44;3;D06;0;0;-0.11572268398480545
44;3;D06;0;0;-0.1165276845601314
44;3;D06;0;0;-0.13190978840659628
44;3;D06;1;1;0.5711487384870538
44;3;D06;1;1;0.6290716430174274
44;3;D06;1;1;0.8149692639290149
44;3;D06;0;0;0.0922882881578655
44;3;D06;0;0;0.20750827335083527
44;3;D06;1;1;0.7752219493972634
44;3;D06;1;1;0.853195114550203
44;3;D06;0;0;-0.05924197191512037
44;3;D06;0;0;-0.1060179882039719
44;3;D06;1;1;0.802814259436857
44;3;D06;1;1;0.7272018912303099
44;3;D06;0;0;0.445792469982797
44;3;D06;0;0;0.39867771128845725
44;3;D09;0;0;0.2164675744843924
44;3;D09;0;1;0.6699536839270462
44;3;D09;0;1;0.6288190494265504
44;3;D09;1;1;0.8635827572325252
44;3;D09;1;1;0.8545653350807135
44;3;D09;1;1;0.7416479643603959
44;3;D09;1;1;0.776200032169474
44;3;D09;1;1;0.8176578777619508
44;3;D09;1;1;0.791835729635593
44;3;D09;1;1;0.6080440250114595
44;3;D09;0;0;0.4021786329471427
44;3;D09;0;0;0.3749976910057461
44;3;D09;1;1;0.6376479871652648
44;3;D09;0;0;0.4474435109986031
44;3;D09;0;0;0.39938719886658025
44;3;D09;0;0;0.48855786073263036
44;3;D09;1;1;0.6095008119024735
44;3;D09;1;1;0.5822418449354956
44;3;D09;1;1;0.7975052556704141
44;3;D09;1;1;0.8263271902738212
44;3;D10;0;0;0.21015275062763794
44;3;D10;1;1;0.7542563612209687
44;3;D10;1;1;0.6382092862487625
44;3;D10;1;1;0.6323127637760835
44;3;D10;0;1;0.5231727147679852
44;3;D10;1;1;0.751967382150227
44;3;D10;1;1;0.6969144542521646
44;3;D10;1;1;0.6964204615046848
44;3;D10;0;0;0.2169877623072255
44;3;D10;0;0;0.13573296047050304
44;3;D10;0;0;0.11274778036225164
44;3;D10;1;1;0.5955013553682222
44;3;D10;1;1;0.5934470223462442
44;3;D10;0;0;0.4528406504746993
44;3;D10;0;1;0.6473822660376658
44;4;D02;0;0;0.4398067596884181
44;4;D02;0;1;0.6053045521872381
44;4;D02;0;0;0.4335950012933006
44;4;D02;1;0;0.44609207766363124
44;4;D02;0;0;0.4265595138599225
44;4;D02;1;0;0.4609236902063037
44;4;D02;1;0;0.48777116954558164
44;4;D02;0;1;0.547942727316153
44;4;D02;1;1;0.877453287963683
44;4;D02;1;1;0.8999211229348665
44;4;D02;1;1;0.9092896971733704
44;4;D02;1;1;0.5988175204577068
44;4;D02;1;0;0.44446405892283325
44;4;D02;1;0;0.4394272192325127
44;4;D02;0;1;0.5390598384485522
44;4;D02;0;1;0.5411678589173509
44;4;D02;0;1;0.5326722977059292
44;4;D02;1;1;0.6065899916054703
44;4;D02;0;1;0.6328733372406058
44;4;D02;1;0;0.49305122232049314
44;4;D02;1;0;0.4583096007662897
44;4;D03;0;0;0.4719464500383116
44;4;D03;0;0;0.45856532719081944
44;4;D03;0;0;0.4518584711445311
44;4;D03;0;0;0.42961194248183243
44;4;D03;0;0;0.4266834674562259
44;4;D03;0;0;0.4591442418121231
44;4;D03;1;1;0.8702927352981569
44;4;D03;1;1;1.0473266230836078
44;4;D03;1;1;1.0699456302057841
44;4;D03;0;0;0.4185368454196252
44;4;D03;0;0;0.26497352404175345
44;4;D03;1;1;0.6811779433690237
44;4;D03;1;1;0.6828231682955728
44;4;D03;1;1;0.9274194904202664
44;4;D03;1;1;0.824134294571897
44;4;D03;1;1;0.827426257379826
44;4;D03;0;0;0.2933604535441221
44;4;D03;0;0;0.2648586985702929
44;4;D03;0;0;0.2532828032978833
44;4;D03;1;1;1.1199364962349534
44;4;D03;1;1;0.7241381966981378
44;4;D03;1;1;0.7336145500236849
44;4;D03;1;1;0.7518702513996787
44;4;D04;1;1;0.5087266758011851
44;4;D04;1;1;0.5024404307911189
44;4;D04;0;0;-0.13515649852576872
44;4;D04;1;1;0.6446282387267237
44;4;D04;1;1;0.6049077720084616
44;4;D04;1;0;0.3703192888806675
44;4;D04;0;0;-0.08902210429025958
44;4;D04;0;0;0.4003879489463497
44;4;D04;0;0;0.2955736936043508
44;4;D04;1;1;0.5881310162681759
44;4;D04;1;0;0.4597850302650794
44;4;D05;0;0;0.010152317408782308
44;4;D05;1;1;0.7059557736950838
44;4;D05;1;1;0.6954647066490255
44;4;D05;1;1;0.7937752826832236
44;4;D05;0;0;0.20947007888961205
44;4;D05;0;0;0.1927599005590827
44;4;D05;1;1;0.838131983463801
44;4;D05;0;0;-0.11814425456316036
44;4;D05;0;0;0.10277350423788434
44;4;D05;0;0;-0.06266384083803744
44;4;D05;0;0;-0.09767445371351868
44;4;D05;0;0;-0.413159950902232
44;4;D05;0;0;-0.4717923943364676
44;4;D05;1;1;1.142323997560367
44;4;D05;1;1;1.1367768323097724
44;4;D05;1;1;1.220728722665335
44;4;D06;1;1;0.5939904510671034
44;4;D06;1;1;0.621137846639107
44;4;D06;1;1;0.8034168028826694
44;4;D06;1;1;0.8133652041459493
44;4;D06;0;0;0.18373776798174768
44;4;D06;1;1;0.7165564541749855
44;4;D06;0;0;-0.07943100284963567
44;4;D06;0;0;-0.1623655014716836
44;4;D06;1;1;0.7698654931628063
44;4;D06;0;1;0.5342482070413785
44;4;D06;0;0;0.4996909367806112
44;4;D06;1;1;0.9093111170640897
44;4;D06;1;1;1.1971695959336195
44;4;D09;0;0;0.25665571031380585
44;4;D09;0;0;0.256773068724514
44;4;D09;0;1;0.6665304946448544
44;4;D09;0;0;0.4263098748762175
44;4;D09;0;1;0.6183653241562679
44;4;D09;1;1;0.6233811654355773
44;4;D09;0;0;0.36704520230039317
44;4;D09;1;1;0.7223922674844568
44;4;D09;1;1;0.7697412420665934
44;4;D09;0;1;0.597476843426633
44;4;D09;0;1;0.5286236102775522
44;4;D09;0;0;0.4353997441846851
44;4;D09;0;0;0.4123956705631898
44;4;D09;1;1;0.5862635843331795
44;4;D10;0;0;0.27883767476062593
44;4;D10;0;0;0.28350767030892454
44;4;D10;0;0;0.22652502523529539
44;4;D10;1;1;0.8334068105621393
44;4;D10;0;0;0.4684289792224185
44;4;D10;1;1;0.8187222955485487
44;4;D10;1;1;0.7133783275431931
44;4;D10;1;1;0.7218044093743518
44;4;D10;0;0;0.11620527157516358
44;4;D10;0;0;0.11957065556797775
44;4;D10;1;1;0.6268922052815484
44;4;D10;1;1;0.7045868100071708
44;4;D10;0;1;0.5763050334373141
44;4;D10;0;1;0.7327532949723999
45;1;D02;0;1;0.5610893630613911
45;1;D02;1;1;0.5013996945051797
45;1;D02;0;0;0.49202996478988514
45;1;D02;1;1;0.5630772393115455
45;1;D02;1;1;0.5668230170333219
45;1;D02;1;0;0.40586825178134345
45;1;D02;1;0;0.39673903182468384
45;1;D02;0;0;0.47283014875037654
45;1;D02;0;0;0.4522452122315972
45;1;D02;0;1;0.5024813968553232
45;1;D02;1;1;0.5617242263036725
45;1;D02;1;1;0.5618040053936392
45;1;D02;1;0;0.49526780254861713
45;1;D02;0;0;0.45244799469547897
45;1;D02;0;0;0.4563470221694375
45;1;D02;0;1;0.6146404489749969
45;1;D02;1;0;0.4496741528444778
45;1;D02;1;1;0.5123967757118165
45;1;D02;1;1;0.505888466268783
45;1;D03;0;0;0.44562965354641804
45;1;D03;0;0;0.42461248394698325
45;1;D03;1;1;0.8799397671431887
45;1;D03;1;1;1.0606868747654472
45;1;D03;1;1;1.077443273064052
45;1;D03;0;0;0.43638124703676684
45;1;D03;0;0;0.42668764650297725
45;1;D03;1;1;0.962445140001964
45;1;D03;0;0;0.30131182772312237
45;1;D03;0;0;0.15710811862147855
45;1;D03;0;0;0.16294754322822086
45;1;D03;1;1;0.6561737246778928
45;1;D03;1;1;0.9012088692697404
45;1;D03;0;0;0.23888673887624595
