posicao;banda_nm;vip
1;1375;2.4157986677492334
2;1365;2.2597753278430637
3;1355;1.912659793104145
4;715;1.7481136945687101
5;1385;1.6029961982368908
6;1345;1.4899236453111353
7;705;1.4695831455515405
8;1835;1.4667471041237345
9;725;1.4469879395026886
10;1845;1.4046226380624318
11;1515;1.2965654612129203
12;1505;1.2883209413034606
13;1525;1.2870105115165154
14;405;1.2725675211663663
15;1495;1.2685511215557381
16;1535;1.2628231794874831
17;1485;1.2369075564043557
18;1855;1.2356898063738584
19;415;1.225314555443522
20;1545;1.2245005181320028
21;2005;1.2057864528744948
22;1995;1.2044211874207933
23;2015;1.200344719756498
24;1985;1.2002171201986052
25;425;1.1927304299737502
26;2025;1.1922415920543912
27;1975;1.190254363538377
28;1475;1.189505548666687
29;2035;1.1861535416506421
30;2045;1.177960528938894
31;1965;1.175644359275809
32;1825;1.1691408832436654
33;2055;1.162723056943782
34;435;1.161957611932579
35;1555;1.1592049994303897
36;1955;1.1437262706452036
37;2245;1.1426747065343186
38;2235;1.1413031738734754
39;1335;1.1382979119459449
40;2065;1.1330970315190758
41;1465;1.1310442939080056
42;445;1.1296046923767944
43;2225;1.1027155648441638
44;455;1.1018630795991482
45;2255;1.0969857857340675
46;2075;1.0942422177506639
47;1815;1.0936969196196857
48;1945;1.0846174898790741
49;465;1.0799410841261878
50;1565;1.0752058607400024
51;1455;1.0740412521516163
52;475;1.0576176625855884
53;2215;1.0525633655721343
54;2085;1.0520085297081305
55;755;1.0496680393991527
56;1395;1.0351664047344793
57;1805;1.0338036173146
58;485;1.0287985984629895
59;2265;1.0269236625468552
60;1865;1.0210995655083404
61;765;1.0178411887711065
62;2095;1.003732416213207
63;2205;1.001922938691362
64;1445;0.998668897805636
65;495;0.994658559047288
66;1285;0.9859463814706736
67;1935;0.9854346501031906
68;1325;0.9833179430701231
69;1295;0.9828441684800086
70;1275;0.97620406200697
71;1575;0.97547017076973
72;1305;0.9689773267818854
73;1265;0.9646093152789919
74;1315;0.9559115037469863
75;2105;0.9554919048788392
76;775;0.9525530957173859
77;1255;0.9501848603131393
78;1795;0.944965203267918
79;2275;0.944801676634632
80;505;0.943375690811487
81;2195;0.9426075041662547
82;2295;0.9362767780506734
83;1245;0.9362739873273441
84;685;0.9325666788636622
85;995;0.9291127340097237
86;2305;0.928917718396343
87;1005;0.9277708335224791
88;985;0.9276209622495651
89;1235;0.9250056700969845
90;785;0.9214479875984978
91;1015;0.9186303366653082
92;1225;0.9133687027634358
93;975;0.9121257430950498
94;2115;0.9100391210181934
95;795;0.9096671830462314
96;965;0.9057388526593108
97;2285;0.9057207813140515
98;2335;0.905603322149595
99;2315;0.9044249997056006
100;1025;0.9042669866214826
101;2345;0.9042009190984119
102;675;0.9033750198399481
103;805;0.9004018566950384
104;1215;0.9002924707253553
105;2325;0.9001566564072626
106;745;0.8976896034197955
107;1165;0.8967083776042909
108;1035;0.8961934392528923
109;955;0.8948022839462102
110;1155;0.8933408772746073
111;1175;0.8913225895796999
112;945;0.8912385936879106
113;2355;0.8904638218849239
114;1435;0.8899677535229161
115;1205;0.8898060319055366
116;2185;0.888370407155391
117;815;0.8880060541939016
118;1045;0.8870375370742873
119;1195;0.8860514258997588
120;1185;0.884996381116899
121;935;0.8837643037422712
122;2365;0.8810614857579028
123;925;0.8795222468382334
124;1405;0.879188347300635
125;1055;0.8790550341099912
126;665;0.8778804235970782
127;915;0.8764301893305788
128;575;0.8751399999629734
129;1065;0.8743554352427036
130;2375;0.8736666973931019
131;1075;0.872998112162388
132;1785;0.8728557538793753
133;905;0.8724607494397687
134;585;0.871088789181227
135;2125;0.8699345637698584
136;825;0.8691188226998549
137;1875;0.8685310211668003
138;565;0.8680261678921373
139;595;0.8667045654821134
140;1145;0.8665770840171737
141;515;0.8652536521323333
142;895;0.8647396281207533
143;655;0.8642264263719666
144;2385;0.8638636760817053
145;1085;0.8631349958426869
146;1585;0.8610520657965522
147;605;0.8602504982381298
148;885;0.8590076173405545
149;615;0.8553932480864316
150;645;0.8552521587911532
151;625;0.853757496567211
152;1095;0.8534149219725147
153;635;0.8532488836084572
154;2395;0.8511982842673038
155;1725;0.8490719789775394
156;875;0.8487602358811571
157;555;0.8480147383834581
158;1135;0.8460309602579922
159;835;0.8446723919748936
160;1925;0.8435133835077312
161;1105;0.8433455114170378
162;865;0.8401870942247326
163;2175;0.8394849523474927
164;1115;0.8393042415336484
165;1125;0.8375471728654496
166;2135;0.8360175846416257
167;695;0.8353188148250755
168;2405;0.8338753083965055
169;845;0.8318935999271244
170;855;0.8314765058476064
171;525;0.8257978792211108
172;2415;0.8239088470719014
173;545;0.8231753826277505
174;1735;0.818614860739787
175;1775;0.8170865494696755
176;2165;0.8151635013857851
177;2145;0.814697958912372
178;1715;0.8144258144988058
179;1415;0.8104390530151314
180;535;0.8090303880877336
181;2155;0.8077739382719971
182;2425;0.8056508172623508
183;1425;0.8043018145110151
184;1765;0.8008419631853301
185;1885;0.7979649254705933
186;2435;0.7906989255773377
187;1755;0.7897184201420748
188;1745;0.789155745497628
189;735;0.7694273576083215
190;2445;0.7688733956023003
191;2450;0.757635550811436
192;1705;0.7491983661009302
193;1895;0.7486029308974984
194;1595;0.7358162111232296
195;1685;0.734426786106364
196;1675;0.7257661664858248
197;1915;0.7165936434396017
198;1695;0.7149009396410155
199;1905;0.6944747703875983
200;1665;0.681239207102166
201;1605;0.6210722551753398
202;1655;0.5957336523533584
203;1645;0.5277638470212822
204;1615;0.5258980205241061
205;1635;0.47546709900833345
206;1625;0.4739685926079595
