posicao;banda_nm;vip
1;1922;1.6822640976499552
2;1932;1.6785606962329684
3;1912;1.6440973031590143
4;1942;1.6393466029318056
5;1952;1.581812988289821
6;1902;1.5171327224557016
7;1962;1.515797283618023
8;1972;1.4537020696493093
9;1982;1.3976399191534088
10;1992;1.3489414394596606
11;2002;1.3071399641778332
12;1892;1.2745156685376589
13;2012;1.2655791484365329
14;743;1.2324718250461124
15;2022;1.2275767348110938
16;2032;1.1858226035058457
17;733;1.1632017935831904
18;2449;1.1596946823726197
19;1722;1.159275658639167
20;405;1.1549514482761536
21;1712;1.15125610368585
22;2442;1.143873865966255
23;2042;1.1408908990617104
24;753;1.1393965426350314
25;1732;1.1354028372869958
26;415;1.128252117479471
27;425;1.104938373765691
28;2432;1.1035249764539203
29;2052;1.0970666578906632
30;1702;1.094809835457322
31;1462;1.0798083202409674
32;1472;1.0786903300985884
33;1742;1.0763498983449562
34;435;1.0753188200370645
35;2422;1.0727506737227557
36;1482;1.0724011514400502
37;1452;1.0715918806120057
38;1882;1.0684902679760704
39;763;1.0657668820822377
40;1492;1.061006367322816
41;2062;1.0587810188813758
42;445;1.0555654761456061
43;1442;1.0509775532354422
44;535;1.048503255808939
45;2412;1.0470666093308287
46;1502;1.0457242907368998
47;525;1.0414757678425108
48;455;1.0358886843166635
49;1692;1.0353712443985077
50;1752;1.0292995117865427
51;1512;1.0276013473096723
52;695;1.0260693799217042
53;545;1.0257051502684358
54;2402;1.0240602350010928
55;2072;1.022854653423219
56;773;1.0214646303423547
57;465;1.0192337504009383
58;1432;1.0186538004833612
59;555;1.0084363641264282
60;1522;1.006201228227455
61;515;1.0053766948486202
62;475;1.0052377720981471
63;2392;1.0012634232689936
64;783;0.9994875078901698
65;565;0.996781058833105
66;485;0.9906318196956916
67;2082;0.9895425288411877
68;793;0.9890384982645022
69;1762;0.9858202353487872
70;575;0.9843515136013654
71;1422;0.9827873495544889
72;1532;0.9826695576277319
73;803;0.9823333119873116
74;495;0.980741116087447
75;2382;0.9805242664132819
76;505;0.9790985678607314
77;813;0.9742472878796811
78;585;0.9728290692782865
79;595;0.9647578110619516
80;605;0.9620476204327287
81;1872;0.9619298351578817
82;823;0.9614197370640767
83;1822;0.9609613385493214
84;2092;0.9608813712793574
85;2372;0.95821962546753
86;1542;0.9576390175008314
87;1812;0.9573863268391113
88;1802;0.9557306549480848
89;1412;0.9538929719446125
90;615;0.9521116336155364
91;1772;0.9520533570975381
92;685;0.9510453489448576
93;1832;0.9470333093725749
94;833;0.9469663381010521
95;1682;0.9465608172568707
96;1792;0.945475442783945
97;625;0.944693808125932
98;1782;0.9429409675774653
99;635;0.9396875394567088
100;2362;0.936766003225459
101;2102;0.936570414667986
102;1402;0.932398180168236
103;1552;0.9316127899768143
104;843;0.9305810759648417
105;704;0.9303619171216329
106;675;0.9299806262516205
