posicao;banda_nm;importancia_gini
1;415;0.06905354856266087
2;405;0.053580914886719115
3;1530;0.0471506740702044
4;1948;0.04642473283414692
5;425;0.0405534036887426
6;1520;0.03759186843253128
7;1958;0.03245758204054782
8;2447;0.03210075086638782
9;485;0.02662633396089316
10;2008;0.020689894013803955
11;1540;0.020413636367510764
12;445;0.020154977013046985
13;435;0.02008825308902126
14;1510;0.02006001813483854
15;2028;0.01811495541641728
16;1360;0.01698917986962031
17;1968;0.016244701390571922
18;1928;0.015064734670020978
19;465;0.014777984729776216
20;2018;0.014720896560502206
21;1500;0.01310340283241798
22;1988;0.013070040438372595
23;1998;0.01298148487901156
24;1350;0.01220150152044158
25;770;0.011850202583023228
26;1340;0.011354279326170218
27;1370;0.010972007922160078
28;710;0.010245459416844111
29;1460;0.009856516208331327
30;1490;0.009145783406498959
31;2048;0.008649137673547535
32;2058;0.008378132627564372
33;1978;0.008078718765489674
34;2038;0.007844140689255177
35;1570;0.007422493818339094
36;2418;0.006838964335717576
37;1938;0.006804971075127511
38;585;0.006468154166475175
39;1580;0.006321737807022808
40;2438;0.00612243037623865
41;800;0.005883670763636977
42;720;0.005514320064867635
43;1848;0.004917027858780573
44;1380;0.004894058282586039
45;810;0.004812668699096086
46;2088;0.0046151189783312915
47;1330;0.004587581314810688
48;1878;0.004217056944574943
49;1400;0.004185958268489314
50;1858;0.004165178684288117
51;575;0.0040484172276912
52;1740;0.003942461961743996
53;1730;0.0038061202225521877
54;1410;0.003756644443641615
55;1898;0.0034153271282632625
56;2408;0.0033724367094598064
57;1470;0.0033145020492672613
58;1420;0.0032208670982965693
59;1780;0.003196071483022378
60;1829;0.00317854907887011
61;525;0.003100708723842164
62;1200;0.0030095187171604175
63;1760;0.002953550627020205
64;1838;0.002927419167582762
65;1630;0.002850727060468428
66;455;0.0027532856877884116
67;1000;0.0026169836193030427
68;1800;0.0025609381523390056
69;1908;0.0025407313650385754
70;1590;0.002520830136384629
71;2068;0.0024947084613064284
72;555;0.0024883949545906887
73;1090;0.0024602434424276383
74;750;0.002425311032251823
75;655;0.00231711020341953
76;1710;0.0022732345337632817
77;2348;0.0021763699070815306
78;2108;0.0021316181482999735
79;1700;0.0020624377794779937
80;1430;0.0020394288186205856
81;1480;0.0020104463377585012
82;2078;0.0020014878896219284
83;1560;0.0019736640073477634
84;1720;0.0019712568429438694
85;2368;0.0019622942284506263
86;1868;0.0019334082523346956
87;2248;0.001932116551381653
88;595;0.001901982783816315
89;702;0.0018703713794625725
90;2228;0.0018586412519082584
91;1100;0.0018308252656893578
92;1680;0.0017834128137544536
93;1050;0.001742487389808366
94;535;0.0017154504140797506
95;1070;0.0016939058115155348
96;890;0.0016095435099001162
97;1810;0.0015924116924666257
98;850;0.001583198415689368
99;565;0.0015799421851450466
100;1550;0.0015324755668792377
101;545;0.0014993713057168926
102;1150;0.001454627305356291
103;2198;0.0014487689901639795
104;1390;0.0014250569667449847
105;1600;0.0013864312673678176
106;970;0.001253604511021776
107;1640;0.0012504826173335426
108;1790;0.0012502680138171537
109;1130;0.0012447082325178027
110;1888;0.0012376646555300743
111;1660;0.001208042848753535
112;2288;0.0012053300770800738
113;2398;0.00118424933272636
114;2258;0.001158493955802256
115;1770;0.001138291144851387
116;1080;0.0011290676548334775
117;685;0.0011227108158459009
118;515;0.0010640235633949478
119;2118;0.001060231836343033
120;505;0.0010593977191282894
121;740;0.001044611664394423
122;2328;0.0010358738089830514
123;1210;0.0010067225022995835
124;1160;0.0009997407180849676
125;1120;0.000976464697045567
126;840;0.0009743257937684572
127;2178;0.0009679817419735804
128;2338;0.0009677419354838729
129;760;0.0009602830175167241
130;1690;0.0009500163569550543
131;2278;0.0008702200804143476
132;830;0.0008566668460784324
133;1450;0.0008405882277972837
134;950;0.0008267105441876017
135;2428;0.0008256976220582145
136;2238;0.0007685740274830091
137;2268;0.0007644176242332392
138;1030;0.0007592974817987662
139;930;0.0007568521344120485
140;665;0.0007529323294558108
141;495;0.000730337078651689
142;1170;0.0006939982312597845
143;790;0.0006939524366871956
144;940;0.0006874341274506039
145;1320;0.0006861159658714032
146;870;0.0006668654395616758
147;1240;0.0006592996297456926
148;960;0.0006463343761270348
149;910;0.0006060109045183707
150;605;0.0005745686396276344
151;1060;0.0005666017201465252
152;1670;0.000554515852375448
153;990;0.0005497380198529331
154;694;0.0005450537387813794
155;645;0.0005328331739209833
156;2168;0.0005223336612781153
157;1250;0.0005214584958803614
158;1918;0.0005102040816326533
159;1110;0.0005088988354086677
160;1750;0.0005009283597397564
161;1270;0.00043277427157920224
162;625;0.0004320987654320989
163;2148;0.0004213350904324872
164;2378;0.00038405999441541087
165;880;0.00038001021132010146
166;2208;0.00037886832257901627
167;2128;0.0003571428571428569
168;2188;0.00031390134529148204
169;675;0.00030724096716669826
170;1610;0.0002746598249874005
171;2298;0.00024715497494096
172;1190;0.00024713888029694096
173;2358;0.00019520967447679053
174;635;0.00018812656641604207
175;730;0.0001842345347839702
176;1140;0.0001462891462891468
177;2308;7.021897877300246e-05
178;820;1.2617263992913363e-17
179;1440;7.413057680491741e-18
180;860;2.9247936999014908e-18
181;1040;2.8715602916688582e-18
182;1620;2.7311486405778763e-18
183;920;2.5654170467653705e-18
184;2318;5.337415445413719e-19
185;2098;4.0624776589862256e-19
186;2388;3.710210433456631e-19
187;1020;3.133939993962499e-19
188;1290;3.005121235467409e-19
189;1300;2.0868897468523676e-19
190;1280;1.779133843318022e-19
191;1220;1.0015504005216369e-19
192;475;0.0
193;1180;0.0
194;1260;0.0
195;900;0.0
196;1310;0.0
197;1010;0.0
198;2218;0.0
199;615;0.0
200;2138;0.0
201;1650;0.0
202;2158;0.0
203;980;0.0
204;780;0.0
205;1820;0.0
206;1230;0.0
