posicao;banda_nm;importancia_gini
1;1965;0.05778141831270466
2;1905;0.05374889829840483
3;1955;0.04672692994491709
4;715;0.045723421339558395
5;1385;0.03388831136060773
6;1925;0.033235647329812615
7;1375;0.03135128556751403
8;405;0.02966225959774347
9;1845;0.028456138850371664
10;445;0.027090553293746135
11;1975;0.026872218326873063
12;1345;0.025369436440467356
13;1865;0.02457700334098672
14;705;0.022411041995044668
15;415;0.021777623648633348
16;1945;0.021336751498408028
17;1355;0.021312837724335554
18;725;0.021296469210822174
19;435;0.019393240614924038
20;1365;0.017870668755374637
21;455;0.015080267561409002
22;505;0.01334297395336209
23;1395;0.012638530446008631
24;1415;0.012265798785677885
25;1895;0.012143114958225542
26;1885;0.011572476539915149
27;425;0.01149457701575928
28;2225;0.010948624660592205
29;1745;0.009726122470308518
30;1915;0.009547005579091139
31;485;0.00802486217232761
32;2245;0.007873363925235967
33;1025;0.007780812301449797
34;1595;0.00768117401523995
35;1855;0.007217830374753451
36;555;0.007006848230377643
37;1625;0.006916465576735439
38;1215;0.006637235549682727
39;805;0.0065596123308263275
40;1715;0.006244495134520709
41;1485;0.005905711939410201
42;1065;0.005846794986579934
43;1425;0.005403235456344699
44;1935;0.005252066855510185
45;2295;0.005155590090380957
46;765;0.005086784803047779
47;535;0.004985810662765313
48;1575;0.004860422347009021
49;1795;0.0047082063755491755
50;1445;0.004579119145077706
51;495;0.004571848852901484
52;2275;0.0044700273271701865
53;2095;0.004463069450482365
54;2065;0.0044497286542235755
55;1835;0.004377957007538551
56;1255;0.004194597379181558
57;785;0.0041839728389436
58;1875;0.00408843699191924
59;545;0.004033848292528641
60;2085;0.004013818235016391
61;2155;0.003963121831318866
62;465;0.003953667953667953
63;1405;0.0035805541267387264
64;1995;0.0034011809054022724
65;755;0.0033711458509697693
66;1335;0.0033530618703227653
67;2055;0.003176178660049628
68;2135;0.0029887100490438106
69;2175;0.0029425287356321835
70;685;0.0028160200250312885
71;1555;0.0027863777089783288
72;795;0.0027733333333333342
73;1725;0.0027607508986819333
74;1615;0.002643598730888756
75;1635;0.002519682593608192
76;2285;0.0024221207544601413
77;1605;0.002349707126315314
78;1005;0.0023076923076923088
79;1585;0.0022222222222222222
80;2375;0.002216450216450216
81;1565;0.002214285714285714
82;1435;0.0021694207576560516
83;2165;0.0021551724137931034
84;835;0.002051165348656388
85;565;0.0019695728786637877
86;1735;0.0018029458029458036
87;1755;0.0017978326755225366
88;885;0.0017311429076134954
89;2015;0.0016679536679536677
90;635;0.0016320285604998082
91;2125;0.0016103896103896104
92;2425;0.0015753846153846154
93;2435;0.0015753846153846146
94;2355;0.0015384615384615385
95;2205;0.0013160173160173155
96;2105;0.0012307692307692304
97;2115;0.001215574548907882
98;1685;0.0011942959001782529
99;2215;0.0011825547195005322
100;1775;0.0011823144944252207
101;1645;0.001176470588235294
102;1085;0.0011023696362962216
103;2255;0.0010809289232934552
104;2315;0.0010744810744810745
105;895;0.0010724759111855886
106;2335;0.0010587262200165426
107;575;0.0009067078754578755
108;1765;0.000798920377867746
109;925;0.0006698063840920979
110;1545;0.0006050420168067227
111;1705;0.000601880877742947
112;855;0.0005854879869035579
113;665;0.0005474095796676442
114;675;0.0005228758169934641
115;1125;0.00047058823529411766
116;825;0.00043184885290148444
117;2325;0.0004318488529014844
118;1455;0.0001993148551853
119;1265;8.664799253034544e-05
120;605;0.0
121;1985;0.0
122;2405;0.0
123;2035;0.0
124;2025;0.0
125;2415;0.0
126;2005;0.0
127;585;0.0
128;2235;0.0
129;2145;0.0
130;695;0.0
131;735;0.0
132;525;0.0
133;745;0.0
134;2445;0.0
135;515;0.0
136;2395;0.0
137;2195;0.0
138;2385;0.0
139;2045;0.0
140;655;0.0
141;2185;0.0
142;645;0.0
143;2265;0.0
144;2075;0.0
145;2365;0.0
146;625;0.0
147;2345;0.0
148;595;0.0
149;775;0.0
150;2305;0.0
151;615;0.0
152;475;0.0
153;1225;0.0
154;815;0.0
155;1525;0.0
156;1505;0.0
157;1495;0.0
158;1075;0.0
159;1475;0.0
160;1465;0.0
161;1095;0.0
162;1105;0.0
163;1115;0.0
164;1135;0.0
165;1145;0.0
166;1155;0.0
167;1165;0.0
168;1175;0.0
169;1185;0.0
170;1195;0.0
171;1325;0.0
172;1315;0.0
173;1305;0.0
174;1295;0.0
175;1285;0.0
176;1275;0.0
177;1205;0.0
178;1245;0.0
179;1515;0.0
180;1535;0.0
181;845;0.0
182;1055;0.0
183;865;0.0
184;875;0.0
185;1235;0.0
186;905;0.0
187;1825;0.0
188;1815;0.0
189;1805;0.0
190;915;0.0
191;1785;0.0
192;935;0.0
193;945;0.0
194;1695;0.0
195;1675;0.0
196;1665;0.0
197;1655;0.0
198;955;0.0
199;965;0.0
200;975;0.0
201;985;0.0
202;995;0.0
203;1015;0.0
204;1035;0.0
205;1045;0.0
206;2450;0.0
