dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D10;720;0.7069464038541696;0.7397689154616847;0.0;0.0546875;False;32;1.899498715259395;True;0.0546875
D10;709;0.3075085987104025;0.362471342502894;0.0006668734491315;0.1484375;False;31;1.8563373672244246;True;0.1484375
D10;735;0.5019926887245714;0.55773943909756;0.0;-0.09765625;False;33;1.755812437924711;True;0.09765625
D10;1360;0.0099370102292331;0.0211638712151164;0.0910669975186104;-0.375;True;96;1.6978521606140646;True;0.375
D10;1356;0.0075399834195881;0.0176939427844111;0.0990258607320099;-0.388671875;True;95;1.6973755759026516;True;0.388671875
D10;703;0.1837528942640673;0.2256749617578456;0.0123710840570719;0.193359375;False;30;1.6818940012623604;True;0.193359375
D10;1347;0.0678362651725167;0.092201577116522;0.0376550868486352;-0.265625;False;94;1.5758367506523883;True;0.265625
D10;402;0.0785847853764995;0.1048649283065716;0.0337730691687344;-0.255859375;False;0;1.4956787904806825;True;0.255859375
D10;1878;0.0072436377838;0.0174784718759694;0.1001861042183622;-0.390625;True;148;1.4382275374562945;True;0.390625
D10;2450;0.0548474154937472;0.0773141231461688;0.0433341733870967;0.279296875;False;205;1.434659958893059;True;0.279296875
D10;1840;0.0007885341469502;0.0067429513718762;0.1656133684863523;-0.48828125;True;144;1.4118884814201542;True;0.48828125
D10;747;0.6383904646698126;0.6794700794176366;0.0;0.068359375;False;34;1.3939204038686306;True;0.068359375
D10;2447;0.0698833862508227;0.0945453992087317;0.0368670517990074;0.263671875;False;204;1.3907742530142608;True;0.263671875
D10;1328;0.3269961726046574;0.3836780034394464;0.0;0.142578125;False;93;1.3741371463200642;True;0.142578125
D10;410;0.2117655597103658;0.2557898486254183;0.0090212081265508;-0.181640625;False;1;1.3624126286532403;True;0.181640625
D10;1377;0.0005874329623308;0.0061753934637368;0.1744416873449131;-0.5;True;97;1.357594547038045;True;0.5
D10;2437;0.1546554914850197;0.1946002533961812;0.0165438895781637;0.20703125;False;203;1.3348568523463773;True;0.20703125
D10;1868;0.0006811155767964;0.0065894719245727;0.1700013570099255;-0.494140625;True;147;1.3297035919768603;True;0.494140625
D10;1968;0.0249397487323761;0.0414181576114198;0.0649687887717121;0.326171875;True;157;1.3108769542638838;True;0.326171875
