posicao;banda_nm;importancia_gini
1;1945;0.04999999999999999
2;1975;0.039999999999999994
3;765;0.039999999999999994
4;1525;0.039999999999999994
5;1955;0.039999999999999994
6;1965;0.039999999999999994
7;2450;0.039999999999999994
8;2415;0.039999999999999994
9;2435;0.039999999999999994
10;1995;0.029999999999999992
11;2015;0.029999999999999992
12;2405;0.029999999999999992
13;745;0.029999999999999992
14;1905;0.029999999999999992
15;1885;0.029999999999999992
16;1535;0.029999999999999992
17;1505;0.029999999999999992
18;575;0.029999999999999992
19;755;0.021742286751361157
20;2035;0.019999999999999997
21;1475;0.019999999999999997
22;1445;0.019999999999999997
23;405;0.019999999999999997
24;1435;0.019999999999999997
25;525;0.019999999999999997
26;595;0.0188235294117647
27;535;0.011176470588235293
28;415;0.009999999999999998
29;1455;0.009999999999999998
30;1465;0.009999999999999998
31;1485;0.009999999999999998
32;565;0.009999999999999998
33;1515;0.009999999999999998
34;1895;0.009999999999999998
35;1415;0.009999999999999998
36;1925;0.009999999999999998
37;515;0.009999999999999998
38;2025;0.009999999999999998
39;2045;0.009999999999999998
40;2055;0.009999999999999998
41;2425;0.009999999999999998
42;2445;0.009999999999999998
43;1425;0.009999999999999998
44;635;0.009999999999999998
45;1545;0.009999999999999998
46;645;0.008257713248638837
47;1865;0.0
48;625;0.0
49;735;0.0
50;725;0.0
51;1915;0.0
52;715;0.0
53;1935;0.0
54;705;0.0
55;505;0.0
56;495;0.0
57;485;0.0
58;1985;0.0
59;475;0.0
60;2005;0.0
61;465;0.0
62;695;0.0
63;455;0.0
64;1875;0.0
65;1855;0.0
66;675;0.0
67;1755;0.0
68;1685;0.0
69;1695;0.0
70;1705;0.0
71;1715;0.0
72;1725;0.0
73;1735;0.0
74;1745;0.0
75;1765;0.0
76;1845;0.0
77;1775;0.0
78;1785;0.0
79;1795;0.0
80;1805;0.0
81;1815;0.0
82;1825;0.0
83;1835;0.0
84;685;0.0
85;2065;0.0
86;1665;0.0
87;2075;0.0
88;2285;0.0
89;2295;0.0
90;2305;0.0
91;2315;0.0
92;2325;0.0
93;2335;0.0
94;2345;0.0
95;2355;0.0
96;2365;0.0
97;2375;0.0
98;2385;0.0
99;2395;0.0
100;445;0.0
101;435;0.0
102;665;0.0
103;425;0.0
104;655;0.0
105;2275;0.0
106;2265;0.0
107;2255;0.0
108;2155;0.0
109;2085;0.0
110;2095;0.0
111;2105;0.0
112;2115;0.0
113;2125;0.0
114;2135;0.0
115;2145;0.0
116;2165;0.0
117;2245;0.0
118;2175;0.0
119;2185;0.0
120;2195;0.0
121;2205;0.0
122;2215;0.0
123;2225;0.0
124;2235;0.0
125;1675;0.0
126;845;0.0
127;855;0.0
128;1645;0.0
129;1065;0.0
130;1075;0.0
131;1085;0.0
132;1095;0.0
133;1105;0.0
134;1115;0.0
135;1125;0.0
136;1135;0.0
137;1145;0.0
138;1155;0.0
139;1165;0.0
140;1175;0.0
141;1185;0.0
142;1195;0.0
143;1205;0.0
144;1215;0.0
145;1225;0.0
146;1055;0.0
147;1045;0.0
148;1035;0.0
149;935;0.0
150;865;0.0
151;875;0.0
152;885;0.0
153;895;0.0
154;905;0.0
155;915;0.0
156;925;0.0
157;945;0.0
158;1025;0.0
159;955;0.0
160;965;0.0
161;975;0.0
162;985;0.0
163;995;0.0
164;1005;0.0
165;1015;0.0
166;1235;0.0
167;1245;0.0
168;1255;0.0
169;1555;0.0
170;585;0.0
171;775;0.0
172;1495;0.0
173;605;0.0
174;615;0.0
175;555;0.0
176;545;0.0
177;1565;0.0
178;795;0.0
179;1575;0.0
180;1585;0.0
181;1595;0.0
182;1605;0.0
183;1615;0.0
184;1625;0.0
185;1635;0.0
186;785;0.0
187;805;0.0
188;1265;0.0
189;1345;0.0
190;1275;0.0
191;1285;0.0
192;1295;0.0
193;1305;0.0
194;1315;0.0
195;1325;0.0
196;1335;0.0
197;1355;0.0
198;815;0.0
199;1365;0.0
200;1375;0.0
201;1385;0.0
202;1395;0.0
203;1405;0.0
204;835;0.0
205;825;0.0
206;1655;0.0
