fold;classe_real_nirrig;classe_predita_nirrig;score_plsda
1;1;1;0.5919157421028948
1;1;1;0.6157456669844164
1;1;1;1.1232773469869464
1;0;0;0.15902052210436346
1;0;0;0.19698850115520805
1;0;0;0.044954171966185286
1;1;1;1.2216919119965148
1;1;1;1.2569706798217195
1;0;0;-0.02415239177136419
1;0;0;0.020967422823039095
1;0;0;0.03945427027001319
1;1;1;0.7545684669953507
1;1;1;0.919132760668558
1;1;1;0.960703884807997
1;0;0;0.22159911282869849
1;0;0;-0.014480240024904334
2;0;0;0.18418698351090212
2;0;0;0.07395520801537137
2;0;0;0.09334241030337043
2;1;1;0.5152956943462603
2;1;1;1.2070700425697711
2;0;0;0.05344075397280357
2;0;0;0.11906599894883774
2;0;0;0.13675026059875778
2;1;1;0.6211112187613395
2;1;1;0.6534925770688141
2;0;0;0.2634479203946468
2;0;0;-0.05466917770407509
2;1;1;0.8657558267286154
2;1;1;1.055459614063018
2;1;1;1.0144100193434422
2;1;1;1.0424532400707323
3;0;0;0.31863404053095035
3;1;1;0.6107244686449329
3;1;1;1.1373191830414346
3;0;0;0.20760531694308348
3;0;0;0.0653585328016878
3;1;1;0.5428164474012949
3;1;1;1.1808441526764861
3;0;0;-0.11600803436382168
3;0;0;-0.04458203387012505
3;0;0;-0.027245562392300582
3;1;1;0.5554887011350321
3;1;1;0.9862596334763927
3;1;1;1.0188330938865788
3;0;0;0.17978822041391768
3;0;0;-0.01635337071026166
3;1;1;1.034977848081403
4;0;0;0.33924819403948137
4;0;0;0.3959489008753609
4;0;0;0.013225265980464807
4;0;0;0.019752540045542222
4;1;1;1.1870786452866482
4;1;1;0.514929428494437
4;1;1;0.5217972876814221
4;1;1;1.1484877716624275
4;0;0;0.08738949010128871
4;0;0;-0.05449977370755521
4;1;1;0.8722965443069719
4;0;0;0.12577063036518493
4;0;0;-0.03040727667547094
4;1;1;1.125024077535317
4;1;1;1.0002136934948727
4;1;1;1.0093926377644702
