seed;fold;n_treino;n_teste;accuracy;f1;kappa;auc_roc
42;1;144;48;0.6666666666666666;0.68;0.33333333333333337;0.734375
42;2;144;48;0.5;0.5;0.0;0.5607638888888888
42;3;144;48;0.625;0.5909090909090909;0.25;0.6371527777777778
42;4;144;48;0.4791666666666667;0.5098039215686274;-0.04166666666666674;0.59375
43;1;144;48;0.5208333333333334;0.5306122448979592;0.04166666666666663;0.626736111111111
43;2;144;48;0.625;0.5909090909090909;0.25;0.7152777777777778
43;3;144;48;0.5416666666666666;0.47619047619047616;0.08333333333333337;0.6510416666666666
43;4;144;48;0.6666666666666666;0.6363636363636364;0.33333333333333337;0.65625
44;1;144;48;0.7291666666666666;0.7450980392156863;0.45833333333333337;0.7465277777777778
44;2;144;48;0.6041666666666666;0.6415094339622641;0.20833333333333337;0.6493055555555556
44;3;144;48;0.6666666666666666;0.68;0.33333333333333337;0.7256944444444446
44;4;144;48;0.6666666666666666;0.6190476190476191;0.33333333333333337;0.7118055555555557
45;1;144;48;0.6875;0.6938775510204082;0.375;0.7326388888888888
45;2;144;48;0.5208333333333334;0.4888888888888889;0.04166666666666663;0.6024305555555556
45;3;144;48;0.5;0.52;0.0;0.546875
45;4;144;48;0.6666666666666666;0.6666666666666666;0.33333333333333337;0.748263888888889
46;1;144;48;0.5208333333333334;0.5106382978723404;0.04166666666666663;0.6371527777777777
46;2;144;48;0.5625;0.5882352941176471;0.125;0.6631944444444444
46;3;144;48;0.6458333333333334;0.6666666666666666;0.29166666666666663;0.7274305555555555
46;4;144;48;0.6041666666666666;0.5957446808510638;0.20833333333333337;0.7170138888888888
