posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
85;1698;0.0;0.0;0.0
86;1708;0.0;0.0;0.0
87;1718;0.0;0.0;0.0
88;1738;0.0;0.0;0.0
89;1748;0.0;0.0;0.0
90;1758;0.0;0.0;0.0
91;1768;0.0;0.0;0.0
92;1978;0.0;0.0;0.0
93;2298;0.0;0.0;0.0
94;1998;0.0;0.0;0.0
95;2308;0.0;0.0;0.0
96;2238;0.0;0.0;0.0
97;2248;0.0;0.0;0.0
98;2258;0.0;0.0;0.0
99;2268;0.0;0.0;0.0
100;2278;0.0;0.0;0.0
101;2288;0.0;0.0;0.0
102;1608;0.0;0.0;0.0
103;2318;0.0;0.0;0.0
104;2008;0.0;0.0;0.0
105;2328;0.0;0.0;0.0
106;2338;0.0;0.0;0.0
107;2348;0.0;0.0;0.0
108;2358;0.0;0.0;0.0
109;2368;0.0;0.0;0.0
110;2378;0.0;0.0;0.0
111;2388;0.0;0.0;0.0
112;2228;0.0;0.0;0.0
113;2218;0.0;0.0;0.0
114;2208;0.0;0.0;0.0
115;2198;0.0;0.0;0.0
116;2018;0.0;0.0;0.0
117;2028;0.0;0.0;0.0
118;2038;0.0;0.0;0.0
119;2048;0.0;0.0;0.0
120;2068;0.0;0.0;0.0
121;2098;0.0;0.0;0.0
122;2108;0.0;0.0;0.0
123;2118;0.0;0.0;0.0
124;2128;0.0;0.0;0.0
125;2138;0.0;0.0;0.0
126;2148;0.0;0.0;0.0
127;2158;0.0;0.0;0.0
128;2168;0.0;0.0;0.0
129;2178;0.0;0.0;0.0
130;2188;0.0;0.0;0.0
131;1618;0.0;0.0;0.0
132;1231;0.0;0.0;0.0
133;1598;0.0;0.0;0.0
134;731;0.0;0.0;0.0
135;781;0.0;0.0;0.0
136;801;0.0;0.0;0.0
137;811;0.0;0.0;0.0
138;831;0.0;0.0;0.0
139;841;0.0;0.0;0.0
140;891;0.0;0.0;0.0
141;901;0.0;0.0;0.0
142;921;0.0;0.0;0.0
143;931;0.0;0.0;0.0
144;941;0.0;0.0;0.0
145;961;0.0;0.0;0.0
146;991;0.0;0.0;0.0
147;1001;0.0;0.0;0.0
148;1011;0.0;0.0;0.0
149;1021;0.0;0.0;0.0
150;741;0.0;0.0;0.0
151;724;0.0;0.0;0.0
152;1041;0.0;0.0;0.0
153;717;0.0;0.0;0.0
154;415;0.0;0.0;0.0
155;435;0.0;0.0;0.0
156;455;0.0;0.0;0.0
157;485;0.0;0.0;0.0
158;535;0.0;0.0;0.0
159;545;0.0;0.0;0.0
160;555;0.0;0.0;0.0
161;565;0.0;0.0;0.0
162;595;0.0;0.0;0.0
163;635;0.0;0.0;0.0
164;645;0.0;0.0;0.0
165;655;0.0;0.0;0.0
166;665;0.0;0.0;0.0
167;702;0.0;0.0;0.0
168;708;0.0;0.0;0.0
169;1031;0.0;0.0;0.0
170;1071;0.0;0.0;0.0
171;1588;0.0;0.0;0.0
172;1321;0.0;0.0;0.0
173;1341;0.0;0.0;0.0
174;1351;0.0;0.0;0.0
175;1361;0.0;0.0;0.0
176;1371;0.0;0.0;0.0
177;1379;0.0;0.0;0.0
178;1388;0.0;0.0;0.0
179;1398;0.0;0.0;0.0
180;1408;0.0;0.0;0.0
181;1418;0.0;0.0;0.0
182;1428;0.0;0.0;0.0
183;1488;0.0;0.0;0.0
184;1518;0.0;0.0;0.0
185;1538;0.0;0.0;0.0
186;1548;0.0;0.0;0.0
187;1568;0.0;0.0;0.0
188;1331;0.0;0.0;0.0
189;1311;0.0;0.0;0.0
190;1111;0.0;0.0;0.0
191;1301;0.0;0.0;0.0
192;1141;0.0;0.0;0.0
193;1151;0.0;0.0;0.0
194;1161;0.0;0.0;0.0
195;1171;0.0;0.0;0.0
196;1181;0.0;0.0;0.0
197;1191;0.0;0.0;0.0
198;1201;0.0;0.0;0.0
199;1211;0.0;0.0;0.0
200;1221;0.0;0.0;0.0
201;1241;0.0;0.0;0.0
202;1251;0.0;0.0;0.0
203;1261;0.0;0.0;0.0
204;1271;0.0;0.0;0.0
205;1281;0.0;0.0;0.0
206;1291;0.0;0.0;0.0
207;2438;0.0;0.0;0.0
