modelo;modo;genotipo;fold;accuracy;precision;recall;f1_score;kappa;auc_roc
random_forest;por_genotipo;CD202;1;0.9846153846153847;0.984375;0.984375;0.984375;0.9692234848484849;0.998342803030303
random_forest;por_genotipo;CD202;2;0.9457364341085271;0.9130434782608695;0.984375;0.9473684210526315;0.8915315315315315;0.9961538461538462
random_forest;por_genotipo;CD202;3;0.96875;0.96875;0.96875;0.96875;0.9375;0.99658203125
random_forest;por_genotipo;CD202;4;0.9689922480620154;0.9545454545454546;0.984375;0.9692307692307692;0.9379956741167988;0.9963942307692307
random_forest;por_genotipo;CD202;5;0.96875;0.9411764705882353;1.0;0.9696969696969697;0.9375;0.994873046875
