posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
1;1522;0.0;0.0;0.0499999999999999
2;1942;0.0;0.0;0.0499999999999999
3;763;0.0;0.0;0.0399999999999999
4;1952;0.0;0.0;0.0399999999999999
5;1962;0.0;0.0;0.0399999999999999
6;1972;0.0;0.0;0.0399999999999999
7;2412;0.0;0.0;0.0399999999999999
8;2432;0.0;0.0;0.0399999999999999
9;2449;0.0;0.0;0.0399999999999999
10;1532;0.0;0.0;0.0299999999999999
11;2012;0.0;0.0;0.0299999999999999
12;1992;0.0;0.0;0.0299999999999999
13;1902;0.0;0.0;0.0299999999999999
14;2402;0.0;0.0;0.0299999999999999
15;1502;0.0;0.0;0.0299999999999999
16;743;0.0;0.0;0.0299999999999999
17;575;0.0;0.0;0.0299999999999999
18;405;0.0;0.0;0.0299999999999999
19;753;0.0;0.0;0.0217422867513611
20;525;0.0;0.0;0.0199999999999999
21;1432;0.0;0.0;0.0199999999999999
22;1442;0.0;0.0;0.0199999999999999
23;1472;0.0;0.0;0.0199999999999999
24;2032;0.0;0.0;0.0199999999999999
25;595;0.0;0.0;0.0188235294117647
26;2042;0.0;0.0;0.0117582417582417
27;535;0.0;0.0;0.0111764705882352
28;1492;0.0;0.0;0.0099999999999999
29;2442;0.0;0.0;0.0099999999999999
30;2052;0.0;0.0;0.0099999999999999
31;2022;0.0;0.0;0.0099999999999999
32;1922;0.0;0.0;0.0099999999999999
33;1892;0.0;0.0;0.0099999999999999
34;1542;0.0;0.0;0.0099999999999999
35;1512;0.0;0.0;0.0099999999999999
36;2422;0.0;0.0;0.0099999999999999
37;1482;0.0;0.0;0.0099999999999999
38;1462;0.0;0.0;0.0099999999999999
39;1452;0.0;0.0;0.0099999999999999
40;1422;0.0;0.0;0.0099999999999999
41;635;0.0;0.0;0.0099999999999999
42;565;0.0;0.0;0.0099999999999999
43;415;0.0;0.0;0.0099999999999999
44;515;0.0;0.0;0.0099999999999999
45;645;0.0;0.0;0.0082577132486388
46;1882;0.0;0.0;0.0082417582417582
47;1682;0.0;0.0;0.0
48;1742;0.0;0.0;0.0
49;1692;0.0;0.0;0.0
50;1702;0.0;0.0;0.0
51;1712;0.0;0.0;0.0
52;1722;0.0;0.0;0.0
53;1732;0.0;0.0;0.0
54;1782;0.0;0.0;0.0
55;1752;0.0;0.0;0.0
56;1762;0.0;0.0;0.0
57;1772;0.0;0.0;0.0
58;1662;0.0;0.0;0.0
59;1792;0.0;0.0;0.0
60;1802;0.0;0.0;0.0
61;1812;0.0;0.0;0.0
62;1822;0.0;0.0;0.0
63;1832;0.0;0.0;0.0
64;1672;0.0;0.0;0.0
65;1622;0.0;0.0;0.0
66;1652;0.0;0.0;0.0
67;1412;0.0;0.0;0.0
68;1852;0.0;0.0;0.0
69;1353;0.0;0.0;0.0
70;1363;0.0;0.0;0.0
71;1372;0.0;0.0;0.0
72;1382;0.0;0.0;0.0
73;1392;0.0;0.0;0.0
74;1402;0.0;0.0;0.0
75;1552;0.0;0.0;0.0
76;1642;0.0;0.0;0.0
77;1562;0.0;0.0;0.0
78;1572;0.0;0.0;0.0
79;1582;0.0;0.0;0.0
80;1592;0.0;0.0;0.0
81;1602;0.0;0.0;0.0
82;1612;0.0;0.0;0.0
83;1632;0.0;0.0;0.0
84;1842;0.0;0.0;0.0
85;2222;0.0;0.0;0.0
86;1862;0.0;0.0;0.0
87;1872;0.0;0.0;0.0
88;1333;0.0;0.0;0.0
89;2232;0.0;0.0;0.0
90;2242;0.0;0.0;0.0
91;2252;0.0;0.0;0.0
92;2262;0.0;0.0;0.0
93;2272;0.0;0.0;0.0
94;2282;0.0;0.0;0.0
95;2292;0.0;0.0;0.0
96;2302;0.0;0.0;0.0
97;2312;0.0;0.0;0.0
98;2322;0.0;0.0;0.0
99;2332;0.0;0.0;0.0
100;2342;0.0;0.0;0.0
101;2352;0.0;0.0;0.0
102;2362;0.0;0.0;0.0
103;2372;0.0;0.0;0.0
104;2382;0.0;0.0;0.0
105;2212;0.0;0.0;0.0
106;2202;0.0;0.0;0.0
107;2192;0.0;0.0;0.0
108;2092;0.0;0.0;0.0
109;1912;0.0;0.0;0.0
110;1932;0.0;0.0;0.0
111;1982;0.0;0.0;0.0
112;2002;0.0;0.0;0.0
113;2062;0.0;0.0;0.0
114;2072;0.0;0.0;0.0
115;2082;0.0;0.0;0.0
116;2102;0.0;0.0;0.0
117;2182;0.0;0.0;0.0
118;2112;0.0;0.0;0.0
119;2122;0.0;0.0;0.0
120;2132;0.0;0.0;0.0
121;2142;0.0;0.0;0.0
122;2152;0.0;0.0;0.0
123;2162;0.0;0.0;0.0
124;2172;0.0;0.0;0.0
125;1343;0.0;0.0;0.0
126;1103;0.0;0.0;0.0
127;1323;0.0;0.0;0.0
128;1313;0.0;0.0;0.0
129;704;0.0;0.0;0.0
130;713;0.0;0.0;0.0
131;723;0.0;0.0;0.0
132;733;0.0;0.0;0.0
133;773;0.0;0.0;0.0
134;783;0.0;0.0;0.0
135;793;0.0;0.0;0.0
