seed;fold;banda_nm;vip
42;1;710;0.7758255121416477
42;1;720;0.8134753060173198
42;1;1345;1.1793571853715636
42;1;1355;1.0216361193066847
42;1;1357;0.972116846953913
42;1;1360;0.8865592474719088
42;1;1365;0.7141820917764846
42;1;1367;0.633576577355578
42;1;1368;0.5892229854264219
42;1;1375;0.19380295238354092
42;1;1377;0.06893558144761737
42;1;1378;0.04912702683241006
42;1;1388;0.5584164501665596
42;1;1470;1.2676062946840108
42;1;1480;1.3005875684101569
42;1;1836;0.6235227111004163
42;1;1912;1.0224980149907437
42;1;1916;1.017428010479062
42;1;1920;1.02314319400117
42;1;1922;1.0298623342120643
42;1;1926;1.0485949051491046
42;1;1928;1.060031744481958
42;1;1930;1.0725607086238664
42;1;1932;1.0856843006580397
42;1;1935;1.1063107043594065
42;1;1936;1.1133569668309988
42;1;1938;1.1274559946908083
42;1;1940;1.1409011375934481
42;1;1942;1.1537555346711397
42;1;1946;1.1778713293571856
42;1;1950;1.1991531787926561
42;1;1952;1.2083707472944696
42;1;1987;1.2727015865400588
42;1;1997;1.2749202692099608
42;1;2007;1.2766423717382216
42;2;710;0.8061237435750296
42;2;720;0.8389675380598416
42;2;1345;1.2034841447164792
42;2;1355;1.0300235468249055
42;2;1357;0.9758113030893646
42;2;1360;0.88394772904211
42;2;1365;0.7036471398670258
42;2;1367;0.621166497235751
42;2;1368;0.5764355737054265
42;2;1375;0.21039264288507914
42;2;1377;0.13152552956052843
42;2;1378;0.12934606956257813
42;2;1388;0.5517745694795795
42;2;1470;1.2403900201167357
42;2;1480;1.2737368774822058
42;2;1836;0.6599042714391515
42;2;1912;1.0245220485520863
42;2;1916;1.0202421874348453
42;2;1920;1.0262291406733002
42;2;1922;1.0328533823631378
42;2;1926;1.0510610555848794
42;2;1928;1.0619929502830971
42;2;1930;1.0738803741197633
42;2;1932;1.0865689137201486
42;2;1935;1.1067017661440197
42;2;1936;1.1134981345372423
42;2;1938;1.126945107180192
42;2;1940;1.1396826926141848
42;2;1942;1.1520012849468815
42;2;1946;1.175468251625367
42;2;1950;1.1955987310314509
42;2;1952;1.2040689668266562
42;2;1987;1.2645888414632436
42;2;1997;1.2669587071125046
42;2;2007;1.2681057906250601
42;3;710;0.7309023915823146
42;3;720;0.7804195029770713
42;3;1345;1.282533410865022
42;3;1355;1.077595106006559
42;3;1357;1.016380721139439
42;3;1360;0.9130842859914853
42;3;1365;0.7171862354925858
42;3;1367;0.6305256399986401
42;3;1368;0.5837149930893526
42;3;1375;0.22081906961867018
42;3;1377;0.14033283321999665
42;3;1378;0.1294838171347597
42;3;1388;0.5126559946224885
42;3;1470;1.240914940227398
42;3;1480;1.2745893619806907
42;3;1836;0.6191892064871244
42;3;1912;1.0023535644345793
42;3;1916;0.9974217148395039
42;3;1920;1.0040202352940713
42;3;1922;1.0115797892633134
42;3;1926;1.0323195909018366
42;3;1928;1.0449159433407877
42;3;1930;1.0587209249772505
42;3;1932;1.0733113830459156
42;3;1935;1.0965391722380624
42;3;1936;1.104510482446008
42;3;1938;1.1205268014825414
42;3;1940;1.1358040519827728
42;3;1942;1.1506088352548631
42;3;1946;1.1786094256672213
42;3;1950;1.203252760075849
42;3;1952;1.2142789759466908
42;3;1987;1.2867486555439511
42;3;1997;1.2873342868594533
42;3;2007;1.2875481532244786
42;4;710;0.7450173859760638
42;4;720;0.7678280222330003
42;4;1345;1.2122536256066156
42;4;1355;1.0301580928476948
42;4;1357;0.971688963569045
42;4;1360;0.8724615438882625
42;4;1365;0.6835143695364895
42;4;1367;0.5994286772797548
42;4;1368;0.5545391342027388
42;4;1375;0.2106282877271208
42;4;1377;0.1365821921175158
42;4;1378;0.12766552355477262
42;4;1388;0.48382143782189546
42;4;1470;1.2114389575509656
42;4;1480;1.2452248817727087
42;4;1836;0.5444247889116478
42;4;1912;1.0438420964779074
42;4;1916;1.0415594734349485
42;4;1920;1.0482078699917774
42;4;1922;1.054933507234506
42;4;1926;1.0728321554301208
42;4;1928;1.0834156203578251
42;4;1930;1.0949925383707944
42;4;1932;1.1071174387913527
42;4;1935;1.1260076363770766
42;4;1936;1.132471345453093
42;4;1938;1.145322129673911
42;4;1940;1.1576891658555515
42;4;1942;1.1693966560762241
42;4;1946;1.1917895614142648
42;4;1950;1.2110277017588988
42;4;1952;1.2191425812677483
42;4;1987;1.2658775495099728
42;4;1997;1.2623833324352265
42;4;2007;1.2579736988962582
43;1;710;0.7152775506576273
43;1;720;0.7516047971003359
43;1;1345;1.1845550401827807
43;1;1355;0.9986714430805527
43;1;1357;0.9428503322132045
43;1;1360;0.8481224947215603
43;1;1365;0.6652090993551573
43;1;1367;0.5825499604717624
43;1;1368;0.5379327968672803
43;1;1375;0.17796881418935842
43;1;1377;0.10329411178203204
43;1;1378;0.10893379669200762
43;1;1388;0.5355349307489251
43;1;1470;1.234757412930528
43;1;1480;1.2675237425120245
43;1;1836;0.5847435689934213
43;1;1912;1.0420325100644439
43;1;1916;1.0382788871985933
43;1;1920;1.045049736971038
43;1;1922;1.052205151579004
43;1;1926;1.0715632436481612
43;1;1928;1.0831907842785342
43;1;1930;1.095690008369104
43;1;1932;1.1088988440610281
43;1;1935;1.1296966654782181
43;1;1936;1.1368030465924235
43;1;1938;1.1507665188051366
43;1;1940;1.1638313769469413
43;1;1942;1.1762149145735106
43;1;1946;1.1994698352028275
43;1;1950;1.2195168716156886
43;1;1952;1.2280076787194976
43;1;1987;1.2742918963192909
43;1;1997;1.2714951653322808
43;1;2007;1.268519617423603
43;2;710;0.80836405323622
43;2;720;0.8472049621496601
43;2;1345;1.1977516330277915
43;2;1355;1.0167778086668149
43;2;1357;0.9610148592435764
43;2;1360;0.8675083144143877
43;2;1365;0.684343980687096
43;2;1367;0.6015992068353813
43;2;1368;0.5563667695341316
43;2;1375;0.17874024734235003
43;2;1377;0.08304610491539294
43;2;1378;0.08325244178175217
43;2;1388;0.542880394337544
43;2;1470;1.2366056583012661
43;2;1480;1.2694456501894504
43;2;1836;0.6344469581661782
43;2;1912;1.0329062682112051
43;2;1916;1.0280466774038066
43;2;1920;1.0332178815269468
43;2;1922;1.039704252916991
43;2;1926;1.057583977208889
43;2;1928;1.0684149860588779
43;2;1930;1.0803622008092326
43;2;1932;1.0929982748747733
43;2;1935;1.1128137625681829
43;2;1936;1.1195316854940616
43;2;1938;1.1329942315879566
43;2;1940;1.1458376859821489
43;2;1942;1.158229319822108
43;2;1946;1.181679380164962
43;2;1950;1.2020047386299024
43;2;1952;1.2106581124416784
43;2;1987;1.2682621226058208
43;2;1997;1.2692146773239983
43;2;2007;1.2690616379620314
43;3;710;0.7424906320389147
43;3;720;0.7776573093871816
43;3;1345;1.2497803014856705
43;3;1355;1.064713955852831
43;3;1357;1.0071943579378764
43;3;1360;0.9106751070936222
43;3;1365;0.724661624124473
43;3;1367;0.6413281990374776
43;3;1368;0.5962868069614656
43;3;1375;0.22956281568853285
43;3;1377;0.13046977008746158
43;3;1378;0.10484241566628177
43;3;1388;0.49819897341196245
43;3;1470;1.2550303788251413
43;3;1480;1.2885339097831323
43;3;1836;0.6138336212891047
43;3;1912;1.0053582819453468
43;3;1916;1.0013635951449504
43;3;1920;1.0084882711625809
43;3;1922;1.015907942105889
43;3;1926;1.036165052804141
43;3;1928;1.0482175794501203
43;3;1930;1.061466345595152
43;3;1932;1.0754743122699029
43;3;1935;1.097759882277269
43;3;1936;1.1053703381536177
43;3;1938;1.1206318434328937
43;3;1940;1.1353212822838958
43;3;1942;1.1494795074623119
43;3;1946;1.1765035700617477
43;3;1950;1.2003777937023214
43;3;1952;1.2108033671347689
43;3;1987;1.28556902998786
43;3;1997;1.2872879104567396
43;3;2007;1.2881181877555639
43;4;710;0.7797554934751834
43;4;720;0.8125671520332407
43;4;1345;1.2382654035840852
43;4;1355;1.0759069972925948
43;4;1357;1.0226461237684314
43;4;1360;0.928665606240366
43;4;1365;0.7435643149744812
43;4;1367;0.6577323300624045
43;4;1368;0.611327422841844
43;4;1375;0.24107319083128806
43;4;1377;0.16055275606969377
43;4;1378;0.14972512702903923
43;4;1388;0.5254505192261415
43;4;1470;1.234001202362999
43;4;1480;1.2679770867361444
43;4;1836;0.6054476274939814
43;4;1912;1.0140627529000237
43;4;1916;1.0103426429544098
43;4;1920;1.0165404528211743
43;4;1922;1.0232664734180403
43;4;1926;1.0416469150953478
43;4;1928;1.052797849394111
43;4;1930;1.0649781058936767
43;4;1932;1.0777487694747026
43;4;1935;1.0978494348851635
43;4;1936;1.1047209948718801
43;4;1938;1.1184570530628575
43;4;1940;1.1316524124822458
43;4;1942;1.1443445907518415
43;4;1946;1.1684685327119133
43;4;1950;1.189315534502991
43;4;1952;1.1984375411158996
43;4;1987;1.2624706016278993
43;4;1997;1.2642019723496292
43;4;2007;1.2650471490978388
44;1;710;0.76637827710121
44;1;720;0.8114212459698208
44;1;1345;1.2616411904638112
44;1;1355;1.0743672276734786
44;1;1357;1.0169884244374103
44;1;1360;0.9193440659317776
44;1;1365;0.7270825339018189
44;1;1367;0.6385599627341925
44;1;1368;0.5905064990130919
44;1;1375;0.19585120846937853
44;1;1377;0.09720895037602488
44;1;1378;0.09004125439882238
44;1;1388;0.5429407956539503
44;1;1470;1.252855623089032
44;1;1480;1.2860195431576837
44;1;1836;0.6561601244993466
44;1;1912;1.0077322744318933
44;1;1916;1.0026407801376893
44;1;1920;1.0082621288271214
44;1;1922;1.0151333015776496
44;1;1926;1.0342893088109781
44;1;1928;1.045940251746932
44;1;1930;1.0587085556788647
44;1;1932;1.0722221893605584
44;1;1935;1.0938695846520237
44;1;1936;1.1013033088726887
44;1;1938;1.1160999952308848
44;1;1940;1.1300577780774461
44;1;1942;1.1434650987799255
44;1;1946;1.1692902498369673
44;1;1950;1.1918307846475564
44;1;1952;1.2014108782786381
44;1;1987;1.2709041917670858
44;1;1997;1.2736993837283817
44;1;2007;1.2761442951052473
44;2;710;0.6886183283792271
44;2;720;0.7214562147774746
44;2;1345;1.2056182489160354
44;2;1355;1.0526955902273132
44;2;1357;1.0036597962851854
44;2;1360;0.9172813308943364
44;2;1365;0.7480682660676559
44;2;1367;0.6705656409763784
44;2;1368;0.6280713399510611
44;2;1375;0.27998444825524793
44;2;1377;0.1931928936506922
44;2;1378;0.17090629282800007
44;2;1388;0.5186856299610297
44;2;1470;1.2357626610777361
44;2;1480;1.2660569011079692
44;2;1836;0.6190566888187105
44;2;1912;1.016031298386437
44;2;1916;1.0146185771000324
44;2;1920;1.0229050733181473
44;2;1922;1.0308628681643364
44;2;1926;1.051293008871286
44;2;1928;1.063119675102273
44;2;1930;1.0758197373619793
44;2;1932;1.0890401447541573
44;2;1935;1.1094294667106988
44;2;1936;1.116390530798152
44;2;1938;1.1303157913714412
44;2;1940;1.143727958257146
44;2;1942;1.1564489820542156
44;2;1946;1.1798835307057307
44;2;1950;1.2002412263977253
44;2;1952;1.2093069463378197
44;2;1987;1.2676804325479625
44;2;1997;1.2677953914571543
44;2;2007;1.266734852100922
44;3;710;0.7941385356866278
44;3;720;0.8269655598131898
44;3;1345;1.2151556039353313
44;3;1355;1.0301648708171878
44;3;1357;0.9718495097864756
44;3;1360;0.8742127005203405
44;3;1365;0.6859178263721512
44;3;1367;0.6015412400854225
44;3;1368;0.5556256300613168
44;3;1375;0.18187307047445067
44;3;1377;0.09080503192151104
44;3;1378;0.08845428120109568
44;3;1388;0.5234792147387687
44;3;1470;1.2506813314957608
44;3;1480;1.2866157892695445
44;3;1836;0.5864961315917675
44;3;1912;1.0252592157423817
44;3;1916;1.0193684866660717
44;3;1920;1.0243050342635762
44;3;1922;1.0305516013938247
44;3;1926;1.0484258958698494
44;3;1928;1.0596040100560706
44;3;1930;1.072099999372718
44;3;1932;1.085414066933552
44;3;1935;1.1065769132086969
44;3;1936;1.1137978606829482
44;3;1938;1.1282776656664377
44;3;1940;1.1421391219547103
44;3;1942;1.1555788263733333
44;3;1946;1.1815256760479695
44;3;1950;1.2041427350071001
44;3;1952;1.21389244031912
44;3;1987;1.2847602606143942
44;3;1997;1.2865391968601727
44;3;2007;1.287209068189123
44;4;710;0.8092534356642844
44;4;720;0.8404788167552177
44;4;1345;1.1866000871239288
44;4;1355;0.9934173935604103
44;4;1357;0.9351735419609718
44;4;1360;0.8375776473561378
44;4;1365;0.6500173205480957
44;4;1367;0.5662790888233958
44;4;1368;0.5217219572024259
44;4;1375;0.1638438034398989
44;4;1377;0.09173398945893288
44;4;1378;0.10195490580207064
44;4;1388;0.5228926543570065
44;4;1470;1.2220486306072087
44;4;1480;1.2562996866039438
44;4;1836;0.5838744940714461
44;4;1912;1.0460317179352758
44;4;1916;1.042036906060374
44;4;1920;1.0482190176228379
44;4;1922;1.0547806463116174
44;4;1926;1.0729342268544646
44;4;1928;1.0838289721138785
44;4;1930;1.0956279169265826
44;4;1932;1.1080721670506841
44;4;1935;1.127666811790397
44;4;1936;1.1342976444654151
44;4;1938;1.147432241440279
44;4;1940;1.1599350289783483
44;4;1942;1.1719371229257152
44;4;1946;1.1944162731441241
44;4;1950;1.2138587010799606
44;4;1952;1.222090856468897
44;4;1987;1.2661613850290039
44;4;1997;1.2634236002094366
44;4;2007;1.2603452184997708
45;1;710;0.7389231721243299
45;1;720;0.7683374048382429
45;1;1345;1.1733331706510262
45;1;1355;1.0368379896050244
45;1;1357;0.9934299436255227
45;1;1360;0.9170619392986554
45;1;1365;0.7650510491869513
45;1;1367;0.6942416132901239
45;1;1368;0.6553575367923732
45;1;1375;0.3178036836793047
45;1;1377;0.21554563477007413
45;1;1378;0.17394159573592646
45;1;1388;0.44893345314134614
45;1;1470;1.1905358586435906
45;1;1480;1.2229435040318757
45;1;1836;0.5991648579889811
45;1;1912;1.0241992314771944
45;1;1916;1.0225271380651855
45;1;1920;1.0310481187121474
45;1;1922;1.039075048070952
45;1;1926;1.0595204550195734
45;1;1928;1.0713678883958573
45;1;1930;1.0840168248033084
45;1;1932;1.097292999117243
45;1;1935;1.1178643515692506
45;1;1936;1.124796788124628
45;1;1938;1.1384828099548077
45;1;1940;1.1514130714644955
45;1;1942;1.1636585047720533
45;1;1946;1.186199085237295
45;1;1950;1.205689362576144
45;1;1952;1.213852037391639
45;1;1987;1.2574544170902475
45;1;1997;1.255080178038354
45;1;2007;1.2521090455772008
45;2;710;0.7756085557034493
45;2;720;0.8092308737832551
45;2;1345;1.251818323752404
45;2;1355;1.0511319205526508
45;2;1357;0.9890931160944698
45;2;1360;0.8829939427307474
45;2;1365;0.6731423075289843
45;2;1367;0.5787223417888612
45;2;1368;0.5280291090365647
45;2;1375;0.1304793971268886
45;2;1377;0.0973748083774493
45;2;1378;0.13839846027888628
45;2;1388;0.6008009550518855
45;2;1470;1.288468660662054
45;2;1480;1.3245995501632817
45;2;1836;0.6662252550037863
45;2;1912;1.0174111070477916
45;2;1916;1.0119435244039094
45;2;1920;1.0164084125259674
45;2;1922;1.0223534828525418
45;2;1926;1.0393293414641884
45;2;1928;1.049846633557074
45;2;1930;1.0614907560399147
