dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D06;1919;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;153;1.2793529293405697;True;1.0
D06;1931;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;154;1.2770805814472563;True;1.0
D06;1651;1.520087063501115e-09;1.6916432811941327e-09;0.5727163461538463;0.87890625;True;126;1.2494844800152285;True;0.87890625
D06;1640;1.9596401375206222e-10;2.23290106780822e-10;0.6372014578163773;0.92578125;True;125;1.244822342394931;True;0.92578125
D06;1661;5.194701821703936e-09;5.697504511398274e-09;0.534114260235732;0.849609375;True;127;1.238105132525541;True;0.849609375
D06;1941;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;155;1.2375134108283372;True;1.0
D06;1667;2.327660767544184e-08;2.4748741494210064e-08;0.4870967741935484;0.8125;True;128;1.2278320321585974;True;0.8125
D06;1630;2.501220681924586e-11;3.2758643797109363e-11;0.7021431063895782;0.970703125;True;124;1.2222163725712818;True;0.970703125
D06;1910;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;152;1.2135310036195222;True;1.0
D06;1620;1.4396425455681949e-11;2.011380695477089e-11;0.7195903768610422;0.982421875;True;123;1.1986802992169527;True;0.982421875
D06;1950;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;156;1.1927763885312683;True;1.0
D06;405;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;0;1.176704036634619;True;1.0
D06;1610;9.041260826253434e-12;1.4612786410280373e-11;0.7342897022332507;0.9921875;True;122;1.1683525204548524;True;0.9921875
D06;1677;1.2211680465352746e-07;1.2630437031991162e-07;0.4352783808933002;0.76953125;True;129;1.1515948476081102;True;0.76953125
D06;1960;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;157;1.1511970757770884;True;1.0
D06;414;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;1;1.1438523396937086;True;1.0
D06;1601;7.496890411186199e-12;1.3086061475185444e-11;0.7402101426799007;0.99609375;True;121;1.1422085189231352;True;0.99609375
D06;1970;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;158;1.1179115225379255;True;1.0
D06;425;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;2;1.1165458392081749;True;1.0
D06;1590;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;120;1.1158475639565626;True;1.0
D06;435;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;3;1.1003170358201961;True;1.0
D06;1580;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;119;1.0977396938789499;True;1.0
D06;1980;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;159;1.0942171742664313;True;1.0
D06;1901;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;151;1.0925738351879786;True;1.0
D06;441;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;4;1.0860443055692217;True;1.0
D06;1570;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;118;1.0836169478675202;True;1.0
D06;1990;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;160;1.0766824120554876;True;1.0
D06;1560;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;117;1.073799593148006;True;1.0
D06;1551;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;116;1.067976152639948;True;1.0
D06;455;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;5;1.0669800682952124;True;1.0
D06;2000;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;161;1.0632982775761248;True;1.0
D06;1540;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;115;1.062667218352259;True;1.0
D06;1531;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;114;1.0571695269669532;True;1.0
D06;464;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;6;1.0548468989573638;True;1.0
D06;1521;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;113;1.052796760178508;True;1.0
D06;758;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;36;1.0521472557713736;True;1.0
D06;2011;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;162;1.0503099596618917;True;1.0
D06;747;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;35;1.045004721612689;True;1.0
D06;767;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;37;1.0449338980551763;True;1.0
D06;1511;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;112;1.0440865432401631;True;1.0
D06;2020;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;163;1.0415513300299923;True;1.0
D06;476;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;7;1.0405924677264333;True;1.0
D06;775;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;38;1.0378181456606375;True;1.0
D06;1501;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;111;1.0348226319606761;True;1.0
D06;484;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;8;1.031859341415493;True;1.0
D06;2030;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;164;1.031398535500842;True;1.0
D06;787;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;39;1.0298650911094707;True;1.0
D06;524;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;12;1.0296792534644061;True;1.0
D06;536;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;13;1.027409380325386;True;1.0
D06;1488;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;110;1.0257178371379012;True;1.0
D06;797;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;40;1.0246803793839463;True;1.0
D06;808;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;41;1.0208285317164805;True;1.0
D06;2041;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;165;1.020017442147604;True;1.0
D06;496;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;9;1.0193772295666084;True;1.0
D06;515;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;11;1.0191677684148972;True;1.0
D06;2270;2.5144297021468853e-08;2.6514628889991064e-08;0.4846803272332506;0.810546875;True;188;1.0186569813878787;True;0.810546875
D06;2261;2.5144297021468853e-08;2.6514628889991064e-08;0.4846803272332506;0.810546875;True;187;1.0164440848877596;True;0.810546875
D06;1478;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;109;1.0161598636920444;True;1.0
D06;545;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;14;1.015626596013532;True;1.0
D06;818;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;42;1.014966185447145;True;1.0
D06;505;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;10;1.0147406084489086;True;1.0
D06;2051;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;166;1.0105604655909546;True;1.0
D06;2281;1.993662014812841e-08;2.136364050355871e-08;0.4919471153846154;0.81640625;True;189;1.0102582915205625;True;0.81640625
D06;2300;1.993662014812841e-08;2.136364050355871e-08;0.4919471153846154;0.81640625;True;191;1.0093324334604603;True;0.81640625
D06;2250;9.844018453217998e-09;1.0727992480101017e-08;0.5140615307071961;0.833984375;True;186;1.009227516954809;True;0.833984375
D06;2291;2.327660767544184e-08;2.4748741494210064e-08;0.4870967741935484;0.8125;True;190;1.0083050198051868;True;0.8125
D06;1469;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;108;1.0081786953998813;True;1.0
D06;827;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;43;1.007690464866459;True;1.0
D06;555;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;15;1.0052339231687373;True;1.0
D06;1460;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;107;1.0012084502847043;True;1.0
D06;2241;3.0280606534273237e-10;3.438844075403899e-10;0.6234908111042184;0.916015625;True;185;1.0004160917018006;True;0.916015625
D06;2311;4.419717681131232e-09;4.857899766345207e-09;0.5391856001861043;0.853515625;True;192;1.0000979103169332;True;0.853515625
D06;837;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;44;1.0000088278622736;True;1.0
D06;2061;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;167;0.9998474302814108;False;1.0
D06;564;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;16;0.9990126544551815;False;1.0
D06;2228;6.773130231199793e-11;8.03917251399929e-11;0.6707002171215881;0.94921875;True;184;0.9943772802360352;False;0.94921875
D06;2221;5.6600257038351806e-11;6.808629160449242e-11;0.6763647642679901;0.953125;True;183;0.9932373696746171;False;0.953125
D06;1450;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;106;0.9917579828662245;False;1.0
D06;848;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;45;0.990842268032737;False;1.0
D06;575;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;17;0.9906444082078618;False;1.0
D06;2071;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;168;0.9900912947360336;False;1.0
D06;2209;6.192161239458065e-11;7.379501860620855e-11;0.6735295828163772;0.951171875;True;182;0.9895422244083795;False;0.951171875
D06;2319;6.773130231199793e-11;8.03917251399929e-11;0.6707002171215881;0.94921875;True;193;0.9895332460103563;False;0.94921875
D06;1890;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;150;0.9889136785888729;False;1.0
D06;2200;8.099416611918703e-11;9.519715456186396e-11;0.6650589330024814;0.9453125;True;181;0.9874747276804077;False;0.9453125
D06;856;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;46;0.9863532074814755;False;1.0
D06;584;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;18;0.984500039401734;False;1.0
D06;2191;9.67857429078963e-11;1.1272433770817449e-10;0.65944091191067;0.94140625;True;180;0.9844104078519855;False;0.94140625
D06;2079;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;169;0.9831310028261546;False;1.0
D06;2332;2.7407301401734218e-11;3.408876602483741e-11;0.6992555831265509;0.96875;True;194;0.9814731300193648;False;0.96875
D06;867;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;47;0.9814611813450224;False;1.0
D06;2181;1.2626209022091295e-10;1.4524035167868337e-10;0.6510574984491315;0.935546875;True;179;0.981015209021591;False;0.935546875
D06;1441;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;105;0.980248524609497;False;1.0
D06;595;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;19;0.9800484000858488;False;1.0
D06;877;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;48;0.9794401074691533;False;1.0
D06;886;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;49;0.9781364855199642;False;1.0
D06;604;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;20;0.9779066039509883;False;1.0
D06;2339;1.7319186503576942e-11;2.3776205835901142e-11;0.7137513570099256;0.978515625;True;195;0.9771836163687522;False;0.978515625
D06;2169;1.2626209022091295e-10;1.4524035167868337e-10;0.6510574984491315;0.935546875;True;178;0.9767196027216029;False;0.935546875
D06;897;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;50;0.9765514171381264;False;1.0
D06;1027;9.926307224638545e-12;1.5552984047160928e-11;0.7313382056451614;-0.990234375;True;63;0.975676198518594;False;0.990234375
D06;904;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;51;0.975637303503211;False;1.0
D06;1035;7.496890411186199e-12;1.3086061475185444e-11;0.7402101426799007;-0.99609375;True;64;0.975485277302424;False;0.99609375
D06;614;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;21;0.9752054949803077;False;1.0
D06;1017;9.926307224638545e-12;1.5552984047160928e-11;0.7313382056451614;-0.990234375;True;62;0.975195058973622;False;0.990234375
D06;917;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;52;0.9750981567574084;False;1.0
D06;1050;7.496890411186199e-12;1.3086061475185444e-11;0.7402101426799007;-0.99609375;True;65;0.9748421178252323;False;0.99609375
D06;2092;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;170;0.9746421890604985;False;1.0
D06;2160;6.192161239458065e-11;7.379501860620855e-11;0.6735295828163772;0.951171875;True;177;0.9745470876289152;False;0.951171875
D06;2448;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;206;0.974410909592833;False;1.0
D06;926;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;53;0.9743241625469243;False;1.0
D06;1007;9.926307224638545e-12;1.5552984047160928e-11;0.7313382056451614;-0.990234375;True;61;0.9743002412267906;False;0.990234375
D06;1056;7.496890411186199e-12;1.3086061475185444e-11;0.7402101426799007;-0.99609375;True;66;0.9740904566026989;False;0.99609375
D06;988;1.089606366552202e-11;1.6853564538450726e-11;0.7283925248138958;-0.98828125;True;59;0.9739980158766804;False;0.98828125
D06;998;1.089606366552202e-11;1.6853564538450726e-11;0.7283925248138958;-0.98828125;True;60;0.9738642974504002;False;0.98828125
D06;938;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;54;0.9736151658922153;False;1.0
D06;624;6.824833029737679e-12;1.2565289536797108e-11;0.7431790865384615;-0.998046875;True;22;0.9734529135808339;False;0.998046875
D06;946;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;-1.0;True;55;0.9731910278478731;False;1.0
D06;630;7.496890411186199e-12;1.3086061475185444e-11;0.7402101426799007;-0.99609375;True;23;0.9729510460160559;False;0.99609375
D06;2151;4.7265104603090457e-11;5.763420305644384e-11;0.6820525744416874;0.95703125;True;176;0.9728551658262823;False;0.95703125
D06;978;9.926307224638545e-12;1.5552984047160928e-11;0.7313382056451614;-0.990234375;True;58;0.9724259005012322;False;0.990234375
D06;968;8.233670499558598e-12;1.4037621109388767e-11;0.7372470145781638;-0.994140625;True;57;0.9721522573994522;False;0.994140625
D06;957;9.041260826253434e-12;1.4612786410280373e-11;0.7342897022332507;-0.9921875;True;56;0.9721169115168713;False;0.9921875
D06;2099;6.211923275036763e-12;1.1667266151190843e-11;0.7461538461538462;1.0;True;171;0.9715955264178553;False;1.0
D06;644;9.041260826253434e-12;1.4612786410280373e-11;0.7342897022332507;-0.9921875;True;24;0.9714255490743317;False;0.9921875
D06;2142;3.6020412458034424e-11;4.4371090661518676e-11;0.690627907878412;0.962890625;True;175;0.9712142461857982;False;0.962890625
