seed;fold;classe_real_nirrig;classe_predita_nirrig;score_plsda
42;1;1;1;1.2283819091012966
42;1;1;1;1.247435336632082
42;1;1;1;0.9987497966369158
42;1;0;0;-0.002658188075077117
42;1;0;0;-0.01777266011058032
42;1;0;0;0.3423137026652341
42;1;1;1;0.9953577384052517
42;1;1;1;0.9991899838292678
42;1;0;0;0.019233675715302767
42;1;0;0;-0.027646458389095074
42;1;0;0;-0.13000756032827954
42;1;1;1;0.8325768833784251
42;1;1;1;0.8331419713107416
42;1;1;1;0.8342772304669837
42;1;0;0;-0.10627890338266921
42;1;0;0;-0.1620110756850346
42;2;0;0;0.2445305255252121
42;2;0;0;0.3893219539044126
42;2;0;0;0.3624147322915544
42;2;1;1;1.1914332793434816
42;2;1;1;0.9709484570492835
42;2;0;0;0.12149400856889503
42;2;0;0;0.31147692789656933
42;2;0;0;0.2599026346656712
42;2;1;1;0.7659414956327244
42;2;1;1;0.8343328613681337
42;2;0;0;-0.08797963834947975
42;2;0;0;0.044192667086053794
42;2;1;1;0.8170626438968231
42;2;1;1;0.8577083703548987
42;2;1;1;1.08099757353646
42;2;1;1;1.1805521602622158
42;3;0;0;0.10894641891476503
42;3;1;1;1.2437305402738699
42;3;1;1;0.917611003529775
42;3;0;0;-0.06097402252693218
42;3;0;0;0.16517908038663237
42;3;1;1;0.7512028422156791
42;3;1;1;0.9513012503277645
42;3;0;0;-0.09711827829110875
42;3;0;0;-0.17211275843302865
42;3;0;0;-0.20793601791615435
42;3;1;1;0.8063408533567153
42;3;1;1;0.8090104357416084
42;3;1;1;0.8250558690768466
42;3;0;0;-0.11507480736867726
42;3;0;0;-0.14885806749558705
42;3;1;1;0.781588504340558
42;4;0;0;0.2907084273412185
42;4;0;0;0.1849005970987525
42;4;0;0;0.30286861076455346
42;4;0;0;0.2731715486785725
42;4;1;1;0.9508251370485092
42;4;1;1;0.7697841280564799
42;4;1;1;0.7817352060935628
42;4;1;1;0.9499077446141896
42;4;0;0;-0.038688930184612835
42;4;0;0;-0.09567247237499465
42;4;1;1;0.8541467783275906
42;4;0;0;-0.0207414407636336
42;4;0;0;-0.05565214283211983
42;4;1;1;0.8252526927165816
42;4;1;1;1.103516316854313
42;4;1;1;1.1337100672928497
43;1;0;0;0.14767146273637333
43;1;0;0;0.3345864027631764
43;1;1;1;1.2148891871505236
43;1;0;0;-0.08313533977964083
43;1;1;1;0.733372998473359
43;1;1;1;0.7576783951806743
43;1;0;0;-0.04348080440096891
43;1;0;0;-0.10474560817011869
43;1;0;0;-0.2107144958575058
43;1;1;1;0.803962348982196
43;1;1;1;0.8059867434356213
43;1;1;1;0.8072103558609385
43;1;0;0;-0.13383350405749983
43;1;0;0;-0.16479172999988545
43;1;1;1;0.797769401591154
43;1;1;1;1.0503325598922182
43;2;0;0;0.10885977157047139
43;2;0;0;0.05571583331021768
43;2;0;0;0.3107071877035895
43;2;0;0;0.29334608038059884
43;2;1;1;1.1202771349683505
43;2;1;1;0.6916279454939775
43;2;0;0;0.031496331197156
43;2;1;1;0.8479151017372585
43;2;1;1;0.883066976953684
43;2;1;1;1.0189863767553782
43;2;0;0;-0.04129827789565399
43;2;0;0;-0.1240357682888169
43;2;0;0;-0.0083849251238578
43;2;1;1;0.9663378431605774
43;2;1;1;0.9377281575717931
43;2;1;1;1.166912770548195
43;3;0;0;0.25112426518395553
43;3;1;1;1.2660010447989936
43;3;1;1;0.9368873222680754
43;3;1;1;0.9174472505939981
43;3;0;0;0.36482878689563625
43;3;0;0;0.1940438857674482
43;3;1;1;0.9719823005500713
43;3;1;1;0.9965737449492674
43;3;1;1;1.003341736022696
43;3;0;0;-0.13418373707462572
43;3;0;0;-0.06981565229676567
43;3;0;0;-0.09826985460409143
43;3;0;0;0.01823885079270643
43;3;0;0;-0.03626773638425995
43;3;1;1;0.8449807979814237
43;3;1;1;1.2234662746535114
43;4;0;0;0.2869180276241358
43;4;1;1;1.2146709577015433
43;4;1;1;0.9301918847307643
43;4;0;0;0.144719439441798
43;4;0;0;0.03651834731980641
43;4;0;0;0.29716952576504474
43;4;0;0;0.24159584797937855
43;4;0;0;-0.09413124855329746
43;4;1;1;0.8257654907865877
43;4;1;1;0.832551793904462
43;4;1;1;0.8439128305109675
43;4;0;0;-0.058149615770977436
43;4;0;0;-0.13892527558582746
43;4;1;1;0.7830150743368353
43;4;1;1;0.8349788984478507
43;4;1;1;1.1967926827561612
44;1;0;0;0.18937232167706325
44;1;1;1;1.2620926583382879
44;1;1;1;1.2848300123989191
44;1;1;1;1.3051122293463198
44;1;1;1;1.3275361778165522
44;1;1;1;0.9838191968808722
44;1;1;1;0.9635010624586187
44;1;0;0;0.03334513030479497
44;1;0;0;0.3050710965814527
44;1;0;0;0.24627696052956027
44;1;1;1;1.0173880058081997
44;1;0;0;0.04066334044664821
44;1;0;0;-0.07867683537584336
44;1;1;1;0.8834858290461696
44;1;0;0;-0.1028909914432028
44;1;0;0;-0.14266249020280408
44;2;0;0;0.21917022190402285
44;2;0;0;0.2888931078339953
44;2;1;1;0.9295209680862687
44;2;0;0;0.05289144237029708
44;2;0;0;-0.02908738554229562
44;2;0;0;0.3684184385875505
44;2;1;1;0.9675920318781384
44;2;1;1;0.9921010174345581
44;2;1;1;0.9918814540009044
44;2;0;0;-0.09832980248726353
44;2;0;0;-0.13227981555644341
44;2;1;1;0.8297097817701617
44;2;0;0;0.024359188648983232
44;2;1;1;0.8546136399755457
44;2;1;1;1.1660456059835154
44;2;1;1;1.2213360728869331
44;3;0;0;0.28722450504370367
44;3;0;0;0.33442415430709427
44;3;0;0;0.27537148198965744
44;3;0;0;0.10149379783629314
44;3;1;1;0.708332385110028
44;3;1;1;0.7199456330101279
44;3;0;0;-0.011199548856828945
44;3;0;0;-0.08049621322079592
44;3;1;1;0.7780424048728822
44;3;1;1;0.7755117120530846
44;3;1;1;0.7869525303243453
44;3;0;0;-0.03785367049985078
44;3;0;0;-0.12450662230861054
