posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini;p_valor;q_fdr;epsilon2;delta_cliff;significativa;abs_delta_cliff
1;1355;0.03645833333333333;0.03719493973199401;0.040393155772643616;9.041260826253434e-12;7.726510814435746e-10;0.7342897022332507;-0.9921875;True;0.9921875
2;715;0.015625;0.027063293868263706;0.09644995727838096;6.211923275036763e-12;6.066978398619239e-10;0.7461538461538462;1.0;True;1.0
3;725;0.015625;0.027063293868263706;0.08306537937046514;6.211923275036763e-12;6.066978398619239e-10;0.7461538461538462;1.0;True;1.0
4;1365;0.015625;0.027063293868263706;0.07024151308438703;1.7953490226187587e-10;8.563397314862963e-09;0.6399610344292804;-0.927734375;True;0.927734375
5;705;0.015625;0.027063293868263706;0.05135368621081576;6.192161239458065e-11;3.432465595169863e-09;0.6735295828163772;0.951171875;True;0.951171875
6;1934;0.010416666666666666;0.018042195912175808;0.0;2.1394477206693785e-06;3.156839766253881e-05;0.3462187887717121;0.689453125;True;0.689453125
7;1345;0.0;0.0;0.028377343357214112;7.75604315257066e-09;2.525022937448004e-07;0.5215376861042184;-0.83984375;True;0.83984375
8;1385;0.0;0.0;0.026003974480380155;3.355175078324666e-07;8.392029372736452e-06;0.4037686104218362;-0.7421875;True;0.7421875
9;1375;0.0;0.0;0.023742662358784358;1.4594891509357258e-08;4.605249613183344e-07;0.5017175868486352;-0.82421875;True;0.82421875
10;1944;0.0;0.0;0.019805233334261936;6.436358807385795e-06;7.543412522256151e-05;0.3121588089330025;0.65625;True;0.65625
