posicao;banda_nm;vip
1;1935;1.9225313305074372
2;1925;1.9224951817673046
3;1945;1.8491978157397
4;1915;1.7944719259813433
5;1955;1.7463617591598017
6;1965;1.6422908861709664
7;1975;1.5486472641194111
8;405;1.5370777042094383
9;1905;1.4740291737838052
10;1985;1.4679274888573608
11;415;1.434426346459406
12;1995;1.400356905470339
13;1825;1.3708222024436327
14;715;1.362928000285272
15;425;1.3614497597574875
16;1815;1.3383910018285479
17;2005;1.3361054707774755
18;1725;1.3139060408878658
19;435;1.29435419174718
20;1805;1.2923773608287208
21;1715;1.2865775336181682
22;1735;1.2843801167744107
23;2015;1.2749110997798063
24;1745;1.2564115130013027
25;1795;1.2516923153248773
26;2450;1.2508769016709966
27;1835;1.2390889483166037
28;1755;1.2380407627187535
29;445;1.2305639315710124
30;2025;1.2134233093184061
31;1785;1.2103911512651804
32;1845;1.206203047490558
33;1765;1.2039293011473957
34;1705;1.2005139174306396
35;2265;1.1984839832962926
36;2445;1.1884915498766386
37;2275;1.1866429943167371
38;1775;1.186157392279569
39;2255;1.185302603291463
40;455;1.1730563107465433
41;1495;1.1631593619547251
42;1505;1.1594410380335207
43;1485;1.1578754591377085
44;2285;1.155354939850385
45;2035;1.1518761060649947
46;2245;1.1461733309047217
47;705;1.145365754818997
48;1515;1.14147983840818
49;1475;1.1413416316027338
50;2295;1.1285151513169283
51;465;1.1249431292806578
52;1465;1.1136903527389677
53;1695;1.1083585596748253
54;1525;1.107888172233784
55;2235;1.1058141455651587
56;1855;1.0976922333788846
57;2305;1.0922281102361338
58;2045;1.087004125306266
59;475;1.0825564734833106
60;2225;1.0761172997759347
61;1455;1.0749129025119395
62;2435;1.0702667084111928
63;1535;1.0583907142073241
64;1375;1.0573024264927817
65;2215;1.0530316881069224
66;2205;1.0366535286892997
67;485;1.0348750516414529
68;2315;1.0225322471231046
69;2195;1.0195631369984672
70;1895;1.0194765264946182
71;2055;1.0174551140523413
72;1445;1.0055943921603019
73;1685;0.9997369129551344
74;555;0.9980417536825408
75;2185;0.9942210455392521
76;1545;0.9941247442695914
77;725;0.9932553176386867
78;565;0.9874903143730157
79;495;0.9833389150413813
80;2425;0.9828043067164896
81;685;0.9821190342154513
82;2175;0.9734056894989287
83;545;0.9638327731304774
84;2325;0.9594006472122559
85;2165;0.9530030895696044
86;675;0.9448219362453188
87;1365;0.9443791434856043
88;1865;0.9420989406949171
89;2065;0.9420243658767474
90;2155;0.9347234113790499
91;575;0.9284026801791287
92;2415;0.9267306134448979
93;1555;0.9167119317458061
94;535;0.9132355882402617
95;2145;0.912121922452581
96;1435;0.8992875717928765
97;665;0.8989923641888857
98;2335;0.8978650769360746
99;505;0.8953117165791039
100;1675;0.8923769134657302
101;2135;0.8822350938379454
102;585;0.8817599507048002
103;2405;0.8722361370711103
104;2075;0.8713142691405712
105;525;0.8669853208399744
106;1015;0.8616802779146522
