posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
1;702;0.0;0.0;0.0584166880989383
2;712;0.0;0.0;0.0460641741018339
3;1382;0.0;0.0;0.0453251900028841
4;722;0.0;0.0;0.0386308557002218
5;545;0.0;0.0;0.0337462801250038
6;535;0.0;0.0;0.0292154560777732
7;525;0.0;0.0;0.0259561479729237
8;565;0.0;0.0;0.0232701150166503
9;1362;0.0;0.0;0.0229190638753724
10;1902;0.0;0.0;0.0210179840935398
11;732;0.0;0.0;0.0194363756096629
12;1352;0.0;0.0;0.016533600537227
13;575;0.0;0.0;0.0156082650711437
14;2241;0.0;0.0;0.0140335859152956
15;1961;0.0;0.0;0.0139140444541681
16;595;0.0;0.0;0.013373887835345
17;2251;0.0;0.0;0.0127172156038028
18;555;0.0;0.0;0.0118620523002656
19;1712;0.0;0.0;0.0090464241967846
20;1822;0.0;0.0;0.0090190518701631
21;2311;0.0;0.0;0.0089757542923612
22;2201;0.0;0.0;0.0089154916281105
23;1412;0.0;0.0;0.0086399468057328
24;2401;0.0;0.0;0.0083810145875857
25;1832;0.0;0.0;0.0082968545977316
26;1862;0.0;0.0;0.0082537206846919
27;1312;0.0;0.0;0.0081943007005202
28;605;0.0;0.0;0.0080282521003139
29;2081;0.0;0.0;0.0078903245307659
30;912;0.0;0.0;0.0078653946521474
31;1782;0.0;0.0;0.0077110245836341
32;1402;0.0;0.0;0.0076582924218185
33;1602;0.0;0.0;0.0076560553327144
34;2448;0.0;0.0;0.0071760220057928
35;952;0.0;0.0;0.0069331622026162
36;1372;0.0;0.0;0.0068698900343453
37;415;0.0;0.0;0.0067987482432954
38;585;0.0;0.0;0.0067683892149977
39;2301;0.0;0.0;0.0066349206349206
40;2131;0.0;0.0;0.0066257430944671
41;812;0.0;0.0;0.0066051182301834
42;1622;0.0;0.0;0.0065628308001856
43;1792;0.0;0.0;0.0064727390860011
44;2171;0.0;0.0;0.0064268459874371
45;2001;0.0;0.0;0.0063651543168784
46;2271;0.0;0.0;0.0063359816468094
47;1692;0.0;0.0;0.0063154718738887
48;1852;0.0;0.0;0.0061665649894706
49;942;0.0;0.0;0.0061581766505365
50;1342;0.0;0.0;0.0060485791914363
51;1002;0.0;0.0;0.00588903881699
52;2091;0.0;0.0;0.0057662074011325
53;2221;0.0;0.0;0.0057197198123513
54;1872;0.0;0.0;0.0056869909437397
55;1742;0.0;0.0;0.0056057547780891
56;752;0.0;0.0;0.0056029389310696
57;485;0.0;0.0;0.0053873233224931
58;2421;0.0;0.0;0.0053730698857792
59;2161;0.0;0.0;0.0053279637323132
60;2321;0.0;0.0;0.0052595777147501
61;2391;0.0;0.0;0.0050318613786106
62;1122;0.0;0.0;0.0049967572171906
63;1532;0.0;0.0;0.004888878345704
64;1732;0.0;0.0;0.0047102157472527
65;1842;0.0;0.0;0.0046892367129822
66;445;0.0;0.0;0.004632247876354
67;455;0.0;0.0;0.0044610138088398
68;1562;0.0;0.0;0.004349892034621
69;1971;0.0;0.0;0.0043135313850071
70;405;0.0;0.0;0.0042361562717981
71;972;0.0;0.0;0.0042128851540616
72;2431;0.0;0.0;0.0042123900693761
73;2281;0.0;0.0;0.004150123817643
74;2381;0.0;0.0;0.0041343705621805
75;693;0.0;0.0;0.0040884369919192
76;625;0.0;0.0;0.0039531692726281
77;1612;0.0;0.0;0.0039260797748527
78;802;0.0;0.0;0.0039174292858503
79;425;0.0;0.0;0.0037672766172275
80;1182;0.0;0.0;0.0036489691662105
81;475;0.0;0.0;0.0036251638000542
82;742;0.0;0.0;0.0035463203463203
83;2331;0.0;0.0;0.0035159528266489
84;762;0.0;0.0;0.0034657616378046
85;1682;0.0;0.0;0.0034630595258046
86;2351;0.0;0.0;0.0033269841269841
87;1302;0.0;0.0;0.0032647773279352
88;1652;0.0;0.0;0.0032324475991598
89;2441;0.0;0.0;0.0032056628476408
90;1132;0.0;0.0;0.0031481920517008
91;1322;0.0;0.0;0.0031300745231779
92;1222;0.0;0.0;0.003125
93;1572;0.0;0.0;0.0030803577345818
94;1882;0.0;0.0;0.0030571038875132
95;505;0.0;0.0;0.002914979757085
96;872;0.0;0.0;0.0028784711855347
97;1012;0.0;0.0;0.0027993966817496
98;922;0.0;0.0;0.0027859792565674
99;495;0.0;0.0;0.0026891866064107
100;655;0.0;0.0;0.002661386176092
101;1472;0.0;0.0;0.0026277764944431
102;1242;0.0;0.0;0.0026067122841316
103;1642;0.0;0.0;0.0025832922491936
104;1082;0.0;0.0;0.0025193753614806
105;2411;0.0;0.0;0.0024531024531024
106;1432;0.0;0.0;0.0024380952380952
107;2141;0.0;0.0;0.0024131274131274
108;1772;0.0;0.0;0.0023679951484829
109;1552;0.0;0.0;0.0023434343434343
110;1482;0.0;0.0;0.0023212006210108
111;1422;0.0;0.0;0.0023042220936957
112;882;0.0;0.0;0.0022745426616394
113;435;0.0;0.0;0.002246963562753
114;1702;0.0;0.0;0.0021893814997263
115;2051;0.0;0.0;0.0021433808127356
116;1452;0.0;0.0;0.0021317113790232
117;2031;0.0;0.0;0.0021236802413273
118;2101;0.0;0.0;0.0020619658119658
119;1892;0.0;0.0;0.0020264565156206
120;2111;0.0;0.0;0.0019536019536019
121;782;0.0;0.0;0.0019379379379379
122;1931;0.0;0.0;0.0018971729049593
123;1072;0.0;0.0;0.0018812938528749
124;1941;0.0;0.0;0.0018715393133997
125;465;0.0;0.0;0.0017723076923076
126;2341;0.0;0.0;0.0017210084033613
127;1991;0.0;0.0;0.0017142857142857
128;1102;0.0;0.0;0.0017009966777408
129;1722;0.0;0.0;0.00169921875
130;1052;0.0;0.0;0.0016891495601173
131;1262;0.0;0.0;0.0016184605658289
132;2261;0.0;0.0;0.0016055947546462
133;992;0.0;0.0;0.0015953079178885
134;792;0.0;0.0;0.0015904883001657
135;902;0.0;0.0;0.001569077279542
136;675;0.0;0.0;0.0015058823529411
137;2061;0.0;0.0;0.0015011768525282
138;1462;0.0;0.0;0.0014414546925417
139;2291;0.0;0.0;0.0013902465515368
140;2211;0.0;0.0;0.0013658405172413
141;1332;0.0;0.0;0.0013525410164065
142;2191;0.0;0.0;0.0012604150886229
143;1911;0.0;0.0;0.00122230710466
144;1062;0.0;0.0;0.0011757789535567
145;1142;0.0;0.0;0.001159420289855
146;1522;0.0;0.0;0.0011428571428571
147;665;0.0;0.0;0.0011327954622032
148;1112;0.0;0.0;0.0010429391729701
149;1542;0.0;0.0;0.000959630911188
