posicao;banda_nm;importancia_gini
1;1965;0.031970071451605915
2;1915;0.024184751003441165
3;1365;0.020455833763317256
4;1575;0.019869079293981243
5;1375;0.01916498632849668
6;1945;0.01850691834540853
7;1535;0.01763013268665894
8;1335;0.017215638829324243
9;405;0.01717664806783489
10;1345;0.017168509689344583
11;1955;0.016565603065040516
12;1975;0.01637825577377642
13;1935;0.014772821449632663
14;1925;0.014694536513044334
15;2015;0.014492025665490498
16;735;0.013909881008155283
17;1985;0.013294939089041778
18;1995;0.012014644782583336
19;715;0.01196571741095391
20;1545;0.011711081601337485
21;1385;0.01164209347056254
22;1595;0.011376375183999704
23;1585;0.011347497730878276
24;2035;0.010998173026679022
25;1905;0.010827691741307401
26;725;0.010029742156800501
27;775;0.009857650279547193
28;1395;0.009384342532814805
29;1525;0.009321938457075477
30;415;0.009279188039313373
31;1855;0.009000673792009951
32;1355;0.00890963544485446
33;805;0.008840271906193244
34;1845;0.00877789035659303
35;555;0.008209403686454697
36;2005;0.007986143412267908
37;1605;0.007311599870372553
38;1205;0.007266305677687851
39;745;0.007247786388299765
40;1465;0.006985795770851265
41;1835;0.006979084355243761
42;1895;0.006832131273902692
43;2355;0.006767892575829972
44;1295;0.0065143113055472325
45;2055;0.006463363694829498
46;1505;0.006455340978750287
47;1495;0.00644989034925216
48;1565;0.00630374259811893
49;1825;0.0062338343773881665
50;1515;0.005983648733736473
51;1315;0.005958068075941874
52;955;0.005785328855907053
53;1865;0.0057366081286885475
54;2305;0.005698066143941816
55;1405;0.005691508913935732
56;815;0.005621854498129451
57;795;0.005607253510326227
58;825;0.005562712379397634
59;1415;0.00546649683013879
60;1805;0.005252460352901709
61;435;0.005190477629600261
62;2025;0.005160756109458583
63;1275;0.0051429827383723545
64;2235;0.0051336867100348176
65;1755;0.004942165911122705
66;1265;0.0049222426892757765
67;2045;0.004912572717699284
68;1085;0.0048243696567434715
69;2345;0.004790042045742943
70;2265;0.004787711229786915
71;1795;0.004785616650272052
72;525;0.004739651926058573
73;2105;0.004711249058522614
74;2275;0.004602817321043059
75;755;0.004551935960559766
76;2245;0.004493267934685586
77;1555;0.0043572150179052175
78;605;0.004350524780253895
79;1115;0.0042791218780288106
80;785;0.004268855209604573
81;855;0.004228970428644572
82;1425;0.004108256940169469
83;2065;0.004088230194508968
84;2175;0.004009383684644335
85;1245;0.003863403208367423
86;595;0.0038212587782945895
87;2205;0.003746495723726469
88;2075;0.003731512135399739
89;2095;0.0036757764939096965
90;1325;0.0035959656717260615
