seed;fold;banda_nm;vip
42;1;405;1.2511159460536365
42;1;415;1.2062181181444642
42;1;425;1.1664973016683808
42;1;435;1.13851896627231
42;1;445;1.1009549818066253
42;1;455;1.0713378372692681
42;1;465;1.0502317122902336
42;1;475;1.0281237682646585
42;1;485;0.9994988507748592
42;1;495;0.9664422964930905
42;1;505;0.9168058644983148
42;1;515;0.8405443194102779
42;1;525;0.7968361423462833
42;1;535;0.7738123755820495
42;1;545;0.7878663379882593
42;1;555;0.8126833289689158
42;1;565;0.8393476439277595
42;1;575;0.8527715415790571
42;1;585;0.8504619525094347
42;1;595;0.8464418543744192
42;1;605;0.8395092647171963
42;1;615;0.8340651923873725
42;1;625;0.8323364106621102
42;1;635;0.8319187705562603
42;1;645;0.8334137781532398
42;1;655;0.8425245727088464
42;1;665;0.8566623380765468
42;1;675;0.8837210070453166
42;1;685;0.9157906567144701
42;1;695;0.8065061086989068
42;1;703;1.2441271228623982
42;1;711;1.6439156638497758
42;1;721;1.580395802163926
42;1;731;1.0118906860946875
42;1;741;0.7263453390731216
42;1;751;0.9958681307718952
42;1;761;0.9992407873661606
42;1;771;0.9260779655289921
42;1;781;0.8826050082487736
42;1;791;0.8680409114960571
42;1;801;0.8588349579546035
42;1;811;0.8535929675438081
42;1;821;0.8372220061134023
42;1;831;0.8179511395962025
42;1;841;0.8048496412342555
42;1;851;0.8067271648383876
42;1;861;0.818094863243458
42;1;871;0.8324358482618995
42;1;881;0.8463795571120023
42;1;891;0.8549788859261993
42;1;901;0.8646485667022726
42;1;911;0.8699271280949404
42;1;921;0.8758990956140239
42;1;931;0.8802028519232273
42;1;941;0.8897208332464506
42;1;951;0.8979797432570391
42;1;961;0.9059171877865967
42;1;971;0.9208245195492807
42;1;981;0.932373721145792
42;1;991;0.9419702128402966
42;1;1001;0.9474255903513934
42;1;1011;0.9313208843095432
42;1;1021;0.9242726307751922
42;1;1031;0.906678648418034
42;1;1041;0.8906814535564056
42;1;1051;0.8799013254248239
42;1;1061;0.8801994320376941
42;1;1071;0.8761996345695586
42;1;1081;0.8717621660555078
42;1;1091;0.8650701056337629
42;1;1101;0.8519635772197108
42;1;1111;0.8407638781365355
42;1;1121;0.8231992631842522
42;1;1131;0.8177827305171305
42;1;1141;0.8300363428608668
42;1;1151;0.8604056324275768
42;1;1161;0.8817281712838114
42;1;1171;0.8863331003820714
42;1;1181;0.8850614726772885
42;1;1191;0.8802355500716512
42;1;1201;0.8835184972397838
42;1;1211;0.8977797770917605
42;1;1221;0.9126606501761745
42;1;1231;0.9239497952048334
42;1;1241;0.9333859547165065
42;1;1251;0.9486949049839802
42;1;1261;0.9622966209322136
42;1;1271;0.970689588789188
42;1;1281;0.9782815692665678
42;1;1291;0.9780451171350377
42;1;1301;0.9525728929146642
42;1;1311;0.9134784216062415
42;1;1321;0.9017534490711516
42;1;1331;0.9810247285042067
42;1;1341;1.2658201857305433
42;1;1351;1.7153067131409698
42;1;1361;2.050301341686357
42;1;1370;2.275125394054404
42;1;1379;2.0635295847568136
42;1;1388;1.3180642561228886
42;1;1398;0.9347153573861227
42;1;1408;0.8267060537840125
42;1;1418;0.773933945678641
42;1;1428;0.8098574755720361
42;1;1438;0.9279799124037288
42;1;1448;1.0389415049701616
42;1;1458;1.1088148041461947
42;1;1468;1.167119328309101
42;1;1478;1.221881146591302
42;1;1488;1.2622327363017283
42;1;1498;1.2880364328809877
42;1;1508;1.296909112225315
42;1;1518;1.296807110852935
42;1;1528;1.2713621445166228
42;1;1538;1.2364924863212305
42;1;1548;1.18657068935313
42;1;1558;1.1034078135311616
42;1;1568;1.0065850020026683
42;1;1578;0.8942352686177197
42;1;1588;0.7757958681147078
42;1;1598;0.65367727773484
42;1;1608;0.5575889569560466
42;1;1618;0.5138663937053701
42;1;1628;0.5279166431407762
42;1;1638;0.5885460129234019
42;1;1648;0.6715463516465012
42;1;1658;0.7610286006057391
42;1;1668;0.8603404463063322
42;1;1678;0.9017675020251626
42;1;1688;0.9127905854609188
42;1;1698;0.9095759340590901
42;1;1708;0.9571094246343327
42;1;1718;1.025572863067686
42;1;1728;1.037208777448096
42;1;1738;0.9800348560890997
42;1;1748;0.9328937455330205
42;1;1758;0.9196058973343254
42;1;1768;0.8998772549676812
42;1;1778;0.9055773576460356
42;1;1788;0.9695678845620256
42;1;1798;1.0497867308212174
42;1;1808;1.141828198236816
42;1;1818;1.2052750489966007
42;1;1828;1.2851809158443595
42;1;1838;1.445276683671894
42;1;1848;1.3418858631248425
42;1;1858;1.1452148707559084
42;1;1868;0.935162848956559
42;1;1878;0.816094670882523
42;1;1888;0.7621792484807729
42;1;1898;0.7027108415757046
42;1;1908;0.6386085595693118
42;1;1918;0.7079823119946372
42;1;1928;0.8779812725858179
42;1;1938;1.034262625287905
42;1;1948;1.1345127580371805
42;1;1958;1.1891273559524165
42;1;1968;1.2181368466732794
42;1;1978;1.22870439668851
42;1;1988;1.2335282416459987
42;1;1998;1.2330401258773176
42;1;2008;1.2270538761884493
42;1;2018;1.217980484944657
42;1;2028;1.2060129258692125
42;1;2038;1.1927166090060672
42;1;2048;1.177976716160188
42;1;2058;1.1521135175571493
42;1;2068;1.1125134396208125
42;1;2078;1.066931215863309
42;1;2088;1.0180888305279496
42;1;2098;0.9656317070140437
42;1;2108;0.9142806070497871
42;1;2118;0.8670892324266469
42;1;2128;0.8271113841777878
42;1;2138;0.7962636492489247
42;1;2148;0.7817993146885301
42;1;2158;0.78378398755086
42;1;2168;0.8064061423632998
42;1;2178;0.8482058166484084
42;1;2188;0.9086811296323649
42;1;2198;0.9690936309433464
42;1;2208;1.0277582670662664
42;1;2218;1.0718632652904077
42;1;2228;1.1242159735080173
42;1;2238;1.1522697158423674
42;1;2248;1.146882527978978
42;1;2258;1.084470120242774
42;1;2268;1.0134130203361467
42;1;2278;0.9287550264385406
42;1;2288;0.9128566551785334
42;1;2298;0.9454517125345593
