posicao;banda_nm;importancia_gini
1;415;0.06696273308907512
2;405;0.0545693772787373
3;1955;0.048863395537537435
4;1535;0.04605375730793942
5;1525;0.041834997962490295
6;425;0.03897559642732851
7;1965;0.029312198450785677
8;1975;0.02666917538778212
9;1365;0.022967717775329848
10;435;0.022364267163936948
11;485;0.02130161375126068
12;445;0.02086668116489675
13;2035;0.01997150489129945
14;2015;0.019591836625862925
15;1515;0.019078297834207694
16;1505;0.017706275401533595
17;1495;0.015480613711047994
18;2445;0.01547952800305493
19;2450;0.015421087627688452
20;1335;0.013122808236662918
21;2025;0.012971267356543293
22;1935;0.012770104490238177
23;2005;0.012165011568401928
24;1465;0.010946696739816903
25;775;0.01064120388083856
26;1375;0.010587570471158414
27;1985;0.010213764333091109
28;1355;0.00996935638713057
29;2045;0.009273269479692512
30;455;0.008619759888421646
31;1995;0.008576135054035318
32;2065;0.008217754111837351
33;1475;0.00788973615210111
34;465;0.007889344714208444
35;2055;0.00783812302610324
36;715;0.00777887030401421
37;1405;0.0077109637072773855
38;1945;0.007055783227784684
39;755;0.00647634152788793
40;725;0.006265472136378188
41;2425;0.00626021843590746
42;1575;0.006254953546697984
43;1585;0.006166440857412408
44;1845;0.006072079380706421
45;1155;0.006057697849470535
46;1885;0.0053686768286014186
47;1455;0.0052283925495292954
48;765;0.0051971341694782664
49;785;0.005046041856688805
50;1345;0.005036376870016002
51;1855;0.00488953286207647
52;1865;0.004771188930871732
53;1725;0.004425985931442168
54;1385;0.004314932109308102
55;2185;0.004041848054415551
56;525;0.00379667617019696
57;1915;0.003782098819965215
58;2235;0.0036403528929358528
59;1055;0.0032804931632358907
60;1715;0.00306565248127989
61;675;0.0029868632900168514
62;1605;0.002982657761153805
63;1705;0.0029658584360987253
64;1875;0.0029611704413405994
65;1805;0.0026953841598648227
66;2125;0.002689016082625395
67;705;0.002672392549222295
68;1775;0.002650703015552246
69;1745;0.002646323679385997
70;2415;0.002471585795174124
71;1245;0.0024246875258621624
72;1735;0.002386062392020268
73;2215;0.00235233139868304
74;1205;0.0023445421082631743
75;1425;0.0022618552816433854
76;2225;0.002255602980698062
77;685;0.002225737356991
78;575;0.0021945766406974176
79;1435;0.0021314433833036564
80;1615;0.002101671932000299
81;1905;0.002055190440996248
82;1785;0.0020514040921662574
83;555;0.0019684353816258725
84;1765;0.0019112540236199272
85;1115;0.0018720451338889177
86;1195;0.0018245225335584724
87;645;0.0018082735081695286
88;565;0.0017854760390089636
89;1075;0.0017695014475291276
90;1635;0.0017537160842065217
91;1005;0.0016769122282281042
92;1015;0.0016144087849277442
93;2285;0.001539558159546733
94;1255;0.0015213316066052629
95;1685;0.001509316894600505
96;1285;0.0014410378406221704
97;2325;0.0014145151998285104
98;2435;0.0014059820797113448
99;1795;0.0014056863530058404
100;865;0.0013961060535583568
101;835;0.0013793846895135777
102;1065;0.001351274899757215
103;1555;0.0013483510656044184
104;2395;0.0013266252494500122
105;895;0.0013229619262835478
106;2195;0.001286512422589107
107;475;0.0012844922903782882
108;1305;0.001275303643724699
109;2245;0.001272530111764077
110;2075;0.0012712925604174967
111;1565;0.001266762047493776
112;915;0.0012432293936555407
113;975;0.0012070760921103995
114;1485;0.0012000863585583195
115;745;0.0011794922234564247
116;2085;0.001156600265586953
117;2205;0.0011411488142639753
118;585;0.0011281082420291375
119;1395;0.0011278445356462173
120;1625;0.0010956563300124071
121;1095;0.0010928114781751455
122;545;0.001091928189768014
123;1545;0.0010813192303169934
124;2295;0.0010790283786802238
125;1315;0.0010763503499319844
126;595;0.0010211366141342363
127;2255;0.0010191758751601405
128;1265;0.0009602830175167253
129;945;0.000953509804518442
130;1175;0.000925135664384891
131;955;0.0009225959695892013
132;655;0.0009217313298945945
133;995;0.0008985617331832246
134;1235;0.0008922994266753147
135;1645;0.000865546318755192
136;1895;0.0008578526280543564
137;885;0.0008501138940639748
138;1925;0.0008137174014122965
139;1445;0.0007958117238812315
140;855;0.0007920441681869509
141;1835;0.0007891638496329499
142;1085;0.0007395297122314972
143;985;0.0007377079446649626
144;805;0.0007253627276211946
145;1675;0.0007041659029320306
146;2335;0.0006630437036655616
147;2405;0.0006501854325593937
148;1815;0.0006254111573671861
149;2135;0.0005796223222590644
150;2105;0.0005752771784997828
151;1655;0.0005618759460405432
152;1325;0.0005365689889163743
153;2115;0.0005257878505687713
154;495;0.0004646427746410047
155;905;0.0004078321620791837
156;965;0.00040642018739640937
157;695;0.0004017470832282185
158;535;0.00040026325571921543
159;1825;0.000398002220211547
160;2155;0.0003958855412343891
161;1035;0.00039056125112404565
162;1415;0.0003845753330289415
163;1185;0.00036276644316067785
164;1695;0.0003490703239930289
165;665;0.0003364104459433416
166;2175;0.0003013562006362182
167;2165;0.0002806335421558461
168;2145;0.00022113867248991224
169;815;0.0002066225303329051
