banda_nm;405;415;702;710;711;712;714;715;720;721;722;731;739;741;749;1345;1351;1355;1357;1360;1361;1365;1367;1368;1369;1370;1372;1375;1376;1377;1378;1379;1380;1381;1388;1390;1470;1480;1528;1538;1548;1641;1651;1709;1719;1835;1836;1838;1912;1916;1918;1919;1920;1921;1922;1923;1926;1928;1929;1930;1931;1932;1933;1935;1936;1938;1939;1940;1941;1942;1943;1946;1948;1950;1951;1952;1953;1958;1963;1987;1997;2007;2263
405;1.0;0.9972002570217621;0.3297426029218116;-0.015044328777999714;-0.032916868909627466;-0.048446066393375814;-0.06909202201238865;-0.07406291095521825;-0.05411831302981963;-0.04128956949246785;-0.02515624084719808;0.25112309112647596;0.5802830207226306;0.6427103564926956;0.7897592889856924;0.7183567724508744;0.6448593930478679;0.5696692304485691;0.5265824888176628;0.4566348037563578;0.43161283605193906;0.32546845186912127;0.2647884012186346;0.23197013057489946;0.1976339336019211;0.16114007774703032;0.08242653849878442;-0.04220855275338156;-0.08837594884847773;-0.1329303378658243;-0.17582750098658279;-0.21793499615133138;-0.258259604805354;-0.2959758959328666;-0.49090872891388565;-0.5258071603789075;-0.8520664265815713;-0.8582964152818651;-0.8557251198707952;-0.8451711126951479;-0.8267145666964579;-0.3968508480085294;-0.35530806625476213;-0.3328345643917492;-0.3528225580957066;-0.6220767611750266;-0.6256649718421998;-0.6271086040890493;-0.6754976504478072;-0.6602129351195339;-0.6580554526033957;-0.6580741571735625;-0.6588451009632085;-0.6603659520248744;-0.6624551417939918;-0.6650127149680167;-0.6755545088137987;-0.6844128619502732;-0.6893761916600574;-0.6948540636171042;-0.7005404048183385;-0.7060744982649698;-0.7119880769681991;-0.7242359990205233;-0.7306503830368224;-0.7437638691166661;-0.750380191944457;-0.7568458788048595;-0.7632565297456041;-0.7692158900643934;-0.7753229126276557;-0.794353259773749;-0.8071256103547912;-0.8187430002690019;-0.8243546652619982;-0.8297601488668227;-0.8347039999566532;-0.8577373406766098;-0.8780714228181951;-0.9256172399151197;-0.9305672589079989;-0.9315788782918262;-0.715085407796152
415;0.9972002570217621;1.0;0.33550393876948725;-0.016649213232036213;-0.034900650734347644;-0.050697204034678665;-0.07179761996053355;-0.07698525754084079;-0.05797206196629114;-0.04529042708084314;-0.029288157802022336;0.24732545100145556;0.5791601733238565;0.6426880805156007;0.7944425694421987;0.731521448696688;0.6518642545753336;0.5721637871516524;0.5268226255164229;0.45360124875198554;0.42750113257446115;0.3173820664235932;0.25475403130150537;0.22093002993118252;0.18553932239789434;0.14798672320411227;0.06721685211029757;-0.060284927628573994;-0.10733004229246366;-0.15270836321651332;-0.19635888743903704;-0.23923039423869452;-0.28022343407609274;-0.31855047498070965;-0.5155110244604288;-0.5505214285958888;-0.8664970955471919;-0.8722529640558665;-0.869509026148024;-0.8591544298744378;-0.840833499358031;-0.4036402591465777;-0.36195071657340583;-0.3528344333911713;-0.3750856653881634;-0.6537674519383792;-0.6575259633567673;-0.6588719967437783;-0.652115208374913;-0.6348338757127951;-0.6320411628702799;-0.6318313806808843;-0.6324102376471489;-0.6337650060390335;-0.6357366186253319;-0.6382072924631551;-0.6486824935320179;-0.6576482485259484;-0.6626888803343868;-0.668286009848157;-0.6741050466983012;-0.6798003874530704;-0.6858821701144208;-0.6985436993016068;-0.7051953393756868;-0.7188384714717362;-0.7257325263024934;-0.7325002885417552;-0.7392436731117792;-0.7455364284315013;-0.7519963834042412;-0.7721445417264446;-0.7857769840969561;-0.7982118832642583;-0.8042498831221565;-0.8100962174749118;-0.8154728799727977;-0.8407117628823697;-0.8634846260509386;-0.9218340323892903;-0.9304241233850645;-0.9345041643070192;-0.7490968957825784
702;0.3297426029218116;0.33550393876948725;1.0;0.9000783637226342;0.8895951429100932;0.8798148866793316;0.8653665468429431;0.8608275188926079;0.8600308061037275;0.8637428549387048;0.8682862626391001;0.915790339836124;0.8362662087923757;0.796637382713882;0.6398598152724305;0.07183010065728732;-0.01647483647181699;-0.07984396547626252;-0.11123126791554766;-0.1595047897931365;-0.176519633770395;-0.24834210170889764;-0.288109154462943;-0.3080670092157045;-0.3283342683250543;-0.34956993720354534;-0.39526562833831935;-0.4607752401578871;-0.48180296888951346;-0.5008880874066034;-0.519005261564234;-0.5360863455868632;-0.5506151670048913;-0.5634138499758357;-0.6162210059504979;-0.6234581950921647;-0.5844163730988952;-0.5662755806246658;-0.49817513598548296;-0.4859906811166346;-0.47124284770035957;-0.27186400011871376;-0.2520460671125562;-0.1328258411445939;-0.1545066817324843;-0.5548279623643472;-0.5603874132900732;-0.5644771396324626;-0.5425454971155206;-0.5178436626856224;-0.5086234363747266;-0.5048863240036117;-0.5014430321133122;-0.4983954707270366;-0.49573664400240725;-0.49366059838251913;-0.4892355174194834;-0.4881234038376908;-0.4878210296168252;-0.4877249200679692;-0.4880910358190706;-0.48852725696542787;-0.4891577107187529;-0.4909188650468545;-0.4919143273661427;-0.4943678888248164;-0.4954097843332196;-0.4966112565739546;-0.4976361572803912;-0.49856446343209254;-0.4999551908457227;-0.5036215315508793;-0.5063187864180932;-0.5083078788122375;-0.5096321408242299;-0.5111267133855357;-0.5125131002415001;-0.5199146132942551;-0.5255255777232037;-0.5469414728267593;-0.5502103487644453;-0.5506816520027262;-0.3873157842953891
710;-0.015044328777999714;-0.016649213232036213;0.9000783637226342;1.0;0.9996011537006314;0.9986399896253814;0.9962963334383477;0.9952349299156952;0.9916021427990857;0.9907238412434273;0.9893359552783819;0.9126308841641989;0.6778064009086914;0.6072962706962235;0.3712215696596038;-0.2621650240146252;-0.3200257648840331;-0.35138244826529247;-0.3634140087050325;-0.3806618073748005;-0.3868175999736862;-0.41180336370389525;-0.42397652626414367;-0.42874193438284913;-0.43312762698964047;-0.4376416550914788;-0.4477713017190857;-0.45691868896522514;-0.456930549563542;-0.4549286216602734;-0.4527245932768867;-0.45023259387752973;-0.4460961893935612;-0.4414942037608757;-0.40603275395592475;-0.397750156687518;-0.23940513842761005;-0.21753936362829313;-0.14758561844302365;-0.13991691124231234;-0.13297733934465625;-0.13459203659440885;-0.13347456345269942;0.016619671964852926;0.006895769498006716;-0.2646604919408753;-0.2706002756587253;-0.27465472884626896;-0.3946635302822508;-0.37744264209020056;-0.3692099024463584;-0.36536559887690667;-0.36145392358169964;-0.35750819499491865;-0.35378232594191067;-0.35041491542597303;-0.3404292469577774;-0.33468839893420793;-0.3318481065250452;-0.32900002952657004;-0.3265101857088981;-0.3241313739442016;-0.3217365667835924;-0.31721731629521727;-0.3148933885796508;-0.3104174799802923;-0.3080272926231581;-0.30592225442960647;-0.30361614455628644;-0.3013581433469365;-0.2995552246236877;-0.2928472405837909;-0.2886263813892133;-0.2842576247957972;-0.2823608598844617;-0.28072528288666015;-0.2791486855431902;-0.27206286722630435;-0.26416619746430403;-0.2389790779094681;-0.2291336545251291;-0.21940422103164112;-0.04829268205933908
711;-0.032916868909627466;-0.034900650734347644;0.8895951429100932;0.9996011537006314;1.0;0.9996685499216331;0.9981516817870352;0.9973512261245017;0.9939034956955508;0.9928301825840885;0.9911927586447068;0.9090749190394138;0.667888158055793;0.5961680459539838;0.35715074076295156;-0.280433382833164;-0.3367932068724432;-0.3664195460465488;-0.37737338423047084;-0.39293309789221004;-0.3984902560628711;-0.42087247883962214;-0.43151337065432344;-0.4354294893872312;-0.4389235158319171;-0.4424949472552922;-0.4506303035974645;-0.45667997788980674;-0.4555628525805965;-0.4524305866321984;-0.44912341972530767;-0.4455363505366176;-0.44034939882321017;-0.43476523219384566;-0.394212332742232;-0.3849948205046396;-0.22005056240179457;-0.19809463039850184;-0.12873511539615057;-0.121504637952003;-0.11515754727667067;-0.12881922717330976;-0.1288004148240587;0.022125992701092636;0.013026283002586351;-0.2488946752757529;-0.25492065286670784;-0.2589436100664038;-0.38500930699337277;-0.36820780681433946;-0.36003186184884817;-0.3561837958095463;-0.3522482425481284;-0.34826588376984996;-0.34448821216971165;-0.34106329661327695;-0.3308186546018237;-0.3248609403635938;-0.32190125322432767;-0.31892253817764193;-0.31629428152054556;-0.31377625837139134;-0.31123481776665896;-0.3064140650881907;-0.3039241967752723;-0.299092235072042;-0.29653273657164836;-0.2942603321574031;-0.29179193637749706;-0.2893781454009119;-0.28741708046772224;-0.28020009500530313;-0.27563877638072515;-0.2709604978535379;-0.26891376814456597;-0.2671261932436751;-0.26540853757416727;-0.2576113870993247;-0.2490536641221707;-0.2215823579395612;-0.21107678276513678;-0.20084945399385365;-0.030838780386187842
712;-0.048446066393375814;-0.050697204034678665;0.8798148866793316;0.9986399896253814;0.9996685499216331;1.0;0.9993131434922669;0.9987744881244277;0.9955871078715832;0.9943723347120418;0.9925414179221342;0.9060174419773872;0.6595735455003146;0.5868769940875873;0.3454644457205597;-0.2967521649890844;-0.35198534486639427;-0.3802311711446272;-0.39031514883480745;-0.40447640928219536;-0.4095397579821643;-0.4297192114311947;-0.43905127813819783;-0.4422366497808359;-0.44495760134943724;-0.4477158444811894;-0.45413135037977453;-0.45743150674713967;-0.45531114922647664;-0.45116275186986055;-0.446871096514078;-0.442298431691358;-0.43617376765162363;-0.42970832574368534;-0.38440608705501816;-0.3742889672964308;-0.20310971856397284;-0.181119248263227;-0.11264431539771631;-0.10588611120360789;-0.10018591059194884;-0.1251542533029035;-0.12613399457303898;0.025477789946961767;0.016936003577129016;-0.23539726540065992;-0.24154956007835676;-0.24553224219388795;-0.376306165536318;-0.35988626210412394;-0.3517609782072798;-0.3479167432245181;-0.34396441561835134;-0.3399503061016625;-0.3361312816265169;-0.33265547964516795;-0.32218828362283536;-0.3160397955064323;-0.3129718197817898;-0.3098752042150323;-0.30712158578580434;-0.3044780979844836;-0.30180368248503214;-0.29670856834950493;-0.2940729190270388;-0.2889251450107565;-0.2862157405013179;-0.2837963254161545;-0.2811829912631776;-0.2786287886350601;-0.2765262636537912;-0.2688490761987691;-0.2639797298504516;-0.2590289515049333;-0.25684646914029824;-0.2549287852885195;-0.2530844500026227;-0.2446573405784328;-0.23553617304406205;-0.20614315109211298;-0.19504969980169187;-0.18440493773805613;-0.015877936307038938
714;-0.06909202201238865;-0.07179761996053355;0.8653665468429431;0.9962963334383477;0.9981516817870352;0.9993131434922669;1.0;0.9998988542284799;0.9973890173906794;0.9960399465931122;0.9940068313421009;0.9023712755571827;0.6495650033710113;0.5756505630033978;0.33110769361053793;-0.32065100114987055;-0.37439716279987073;-0.4007054199852806;-0.40952288075738047;-0.42166947087431184;-0.4260226533900537;-0.4429776260860108;-0.4503763417816246;-0.45248177679816826;-0.4540594372353328;-0.4556221702693287;-0.4594756448590403;-0.45875221204935185;-0.455137869853297;-0.4495143344638853;-0.443781574770684;-0.4377949463435791;-0.43030306052867984;-0.4225669865012625;-0.3704654209987959;-0.3591028600321484;-0.17963912789730938;-0.1576314864288227;-0.09061301152118728;-0.08454111024224295;-0.07978258038873241;-0.12136811614560224;-0.12378371977042252;0.029254373958158993;0.021620352026379304;-0.21651721618755426;-0.22285271081323105;-0.22677530608929242;-0.365175868496231;-0.34929581090085204;-0.34124190615207767;-0.33740037544452073;-0.3334266683872781;-0.3293713039765676;-0.32550365153822775;-0.3219626530090056;-0.3112107242422796;-0.30480752965454544;-0.3015965702774964;-0.2983417252169602;-0.29541130989716663;-0.2925972420988219;-0.2897421643589197;-0.2842728951324158;-0.28143782510979004;-0.2758709227301028;-0.27295964799586236;-0.27034065544096225;-0.26752757235152363;-0.26477839246094714;-0.26247958217106043;-0.25416768368888537;-0.24887269814066432;-0.24355335941845188;-0.2411860310252774;-0.2390854607646729;-0.2370625208390247;-0.22773251663177016;-0.21779223295614264;-0.18550870333986855;-0.17352385043600338;-0.16222100398108014;0.005584053951230954
715;-0.07406291095521825;-0.07698525754084079;0.8608275188926079;0.9952349299156952;0.9973512261245017;0.9987744881244277;0.9998988542284799;1.0;0.9979683691609218;0.9966500545947603;0.9946323076613532;0.9023476817358304;0.648280781288818;0.5740779534860452;0.3286912718444872;-0.3283029634001287;-0.38163782046843076;-0.40735927442963715;-0.4158035795168143;-0.4273634937848236;-0.43151598674664116;-0.4475236841720688;-0.45435881323803656;-0.4561444530144602;-0.4573752460651608;-0.45857159390034463;-0.461645394594586;-0.4596873621729032;-0.4556106624025603;-0.4495358167949962;-0.4433595461701028;-0.43693922450607137;-0.4290174569145885;-0.4208766577286615;-0.3666293331349937;-0.354874451402624;-0.17309469861776314;-0.1510963898381627;-0.08465909404615259;-0.07884036093706408;-0.07441501542536703;-0.12176452761747666;-0.12464538905376123;0.029167131688507257;0.021874710665211187;-0.21110551568918817;-0.2175335631539407;-0.2214342057901599;-0.36298114340743487;-0.34726467976480074;-0.33923546622441836;-0.3353966887825592;-0.3314182933351516;-0.3273530181477393;-0.3234737500635468;-0.3199167169460177;-0.30908832381806506;-0.30261272128191147;-0.29936142803210625;-0.2960624719318157;-0.29308238515133045;-0.2902190819076802;-0.2873148618044089;-0.281741757228328;-0.2788507792552717;-0.2731601660830617;-0.2701883635949159;-0.26750948016251735;-0.26463672175374875;-0.261831775985171;-0.2594785813491812;-0.25098295382170355;-0.24556187654300762;-0.24013561607016912;-0.2377158874458516;-0.23556206941857794;-0.23348619526541475;-0.22387455941196358;-0.21367224518632522;-0.18037914398882465;-0.16804200534998717;-0.15646758009799833;0.011964218108280423
720;-0.05411831302981963;-0.05797206196629114;0.8600308061037275;0.9916021427990857;0.9939034956955508;0.9955871078715832;0.9973890173906794;0.9979683691609218;1.0;0.999762641062184;0.9989554541059341;0.9208682828039103;0.676585508836594;0.6035945147637921;0.3596066831595774;-0.3334531477486588;-0.38814720194939833;-0.414569376727812;-0.423289953901269;-0.43542153823024304;-0.43980177329613185;-0.4566425736485224;-0.4638715421854905;-0.46580116012132533;-0.46710628644681396;-0.46836243207755984;-0.47171406275575334;-0.47001688021320387;-0.4659488076686504;-0.45986434522734154;-0.4536079359542584;-0.44706236519622894;-0.4389395406221255;-0.43057428659419694;-0.374600610518542;-0.36241308884484175;-0.18408791046078168;-0.16262772795169764;-0.09924804149604483;-0.09421435164044199;-0.0905701644361483;-0.1467253502877802;-0.14979549629125558;0.009638169104373985;0.003043843007868897;-0.2174966537166341;-0.22461123925091636;-0.22849715044593816;-0.3811249879893683;-0.36550693644875376;-0.3575515711772803;-0.3537528434633188;-0.34983116920852286;-0.34583001277814124;-0.34203116748699697;-0.33856300802253125;-0.32799497976783276;-0.3216972568121366;-0.3185329412833217;-0.3153210510869087;-0.31241577768804135;-0.30963515569915934;-0.3068248699668619;-0.3014615769744723;-0.29867148512332403;-0.29311225955386505;-0.29020603573943654;-0.28758157094648606;-0.28478132336617185;-0.28203062966936654;-0.27974113737121825;-0.27139825730137035;-0.2660622373163455;-0.2607459115094428;-0.25837755431591863;-0.2562746325116578;-0.25423987118008695;-0.24455433316818476;-0.23410967277255917;-0.1989690029166343;-0.1855650179113896;-0.17308059425487413;0.00840035571604928
