modelo;modo;genotipo;fold;classe;precision;recall;f1-score;support
gradient_boosting;por_genotipo;BR16;1;IRRIG;0.9117647058823529;0.9393939393939394;0.9253731343283582;66.0
gradient_boosting;por_genotipo;BR16;1;NIRRIG;0.9354838709677419;0.90625;0.9206349206349206;64.0
gradient_boosting;por_genotipo;BR16;1;accuracy;0.9230769230769231;0.9230769230769231;0.9230769230769231;0.9230769230769231
gradient_boosting;por_genotipo;BR16;1;macro avg;0.9236242884250474;0.9228219696969697;0.9230040274816393;130.0
gradient_boosting;por_genotipo;BR16;1;weighted avg;0.9234418333090059;0.9230769230769231;0.9230404752792812;130.0
gradient_boosting;por_genotipo;BR16;2;IRRIG;0.9193548387096774;0.890625;0.9047619047619048;64.0
gradient_boosting;por_genotipo;BR16;2;NIRRIG;0.8939393939393939;0.921875;0.9076923076923077;64.0
gradient_boosting;por_genotipo;BR16;2;accuracy;0.90625;0.90625;0.90625;0.90625
gradient_boosting;por_genotipo;BR16;2;macro avg;0.9066471163245357;0.90625;0.9062271062271062;128.0
gradient_boosting;por_genotipo;BR16;2;weighted avg;0.9066471163245357;0.90625;0.9062271062271062;128.0
gradient_boosting;por_genotipo;BR16;3;IRRIG;0.8787878787878788;0.90625;0.8923076923076924;64.0
gradient_boosting;por_genotipo;BR16;3;NIRRIG;0.9032258064516129;0.875;0.8888888888888888;64.0
gradient_boosting;por_genotipo;BR16;3;accuracy;0.890625;0.890625;0.890625;0.890625
gradient_boosting;por_genotipo;BR16;3;macro avg;0.8910068426197458;0.890625;0.8905982905982905;128.0
gradient_boosting;por_genotipo;BR16;3;weighted avg;0.8910068426197458;0.890625;0.8905982905982905;128.0
gradient_boosting;por_genotipo;BR16;4;IRRIG;0.9344262295081968;0.9047619047619048;0.9193548387096774;63.0
gradient_boosting;por_genotipo;BR16;4;NIRRIG;0.9090909090909091;0.9375;0.9230769230769231;64.0
gradient_boosting;por_genotipo;BR16;4;accuracy;0.9212598425196851;0.9212598425196851;0.9212598425196851;0.9212598425196851
gradient_boosting;por_genotipo;BR16;4;macro avg;0.9217585692995529;0.9211309523809523;0.9212158808933002;127.0
gradient_boosting;por_genotipo;BR16;4;weighted avg;0.9216588239435792;0.9212598425196851;0.9212305347687619;127.0
gradient_boosting;por_genotipo;BR16;5;IRRIG;0.9523809523809523;0.9523809523809523;0.9523809523809523;63.0
gradient_boosting;por_genotipo;BR16;5;NIRRIG;0.953125;0.953125;0.953125;64.0
gradient_boosting;por_genotipo;BR16;5;accuracy;0.952755905511811;0.952755905511811;0.952755905511811;0.952755905511811
gradient_boosting;por_genotipo;BR16;5;macro avg;0.9527529761904762;0.9527529761904762;0.9527529761904762;127.0
gradient_boosting;por_genotipo;BR16;5;weighted avg;0.952755905511811;0.952755905511811;0.952755905511811;127.0
