modelo;modo;genotipo;accuracy_media;accuracy_desvio;precision_media;precision_desvio;recall_media;recall_desvio;f1_score_media;f1_score_desvio;kappa_media;kappa_desvio;auc_roc_media;auc_roc_desvio
gradient_boosting;por_genotipo;BR16;0.9597736346050952;0.01715334097712567;0.9524957784532253;0.026951704624658644;0.9686824769433464;0.0259159684031295;0.9601647322166583;0.016610478708625125;0.9195261230497582;0.03434696945350319;0.9904413702239789;0.0059850981386991835
