modelo;modo;genotipo;fold;accuracy;precision;recall;f1_score;kappa;auc_roc
gradient_boosting;por_genotipo;BR16;1;0.9325842696629213;0.9148936170212766;0.9555555555555556;0.9347826086956522;0.8650833754421425;0.9815656565656566
gradient_boosting;por_genotipo;BR16;2;0.967032967032967;0.9574468085106383;0.9782608695652174;0.967741935483871;0.9340420391398888;0.9922705314009662
gradient_boosting;por_genotipo;BR16;3;0.9775280898876404;0.9777777777777777;0.9777777777777777;0.9777777777777777;0.955050505050505;0.9873737373737373
gradient_boosting;por_genotipo;BR16;4;0.9550561797752809;0.9761904761904762;0.9318181818181818;0.9534883720930233;0.910055583628095;0.9949494949494949
gradient_boosting;por_genotipo;BR16;5;0.9666666666666667;0.9361702127659575;1.0;0.967032967032967;0.9333991119881598;0.9960474308300395
