modelo;modo;genotipo_avaliado;fold;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia;classe_real;classe_predita;score_NIRRIG;acerto;1942;1360;1387;1844;425
gradient_boosting;por_genotipo;BR16;1;6;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.009544730559517224;True;-1.4448218539047681;0.8276821922833246;0.4343155822932336;0.2982238961496949;-1.5038940466287731
gradient_boosting;por_genotipo;BR16;1;12;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.929332914719128;True;-1.3982927657257014;0.8233438723314284;0.45599621175492056;0.30430802746867075;-1.5866942342233221
gradient_boosting;por_genotipo;BR16;1;13;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.9564540194221438;True;-1.3970347165163526;0.8237886040944398;0.45820168448773946;0.3059290239310703;-1.5923644330873088
gradient_boosting;por_genotipo;BR16;1;14;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.9564540194221438;True;-1.3969829670978624;0.8233913661602528;0.4601148551886435;0.3083687452951095;-1.596219835467609
gradient_boosting;por_genotipo;BR16;1;17;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.001794896416213958;True;-1.4335643563443266;0.8251827768595441;0.4612310889075581;0.3450392982133909;-1.5642278124692437
gradient_boosting;por_genotipo;BR16;1;21;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.10993098547782754;True;-1.457523143754631;0.8173597798606398;0.4743216962240713;0.3522548451717796;-1.6288152262417235
gradient_boosting;por_genotipo;BR16;1;25;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.9064846527417113;True;-1.4301844489282949;0.7957097431601537;0.4141416834407222;0.3066012485562464;-1.5658534731969866
gradient_boosting;por_genotipo;BR16;1;26;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.8790464737321335;True;-1.4285001440475178;0.7962612933134199;0.41578474134548926;0.30985041865787727;-1.570497468900568
gradient_boosting;por_genotipo;BR16;1;33;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.0071024781822633005;True;-1.4391445037393853;0.8301190007108953;0.4546832130155221;0.344555950934759;-1.5817050587529493
gradient_boosting;por_genotipo;BR16;1;42;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D02M;manha;D02;NIRRIG;NIRRIG;0.969074483732823;True;-1.4474331482261253;0.8338240078587298;0.4869748138181782;0.3538892893445604;-1.665264431319558
gradient_boosting;por_genotipo;BR16;1;54;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.18795550654239826;True;-1.438369053548609;0.8366957317802928;0.4900146740835763;0.36107891357868166;-1.6087791695473572
gradient_boosting;por_genotipo;BR16;1;55;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D02M;manha;D02;IRRIG;IRRIG;0.18795550654239826;True;-1.4401483792834198;0.8353074109967563;0.4896774850635231;0.35972401958107003;-1.6069073065192556
gradient_boosting;por_genotipo;BR16;1;56;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D02M;manha;D02;NIRRIG;IRRIG;0.40049931811057804;False;-1.4320993045220225;0.8463138064154886;0.5064598584358603;0.3755192434597103;-1.656953651082847
gradient_boosting;por_genotipo;BR16;1;198;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D02T;tarde;D02;IRRIG;IRRIG;0.011268896011137109;True;-1.4440894833694864;0.8294745461958642;0.4368697304139472;0.30260147761688977;-1.5388872686000423
gradient_boosting;por_genotipo;BR16;1;204;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D02T;tarde;D02;NIRRIG;NIRRIG;0.9965913510100369;True;-1.3876541818925343;0.8183891872900015;0.4628092299924434;0.3511343925260712;-1.6765126012498224
gradient_boosting;por_genotipo;BR16;1;205;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D02T;tarde;D02;NIRRIG;NIRRIG;0.9965913510100369;True;-1.3865300475995157;0.8184124630657903;0.4637903135901301;0.3518664975280997;-1.6789859207543594
gradient_boosting;por_genotipo;BR16;1;206;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D02T;tarde;D02;NIRRIG;NIRRIG;0.9969009663654443;True;-1.3873936957007005;0.8172532834369476;0.4633371268475891;0.35195685456055187;-1.6817148521110121
gradient_boosting;por_genotipo;BR16;1;209;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D02T;tarde;D02;IRRIG;IRRIG;0.11693073698799519;True;-1.36687939606382;0.8106820971783683;0.4116202454949177;0.3315228129670512;-1.6030464059728993
gradient_boosting;por_genotipo;BR16;1;213;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D02T;tarde;D02;IRRIG;IRRIG;0.14170826997756492;True;-1.3980472602233978;0.7989762748793494;0.4348369092809994;0.33389131168021713;-1.6895646182846535
gradient_boosting;por_genotipo;BR16;1;217;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D02T;tarde;D02;NIRRIG;IRRIG;0.14292192103038365;False;-1.3738067426085099;0.7978781279902142;0.4279013207855006;0.34402458820384163;-1.68328762377501
gradient_boosting;por_genotipo;BR16;1;218;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D02T;tarde;D02;NIRRIG;IRRIG;0.14292192103038365;False;-1.3735595340024451;0.7971030312731693;0.4280736514862832;0.3423716230537221;-1.684563732068095
gradient_boosting;por_genotipo;BR16;1;225;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D02T;tarde;D02;IRRIG;IRRIG;0.22450905828497483;True;-1.3751338895490004;0.7822431938900613;0.36877719350033433;0.28507799468887596;-1.5791309214093765
gradient_boosting;por_genotipo;BR16;1;234;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D02T;tarde;D02;NIRRIG;NIRRIG;0.9990802873255596;True;-1.3974432957257439;0.7877698557819514;0.44392295488638994;0.36707953263456666;-1.7437178604542083
gradient_boosting;por_genotipo;BR16;1;246;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D02T;tarde;D02;IRRIG;IRRIG;0.2777174499625278;True;-1.3772245860678398;0.7965567855837422;0.41636067097080764;0.29928138946362814;-1.6152703878910302
gradient_boosting;por_genotipo;BR16;1;247;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D02T;tarde;D02;IRRIG;IRRIG;0.30789549240556674;True;-1.3772727614097704;0.7987333744271765;0.4210580100840495;0.3019045486411789;-1.6208298929045786
gradient_boosting;por_genotipo;BR16;1;248;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D02T;tarde;D02;NIRRIG;NIRRIG;0.9991366577514601;True;-1.3713213617197832;0.8150288172353343;0.492763099745715;0.37171798617491775;-1.7431522729086275
gradient_boosting;por_genotipo;BR16;1;390;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D03M;manha;D03;IRRIG;IRRIG;0.029677064116808503;True;-1.4285893670065748;0.8313344881854303;0.4600758779414941;0.3663850020888089;-1.599394659397571
gradient_boosting;por_genotipo;BR16;1;396;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;0.9978122178183605;True;-1.3436251721318608;0.8060209147530086;0.48710100640689186;0.38439291778215934;-1.8060245154672263
gradient_boosting;por_genotipo;BR16;1;397;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;0.9978122178183605;True;-1.3364200029995432;0.8079796998383905;0.49461767020816977;0.3919177062956847;-1.82033807003777
gradient_boosting;por_genotipo;BR16;1;398;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D03M;manha;D03;NIRRIG;NIRRIG;0.9978122178183605;True;-1.3324879187069456;0.8077959132192243;0.49667031134693707;0.39467360360988113;-1.828543293575833
