dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D05;1355;8.814243583499944e-06;1.0609162904787785e-05;0.3024610344292804;-0.646484375;True;96;1.9858323059393301;True;0.646484375
D05;1929;6.211923275036763e-12;1.7217100860946486e-10;0.7461538461538462;1.0;True;153;1.969215631248452;True;1.0
D05;1919;6.211923275036763e-12;1.7217100860946486e-10;0.7461538461538462;1.0;True;152;1.9323520120833617;True;1.0
D05;1365;0.0426112802218647;0.0447265791888662;0.0501735034119106;-0.294921875;True;97;1.9287580203979773;True;0.294921875
D05;1940;6.211923275036763e-12;1.7217100860946486e-10;0.7461538461538462;1.0;True;154;1.8804188058798843;True;1.0
D05;1350;1.3985490949055454e-09;8.77193943012622e-09;0.5753363446029777;-0.880859375;True;95;1.7618742585239995;True;0.880859375
D05;1949;6.211923275036763e-12;1.7217100860946486e-10;0.7461538461538462;1.0;True;155;1.756597249653995;True;1.0
D05;1909;6.211923275036763e-12;1.7217100860946486e-10;0.7461538461538462;1.0;True;151;1.708941732914338;True;1.0
D05;1959;6.211923275036763e-12;1.7217100860946486e-10;0.7461538461538462;1.0;True;156;1.6129261192057258;True;1.0
D05;715;0.0719809426142636;0.0748266159664747;0.0360848325062034;0.26171875;False;31;1.6005990915456472;True;0.26171875
D05;717;0.093270162109655;0.0962743344171628;0.0293065679280397;0.244140625;False;32;1.5883260841029623;True;0.244140625
D05;1968;6.211923275036763e-12;1.7217100860946486e-10;0.7461538461538462;1.0;True;157;1.4940848462796943;True;1.0
D05;403;1.8991040067982737e-11;3.513273448434805e-10;0.710840570719603;-0.9765625;True;0;1.3965514237668704;True;0.9765625
D05;1979;1.7319186503576942e-11;3.513273448434805e-10;0.7137513570099256;0.978515625;True;158;1.3778508800410234;True;0.978515625
D05;415;2.7407301401734218e-11;3.513273448434805e-10;0.6992555831265509;-0.96875;True;1;1.3057465071213508;True;0.96875
D05;1900;1.8991040067982737e-11;3.513273448434805e-10;0.710840570719603;0.9765625;True;150;1.2910554841644288;True;0.9765625
D05;1989;2.7407301401734218e-11;3.513273448434805e-10;0.6992555831265509;0.96875;True;159;1.290374693846701;True;0.96875
D05;1724;0.093270162109655;0.0962743344171628;0.0293065679280397;0.244140625;False;132;1.2843319744824364;True;0.244140625
D05;1706;0.1927680910053312;0.1961147592519515;0.0112311957196029;0.189453125;False;131;1.264276806285629;True;0.189453125
D05;423;2.7407301401734218e-11;3.513273448434805e-10;0.6992555831265509;-0.96875;True;2;1.2617205141720904;True;0.96875
D05;1999;2.7407301401734218e-11;3.513273448434805e-10;0.6992555831265509;0.96875;True;160;1.2183703736334748;True;0.96875
D05;1734;0.029615212345663;0.0312452677576928;0.0601853287841191;0.31640625;True;133;1.2140039527697173;True;0.31640625
D05;1695;0.1161879901830017;0.1195093118682731;0.0236769153225806;0.228515625;False;130;1.209825348703144;True;0.228515625
D05;1340;2.11771295059208e-09;1.0858573154160887e-08;0.5622945099255583;-0.87109375;True;94;1.2085815909687028;True;0.87109375
D05;435;2.7407301401734218e-11;3.513273448434805e-10;0.6992555831265509;-0.96875;True;3;1.1931853003466377;True;0.96875
D05;1685;0.0698833862508227;0.0728307038620108;0.0368670517990074;0.263671875;False;129;1.1796044038870206;True;0.263671875
D05;2009;2.7407301401734218e-11;3.513273448434805e-10;0.6992555831265509;0.96875;True;161;1.158500597419972;True;0.96875
D05;1675;0.038660555375854;0.0406421317662105;0.0528342121588089;0.30078125;True;128;1.1551670578845505;True;0.30078125
D05;445;2.7407301401734218e-11;3.513273448434805e-10;0.6992555831265509;-0.96875;True;4;1.1451992028385958;True;0.96875
D05;1665;0.0168468410066991;0.017893770535857;0.0760041873449131;0.34765625;True;127;1.1323968303375334;True;0.34765625
D05;1384;0.0001298521440108;0.0001453748620995;0.2200633917493796;0.556640625;True;98;1.1302667180427313;True;0.556640625
D05;1744;0.0046094712250839;0.004965349518197;0.1133326225186104;0.412109375;True;134;1.1222681415642761;True;0.412109375
D05;1655;0.0078471540296781;0.0084132320516831;0.0978714330024814;0.38671875;True;126;1.1071074739469169;True;0.38671875
D05;2019;6.773130231199793e-11;7.760720728598198e-10;0.6707002171215881;0.94921875;True;162;1.1045945243012942;True;0.94921875
D05;455;6.192161239458065e-11;7.134900394454211e-10;0.6735295828163772;-0.951171875;True;5;1.096668145607858;True;0.951171875
D05;700;0.0088370369503834;0.0094695730330388;0.0944430443548387;-0.380859375;True;30;1.0797359691370512;True;0.380859375
D05;1645;0.0022031112663113;0.0023844755710842;0.1350341191066997;0.4453125;True;125;1.0775744960193463;True;0.4453125
D05;1754;0.0006484457665632;0.0007142654496354;0.1714756513647642;0.49609375;True;135;1.0749924114968044;True;0.49609375
D05;1831;6.040954014140668e-06;7.531912877205174e-06;0.3141158111042184;0.658203125;True;143;1.0746995861955648;True;0.658203125
D05;461;1.1557460629092276e-10;1.0974236921420491e-09;0.6538461538461539;-0.9375;True;6;1.0719802809038357;True;0.9375
D05;2265;9.381415139039222e-06;1.1258796050420977e-05;0.3005389267990074;0.64453125;True;187;1.066014840873453;True;0.64453125
D05;1820;4.216549447865922e-05;4.8098681410305926e-05;0.2543763570099256;0.595703125;True;142;1.0635546239222644;True;0.595703125
D05;1844;5.3187579136686325e-06;6.688395144656264e-06;0.3180472627171216;0.662109375;True;144;1.0626904524858494;True;0.662109375
D05;2447;1.1557460629092276e-10;1.0974236921420491e-09;0.6538461538461539;0.9375;True;205;1.0556735086138846;True;0.9375
D05;1811;3.978768831464195e-05;4.566566800969817e-05;0.256153070719603;0.59765625;True;141;1.055116552438475;True;0.59765625
D05;2030;1.2626209022091295e-10;1.1308451835942903e-09;0.6510574984491315;0.935546875;True;163;1.051097447916559;True;0.935546875
D05;735;7.463328261592615e-05;8.396756041978307e-05;0.2369290865384615;-0.576171875;True;33;1.0463139713036456;True;0.576171875
D05;1635;0.0006811155767964;0.0007498486570098;0.1700013570099255;0.494140625;True;124;1.0419856906540594;True;0.494140625
D05;2255;7.302707068324883e-06;8.91538821257996e-06;0.3082622518610421;0.65234375;True;186;1.0392135764125479;True;0.65234375
D05;1796;3.339445926144025e-05;3.86088139488241e-05;0.2615181063895782;0.603515625;True;140;1.0301154995513593;True;0.603515625
D05;2284;7.776654880628724e-06;9.426666170312951e-06;0.3063226969602978;0.650390625;True;188;1.0290642465848012;True;0.650390625
D05;473;1.5061359621671578e-10;1.320121734361043e-09;0.6454976349255583;-0.931640625;True;7;1.0283393074676968;True;0.931640625
D05;1764;4.467771099432264e-05;5.065449709748797e-05;0.252605459057072;0.59375;True;136;1.0219015118394574;True;0.59375
D05;2294;7.302707068324883e-06;8.91538821257996e-06;0.3082622518610421;0.65234375;True;189;1.014836874958655;True;0.65234375
D05;1625;5.951665616637006e-05;6.718143191922125e-05;0.2438382056451613;0.583984375;True;123;1.0079289037341281;True;0.583984375
D05;2040;4.2754006933689625e-10;3.2003090591604903e-09;0.6126269773573201;0.908203125;True;164;1.005444359470912;True;0.908203125
D05;2245;4.989414742836833e-06;6.305169215994052e-06;0.3200217121588089;0.6640625;True;185;1.0053628539294635;True;0.6640625
D05;2303;6.436358807385795e-06;7.914251746971382e-06;0.3121588089330025;0.65625;True;190;1.0044563610824018;True;0.65625
D05;1786;1.201848975466066e-05;1.4256751004516491e-05;0.2929086538461539;0.63671875;True;139;0.9969831682433682;False;0.63671875
