posicao;banda_nm;importancia_gini
1;415;0.0817221131701944
2;405;0.07911532436799638
3;1965;0.06106249737511375
4;1955;0.04515950785850663
5;425;0.03948831573421427
6;1535;0.03851076955964998
7;1545;0.036354343023329086
8;1525;0.03332527042502304
9;1945;0.030248377956295976
10;1975;0.027608559290463713
11;1515;0.02545912821175633
12;1905;0.024691490559291724
13;2015;0.022538767058618858
14;435;0.02090718743184516
15;445;0.018625512249620436
16;2055;0.01814535836148155
17;1365;0.017605001815518165
18;1555;0.014878710361618948
19;1375;0.014492001483883682
20;1355;0.014228727021171358
21;1985;0.013896486882815837
22;1505;0.01388092953965092
23;1935;0.013465191069314696
24;2025;0.013347995004193453
25;1575;0.011490893921815156
26;1915;0.010380196333389392
27;2005;0.009440853533368663
28;725;0.008578525343742847
29;1845;0.008435763579968347
30;455;0.007860928505805751
31;1925;0.007815521091779715
32;1465;0.007613761020484245
33;2035;0.007251408270524913
34;1995;0.007116203623911635
35;465;0.006490836468374342
36;2085;0.006386614249232631
37;1395;0.006142708520286409
38;505;0.0059720268527477536
39;795;0.005444595576357671
40;775;0.005277855290990103
41;1455;0.005148086593642583
42;1815;0.004730048578292926
43;1855;0.004728077229342693
44;1865;0.004603757788381782
45;1585;0.0045817273022111145
46;1835;0.004165871074381804
47;1775;0.003619707137906043
48;2255;0.0036074054002623443
49;1805;0.0035656208559326046
50;1895;0.0032554344454572216
51;705;0.003093050839409333
52;1745;0.002898120282738638
53;1385;0.0028930258554889466
54;1335;0.0028567246857626972
55;1795;0.002824222072472867
56;2075;0.002772128749996516
57;695;0.0027411767669326677
58;2355;0.00273519745788948
59;1725;0.0027204652177346285
60;495;0.002591493020287573
61;2415;0.0025821098108954176
62;1475;0.0024664614189987694
63;545;0.0024261459517819907
64;915;0.002312107823890338
65;1235;0.0023022927516125435
66;1825;0.0022041936886262694
67;485;0.00197385354476588
68;585;0.00195782214550759
69;615;0.0019406719478358965
70;2105;0.0018723861737558784
71;715;0.0018178711159685108
72;1435;0.0017632314036725794
73;2425;0.0017604783257714758
74;865;0.0017352959456809606
75;2215;0.001731946463529311
76;1875;0.001660545058004268
77;1345;0.0015943320339445164
78;1125;0.0015911687441099208
79;1425;0.001590595980236245
80;1015;0.0015092757572581484
81;735;0.0015079449657275684
82;2325;0.0013897338239222405
83;1785;0.0013857210466715214
84;1495;0.0013759705901112082
85;475;0.0013474697345665085
86;555;0.0013137694789280285
87;2155;0.001210484193677471
88;965;0.001182920999211123
89;2195;0.0011390183698341916
90;605;0.0011106603560964612
91;1485;0.0010851581545668568
92;815;0.0010724696585807352
93;2305;0.001060561848508469
94;1205;0.0010446197067319008
95;855;0.0010185659238500712
96;535;0.0010181937453012822
97;925;0.001016778318813471
98;2115;0.0010115330803921849
99;2065;0.001011228698059003
100;1275;0.0010009413528062365
101;1025;0.000987974098057354
102;895;0.0009752395796210645
103;955;0.0009566691177477034
104;2275;0.0009508309984131521
105;1415;0.0009144701452393753
106;2395;0.0009090909090909088
107;2405;0.0008556185455881499
108;1245;0.0008097958687608423
109;2315;0.000806017952503575
110;685;0.0007635377897130484
111;835;0.000753931286105199
112;1285;0.0007246773431286212
113;1735;0.0007056121462431832
114;1295;0.0006795753516020209
115;1715;0.0006722689075630251
116;1605;0.0006421404682274245
117;2045;0.0006338476076250703
118;2450;0.00061931157093538
119;1145;0.0006057692307692303
120;975;0.0006027173126419856
121;1075;0.0005616498464238699
122;2205;0.0005472788081483731
123;1765;0.000524784752202211
124;745;0.000514771958408272
125;2445;0.0004632175592220216
126;1445;0.0004560986402201244
127;1095;0.00045366673323834485
128;875;0.0004456725986514866
129;2245;0.00043428206306619016
130;985;0.00041889385840514866
131;645;0.0004178000217604177
132;2235;0.0004117713761703087
133;765;0.00040155872342524543
134;2345;0.0003810658417779579
135;625;0.00037260654182213993
136;2175;0.0003577639751552795
137;1165;0.000306805169102398
138;1565;0.000297748278642764
139;2185;0.00029570429570429583
140;825;0.00028070302135248763
141;2095;0.00027886710239651414
142;1185;0.00020618267897412937
143;2135;0.00019967159277504092
144;575;0.0001972944547201973
145;2165;0.00019578425976884915
146;2125;0.00019097222222222218
147;1255;0.0001886444862016874
148;565;0.00018237082066869297
149;755;0.0001787459851975981
150;1045;0.00017391304347826085
151;525;0.0001736111111111111
152;635;0.0001697800375815187
153;2375;0.00016673903603994783
154;1035;0.00016673903603994783
155;1175;0.00015652173913043477
156;2285;0.00014586894586894584
157;1135;0.00013943355119825707
158;2385;0.00013913043478260868
159;1265;0.00010643015521064297
160;1675;3.2641687814101994e-05
161;665;1.3587845268007423e-05
162;1115;0.0
163;935;0.0
164;2225;0.0
165;2265;0.0
166;1225;0.0
167;1215;0.0
168;1195;0.0
169;2335;0.0
170;515;0.0
171;2365;0.0
172;1155;0.0
173;2435;0.0
174;2295;0.0
175;1085;0.0
176;2145;0.0
177;1005;0.0
178;945;0.0
179;1615;0.0
180;1625;0.0
181;1635;0.0
182;1645;0.0
183;1655;0.0
184;1665;0.0
185;1685;0.0
186;1695;0.0
187;1705;0.0
188;905;0.0
189;1755;0.0
190;995;0.0
191;845;0.0
192;1305;0.0
193;1405;0.0
194;1055;0.0
195;1885;0.0
196;805;0.0
197;785;0.0
198;1065;0.0
199;675;0.0
200;655;0.0
201;1595;0.0
202;595;0.0
203;1105;0.0
204;1325;0.0
205;1315;0.0
206;885;0.0
