posicao;banda_nm;importancia_gini
1;1522;0.04999999999999999
2;1942;0.04999999999999999
3;2449;0.039999999999999994
4;1972;0.039999999999999994
5;763;0.039999999999999994
6;1952;0.039999999999999994
7;1962;0.039999999999999994
8;2412;0.039999999999999994
9;2432;0.039999999999999994
10;1992;0.029999999999999992
11;575;0.029999999999999992
12;2012;0.029999999999999992
13;2402;0.029999999999999992
14;1902;0.029999999999999992
15;1532;0.029999999999999992
16;1502;0.029999999999999992
17;743;0.029999999999999992
18;405;0.029999999999999992
19;753;0.021742286751361157
20;1432;0.019999999999999997
21;2032;0.019999999999999997
22;525;0.019999999999999997
23;1472;0.019999999999999997
24;1442;0.019999999999999997
25;595;0.0188235294117647
26;2042;0.011758241758241755
27;535;0.011176470588235293
28;515;0.009999999999999998
29;1542;0.009999999999999998
30;415;0.009999999999999998
31;1892;0.009999999999999998
32;1452;0.009999999999999998
33;1462;0.009999999999999998
34;1482;0.009999999999999998
35;1492;0.009999999999999998
36;1512;0.009999999999999998
37;635;0.009999999999999998
38;2052;0.009999999999999998
39;1922;0.009999999999999998
40;2022;0.009999999999999998
41;565;0.009999999999999998
42;2422;0.009999999999999998
43;2442;0.009999999999999998
44;1422;0.009999999999999998
45;645;0.008257713248638837
46;1882;0.00824175824175824
47;1862;0.0
48;1872;0.0
49;1852;0.0
50;1842;0.0
51;1832;0.0
52;675;0.0
53;1812;0.0
54;1912;0.0
55;1932;0.0
56;505;0.0
57;495;0.0
58;1822;0.0
59;1742;0.0
60;1802;0.0
61;1792;0.0
62;1642;0.0
63;1652;0.0
64;1662;0.0
65;1672;0.0
66;1682;0.0
67;1692;0.0
68;1702;0.0
69;1712;0.0
70;1722;0.0
71;1732;0.0
72;475;0.0
73;1752;0.0
74;1762;0.0
75;1772;0.0
76;1782;0.0
77;485;0.0
78;2002;0.0
79;1982;0.0
80;465;0.0
81;2242;0.0
82;2252;0.0
83;2262;0.0
84;2272;0.0
85;2282;0.0
86;2292;0.0
87;2302;0.0
88;2312;0.0
89;2322;0.0
90;2332;0.0
91;2342;0.0
92;2352;0.0
93;2362;0.0
94;2372;0.0
95;2382;0.0
96;2392;0.0
97;445;0.0
98;435;0.0
99;425;0.0
100;2232;0.0
101;2222;0.0
102;2212;0.0
103;2102;0.0
104;1622;0.0
105;455;0.0
106;615;0.0
107;605;0.0
108;2062;0.0
109;2072;0.0
110;2082;0.0
111;2092;0.0
112;2112;0.0
113;2202;0.0
114;2122;0.0
115;2132;0.0
116;2142;0.0
117;2152;0.0
118;2162;0.0
119;2172;0.0
120;2182;0.0
121;2192;0.0
122;1632;0.0
123;1562;0.0
124;1612;0.0
125;893;0.0
126;913;0.0
127;923;0.0
128;933;0.0
129;943;0.0
130;953;0.0
131;963;0.0
132;973;0.0
133;983;0.0
134;993;0.0
135;1003;0.0
136;1013;0.0
137;1023;0.0
138;1033;0.0
139;1043;0.0
140;1053;0.0
141;1063;0.0
142;1073;0.0
143;903;0.0
144;883;0.0
145;1093;0.0
146;873;0.0
147;695;0.0
148;704;0.0
149;713;0.0
150;723;0.0
151;733;0.0
152;665;0.0
153;555;0.0
154;773;0.0
155;783;0.0
156;793;0.0
157;803;0.0
158;813;0.0
159;823;0.0
160;833;0.0
161;843;0.0
162;853;0.0
163;863;0.0
164;1083;0.0
165;1103;0.0
166;1602;0.0
167;1313;0.0
168;1333;0.0
169;1343;0.0
170;1353;0.0
171;1363;0.0
172;1372;0.0
173;1382;0.0
174;1392;0.0
175;1402;0.0
176;1412;0.0
177;655;0.0
178;545;0.0
179;625;0.0
180;1552;0.0
181;685;0.0
182;1572;0.0
183;1582;0.0
184;1592;0.0
185;1323;0.0
186;1303;0.0
187;1113;0.0
188;1293;0.0
189;1123;0.0
190;1133;0.0
191;1143;0.0
192;1153;0.0
193;1163;0.0
194;1173;0.0
195;1183;0.0
196;1193;0.0
197;1203;0.0
198;1213;0.0
199;1223;0.0
200;1233;0.0
201;1243;0.0
202;1253;0.0
203;1263;0.0
204;1273;0.0
205;1283;0.0
206;585;0.0
