banda_nm;vip;vip_acima_de_1
1988;1.2866021747585528;True
1998;1.2273042496869697;True
2009;1.1755263765249422;True
2019;1.134904210001098;True
2028;1.1029040429505048;True
2039;1.0653357815525726;True
2048;1.0369533054832485;True
2058;1.0027052568764159;True
2069;0.9610651159144078;False
2078;0.9289527676697378;False
2084;0.9081971475852263;False
2094;0.8770738341649331;False
2106;0.8476388678388612;False
2115;0.831420443389094;False
2128;0.8174787919114743;False
2139;0.8150125937882148;False
2149;0.8201113078683999;False
2158;0.8303394216488401;False
2168;0.8456438264579134;False
2179;0.8672809105146515;False
2188;0.8903261660833146;False
2199;0.913756421995577;False
2208;0.9334409083411567;False
2215;0.9510422368759038;False
2229;0.9788627004017769;False
2238;0.9866853432727603;False
2249;0.9814917695159261;False
2258;0.9589021890402113;False
2269;0.9207094391157806;False
2278;0.8824775643628341;False
2289;0.8692975680162206;False
2298;0.8732653788269399;False
2310;0.8593086223689325;False
2322;0.8432258803909352;False
2328;0.8413712124174155;False
2338;0.8411870427610488;False
2349;0.8414742315592332;False
2358;0.8410383252605435;False
2372;0.8469485892937875;False
2380;0.8528880841836264;False
2389;0.8621718849991171;False
2402;0.8826464520631693;False
2409;0.8976025340579867;False
2418;0.9258410794419745;False
2428;0.968172622730506;False
2439;1.035647286979422;True
2447;1.0799698227160655;True
