posicao;banda_nm;vip
1;1370;1.8554832532496683
2;1940;1.7538565233859837
3;1930;1.71762529665223
4;1950;1.7145596222351385
5;1960;1.637072545623287
6;1830;1.6023330916372864
7;1840;1.5918658718246224
8;1380;1.5866288718258863
9;1920;1.5765720245624293
10;1360;1.57069453297367
11;1970;1.5526407480134654
12;405;1.497868486315074
13;1980;1.4734715052447958
14;1850;1.467932368160831
15;1820;1.4565789856548046
16;1990;1.4044516487747203
17;415;1.3797486256038125
18;1810;1.3701762240588784
19;2000;1.3462543847054562
20;1910;1.3223954417941888
21;425;1.2948573469973021
22;2010;1.2914178291838787
23;1800;1.2862367335717413
24;1350;1.2643841823972388
25;1860;1.2595016141001725
26;2250;1.2434587691501933
27;2020;1.2405548487465525
28;2240;1.2390696964527033
29;2260;1.2190731054032484
30;1520;1.2176978625307644
31;435;1.2165669378436836
32;1510;1.2164748323253
33;2230;1.2100931133186206
34;1500;1.2055905410412595
35;1530;1.2022238091500823
36;1790;1.2002642452015149
37;2030;1.1910380613767495
38;1490;1.1831424044345171
39;2270;1.1786471004000836
40;1540;1.1759873230535787
41;2220;1.1749518143338078
42;1480;1.149822376950143
43;445;1.1476093822420095
44;2040;1.142104424094636
45;2210;1.140422954137409
46;1730;1.1386416791291314
47;1550;1.1322055959119652
48;1780;1.124728236223906
49;2280;1.1188315830326747
50;1740;1.112246122819314
51;1720;1.1091203938784466
52;1760;1.1082128175227282
53;1750;1.1077743215745792
54;1470;1.1039708859198099
55;2200;1.0979391756406103
56;1770;1.0965663344177736
57;2050;1.093043483681953
58;2290;1.0914008335932337
59;2300;1.0859338154096092
60;455;1.0837039450926984
61;1560;1.071709779569945
62;1390;1.0701440216216833
63;1460;1.050924845076281
64;2190;1.0480204735647798
65;2310;1.0379830980702152
66;2060;1.035717424006863
67;465;1.034546316096684
68;1870;1.0226011019472667
69;1340;1.0045442807427234
70;1710;1.0004125080870545
71;2180;0.9965496798787459
72;1570;0.99485981987647
73;475;0.9923297682132778
74;2448;0.9914624259188592
75;1450;0.9860404645981984
76;2320;0.9798310888838923
77;2070;0.9729367145290296
78;1900;0.9563090734449412
79;485;0.9503843475896647
80;2170;0.9498307379324491
81;2330;0.947025878054268
82;2440;0.9411871274090273
83;1000;0.9274123023809525
84;1010;0.9211951993943585
85;1020;0.9185649750844445
86;990;0.9181692968881667
87;2080;0.9139206481923083
88;495;0.9131150002468073
89;2340;0.9112190968914662
90;980;0.909721993935979
91;2160;0.9068586953492798
92;970;0.9033604918693225
93;1580;0.9009047250777847
94;1030;0.9008978679167708
95;685;0.9005223296581167
96;960;0.8993825941544682
97;940;0.8988016688630391
98;950;0.8975468506391073
99;920;0.892764514867943
100;930;0.8923536385700809
101;1440;0.8910848571763439
102;1040;0.8906950194973923
103;720;0.8876958637895722
104;910;0.8866015055747698
105;2350;0.8828689892112597
106;2430;0.8827309684419572
107;900;0.8823048115819727
108;1400;0.8806898848102293
109;1050;0.8778768737347411
