seed;fold;banda_nm;vip
42;1;405;1.0989029713688883
42;1;415;1.0877303793146038
42;1;425;1.0777841203694052
42;1;435;1.0654028360921979
42;1;445;1.0598718095514983
42;1;455;1.0513065149920489
42;1;465;1.0426925925825503
42;1;475;1.033757716152323
42;1;485;1.0274331878829799
42;1;495;1.0202525483689302
42;1;505;1.0164422708972116
42;1;515;1.0170789881809665
42;1;525;1.035438102369732
42;1;535;1.064415327251432
42;1;545;1.066281514857693
42;1;555;1.061099771185941
42;1;565;1.0451442960018775
42;1;575;1.0262410417099892
42;1;585;1.0180947087815486
42;1;595;1.0146788689027237
42;1;605;1.0141569849500642
42;1;615;1.0101212608826518
42;1;625;1.0084923642047106
42;1;635;1.0077640955614673
42;1;645;1.0060384784344711
42;1;655;1.0054435006728182
42;1;665;1.0051222025873687
42;1;675;1.0073850361210837
42;1;685;1.015089651606584
42;1;695;1.0314369999442643
42;1;705;0.6120471196539043
42;1;715;0.19665589183504545
42;1;725;0.4798848385884703
42;1;735;1.1890450257951688
42;1;745;1.2394686888280448
42;1;755;1.1729568372318762
42;1;765;1.1269449754174754
42;1;775;1.0941625960089856
42;1;785;1.0814587540648524
42;1;795;1.0746225637255293
42;1;805;1.07132888033289
42;1;815;1.0689286909248998
42;1;825;1.0583052042800973
42;1;835;1.044690054687572
42;1;845;1.027613293164659
42;1;855;1.0160306291142511
42;1;865;1.0091848238327195
42;1;875;1.0049219069304105
42;1;885;1.0025141658244952
42;1;895;1.0012098687929225
42;1;905;1.0001797753734862
42;1;915;0.9990748844956768
42;1;925;0.9981269748780539
42;1;935;0.9974944879343797
42;1;945;0.9957872974189453
42;1;955;0.9941609653316769
42;1;965;0.9939306362655791
42;1;975;0.9952302231365511
42;1;985;0.9945196461579536
42;1;995;0.9959011245050878
42;1;1005;0.9903441932054386
42;1;1015;0.9903724421109488
42;1;1025;0.9895761667611978
42;1;1035;0.9885524963056175
42;1;1045;0.9835618244922076
42;1;1055;0.9802719787202911
42;1;1065;0.9765375988695811
42;1;1075;0.9705104358104033
42;1;1085;0.9639107492016373
42;1;1095;0.9621326222271409
42;1;1105;0.9672872339919503
42;1;1115;0.9752328934731209
42;1;1125;0.9815673799679998
42;1;1135;0.9890517656456099
42;1;1145;0.9935032174746151
42;1;1155;0.9929515937747405
42;1;1165;0.9881056403269768
42;1;1175;0.9844552705781954
42;1;1185;0.9815928361907547
42;1;1195;0.9767789579321784
42;1;1205;0.9739372121354232
42;1;1215;0.9730934098236647
42;1;1225;0.9744174460546827
42;1;1235;0.9718916554426377
42;1;1245;0.969925300906067
42;1;1255;0.9653519602435449
42;1;1265;0.9634325246974146
42;1;1275;0.962344514649123
42;1;1285;0.9607356808258162
42;1;1295;0.9589607771309212
42;1;1305;0.9617657982131523
42;1;1315;0.9645336028269336
42;1;1325;0.9727327064341103
42;1;1335;0.9876631208661927
42;1;1345;0.9853897283972005
42;1;1355;0.9198854947706255
42;1;1365;0.7812970644872095
42;1;1375;0.48231578542278314
42;1;1385;0.4562190128320095
42;1;1395;0.7101954213310006
42;1;1405;0.8125455556274657
42;1;1415;0.8875933984557589
42;1;1425;0.9533498449413967
42;1;1435;1.0072604307259665
42;1;1445;1.0455326599343637
42;1;1455;1.0691090005381465
42;1;1465;1.0841057978342699
42;1;1475;1.0985739378929111
42;1;1485;1.1132451885446553
42;1;1495;1.1263760615160447
42;1;1505;1.1392243471038257
42;1;1515;1.1506058263662988
42;1;1525;1.1593686316146614
42;1;1535;1.1634314588850532
42;1;1545;1.160655079479382
42;1;1555;1.1537334303890954
42;1;1565;1.13923037976025
42;1;1575;1.1253901551431238
42;1;1585;1.1112521251153717
42;1;1595;1.1102062597942104
42;1;1605;1.1015589140273223
42;1;1615;1.09090082341329
42;1;1625;1.0762058608395537
42;1;1635;1.0526288640640284
42;1;1645;1.0126720459304845
42;1;1655;0.9442821108632297
42;1;1665;0.8557620438386236
42;1;1675;0.733438070818227
42;1;1685;0.6127453832611558
42;1;1695;0.5479530301404562
42;1;1705;0.559597080670033
42;1;1715;0.6013320300619429
42;1;1725;0.640108604794915
42;1;1735;0.7152919879031586
42;1;1745;0.7863425756125657
42;1;1755;0.8459474818926745
42;1;1765;0.8761316947256158
42;1;1775;0.8948475096242997
42;1;1785;0.8946766313421269
42;1;1795;0.8807472682925312
42;1;1805;0.8651138335423941
42;1;1815;0.8597675542245959
42;1;1825;0.8488524306813019
42;1;1835;1.1871535036815235
42;1;1845;1.1124535327815148
42;1;1855;1.031444203851005
42;1;1865;0.9596869677802895
42;1;1875;0.9274664589785055
42;1;1885;0.9477829396794949
42;1;1895;1.0023609611736537
42;1;1905;1.0472557838895122
42;1;1915;1.0806844517954373
42;1;1925;1.1092346790626515
42;1;1935;1.1260274839144946
42;1;1945;1.1337732078846998
42;1;1955;1.133653509755725
42;1;1965;1.1271815186059728
42;1;1975;1.1215846628329287
42;1;1985;1.1143932245850634
42;1;1995;1.1059502764442593
42;1;2005;1.0963933276457902
42;1;2015;1.088237350933784
42;1;2025;1.0769424030886976
42;1;2035;1.0654616759833626
42;1;2045;1.0537583624487425
42;1;2055;1.0404488441983597
42;1;2065;1.026934401455034
42;1;2075;1.0123991261099434
42;1;2085;1.0000115290054161
42;1;2095;0.9903369579969199
42;1;2105;0.9844868083416919
42;1;2115;0.9817359879119412
42;1;2125;0.9828739333014229
42;1;2135;0.9878544823341516
42;1;2145;0.9939652959698124
42;1;2155;1.0012489785553644
42;1;2165;1.00727021233109
42;1;2175;1.0117902143910953
42;1;2185;1.0151845095596665
42;1;2195;1.0194143609445858
42;1;2205;1.02139152082423
42;1;2215;1.0256986548127267
42;1;2225;1.0282483152665423
42;1;2235;1.0332669928154543
42;1;2245;1.037877928436548
42;1;2255;1.0399268014259202
42;1;2265;1.033188148624305
42;1;2275;1.0208295626508161
42;1;2285;1.0146878648240398
42;1;2295;1.0174989797792702
42;1;2305;1.0132114624805606
42;1;2315;0.9962844436161217
42;1;2325;0.9878004604299546
42;1;2335;0.9884523294442886
42;1;2345;0.9892481312410237
42;1;2355;0.9900107660898113
42;1;2365;0.9914911913382297
