seed;fold;classe_real_nirrig;classe_predita_nirrig;score_plsda
42;1;1;1;0.7688008933451
42;1;1;1;0.7934273266045426
42;1;1;1;0.7547324884614829
42;1;0;0;-0.1855112881438825
42;1;0;0;-0.20451595034633907
42;1;0;0;0.3360185863332087
42;1;1;1;0.6451387847305903
42;1;1;1;0.6240383381081063
42;1;0;0;0.08825558190505528
42;1;0;0;0.06722810649299249
42;1;0;0;0.043933777600786206
42;1;1;1;0.9211616808249182
42;1;1;1;0.80630841841406
42;1;1;1;0.8128919897741017
42;1;0;0;-0.3151683553804179
42;1;0;0;-0.1334294747118917
42;2;0;0;0.16975103396547148
42;2;0;1;0.5847376386005501
42;2;0;1;0.5840242716259098
42;2;1;1;0.9819077803809473
42;2;1;1;1.314765091167518
42;2;0;0;0.035527757308623176
42;2;0;1;0.6143016631641018
42;2;0;1;0.5923581547436844
42;2;1;1;0.873386144630905
42;2;1;1;0.7584525190762897
42;2;0;0;-0.11524119366251351
42;2;0;0;0.016792759769683585
42;2;1;1;0.7867893730952763
42;2;1;1;0.8387647428274974
42;2;1;1;0.8637959169726014
42;2;1;1;0.9587414421683559
42;3;0;0;0.2764293112177365
42;3;1;1;0.8320726575975014
42;3;1;1;0.8118198747012776
42;3;0;0;-0.21953295657439886
42;3;0;0;0.315714559229777
42;3;1;1;0.7326629338778874
42;3;1;1;0.6919796817308267
42;3;0;0;0.2778825321182957
42;3;0;0;0.21783465137183178
42;3;0;0;0.22401344553072217
42;3;1;1;0.9711727551053737
42;3;1;1;0.8108353129076268
42;3;1;1;0.8104767145342405
42;3;0;0;-0.24564045827495862
42;3;0;0;-0.05043858431410664
42;3;1;1;0.8586284859209232
42;4;0;0;0.33625620206297263
42;4;0;0;0.3064607253149197
42;4;0;1;0.8910506097021865
42;4;0;1;0.8754210758184082
42;4;1;1;0.7727560209533619
42;4;1;1;0.7505135367572235
42;4;1;1;0.7634140001890548
42;4;1;1;0.7574333972117673
42;4;0;0;0.14835735511499093
42;4;0;0;0.26973743314430754
42;4;1;1;0.994031026702104
42;4;0;0;-0.21618823395446807
42;4;0;0;0.052772976190560095
42;4;1;1;0.8992115072408216
42;4;1;1;0.9511578599502558
42;4;1;1;0.9316523661429216
43;1;0;0;0.2527159239783199
43;1;0;1;0.8107715374192896
43;1;1;1;0.8223923788697223
43;1;0;0;-0.22547852472132457
43;1;1;1;0.7669051747413249
43;1;1;1;0.771319943174316
43;1;0;0;0.12412888721000226
43;1;0;0;0.286013481738526
43;1;0;0;0.22497047825047012
43;1;1;1;0.9514496886869925
43;1;1;1;0.9580281944350728
43;1;1;1;0.8513733952091749
43;1;0;0;-0.04587527628099031
43;1;0;0;-0.10005331352658864
43;1;1;1;0.8901928894518014
