posicao;banda_nm;importancia_gini
1;765;0.04
2;2434;0.04
3;1884;0.03
4;505;0.03
5;1994;0.03
6;1474;0.02
7;1944;0.02
8;1924;0.02
9;785;0.02
10;2034;0.02
11;905;0.02
12;1414;0.02
13;1424;0.02
14;2384;0.02
15;605;0.02
16;1065;0.02
17;2450;0.02
18;2414;0.02
19;515;0.02
20;885;0.02
21;1554;0.02
22;1534;0.02
23;545;0.02
24;1524;0.02
25;525;0.02
26;575;0.02
27;1035;0.01
28;1105;0.01
29;2044;0.01
30;2074;0.01
31;2094;0.01
32;1125;0.01
33;945;0.01
34;1075;0.01
35;1784;0.01
36;1974;0.01
37;1954;0.01
38;1914;0.01
39;1265;0.01
40;1894;0.01
41;1874;0.01
42;415;0.01
43;1444;0.01
44;1464;0.01
45;1504;0.01
46;1514;0.01
47;1564;0.01
48;1574;0.01
49;1584;0.01
50;915;0.01
51;2084;0.01
52;895;0.01
53;855;0.01
54;745;0.01
55;2374;0.01
56;595;0.01
57;2404;0.01
58;565;0.01
59;535;0.01
60;825;0.01
61;495;0.01
62;485;0.01
63;2344;0.01
64;465;0.01
65;445;0.01
66;2444;0.01
67;425;0.01
68;1724;0.0
69;1764;0.0
70;1854;0.0
71;1844;0.0
72;1834;0.0
73;1824;0.0
74;1814;0.0
75;1804;0.0
76;1794;0.0
77;2354;0.0
78;1774;0.0
79;1684;0.0
80;1674;0.0
81;2364;0.0
82;2424;0.0
83;2394;0.0
84;1694;0.0
85;1754;0.0
86;1704;0.0
87;1714;0.0
88;1864;0.0
89;1734;0.0
90;1744;0.0
91;2334;0.0
92;2174;0.0
93;2104;0.0
94;2054;0.0
95;2214;0.0
96;2064;0.0
97;2204;0.0
98;1654;0.0
99;2194;0.0
100;2114;0.0
101;2324;0.0
102;2124;0.0
103;2134;0.0
104;2144;0.0
105;2154;0.0
106;2184;0.0
107;2164;0.0
108;2224;0.0
109;2234;0.0
110;2244;0.0
111;2254;0.0
112;2024;0.0
113;2014;0.0
114;2004;0.0
115;2264;0.0
116;1984;0.0
117;1964;0.0
118;2274;0.0
119;2284;0.0
120;1934;0.0
121;2294;0.0
122;2304;0.0
123;1904;0.0
124;2314;0.0
125;1664;0.0
126;405;0.0
127;1644;0.0
128;1634;0.0
129;795;0.0
130;805;0.0
131;815;0.0
132;835;0.0
133;845;0.0
134;865;0.0
135;875;0.0
136;925;0.0
137;935;0.0
138;955;0.0
139;965;0.0
140;975;0.0
141;985;0.0
142;995;0.0
143;1005;0.0
144;1015;0.0
145;1025;0.0
146;775;0.0
147;755;0.0
148;735;0.0
149;635;0.0
150;435;0.0
151;455;0.0
152;475;0.0
153;555;0.0
154;585;0.0
155;615;0.0
156;625;0.0
157;645;0.0
158;725;0.0
159;655;0.0
160;665;0.0
161;675;0.0
162;685;0.0
163;695;0.0
164;705;0.0
165;715;0.0
166;1045;0.0
167;1055;0.0
168;1085;0.0
169;1404;0.0
170;1335;0.0
171;1345;0.0
172;1355;0.0
173;1365;0.0
174;1374;0.0
175;1384;0.0
176;1394;0.0
177;1454;0.0
178;1315;0.0
179;1484;0.0
180;1494;0.0
181;1544;0.0
182;1594;0.0
183;1604;0.0
184;1614;0.0
185;1624;0.0
186;1325;0.0
187;1305;0.0
188;1095;0.0
189;1195;0.0
190;1115;0.0
191;1135;0.0
192;1145;0.0
193;1155;0.0
194;1165;0.0
195;1175;0.0
196;1185;0.0
197;1205;0.0
198;1295;0.0
199;1215;0.0
200;1225;0.0
201;1235;0.0
202;1245;0.0
203;1255;0.0
204;1275;0.0
205;1285;0.0
206;1434;0.0
