banda_nm;vip;vip_acima_de_1;iteracoes;acertos;prop_acertos;importancia_media;decisao_boruta;confirmada_boruta;q_condicao;q_tempo;significativa;criterios_atendidos
1303;0.7455527898480363;False;100;48;0.48;0.001238173413417913;tentativa;False;9.776665925022412e-06;6.232964915812863e-10;True;1
1318;0.6376876077539685;False;100;72;0.72;0.0016119317394909791;confirmada;True;4.169247690618037e-06;1.4316940842540886e-09;True;2
1327;0.5970000449305661;False;100;74;0.74;0.0016209391311049353;confirmada;True;1.977021372787461e-06;1.4088760477748852e-09;True;2
1338;0.6298482416838825;False;100;100;1.0;0.0040192798897316605;confirmada;True;2.381117586349576e-06;1.3297028200281612e-09;True;2
1348;0.9420985025177097;False;100;100;1.0;0.008631994614880244;confirmada;True;1.1108792052654313e-08;1.2481902619548773e-07;True;2
1356;1.308945580865638;True;100;100;1.0;0.013257650229068248;confirmada;True;6.685270536236041e-10;1.782610951845665e-06;True;3
1359;1.4332023849499227;True;100;100;1.0;0.014884941919963418;confirmada;True;9.967930541025619e-10;3.3198042548891465e-06;True;3
1369;1.7400825626541658;True;100;100;1.0;0.01323805986255574;confirmada;True;1.5777350735352042e-08;0.0002159090411627;True;3
1381;1.727125146695547;True;100;100;1.0;0.011253983661088242;confirmada;True;1.6911640375102816e-07;2.9073969781516724e-06;True;3
1398;1.3042273209194555;True;100;100;1.0;0.007558371564519026;confirmada;True;1.0296493305366898e-08;8.81926188728132e-07;True;3
1404;1.2414662436087331;True;100;100;1.0;0.006778027852544079;confirmada;True;4.660237021286677e-09;8.922840984339438e-07;True;3
1418;1.0740441263151044;True;100;100;1.0;0.005148912707216411;confirmada;True;2.33026314412916e-09;8.993430234092721e-07;True;3
1428;0.9003385838798937;False;100;99;0.99;0.0032185301647033528;confirmada;True;6.337798356955377e-10;8.993430234092721e-07;True;2
1437;0.7623756318534018;False;100;92;0.92;0.002955983463311647;confirmada;True;9.303497142937107e-11;8.81926188728132e-07;True;2
1443;0.7014431629527395;False;100;89;0.89;0.002827316893146615;confirmada;True;6.796316277972011e-11;8.81926188728132e-07;True;2
1453;0.6524656538864347;False;100;95;0.95;0.003309899958835941;confirmada;True;6.796316277972011e-11;8.81926188728132e-07;True;2
1468;0.6372215612003703;False;100;97;0.97;0.004382410917553971;confirmada;True;6.756686940151408e-11;8.81926188728132e-07;True;2
1474;0.6388328682203027;False;100;95;0.95;0.0040874669027960745;confirmada;True;6.756686940151408e-11;8.81926188728132e-07;True;2
1487;0.6526588789631442;False;100;97;0.97;0.0038350820652842256;confirmada;True;6.402156011865929e-11;8.81926188728132e-07;True;2
1491;0.658969061853749;False;100;94;0.94;0.003827092201410868;confirmada;True;6.402156011865929e-11;8.81926188728132e-07;True;2
1506;0.6885808798927807;False;100;95;0.95;0.0031568135658265797;confirmada;True;6.328882578377402e-11;8.81926188728132e-07;True;2
1514;0.7085353801820115;False;100;88;0.88;0.0024913604137027662;confirmada;True;6.328882578377402e-11;8.922840984339438e-07;True;2
1524;0.7364857144437018;False;100;79;0.79;0.001938442045118918;confirmada;True;6.328882578377402e-11;1.1886868341772705e-06;True;2
1532;0.7642002608873814;False;100;57;0.57;0.0014221692865595014;tentativa;False;6.328882578377402e-11;2.0560346476370678e-06;True;1
1540;0.797136822637314;False;100;55;0.55;0.0013107675630418339;tentativa;False;6.796316277972011e-11;4.602368201744376e-06;True;1
1549;0.8407769321131028;False;100;46;0.46;0.001104360642814926;tentativa;False;2.553619504446834e-10;1.2196768065604076e-05;True;1
1559;0.8964495516134338;False;100;28;0.28;0.0009172615802632775;rejeitada;False;1.6356490705917938e-08;4.261887189213432e-05;True;1
1569;0.9571955532258005;False;100;32;0.32;0.0009549958734678591;rejeitada;False;1.1759476683163509e-06;0.0001218371360187;True;1
1579;1.0198878565382665;True;100;27;0.27;0.0009139158938889071;rejeitada;False;2.2321261712395125e-05;0.0001191447086475;True;2
1589;1.0762343425374854;True;100;33;0.33;0.0009433742715451433;rejeitada;False;7.655210950593868e-05;0.0001243902643768;True;2
1599;1.1247333264228048;True;100;29;0.29;0.000923324460229119;rejeitada;False;0.0003228564237898;0.0001541238082414;True;2
1609;1.1646914945027789;True;100;33;0.33;0.0009155006481192114;rejeitada;False;0.0027639406451824;0.0001717066491394;True;2
1628;1.213485049056315;True;100;25;0.25;0.0009024243986759514;rejeitada;False;0.0021754299931989;0.0001992067562937;True;2
1637;1.2216350803681353;True;100;35;0.35;0.0010279730466704752;tentativa;False;0.0006986116825777;0.0001996583706964;True;2
1647;1.228620148109638;True;100;30;0.3;0.0009396482393405833;rejeitada;False;0.0005998244497531;0.0001926683589581;True;2
1657;1.23601337288953;True;100;23;0.23;0.0008455598314840654;rejeitada;False;0.000524236852729;0.0001725310672057;True;2
1663;1.2351545078127675;True;100;29;0.29;0.0009309130090752823;rejeitada;False;0.000524236852729;0.0001595420570807;True;2
1669;1.236053966757662;True;100;32;0.32;0.0009489859431515403;rejeitada;False;0.0005447432834351;0.0001675873970592;True;2
1684;1.2437284008688798;True;100;28;0.28;0.0009241310219183857;rejeitada;False;0.0005940178058327;0.0001165806861775;True;2
1689;1.2456092104822585;True;100;26;0.26;0.0009197731439140789;rejeitada;False;0.0006105878588073;9.007844926758747e-05;True;2
1699;1.2551862127425693;True;100;46;0.46;0.0011482219179729325;tentativa;False;0.0012461053914082;4.498753241097323e-05;True;2
1717;1.2929899129886315;True;100;72;0.72;0.001596043475639376;confirmada;True;0.0005998244497531;3.172264427797406e-05;True;3
1728;1.2943757786525205;True;100;68;0.68;0.0015245387752054703;confirmada;True;0.0005785033719357;2.23400132559915e-05;True;3
1730;1.290570241028293;True;100;61;0.61;0.0014248655452640782;tentativa;False;0.0005940178058327;2.201710446387967e-05;True;2
1743;1.2623918658906426;True;100;56;0.56;0.0013879586699322608;tentativa;False;0.0005940178058327;2.201710446387967e-05;True;2
1753;1.2570409394074817;True;100;54;0.54;0.0012783574731318698;tentativa;False;0.0005977918997663;2.201710446387967e-05;True;2
1763;1.2493431999635478;True;100;67;0.67;0.0014999733762266906;confirmada;True;0.0005940178058327;2.201710446387967e-05;True;3
1772;1.240761094493262;True;100;69;0.69;0.001732771281203974;confirmada;True;0.0005940178058327;2.2135626745506324e-05;True;3
1783;1.2534119252962037;True;100;93;0.93;0.002386314671349497;confirmada;True;0.0005940178058327;2.23400132559915e-05;True;3
1798;1.3066154291596308;True;100;93;0.93;0.0028532207643257477;confirmada;True;0.0004694948530662;2.201710446387967e-05;True;3
1805;1.3299135737953005;True;100;97;0.97;0.003276811452844981;confirmada;True;0.0003962319131784;2.201710446387967e-05;True;3
1818;1.3804505032513212;True;100;100;1.0;0.00456255647061288;confirmada;True;0.00019382216008;2.201710446387967e-05;True;3
1828;1.4046358041607725;True;100;100;1.0;0.006197041261207681;confirmada;True;6.416924988784921e-05;2.229579551057233e-05;True;3
1831;1.4366941143648115;True;100;100;1.0;0.007712558382403814;confirmada;True;4.9523519807001135e-06;2.289794041627856e-05;True;3
1840;1.4176928169138248;True;100;100;1.0;0.008401162876506508;confirmada;True;1.6588775927662987e-05;1.2196768065604076e-05;True;3
1858;1.3005061144640557;True;100;100;1.0;0.006558032727854816;confirmada;True;6.614726738806288e-06;4.304574986070716e-06;True;3
1868;1.1669738146794086;True;100;100;1.0;0.005259802900709078;confirmada;True;1.9336540010335314e-07;2.0108007089777144e-06;True;3
1878;0.9887445393093208;False;100;99;0.99;0.0034789067061410566;confirmada;True;1.1137369172312454e-08;1.580187967428013e-07;True;2
1885;0.8431228557170847;False;100;100;1.0;0.0038277431564476615;confirmada;True;4.53526352089479e-10;9.860569998702712e-07;True;2
1896;0.8212214827588418;False;100;100;1.0;0.0055319794993068825;confirmada;True;9.731540392186194e-11;7.867581220303944e-09;True;2
1908;1.3657566238704673;True;100;100;1.0;0.01666465601635035;confirmada;True;9.303497142937107e-11;1.510561498724011e-08;True;3
1915;1.5740450674456399;True;100;100;1.0;0.022872134842502504;confirmada;True;7.620898814523923e-11;7.986809977575193e-08;True;3
1927;1.7234123517687774;True;100;100;1.0;0.030686707623428136;confirmada;True;6.796316277972011e-11;1.674752187237017e-07;True;3
1933;1.7313570315573652;True;100;100;1.0;0.036098506006692836;confirmada;True;6.402156011865929e-11;1.6903439759001257e-08;True;3
1944;1.6592554916472069;True;100;100;1.0;0.03941649244180085;confirmada;True;6.328882578377402e-11;1.0205395451768637e-08;True;3
1954;1.5337307642793327;True;100;100;1.0;0.034302100525832095;confirmada;True;6.328882578377402e-11;7.040750148592219e-09;True;3
1963;1.4046577739119568;True;100;100;1.0;0.028675318722284186;confirmada;True;6.328882578377402e-11;7.040750148592219e-09;True;3
1973;1.2690949249521708;True;100;100;1.0;0.020320581855518702;confirmada;True;6.328882578377402e-11;7.040750148592219e-09;True;3
1983;1.1498980586791456;True;100;100;1.0;0.01659102751229856;confirmada;True;6.328882578377402e-11;8.81926188728132e-07;True;3
1993;1.0516795565839268;True;100;100;1.0;0.01465198273491519;confirmada;True;6.328882578377402e-11;8.81926188728132e-07;True;3
2003;0.9717755374514018;False;100;100;1.0;0.012888207069440952;confirmada;True;6.328882578377402e-11;8.81926188728132e-07;True;2
2013;0.905505430461896;False;100;100;1.0;0.01206926344142948;confirmada;True;6.328882578377402e-11;8.81926188728132e-07;True;2
2024;0.8421807797036523;False;100;100;1.0;0.01002952812242116;confirmada;True;6.328882578377402e-11;8.993430234092721e-07;True;2
2030;0.8107309307694447;False;100;100;1.0;0.008595899391156717;confirmada;True;6.402156011865929e-11;1.1358390198497157e-06;True;2
2042;0.7593695657590488;False;100;99;0.99;0.005476676379376148;confirmada;True;9.303497142937107e-11;2.148097304287051e-06;True;2
2052;0.7223658584725491;False;100;96;0.96;0.003840500057119066;confirmada;True;9.731540392186194e-11;4.106090803509302e-06;True;2
2059;0.6976018157490248;False;100;85;0.85;0.002289266748733875;confirmada;True;2.356237978131445e-10;6.235236627516528e-06;True;2
2069;0.6725692701720056;False;100;74;0.74;0.0017782809396710941;confirmada;True;3.2158452418666167e-09;1.0427250437129258e-05;True;2
2079;0.6707618766511102;False;100;62;0.62;0.001513208753990333;tentativa;False;3.3400665058613434e-08;1.351496066208673e-05;True;1
2094;0.7050541452973461;False;100;24;0.24;0.0008534723645799347;rejeitada;False;9.216278444465487e-08;1.491839306889458e-05;True;1
2099;0.7219570685917094;False;100;26;0.26;0.0007794930989455086;rejeitada;False;9.216278444465487e-08;1.2327872479664014e-05;True;1
2109;0.7581775252500556;False;100;21;0.21;0.0007861195485034484;rejeitada;False;3.699580005086924e-07;8.327557048033413e-06;True;1
2120;0.8002239349112008;False;100;26;0.26;0.0008649582576640632;rejeitada;False;7.400046716127736e-07;5.594549155701261e-06;True;1
2129;0.8318979331006251;False;100;34;0.34;0.0009550514579501332;rejeitada;False;1.3259331950643414e-06;4.622310940328833e-06;True;1
2139;0.8539712463414137;False;100;34;0.34;0.0009993978165154167;rejeitada;False;2.1545852380653847e-06;3.889242966708751e-06;True;1
2150;0.8685512971255133;False;100;30;0.3;0.0009748991222040056;rejeitada;False;2.8128704964413058e-06;3.38262118091469e-06;True;1
2160;0.8735165719983102;False;100;45;0.45;0.0011453910239731403;tentativa;False;5.306439416823432e-06;3.38262118091469e-06;True;1
2174;0.8849281205337067;False;100;46;0.46;0.0012378633732862308;tentativa;False;4.286327716220726e-06;3.38262118091469e-06;True;1
2184;0.9087736168887066;False;100;45;0.45;0.0011882555342614383;tentativa;False;5.949678095554321e-06;9.51990049406762e-09;True;1
2197;0.9525594757221404;False;100;49;0.49;0.0013796190753301838;tentativa;False;6.241698277343003e-06;2.2849767415295097e-08;True;1
2207;0.9846758615721073;False;100;67;0.67;0.001544514443845149;confirmada;True;4.670014115080013e-06;2.284542721021535e-08;True;2
2218;1.018062886905174;True;100;65;0.65;0.001555420961196986;confirmada;True;3.924351380893631e-06;1.07276514590535e-08;True;3
2220;1.023733530298144;True;100;74;0.74;0.0017497962921965067;confirmada;True;3.696021264343509e-06;1.864134452472793e-08;True;3
2231;1.0522552165589305;True;100;75;0.75;0.0019335474230182102;confirmada;True;4.406372867010968e-06;1.060351031848688e-08;True;3
2239;1.0727524272708582;True;100;80;0.8;0.0021369029658369902;confirmada;True;9.776665925022412e-06;7.941947800211706e-09;True;3
2249;1.087312635952331;True;100;84;0.84;0.0021814981007992804;confirmada;True;6.289005895907997e-05;1.4316940842540886e-09;True;3
2260;1.0821183734041657;True;100;93;0.93;0.002441949478368778;confirmada;True;0.000105688181262;1.941834013621481e-06;True;3
2278;1.0198795688735847;True;100;80;0.8;0.0019866691274200983;confirmada;True;0.000105688181262;1.1232173550594643e-06;True;3
2287;0.9960227935271273;False;100;74;0.74;0.001960357118254065;confirmada;True;5.308866124968082e-05;1.1232173550594643e-06;True;2
2297;0.9954395959764307;False;100;66;0.66;0.001650781181613347;confirmada;True;3.779672313893305e-05;1.1232173550594643e-06;True;2
2308;0.974242711001787;False;100;51;0.51;0.001521029154732218;tentativa;False;1.563089567965061e-05;1.1232173550594643e-06;True;1
2318;0.9265991356244788;False;100;58;0.58;0.001367929052135073;tentativa;False;2.5389864064676047e-06;1.3702143537671504e-06;True;1
2328;0.8872332815688189;False;100;50;0.5;0.001087378868583401;tentativa;False;9.635588437901346e-07;2.3117900679446845e-06;True;1
2338;0.8509026268387203;False;100;24;0.24;0.0008431083273098292;rejeitada;False;1.9336540010335314e-07;6.421074547383091e-10;True;1
2348;0.8195738341404688;False;100;27;0.27;0.0008555948765345866;rejeitada;False;6.1761620588063e-08;4.157082730860196e-10;True;1
2358;0.7759533370293892;False;100;19;0.19;0.0007231952073005859;rejeitada;False;5.4216534380167146e-08;6.501165589481302e-10;True;1
2368;0.742012846514417;False;100;26;0.26;0.0007935370008607708;rejeitada;False;4.385724911509996e-08;1.3297028200281612e-09;True;1
2378;0.7158591103518094;False;100;44;0.44;0.0011794618583856734;tentativa;False;2.0541706999501308e-08;3.629714285173286e-09;True;1
2388;0.6927102618774647;False;100;58;0.58;0.0013247762419132246;tentativa;False;3.762467974890079e-09;1.3956707426010529e-08;True;1
2398;0.6792094202837143;False;100;50;0.5;0.001385687504725978;tentativa;False;4.21036443166399e-10;1.8756328506242305e-08;True;1
2408;0.6756891432220427;False;100;71;0.71;0.0017715270857342252;confirmada;True;1.0469395140055768e-10;4.6246651863813135e-08;True;2
2414;0.6819456045522156;False;100;76;0.76;0.0020832265560374245;confirmada;True;6.328882578377402e-11;2.5002098828082004e-08;True;2
2424;0.7075811568759613;False;100;86;0.86;0.002335816411938018;confirmada;True;6.328882578377402e-11;1.9761370273966e-08;True;2
2434;0.764654231263517;False;100;96;0.96;0.00320103310927365;confirmada;True;6.328882578377402e-11;1.5113780149573983e-08;True;2
2443;0.8494000209486529;False;100;100;1.0;0.005685366094593298;confirmada;True;6.328882578377402e-11;1.2339141230074744e-08;True;2
2450;0.9289526463249156;False;100;100;1.0;0.006997686407121332;confirmada;True;6.328882578377402e-11;1.5113780149573983e-08;True;2
