data_etr;coleta_espectral;banda_nm;vip_selecao;vip_modelo_final;rho_spearman_etr;p_spearman_etr;indice_X
23/02;D02M;352;1.0137813792994135;1.0;0.4252173913043478;0.038320224728769586;2
