dia;genotipo;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
D04;BR16;624;8;0.9640251402306197;0.8474505880724479;0.9787501175741713;True;True
D04;BR16;625;8;0.9639808970383106;0.8470522473308391;0.9787501175741713;True;True
D04;BR16;626;8;0.9638911137434446;0.846242960458832;0.9787501175741713;True;True
D04;BR16;627;8;0.96385451992974;0.8459127565638449;0.9787501175741713;True;True
D04;BR16;628;8;0.9637427023783376;0.8449025052004284;0.9787501175741713;True;True
D04;BR16;629;8;0.9634880891968565;0.8425950759142757;0.9787501175741713;True;True
D04;BR16;630;8;0.9632214063169179;0.8401679472856283;0.9787501175741713;True;True
D04;BR16;631;8;0.9629739962304965;0.8379069831205284;0.9787501175741713;True;True
D04;BR16;632;8;0.9628940746509137;0.8371747483905339;0.9787501175741713;True;True
D04;BR16;633;8;0.9628394956413352;0.8366741813324552;0.9787501175741713;True;True
D04;BR16;634;8;0.9626386092876391;0.8348281759018576;0.9787501175741713;True;True
D04;BR16;635;8;0.9623962041317038;0.8325932277859449;0.9787501175741713;True;True
D04;BR16;636;8;0.9621836617055725;0.8306270663743494;0.9787501175741713;True;True
D04;BR16;637;8;0.9618711043604183;0.8277248427846133;0.9787501175741713;True;True
D04;BR16;638;8;0.9622799736865063;0.8315187670364652;0.9787501175741713;True;True
D04;BR16;639;8;0.9627441107433322;0.835798362017105;0.9787501175741713;True;True
D04;BR16;640;8;0.9633643292244418;0.8414700133662673;0.9787501175741713;True;True
D04;BR16;641;8;0.9640926299045881;0.8480576418839569;0.9787501175741713;True;True
D04;BR16;642;8;0.9648082896253404;0.8544503846880676;0.9787501175741713;True;True
D04;BR16;643;8;0.9653980327271425;0.8596551064280207;0.9787501175741713;True;True
D04;BR16;644;8;0.9659564924960492;0.8645285564071346;0.9787501175741713;True;True
D04;BR16;645;8;0.9664837994552687;0.869078854879676;0.9787501175741713;True;True
D04;BR16;646;8;0.9668202970924625;0.8719556823696011;0.9787501175741713;True;True
D04;BR16;647;8;0.966960041172861;0.873144094907258;0.9787501175741713;True;True
D04;BR16;648;8;0.967048005187347;0.8738902373910653;0.9787501175741713;True;True
D04;BR16;649;8;0.9671989015742847;0.8751667078893428;0.9787501175741713;True;True
D04;BR16;650;8;0.9675254628098152;0.8779138986448767;0.9787501175741713;True;True
D04;BR16;651;8;0.9676992367013869;0.879367130877968;0.9787501175741713;True;True
D04;BR16;652;8;0.9679052986873362;0.8810824871920307;0.9787501175741713;True;True
D04;BR16;653;8;0.9681919053886643;0.8834538926814903;0.9787501175741713;True;True
D04;BR16;654;8;0.9684156667673706;0.88529345506303;0.9787501175741713;True;True
D04;BR16;655;8;0.968462023960137;0.8856732467547552;0.9787501175741713;True;True
D04;BR16;656;8;0.9683746251110765;0.8849568340136844;0.9787501175741713;True;True
D04;BR16;657;8;0.9685152853519419;0.8861090417925013;0.9787501175741713;True;True
D04;BR16;658;8;0.9684799144958226;0.8858196975652207;0.9787501175741713;True;True
D04;BR16;659;8;0.9685410769529271;0.8863198576036981;0.9787501175741713;True;True
D04;BR16;660;8;0.9687311304300908;0.8878689489006311;0.9787501175741713;True;True
D04;BR16;661;8;0.9687277148501124;0.8878411773437931;0.9787501175741713;True;True
D04;BR16;662;8;0.9687707508983666;0.8881909135539645;0.9787501175741713;True;True
D04;BR16;663;8;0.9688983507630634;0.8892255166377965;0.9787501175741713;True;True
D04;BR16;664;8;0.9689666982390516;0.8897782391660223;0.9787501175741713;True;True
D04;BR16;665;8;0.9690244089385598;0.8902441503014777;0.9787501175741713;True;True
D04;BR16;666;8;0.9692579102625463;0.8921217994570975;0.9787501175741713;True;True
D04;BR16;667;8;0.9697390510696322;0.895952504373152;0.9787501175741713;True;True
D04;BR16;668;8;0.9702179567420078;0.8997130512158817;0.9790895484512178;True;True
D04;BR16;669;8;0.970813131902609;0.9043116650867733;0.9810879901313986;True;True
D04;BR16;670;8;0.971485294446147;0.9094021243833702;0.9832281271008394;True;True
D04;BR16;671;8;0.9722109738896368;0.9147709776703341;0.985357991135206;True;True
D04;BR16;672;8;0.9730301195436086;0.9206671835645561;0.9891496312128067;True;True
D04;BR16;673;8;0.9737609513006262;0.9257754938745633;0.991684767446211;True;True
D04;BR16;674;8;0.9743762566232974;0.9299614120338124;0.9944477873208286;True;True
D04;BR16;675;8;0.9750109350214693;0.9341660025817776;0.9963465789366749;True;True
D04;BR16;676;8;0.975789361267312;0.9391617971079518;0.9985592772775578;True;True
D04;BR16;677;8;0.976583056895544;0.9440678053934708;0.9990289155954298;True;True
D04;BR16;678;8;0.9772988009019802;0.9483250574469276;0.9990289155954298;True;True
D04;BR16;679;8;0.9779818646918667;0.9522368296853577;0.9990289155954298;True;True
D04;BR16;680;8;0.9786681249298188;0.9560152562843389;0.9990289155954298;True;True
D04;BR16;681;8;0.9793851888045064;0.9597978653865589;0.9990289155954298;True;True
D04;BR16;682;8;0.9799596083476653;0.9627041200565407;0.9990289155954298;True;True
D04;BR16;683;8;0.9802585033007495;0.9641722765158187;0.9990289155954298;True;True
D04;BR16;684;8;0.9804338219604691;0.9650192923928803;0.9990289155954298;True;True
D04;BR16;685;8;0.9806375399282703;0.9659903260903313;0.9990289155954298;True;True
D04;BR16;686;8;0.9807351806565215;0.9664506970263331;0.9990289155954298;True;True
D04;BR16;687;8;0.9804426294428648;0.9650615672815995;0.9990289155954298;True;True
D04;BR16;688;8;0.9794190968323004;0.9599724996605179;0.9990289155954298;True;True
D04;BR16;689;8;0.9771912311363298;0.9476954937873261;0.9990289155954298;True;True
D04;BR16;690;8;0.9725351050311806;0.9171252318688932;0.9860846792200352;True;True
D04;BR16;691;8;0.9635586764131858;0.8432357448538494;0.9787501175741713;True;True
D04;BR16;692;8;0.9472060473806596;0.6830450390497318;0.9787501175741713;True;True
D04;BR16;693;8;0.9360824077267585;0.5729923915321811;0.9787501175741713;True;True
D04;BR16;694;8;0.944133020867645;0.6521457363576723;0.9787501175741713;True;True
D04;BR16;695;8;0.9447130110621907;0.6579605226632489;0.9787501175741713;True;True
D04;BR16;696;8;0.9414765065033939;0.6256642276144747;0.9787501175741713;True;True
D04;BR16;697;8;0.9310307984205306;0.525504842909782;0.9787501175741713;True;True
D04;BR16;698;8;0.9521916362404391;0.7332959944687708;0.9787501175741713;True;True
D04;BR16;699;8;0.9592104722972606;0.8025458528554585;0.9787501175741713;True;True
D04;BR16;700;8;0.9731977491187175;0.9218517420534849;0.9893866682112493;True;True
D04;BR16;701;8;0.9894963187045563;0.9942618013260318;0.9990289155954298;True;True
D04;BR16;702;8;0.9893206614848915;0.9939592873670853;0.9990289155954298;True;True
D04;BR16;703;8;0.9817935711441517;0.9712299099446314;0.9990289155954298;True;True
D04;BR16;704;8;0.9720777313727437;0.9137952827160383;0.985357991135206;True;True
D04;BR16;705;8;0.9602923300366699;0.8128801335911748;0.9787501175741713;True;True
D04;BR16;706;8;0.9481030422835158;0.6920927788949539;0.9787501175741713;True;True
D04;BR16;707;8;0.9363257101464024;0.5753287406476707;0.9787501175741713;True;True
D04;BR16;708;8;0.9253415860760058;0.4746831485767;0.9787501175741713;True;True
D04;BR16;709;8;0.9151800116382017;0.3919865323476964;0.9787501175741713;True;True
D04;BR16;710;8;0.905879318655688;0.3259566091864433;0.9724805500248624;True;True
D04;BR16;711;8;0.8973459500066168;0.2734219308699236;0.9657795189716561;True;True
D04;BR16;712;8;0.8893306129445349;0.23069415657812703;0.9657795189716561;True;True
D04;BR16;713;8;0.8875924276822544;0.2222243732272267;0.9657795189716561;True;True
D04;BR16;714;8;0.8855521045526228;0.21262793225000604;0.9657795189716561;True;True
D04;BR16;715;8;0.8831061344343875;0.2016025850614216;0.9657795189716561;True;True
D04;BR16;716;8;0.8858951135635206;0.21421551532618416;0.9657795189716561;True;True
D04;BR16;717;8;0.8888767613547484;0.22845615002724146;0.9657795189716561;True;True
D04;BR16;718;8;0.8913375627960131;0.24081853709018014;0.9657795189716561;True;True
D04;BR16;719;8;0.8932554133536185;0.25084657012490563;0.9657795189716561;True;True
D04;BR16;720;8;0.8945296368448011;0.2577037161248624;0.9657795189716561;True;True
D04;BR16;721;8;0.8952814483800168;0.26182339044677616;0.9657795189716561;True;True
D04;BR16;722;8;0.8953382678061012;0.26213698523449264;0.9657795189716561;True;True
D04;BR16;723;8;0.8947334251734768;0.2588149654870831;0.9657795189716561;True;True
D04;BR16;724;8;0.8932960051364849;0.251062600687558;0.9657795189716561;True;True
D04;BR16;725;8;0.8918906524916435;0.24367477235080326;0.9657795189716561;True;True
D04;BR16;726;8;0.8885024967252075;0.2266247354823966;0.9657795189716561;True;True
D04;BR16;727;8;0.8822498932260099;0.19786356360273388;0.9657795189716561;True;True
D04;BR16;728;8;0.8794126300930024;0.18590811911564253;0.9657795189716561;True;True
D04;BR16;729;8;0.8749400358791573;0.16836465240710052;0.9657795189716561;True;True
D04;BR16;730;8;0.8682906452763637;0.14502897403177817;0.9657795189716561;True;True
D04;BR16;731;8;0.855277192958034;0.10769411515642385;0.9319857813747904;True;True
D04;BR16;732;8;0.8344244819405674;0.06598443127881853;0.7315355056911179;True;True
D04;BR16;733;8;0.8107210193396568;0.03723880395788328;0.48959478793345257;False;True
D04;BR16;734;8;0.8053450565185697;0.03264686040530114;0.45550143327396353;False;True
D04;BR16;735;8;0.8330131790321197;0.06380115902139362;0.7189899843564742;True;True
D04;BR16;736;8;0.8667237904222781;0.13997680871245033;0.9657795189716561;True;True
D04;BR16;737;8;0.8981752338358377;0.2782002298319264;0.9657795189716561;True;True
D04;BR16;738;8;0.9267207300887664;0.48672193000293307;0.9787501175741713;True;True
D04;BR16;739;8;0.9370375221912995;0.5821875487044206;0.9787501175741713;True;True
D04;BR16;740;8;0.9440896967379895;0.6517117904132981;0.9787501175741713;True;True
D04;BR16;741;8;0.9458408440881083;0.6692933204722522;0.9787501175741713;True;True
D04;BR16;742;8;0.9385248063218233;0.5966263536668492;0.9787501175741713;True;True
D04;BR16;743;8;0.9326034975418293;0.540068804817155;0.9787501175741713;True;True
D04;BR16;744;8;0.9404095347486988;0.6151143208504596;0.9787501175741713;True;True
D04;BR16;745;8;0.9383622046036457;0.5950409972464715;0.9787501175741713;True;True
D04;BR16;746;8;0.9351289176645646;0.5638772275565465;0.9787501175741713;True;True
D04;BR16;747;8;0.9306533862718058;0.5220414315028734;0.9787501175741713;True;True
D04;BR16;748;8;0.9219163330745443;0.4456054776486245;0.9787501175741713;True;True
D04;BR16;749;8;0.9097986504000273;0.35264790338450436;0.9787501175741713;True;True
D04;BR16;750;8;0.9179279763049577;0.41327724931882737;0.9787501175741713;True;True
D04;BR16;751;8;0.9274801034262907;0.4934293387604235;0.9787501175741713;True;True
D04;BR16;752;8;0.9406921051971715;0.6179028064084697;0.9787501175741713;True;True
D04;BR16;753;8;0.9511374743000511;0.7226949843955236;0.9787501175741713;True;True
D04;BR16;754;8;0.9587297043338711;0.7979155973453748;0.9787501175741713;True;True
D04;BR16;755;8;0.9641766532204961;0.8488124189500739;0.9787501175741713;True;True
D04;BR16;756;8;0.9682304574724843;0.8837715790853425;0.9787501175741713;True;True
D04;BR16;757;8;0.9748470957445723;0.9330917678203126;0.9962369681413124;True;True
D04;BR16;758;8;0.9801178364706817;0.9634851063934037;0.9990289155954298;True;True
D04;BR16;759;8;0.9841401932179151;0.9804298825242699;0.9990289155954298;True;True
D04;BR16;760;8;0.9871582277894477;0.9894208207488168;0.9990289155954298;True;True
D04;BR16;761;8;0.9892797224464207;0.9938873987819176;0.9990289155954298;True;True
D04;BR16;762;8;0.9908588624074405;0.9962908199383651;0.9990289155954298;True;True
D04;BR16;763;8;0.992033044287874;0.9976150264989997;0.9990289155954298;True;True
D04;BR16;764;8;0.9927020911783692;0.9982092327873756;0.9990289155954298;True;True
D04;BR16;765;8;0.9930320579504442;0.998462632296912;0.9990289155954298;True;True
D04;BR16;766;8;0.9930084940779801;0.9984453709610477;0.9990289155954298;True;True
D04;BR16;767;8;0.9925402786489368;0.9980755863322056;0.9990289155954298;True;True
D04;BR16;768;8;0.9913588381923514;0.9969003973559718;0.9990289155954298;True;True
D04;BR16;769;8;0.9895876110102841;0.9944152398505045;0.9990289155954298;True;True
D04;BR16;770;8;0.9873393703818482;0.9898604103180383;0.9990289155954298;True;True
D04;BR16;771;8;0.9846839425670763;0.9822849255062053;0.9990289155954298;True;True
D04;BR16;772;8;0.9821572601429132;0.9727823358203945;0.9990289155954298;True;True
D04;BR16;773;8;0.9796441514468895;0.9611218182935204;0.9990289155954298;True;True
D04;BR16;774;8;0.9781088111659585;0.9529473188087481;0.9990289155954298;True;True
D04;BR16;775;8;0.9775279245364887;0.9496538083534638;0.9990289155954298;True;True
D04;BR16;776;8;0.9767192844713869;0.9448904105309158;0.9990289155954298;True;True
D04;BR16;777;8;0.9754614576086613;0.9370793053186608;0.9982806913157487;True;True
D04;BR16;778;8;0.9737622139843696;0.9257841925786112;0.991684767446211;True;True
D04;BR16;779;8;0.9721437201723595;0.9142790718929208;0.985357991135206;True;True
D04;BR16;780;8;0.9708446206361;0.9045526032854582;0.9810879901313986;True;True
D04;BR16;781;8;0.9696222761764346;0.8950275678684585;0.9787501175741713;True;True
D04;BR16;782;8;0.968417121839213;0.8853053829577955;0.9787501175741713;True;True
D04;BR16;783;8;0.9672202175027497;0.8753466675083847;0.9787501175741713;True;True
D04;BR16;784;8;0.9664583468640284;0.8688603894795195;0.9787501175741713;True;True
D04;BR16;785;8;0.9658880824951609;0.8639345315694817;0.9787501175741713;True;True
D04;BR16;786;8;0.9650252472785397;0.8563719261850786;0.9787501175741713;True;True
D04;BR16;787;8;0.9641699119940075;0.8487519036555498;0.9787501175741713;True;True
D04;BR16;788;8;0.962988440069267;0.8380392196080814;0.9787501175741713;True;True
D04;BR16;789;8;0.9613051410415906;0.8224378258488552;0.9787501175741713;True;True
D04;BR16;790;8;0.9594075567042208;0.8044374638366341;0.9787501175741713;True;True
D04;BR16;791;8;0.9572651859952457;0.7836833930273853;0.9787501175741713;True;True
D04;BR16;792;8;0.9548526763249852;0.759891881223412;0.9787501175741713;True;True
D04;BR16;793;8;0.9525275544875178;0.736667953186746;0.9787501175741713;True;True
D04;BR16;794;8;0.9505368648937442;0.7166447890844635;0.9787501175741713;True;True
D04;BR16;795;8;0.9491998226719551;0.7031601324917223;0.9787501175741713;True;True
D04;BR16;796;8;0.9497495166087814;0.7087059115604383;0.9787501175741713;True;True
D04;BR16;797;8;0.9497762005398254;0.7089750705886416;0.9787501175741713;True;True
D04;BR16;798;8;0.9497073227462952;0.7082802932937566;0.9787501175741713;True;True
D04;BR16;799;8;0.9497793223322327;0.7090065595197589;0.9787501175741713;True;True
D04;BR16;800;8;0.950059542919735;0.7118327346730321;0.9787501175741713;True;True
D04;BR16;801;8;0.9504528598671917;0.715798116417668;0.9787501175741713;True;True
D04;BR16;802;8;0.951060641378088;0.7219213650884345;0.9787501175741713;True;True
D04;BR16;803;8;0.9515842771201275;0.7271913893873538;0.9787501175741713;True;True
D04;BR16;804;8;0.9518803602875335;0.7301685264850922;0.9787501175741713;True;True
D04;BR16;805;8;0.9518747132911607;0.7301117659005661;0.9787501175741713;True;True
D04;BR16;806;8;0.9516485696313473;0.7278380352874909;0.9787501175741713;True;True
D04;BR16;807;8;0.9514046882395931;0.7253846075197629;0.9787501175741713;True;True
D04;BR16;808;8;0.9511727268759175;0.723049899343362;0.9787501175741713;True;True
D04;BR16;809;8;0.9509687586716169;0.7209960670072116;0.9787501175741713;True;True
D04;BR16;810;8;0.9509770937475341;0.7210800111255418;0.9787501175741713;True;True
D04;BR16;811;8;0.9510907350944049;0.7222243876300802;0.9787501175741713;True;True
D04;BR16;812;8;0.9510007685874831;0.7213184380524362;0.9787501175741713;True;True
D04;BR16;813;8;0.9507064476320166;0.7183536711918866;0.9787501175741713;True;True
D04;BR16;814;8;0.950583819644593;0.7171179943198722;0.9787501175741713;True;True
D04;BR16;815;8;0.9504580646346775;0.7158505772580004;0.9787501175741713;True;True
D04;BR16;816;8;0.950244096138699;0.7136936137600179;0.9787501175741713;True;True
D04;BR16;817;8;0.9501228525596254;0.7124711385527844;0.9787501175741713;True;True
D04;BR16;818;8;0.9500398827534071;0.7116344761688822;0.9787501175741713;True;True
D04;BR16;819;8;0.9506240585730839;0.7175234923204509;0.9787501175741713;True;True
D04;BR16;820;8;0.9511581303312447;0.7229029475801958;0.9787501175741713;True;True
D04;BR16;821;8;0.951597200519277;0.7273213790492022;0.9787501175741713;True;True
D04;BR16;822;8;0.9520850139377709;0.7322250300089679;0.9787501175741713;True;True
D04;BR16;823;8;0.9525523550961982;0.7369167662901376;0.9787501175741713;True;True
D04;BR16;824;8;0.9528664021920406;0.7400657293713085;0.9787501175741713;True;True
D04;BR16;825;8;0.9529207517769495;0.7406103581893728;0.9787501175741713;True;True
D04;BR16;826;8;0.9525209977620187;0.7366021693434226;0.9787501175741713;True;True
D04;BR16;827;8;0.9519725927413653;0.7310954806071993;0.9787501175741713;True;True
D04;BR16;828;8;0.9513346042762686;0.7246793250577613;0.9787501175741713;True;True
D04;BR16;829;8;0.9500610437749215;0.7118478695420545;0.9787501175741713;True;True
D04;BR16;830;8;0.9482359445848346;0.6934337678848278;0.9787501175741713;True;True
D04;BR16;831;8;0.9460651807755542;0.6715509142669452;0.9787501175741713;True;True
D04;BR16;832;8;0.9439391090680627;0.6502039277857331;0.9787501175741713;True;True
D04;BR16;833;8;0.9446911018799111;0.6577406917785976;0.9787501175741713;True;True
D04;BR16;834;8;0.9466224458818048;0.6771628602543209;0.9787501175741713;True;True
D04;BR16;835;8;0.9486805956646452;0.6979206748197697;0.9787501175741713;True;True
D04;BR16;836;8;0.9505186486417134;0.7164611989594798;0.9787501175741713;True;True
D04;BR16;837;8;0.9521991837837016;0.7333717934196738;0.9787501175741713;True;True
D04;BR16;838;8;0.9534182317138453;0.7455905538677182;0.9787501175741713;True;True
D04;BR16;839;8;0.9536711695473741;0.7481190043743937;0.9787501175741713;True;True
D04;BR16;840;8;0.9535099249735617;0.7465074494359561;0.9787501175741713;True;True
D04;BR16;841;8;0.9541682628438559;0.7530801858673113;0.9787501175741713;True;True
D04;BR16;842;8;0.9547690152275579;0.7590605048757895;0.9787501175741713;True;True
D04;BR16;843;8;0.955903629275506;0.7703021887889162;0.9787501175741713;True;True
D04;BR16;844;8;0.9588538375652056;0.7991132280327169;0.9787501175741713;True;True
D04;BR16;845;8;0.9613208159794769;0.8225847925045426;0.9787501175741713;True;True
D04;BR16;846;8;0.9629486979331356;0.837675300233196;0.9787501175741713;True;True
D04;BR16;847;8;0.963821858914684;0.8456178671929675;0.9787501175741713;True;True
D04;BR16;848;8;0.9641358395058149;0.848445929437483;0.9787501175741713;True;True
D04;BR16;849;8;0.9637385695468446;0.8448651293828229;0.9787501175741713;True;True
D04;BR16;850;8;0.9629084635453882;0.8373066449926574;0.9787501175741713;True;True
D04;BR16;851;8;0.9622552230998483;0.831289732813945;0.9787501175741713;True;True
D04;BR16;852;8;0.9626321645438977;0.834768860379894;0.9787501175741713;True;True
D04;BR16;853;8;0.9644157661246363;0.8509542686299167;0.9787501175741713;True;True
D04;BR16;854;8;0.9662874038098841;0.8673900395258026;0.9787501175741713;True;True
D04;BR16;855;8;0.9679358740969108;0.8813362751117595;0.9787501175741713;True;True
D04;BR16;856;8;0.9692510462696164;0.8920667757528852;0.9787501175741713;True;True
D04;BR16;857;8;0.9701571117010411;0.8992382189394039;0.9790895484512178;True;True
D04;BR16;858;8;0.9706517766311107;0.9030732954946485;0.9805205553517862;True;True
D04;BR16;859;8;0.9706079798198248;0.9027360857360267;0.9805205553517862;True;True
D04;BR16;860;8;0.9702324697265826;0.899826182164074;0.9790895484512178;True;True
D04;BR16;861;8;0.9695892095038695;0.8947650958589843;0.9787501175741713;True;True
D04;BR16;862;8;0.968838346483;0.8887394293712317;0.9787501175741713;True;True
D04;BR16;863;8;0.9684562846954505;0.885626251154624;0.9787501175741713;True;True
D04;BR16;864;8;0.9687096240084425;0.8876940417120875;0.9787501175741713;True;True
D04;BR16;865;8;0.9691915017983617;0.891589012932081;0.9787501175741713;True;True
D04;BR16;866;8;0.9693514103384504;0.8928702808956542;0.9787501175741713;True;True
D04;BR16;867;8;0.9688279126596948;0.8886548267241048;0.9787501175741713;True;True
D04;BR16;868;8;0.9682712041241877;0.8841070130039324;0.9787501175741713;True;True
D04;BR16;869;8;0.9678703113061494;0.8807918439652013;0.9787501175741713;True;True
D04;BR16;870;8;0.9673913602522423;0.8767883102384086;0.9787501175741713;True;True
D04;BR16;871;8;0.9668453263281532;0.8721688103846613;0.9787501175741713;True;True
D04;BR16;872;8;0.9663295402491782;0.8677529724491608;0.9787501175741713;True;True
D04;BR16;873;8;0.9657227330010356;0.862495310964065;0.9787501175741713;True;True
D04;BR16;874;8;0.9649075416259657;0.8553304062461328;0.9787501175741713;True;True
D04;BR16;875;8;0.9640822616378558;0.8479644278327765;0.9787501175741713;True;True
D04;BR16;876;8;0.9632150953328958;0.8401103838775028;0.9787501175741713;True;True
D04;BR16;877;8;0.9623539053105855;0.8322024183027348;0.9787501175741713;True;True
D04;BR16;878;8;0.9615421459021082;0.8246567263458489;0.9787501175741713;True;True
D04;BR16;879;8;0.9606248932157767;0.8160315553025602;0.9787501175741713;True;True
D04;BR16;880;8;0.9597510686165939;0.8077250943142955;0.9787501175741713;True;True
D04;BR16;881;8;0.9590303146738487;0.8008133600191075;0.9787501175741713;True;True
D04;BR16;882;8;0.958351265494236;0.7942556789307738;0.9787501175741713;True;True
D04;BR16;883;8;0.9576247852137338;0.7871946284824358;0.9787501175741713;True;True
D04;BR16;884;8;0.9569307615036059;0.78040898614507;0.9787501175741713;True;True
D04;BR16;885;8;0.9564045624721382;0.7752403115707734;0.9787501175741713;True;True
D04;BR16;886;8;0.9557402764985378;0.7686883835710859;0.9787501175741713;True;True
D04;BR16;887;8;0.9546391092655433;0.7577688518217386;0.9787501175741713;True;True
D04;BR16;888;8;0.9529338654854507;0.7407417532595306;0.9787501175741713;True;True
D04;BR16;889;8;0.950835260749037;0.7196514177078492;0.9787501175741713;True;True
D04;BR16;890;8;0.9487767612856238;0.6988910970816665;0.9787501175741713;True;True
D04;BR16;891;8;0.9470695996029947;0.6816693794485804;0.9787501175741713;True;True
D04;BR16;892;8;0.9458613309296032;0.6694994466451886;0.9787501175741713;True;True
D04;BR16;893;8;0.9453770581167101;0.6646293878729623;0.9787501175741713;True;True
D04;BR16;894;8;0.9452839236217153;0.6636933941856212;0.9787501175741713;True;True
D04;BR16;895;8;0.9450098088146347;0.6609397935722114;0.9787501175741713;True;True
D04;BR16;896;8;0.9440212631615185;0.6510264623192475;0.9787501175741713;True;True
D04;BR16;897;8;0.9422492866488411;0.6333385422791253;0.9787501175741713;True;True
D04;BR16;898;8;0.9401079749736817;0.6121430081450702;0.9787501175741713;True;True
D04;BR16;899;8;0.9381323208486203;0.5928024191505601;0.9787501175741713;True;True
D04;BR16;900;8;0.9366007729532841;0.5779750477639314;0.9787501175741713;True;True
D04;BR16;901;8;0.9353028493199067;0.5655350351130236;0.9787501175741713;True;True
D04;BR16;902;8;0.9341190206884072;0.5542965037322252;0.9787501175741713;True;True
D04;BR16;903;8;0.9333301896733065;0.5468679757936508;0.9787501175741713;True;True
D04;BR16;904;8;0.9324740926315264;0.5388625891072337;0.9787501175741713;True;True
D04;BR16;905;8;0.9316905323150476;0.5315887193013342;0.9787501175741713;True;True
D04;BR16;906;8;0.9337251368447329;0.5505810975645935;0.9787501175741713;True;True
D04;BR16;907;8;0.9352907198926733;0.5654193525282152;0.9787501175741713;True;True
D04;BR16;908;8;0.9360650119724842;0.5728255058775191;0.9787501175741713;True;True
D04;BR16;909;8;0.9368611640048902;0.580484994919099;0.9787501175741713;True;True
D04;BR16;910;8;0.9377939781962684;0.5895136952378128;0.9787501175741713;True;True
D04;BR16;911;8;0.9377028869194856;0.5886295209751451;0.9787501175741713;True;True
D04;BR16;912;8;0.9369203355406852;0.5810560005614495;0.9787501175741713;True;True
D04;BR16;913;8;0.9358121040741582;0.5704016720610083;0.9787501175741713;True;True
D04;BR16;914;8;0.9350274150048046;0.5629108047707575;0.9787501175741713;True;True
D04;BR16;915;8;0.9353562540264242;0.566044503237489;0.9787501175741713;True;True
D04;BR16;916;8;0.9359406850590382;0.5716334043609761;0.9787501175741713;True;True
D04;BR16;917;8;0.9372929823364046;0.5846574381356198;0.9787501175741713;True;True
D04;BR16;918;8;0.939239787690063;0.603616150756557;0.9787501175741713;True;True
D04;BR16;919;8;0.9414469028905097;0.6253707750490909;0.9787501175741713;True;True
D04;BR16;920;8;0.9437460828702522;0.6482721983892181;0.9787501175741713;True;True
D04;BR16;921;8;0.9450700326825942;0.6615446065361436;0.9787501175741713;True;True
D04;BR16;922;8;0.945546373213741;0.6663315072348082;0.9787501175741713;True;True
D04;BR16;923;8;0.9456771041926828;0.6676461814474763;0.9787501175741713;True;True
D04;BR16;924;8;0.9459871082501627;0.6707651260311243;0.9787501175741713;True;True
D04;BR16;925;8;0.946545797897799;0.676390670494536;0.9787501175741713;True;True
D04;BR16;926;8;0.9470709404419072;0.6816828966598095;0.9787501175741713;True;True
D04;BR16;927;8;0.9480989327046586;0.6920513142952252;0.9787501175741713;True;True
D04;BR16;928;8;0.9492788769796775;0.7039577989293453;0.9787501175741713;True;True
D04;BR16;929;8;0.95011898460501;0.7124321359862394;0.9787501175741713;True;True
D04;BR16;930;8;0.9508643669056015;0.7199446138693901;0.9787501175741713;True;True
D04;BR16;931;8;0.9513383870651643;0.7247173954112405;0.9787501175741713;True;True
D04;BR16;932;8;0.9519304700733121;0.730672167146479;0.9787501175741713;True;True
D04;BR16;933;8;0.9526519329396035;0.7379155879537931;0.9787501175741713;True;True
D04;BR16;934;8;0.9531646488483757;0.7430531230823478;0.9787501175741713;True;True
D04;BR16;935;8;0.9533582400995196;0.7449904821023251;0.9787501175741713;True;True
D04;BR16;936;8;0.9543149928296559;0.7545424663955873;0.9787501175741713;True;True
D04;BR16;937;8;0.9555306093918798;0.7666146197136834;0.9787501175741713;True;True
D04;BR16;938;8;0.9562730882787912;0.7739458687591791;0.9787501175741713;True;True
D04;BR16;939;8;0.9565457421347855;0.7766289930879681;0.9787501175741713;True;True
D04;BR16;940;8;0.956541928930889;0.7765915035467128;0.9787501175741713;True;True
D04;BR16;941;8;0.9570886086447411;0.7819555471392989;0.9787501175741713;True;True
D04;BR16;942;8;0.9580357523970715;0.79119456089831;0.9787501175741713;True;True
D04;BR16;943;8;0.9582872386099064;0.793635192994945;0.9787501175741713;True;True
D04;BR16;944;8;0.9579903825085749;0.7907536727508572;0.9787501175741713;True;True
D04;BR16;945;8;0.9574825541319745;0.7858070679671263;0.9787501175741713;True;True
D04;BR16;946;8;0.9572318259611126;0.7833571411813125;0.9787501175741713;True;True
D04;BR16;947;8;0.9562939371353549;0.7741512162929685;0.9787501175741713;True;True
D04;BR16;948;8;0.9550650835942588;0.7620009848814842;0.9787501175741713;True;True
D04;BR16;949;8;0.953734511933572;0.7487517833607408;0.9787501175741713;True;True
D04;BR16;950;8;0.9525650994574257;0.7370446170552419;0.9787501175741713;True;True
D04;BR16;951;8;0.95240361102947;0.7354241989275698;0.9787501175741713;True;True
D04;BR16;952;8;0.9527300164421015;0.7386985844264197;0.9787501175741713;True;True
D04;BR16;953;8;0.9530900651401912;0.7423063539641536;0.9787501175741713;True;True
D04;BR16;954;8;0.9539811992393625;0.7512145034386717;0.9787501175741713;True;True
D04;BR16;955;8;0.9549574116070075;0.7609321574961398;0.9787501175741713;True;True
D04;BR16;956;8;0.9555633111493163;0.7669382392944821;0.9787501175741713;True;True
D04;BR16;957;8;0.9554798414985987;0.7661120898012999;0.9787501175741713;True;True
