banda_nm;estratos;estratos_normais_p;estratos_normais_q;p_minimo;W_mediano;prop_estratos_normais_p;prop_estratos_normais_q
564;42;6;9;8.22081648231411e-06;0.9088237899286327;0.14285714285714285;0.21428571428571427
565;42;6;10;8.716950961603348e-06;0.9084279531510624;0.14285714285714285;0.23809523809523808
566;42;6;10;9.298111864776958e-06;0.9081863010512519;0.14285714285714285;0.23809523809523808
567;42;7;11;9.989899023441357e-06;0.9081271081263088;0.16666666666666666;0.2619047619047619
568;42;7;12;1.0597056652218756e-05;0.9080592158863025;0.16666666666666666;0.2857142857142857
569;42;8;12;1.1175951467098259e-05;0.906904817247003;0.19047619047619047;0.2857142857142857
570;42;8;13;1.1735495738304735e-05;0.9054469591807056;0.19047619047619047;0.30952380952380953
571;42;8;12;1.219831986393286e-05;0.904894714679844;0.19047619047619047;0.2857142857142857
572;42;8;11;1.2567918513337299e-05;0.9038381107120761;0.19047619047619047;0.2619047619047619
573;42;9;11;1.2983691872259358e-05;0.9025332237941728;0.21428571428571427;0.2619047619047619
574;42;9;11;1.3207835991697403e-05;0.9031687560661491;0.21428571428571427;0.2619047619047619
575;42;9;11;1.3316142673082556e-05;0.9031593876645514;0.21428571428571427;0.2619047619047619
576;42;8;11;1.3509826797652919e-05;0.9039173880713813;0.19047619047619047;0.2619047619047619
577;42;7;11;1.3772471744504455e-05;0.9035154310897635;0.16666666666666666;0.2619047619047619
578;42;7;12;1.4103561633823926e-05;0.9022152293885086;0.16666666666666666;0.2857142857142857
579;42;7;12;1.4527941568471481e-05;0.9018299890190711;0.16666666666666666;0.2857142857142857
580;42;7;12;1.505904915295219e-05;0.9030796294996081;0.16666666666666666;0.2857142857142857
581;42;7;11;1.560558040778102e-05;0.9039513078400989;0.16666666666666666;0.2619047619047619
582;42;7;11;1.6026717340464375e-05;0.9043492008649594;0.16666666666666666;0.2619047619047619
583;42;8;12;1.6505000899197412e-05;0.9047511172919744;0.19047619047619047;0.2857142857142857
584;42;9;12;1.6835937382050162e-05;0.9051604806264258;0.21428571428571427;0.2857142857142857
585;42;9;12;1.722303582335692e-05;0.9054365968671725;0.21428571428571427;0.2857142857142857
586;42;9;12;1.7699508283633682e-05;0.9058855640348327;0.21428571428571427;0.2857142857142857
587;42;8;12;1.8150524408830932e-05;0.9060520113994104;0.19047619047619047;0.2857142857142857
588;42;8;12;1.850834162118694e-05;0.9061856238049063;0.19047619047619047;0.2857142857142857
589;42;8;12;1.8760613136269966e-05;0.9062128049326621;0.19047619047619047;0.2857142857142857
590;42;8;12;1.8949041065111568e-05;0.9057295373974084;0.19047619047619047;0.2857142857142857
591;42;8;12;1.8874805406730762e-05;0.9051009995560071;0.19047619047619047;0.2857142857142857
592;42;8;12;1.8634622092817836e-05;0.9043452132110144;0.19047619047619047;0.2857142857142857
593;42;8;12;1.8481554096281192e-05;0.9035452796328272;0.19047619047619047;0.2857142857142857
594;42;8;12;1.833488648333355e-05;0.9026825431011438;0.19047619047619047;0.2857142857142857
595;42;9;12;1.8323796678696348e-05;0.9029516054532766;0.21428571428571427;0.2857142857142857
596;42;9;12;1.8464986042678882e-05;0.9029551761679974;0.21428571428571427;0.2857142857142857
597;42;9;12;1.8455384204994078e-05;0.9030227332205487;0.21428571428571427;0.2857142857142857
598;42;9;12;1.8623901384101624e-05;0.9031766163979723;0.21428571428571427;0.2857142857142857
599;42;9;12;1.8763086892754605e-05;0.9035459428335815;0.21428571428571427;0.2857142857142857
600;42;9;12;1.8734903940169354e-05;0.9038968509654317;0.21428571428571427;0.2857142857142857
601;42;9;12;1.8613446911370198e-05;0.9042306914870857;0.21428571428571427;0.2857142857142857
602;42;9;12;1.848709478298069e-05;0.904256581440068;0.21428571428571427;0.2857142857142857
