banda_nm;estratos;estratos_normais_p;estratos_normais_q;p_minimo;W_mediano;prop_estratos_normais_p;prop_estratos_normais_q
769;6;6;6;0.06859775302900357;0.9720019210399079;1.0;1.0
770;6;6;6;0.06617204508133605;0.9726093999124324;1.0;1.0
771;6;6;6;0.06359972823295916;0.9734365722823528;1.0;1.0
772;6;6;6;0.060796969614819424;0.9741020280091205;1.0;1.0
773;6;6;6;0.05823507366761713;0.974615650788259;1.0;1.0
774;6;6;6;0.05619793340057368;0.9750774572929785;1.0;1.0
775;6;6;6;0.054788804645503376;0.9755449610067106;1.0;1.0
776;6;6;6;0.053523624790643244;0.9759371157429301;1.0;1.0
777;6;6;6;0.0523090144651857;0.9762690601758974;1.0;1.0
778;6;6;6;0.051194134849375926;0.9763281941085138;1.0;1.0
779;6;6;6;0.05018198061048383;0.9762042834206284;1.0;1.0
780;6;5;6;0.04940354869294449;0.9760746397605495;0.8333333333333334;1.0
781;6;5;6;0.04858169261937398;0.9759368621637055;0.8333333333333334;1.0
782;6;5;6;0.04775017206945996;0.9758534872583644;0.8333333333333334;1.0
783;6;5;6;0.046997094222127;0.9759279489739303;0.8333333333333334;1.0
784;6;5;6;0.0462230608294468;0.9760134082155114;0.8333333333333334;1.0
785;6;5;6;0.04568603562963908;0.9762435023040235;0.8333333333333334;1.0
786;6;5;6;0.04545601048995143;0.9763902434329352;0.8333333333333334;1.0
787;6;5;6;0.04528566796022426;0.9763540993115568;0.8333333333333334;1.0
788;6;5;6;0.044964409299043794;0.9763025370570313;0.8333333333333334;1.0
789;6;5;6;0.04457734912692668;0.9762221042000208;0.8333333333333334;1.0
790;6;5;6;0.04426241872809176;0.9760645797404364;0.8333333333333334;1.0
791;6;5;6;0.04386758822736453;0.9759794555075508;0.8333333333333334;1.0
792;6;5;6;0.04311543575350019;0.9760205412016139;0.8333333333333334;1.0
793;6;5;6;0.04217614096404401;0.9761214489518635;0.8333333333333334;1.0
794;6;5;6;0.041282083526232694;0.9761998178343765;0.8333333333333334;1.0
795;6;5;6;0.040709405901503015;0.9762588294348371;0.8333333333333334;1.0
796;6;5;6;0.040369385816498696;0.9762465333576733;0.8333333333333334;1.0
797;6;5;6;0.040000222360397235;0.9761905903018053;0.8333333333333334;1.0
798;6;5;6;0.03952960662920799;0.9761674501886886;0.8333333333333334;1.0
799;6;5;6;0.03939384885130785;0.9761524287070599;0.8333333333333334;1.0
800;6;5;6;0.03954322004044688;0.9761275426575954;0.8333333333333334;1.0
801;6;5;6;0.03966678808295285;0.9760705236386361;0.8333333333333334;1.0
802;6;5;6;0.03940643537977534;0.9759255701694369;0.8333333333333334;1.0
803;6;5;6;0.03896362254777882;0.9757909654792822;0.8333333333333334;1.0
804;6;5;6;0.03858624309664371;0.9757392676729997;0.8333333333333334;1.0
805;6;5;6;0.03823137742667168;0.9757427071532152;0.8333333333333334;1.0
806;6;5;6;0.037721747326749565;0.9757069878320412;0.8333333333333334;1.0
807;6;5;6;0.037000875684328034;0.9756433870977;0.8333333333333334;1.0
808;6;5;6;0.036366844319935594;0.9756059239631549;0.8333333333333334;1.0
809;6;5;6;0.03608559156099009;0.9755741699722984;0.8333333333333334;1.0
810;6;5;6;0.035923218372834125;0.9754305307946836;0.8333333333333334;1.0
811;6;5;6;0.03579474684728384;0.9752186565272221;0.8333333333333334;1.0
812;6;5;6;0.03568366009642838;0.9749879668951211;0.8333333333333334;1.0
813;6;5;6;0.03553997825999518;0.9748485728523737;0.8333333333333334;1.0
814;6;5;6;0.035316271724941804;0.9746860251179393;0.8333333333333334;1.0
815;6;5;6;0.03504035082682721;0.9745958225397179;0.8333333333333334;1.0
816;6;5;6;0.034726591437061284;0.9745673803547208;0.8333333333333334;1.0
817;6;5;6;0.03441352982574542;0.9746157021921755;0.8333333333333334;1.0
818;6;5;6;0.03385304573350906;0.9746998167412805;0.8333333333333334;1.0
819;6;5;6;0.033247475360327496;0.9746281518115012;0.8333333333333334;1.0
820;6;5;6;0.0327460705332675;0.9743958046905783;0.8333333333333334;1.0
821;6;5;6;0.03233385615072333;0.9741857203618574;0.8333333333333334;1.0
822;6;5;6;0.03204825748531201;0.9740467273243375;0.8333333333333334;1.0
823;6;5;6;0.03179702727085918;0.9738974759557252;0.8333333333333334;1.0
824;6;5;6;0.031600398064228916;0.9736514441640028;0.8333333333333334;1.0
825;6;5;6;0.03146870886721068;0.9734002158744705;0.8333333333333334;1.0
826;6;5;6;0.03141613107855909;0.9732839080697248;0.8333333333333334;1.0
827;6;5;6;0.03137254181821001;0.973267247862443;0.8333333333333334;1.0
828;6;5;6;0.031072684905883944;0.9731634984196857;0.8333333333333334;1.0
829;6;5;6;0.030656626716150714;0.9729391522851746;0.8333333333333334;1.0
830;6;5;6;0.030284063861390223;0.9726693979358505;0.8333333333333334;1.0
831;6;5;6;0.02990058186894921;0.972360795748916;0.8333333333333334;1.0
832;6;5;6;0.029531152636162097;0.9719893130929292;0.8333333333333334;1.0
833;6;5;6;0.02906226574160609;0.9715858778612483;0.8333333333333334;1.0
834;6;5;6;0.028482323417304074;0.9711945815366491;0.8333333333333334;1.0
835;6;5;6;0.02783451522003745;0.9709181738861572;0.8333333333333334;1.0
836;6;5;6;0.02719013107749472;0.970746583977429;0.8333333333333334;1.0
837;6;5;6;0.026682583179446984;0.970571291516326;0.8333333333333334;1.0
838;6;5;6;0.02633100355609374;0.9703470109704089;0.8333333333333334;1.0
839;6;5;6;0.02592046495482368;0.9700532431239914;0.8333333333333334;1.0
840;6;5;6;0.02551163494626001;0.9697638936651536;0.8333333333333334;1.0
841;6;5;6;0.025229089958247627;0.9693921553174546;0.8333333333333334;1.0
842;6;5;6;0.02498759066046409;0.9689440686328066;0.8333333333333334;1.0
843;6;5;6;0.02471924631344869;0.9684870865529525;0.8333333333333334;1.0
844;6;5;6;0.024480622850144355;0.9679428279594069;0.8333333333333334;1.0
845;6;5;6;0.02420496399181181;0.9678006686422367;0.8333333333333334;1.0
846;6;5;6;0.0238464969473647;0.9677448534835408;0.8333333333333334;1.0
847;6;5;6;0.02354246207980957;0.9678689690952471;0.8333333333333334;1.0
848;6;5;6;0.02333965960018019;0.9680292199944383;0.8333333333333334;1.0
849;6;5;6;0.02305094447924596;0.9682474474186122;0.8333333333333334;1.0
850;6;5;6;0.022672791061302027;0.9684765396875616;0.8333333333333334;1.0
851;6;5;6;0.02237997322863466;0.968615902598938;0.8333333333333334;1.0
852;6;5;6;0.022159151911832944;0.9686011530987206;0.8333333333333334;1.0
853;6;5;6;0.021986241867381726;0.9684782295066326;0.8333333333333334;1.0
854;6;5;6;0.021891750521459787;0.968302215175949;0.8333333333333334;1.0
855;6;5;6;0.021825722161110443;0.9681185395696903;0.8333333333333334;1.0
856;6;5;6;0.021743547755188605;0.9680644686481978;0.8333333333333334;1.0
857;6;5;6;0.021580522393500546;0.9681456683824154;0.8333333333333334;1.0
858;6;5;6;0.02145374488300811;0.9682305519888563;0.8333333333333334;1.0
859;6;5;6;0.02124428777117611;0.9683658606346999;0.8333333333333334;1.0
860;6;5;6;0.02090357651592727;0.9684712523470247;0.8333333333333334;1.0
861;6;5;6;0.020533867814525094;0.9684620706146521;0.8333333333333334;1.0
862;6;5;6;0.02018824300269182;0.9683592113829191;0.8333333333333334;1.0
863;6;5;6;0.019958379857157805;0.9683309885906675;0.8333333333333334;1.0
864;6;5;6;0.019917662388129097;0.968194914741543;0.8333333333333334;1.0
865;6;5;6;0.019947421594679816;0.9680642741239995;0.8333333333333334;1.0
866;6;5;6;0.02008673633044425;0.967971239169136;0.8333333333333334;1.0
867;6;5;6;0.019970128537067314;0.9679311001075308;0.8333333333333334;1.0
868;6;5;6;0.020008835184878934;0.9678236678375116;0.8333333333333334;1.0
869;6;5;6;0.020168832798872983;0.9676247015339119;0.8333333333333334;1.0
870;6;5;6;0.02026968014178924;0.9673994556822105;0.8333333333333334;1.0
871;6;5;6;0.02058445413284481;0.9671842154339028;0.8333333333333334;1.0
872;6;5;6;0.021032694742434827;0.9670552802909846;0.8333333333333334;1.0
873;6;5;6;0.02129525979066518;0.9669853232784326;0.8333333333333334;1.0
874;6;5;6;0.021235490749857727;0.9669095212040997;0.8333333333333334;1.0
875;6;5;6;0.02120916592230207;0.9669613298079871;0.8333333333333334;1.0
876;6;5;6;0.021309187043404974;0.9669658689565477;0.8333333333333334;1.0
877;6;5;6;0.02146518667894716;0.9668219337871502;0.8333333333333334;1.0
878;6;5;6;0.021634319507304035;0.966545652180919;0.8333333333333334;1.0
879;6;5;6;0.021644407551336835;0.9662350942015784;0.8333333333333334;1.0
880;6;5;6;0.021665858870259166;0.9658056113981248;0.8333333333333334;1.0
881;6;5;6;0.021806170213077458;0.9654252355509629;0.8333333333333334;1.0
882;6;5;6;0.021926569254607325;0.9651916629255044;0.8333333333333334;1.0
883;6;5;6;0.02191984616138844;0.9650467539127803;0.8333333333333334;1.0
884;6;5;6;0.022138361274819163;0.9650556532531975;0.8333333333333334;1.0
885;6;5;6;0.02259963045705693;0.9650815473391274;0.8333333333333334;1.0
886;6;5;6;0.023150273506496493;0.9649086044214116;0.8333333333333334;1.0
887;6;5;6;0.023731095729816732;0.9645423713566417;0.8333333333333334;1.0
888;6;5;6;0.024077134215392593;0.9640860614369806;0.8333333333333334;1.0
889;6;5;6;0.024273252511028492;0.9636772134665558;0.8333333333333334;1.0
890;6;5;6;0.024445083078994744;0.9632401848162783;0.8333333333333334;1.0
891;6;5;6;0.02453519958334217;0.9629038523115794;0.8333333333333334;1.0
892;6;5;6;0.024621859735914475;0.9626180367320095;0.8333333333333334;1.0
893;6;5;6;0.024566280321398046;0.962387851699803;0.8333333333333334;1.0
894;6;5;6;0.02458441372603557;0.9622465005016341;0.8333333333333334;1.0
895;6;5;6;0.02483907617856118;0.9620257255663239;0.8333333333333334;1.0
896;6;5;6;0.025043124799209764;0.9617741714988184;0.8333333333333334;1.0
897;6;5;6;0.02520164929625443;0.9614060064528565;0.8333333333333334;1.0
898;6;5;6;0.02533061362828022;0.9609720958663449;0.8333333333333334;1.0
899;6;5;6;0.02558191738676471;0.9607036376090603;0.8333333333333334;1.0
900;6;5;6;0.025927619506239008;0.96033293240395;0.8333333333333334;1.0
901;6;5;6;0.026170683285568857;0.9599309744363267;0.8333333333333334;1.0
902;6;5;6;0.0262939031019502;0.9596816580454262;0.8333333333333334;1.0
903;6;5;6;0.02625944281268928;0.9595207824461855;0.8333333333333334;1.0
904;6;5;6;0.02645995101897666;0.9593682673949073;0.8333333333333334;1.0
905;6;5;6;0.027034451415623845;0.9590628999214634;0.8333333333333334;1.0
906;6;5;6;0.027350962533164096;0.9587247743209921;0.8333333333333334;1.0
907;6;5;6;0.027361610374488105;0.9584853093382916;0.8333333333333334;1.0
908;6;5;6;0.027646814110675186;0.9582409406795203;0.8333333333333334;1.0
909;6;5;6;0.028191043890121538;0.9581022643679581;0.8333333333333334;1.0
910;6;5;6;0.028704021038527264;0.9579525396130979;0.8333333333333334;1.0
911;6;5;6;0.02915581194414542;0.9578591079213357;0.8333333333333334;1.0
912;6;5;6;0.029515404676965652;0.9579354453827615;0.8333333333333334;1.0
913;6;5;6;0.029965394616546452;0.9579482713804368;0.8333333333333334;1.0
