posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini
1;1956;0.0;0.0;0.0528326012783289
2;1946;0.0;0.0;0.0485842487214091
3;714;0.0;0.0;0.0482698797655568
4;1380;0.0;0.0;0.0376037854509754
5;405;0.0;0.0;0.032192573373184
6;1860;0.0;0.0;0.0311441516713869
7;1897;0.0;0.0;0.0284547822993804
8;415;0.0;0.0;0.0279485638195735
9;1936;0.0;0.0;0.0277508727400453
10;445;0.0;0.0;0.0252139661761272
11;1966;0.0;0.0;0.0246546892261178
12;704;0.0;0.0;0.0224991322811327
13;724;0.0;0.0;0.0218490853189938
14;435;0.0;0.0;0.0201899044664165
15;1840;0.0;0.0;0.0201758769785604
16;1370;0.0;0.0;0.0198720755655173
17;425;0.0;0.0;0.0187449647263751
18;1916;0.0;0.0;0.0176442363972252
19;1340;0.0;0.0;0.0159373769631334
20;1390;0.0;0.0;0.0156241593929279
21;1976;0.0;0.0;0.0155396260593905
22;1410;0.0;0.0;0.0153872726892489
23;2236;0.0;0.0;0.0139942333023985
24;1870;0.0;0.0;0.013336788445736
25;545;0.0;0.0;0.0132604387319943
26;1360;0.0;0.0;0.0122280192975527
27;1420;0.0;0.0;0.0106923654167549
28;2216;0.0;0.0;0.0104893759888198
29;495;0.0;0.0;0.010439614961129
30;1570;0.0;0.0;0.0097494732673945
31;1590;0.0;0.0;0.0092061486201136
32;1906;0.0;0.0;0.0087104042719015
33;485;0.0;0.0;0.0080248621723276
34;800;0.0;0.0;0.0079462082009079
35;1986;0.0;0.0;0.0075644406297435
36;1620;0.0;0.0;0.0075359003425116
37;1850;0.0;0.0;0.0073484355444305
38;505;0.0;0.0;0.006910247758604
39;555;0.0;0.0;0.0068965944330888
40;1740;0.0;0.0;0.0068668076109936
41;1210;0.0;0.0;0.0066372355496827
42;1889;0.0;0.0;0.0064773439361618
43;465;0.0;0.0;0.0063350633025051
44;1710;0.0;0.0;0.0062444951345207
45;1480;0.0;0.0;0.0061842912052179
46;1060;0.0;0.0;0.0058467949865799
47;1350;0.0;0.0;0.0058047488208778
48;2256;0.0;0.0;0.0056960571189246
49;1926;0.0;0.0;0.0055361297669184
50;770;0.0;0.0;0.0055134823046537
51;760;0.0;0.0;0.0054545120972365
52;1200;0.0;0.0;0.0053639619462687
53;1650;0.0;0.0;0.0052436711180344
54;2286;0.0;0.0;0.0051555900903809
55;740;0.0;0.0;0.0049448666055385
56;1020;0.0;0.0;0.0047319859225741
57;1790;0.0;0.0;0.0047082063755491
58;2076;0.0;0.0;0.0044976229670151
59;2086;0.0;0.0;0.0044630694504823
60;2056;0.0;0.0;0.0044497286542235
61;1680;0.0;0.0;0.0043584561709739
62;1830;0.0;0.0;0.0040653992300851
63;1440;0.0;0.0;0.003976678972745
64;2146;0.0;0.0;0.0039631218313188
65;2096;0.0;0.0;0.0039172681753326
66;2106;0.0;0.0;0.0039046501791599
67;2126;0.0;0.0;0.0035905909267867
68;780;0.0;0.0;0.003572567783094
69;1080;0.0;0.0;0.0034152149661389
70;535;0.0;0.0;0.0034048944253025
71;1580;0.0;0.0;0.0033940972222222
72;1330;0.0;0.0;0.0033530618703227
73;870;0.0;0.0;0.0032813301105984
74;2066;0.0;0.0;0.0031728721161424
75;1600;0.0;0.0;0.0029803258301206
76;1400;0.0;0.0;0.002976515969864
77;2166;0.0;0.0;0.0029425287356321
78;685;0.0;0.0;0.0028160200250312
79;1550;0.0;0.0;0.0027863777089783
80;810;0.0;0.0;0.0027568922305764
81;2006;0.0;0.0;0.0025840861465861
82;2036;0.0;0.0;0.0025686609686609
83;2296;0.0;0.0;0.0025270105270105
84;1630;0.0;0.0;0.0023680350301039
85;2276;0.0;0.0;0.0023153988868274
86;1500;0.0;0.0;0.0022267206477732
87;2366;0.0;0.0;0.0022164502164502
88;820;0.0;0.0;0.0022010582010582
89;2156;0.0;0.0;0.0021551724137931
90;565;0.0;0.0;0.0019695728786637
91;1750;0.0;0.0;0.0018586399108138
92;1730;0.0;0.0;0.0018009538950715
93;1610;0.0;0.0;0.0017931508840599
94;1230;0.0;0.0;0.0017062116768861
95;830;0.0;0.0;0.0016931216931216
96;1320;0.0;0.0;0.0016434968693033
97;635;0.0;0.0;0.0016320285604998
98;2116;0.0;0.0;0.0016103896103896
99;732;0.0;0.0;0.0015070643642072
100;2306;0.0;0.0;0.0014915550399421
101;1150;0.0;0.0;0.0013664488017429
102;2196;0.0;0.0;0.0013160173160173
103;2046;0.0;0.0;0.0012810457516339
104;2026;0.0;0.0;0.0012666666666666
105;1720;0.0;0.0;0.0012307692307692
106;1760;0.0;0.0;0.0012307692307692
107;455;0.0;0.0;0.0012001858221728
108;2446;0.0;0.0;0.0011195143283428
109;1250;0.0;0.0;0.0010756302521008
110;2426;0.0;0.0;0.0010751547303271
111;1560;0.0;0.0;0.0010724759111855
112;2326;0.0;0.0;0.0010587262200165
113;1180;0.0;0.0;0.0010416666666666
114;2416;0.0;0.0;0.0010210826210826
115;840;0.0;0.0;0.000837044892188
116;920;0.0;0.0;0.000669806384092
117;675;0.0;0.0;0.0006540994776288
118;575;0.0;0.0;0.0006031270079246
119;1700;0.0;0.0;0.0006018808777429
120;2136;0.0;0.0;0.0006013071895424
121;850;0.0;0.0;0.0005854879869035
122;1996;0.0;0.0;0.000546875
123;2246;0.0;0.0;0.0004729064039408
124;2316;0.0;0.0;0.00045245669848
125;595;0.0;0.0;0.0004010967489228
126;980;0.0;0.0;0.0001170731707317
127;1470;0.0;0.0;0.0
128;1660;0.0;0.0;0.0
129;1640;0.0;0.0;0.0
130;1540;0.0;0.0;0.0
131;1530;0.0;0.0;0.0
132;1520;0.0;0.0;0.0
133;1510;0.0;0.0;0.0
134;1490;0.0;0.0;0.0
135;1690;0.0;0.0;0.0
136;1270;0.0;0.0;0.0
137;1460;0.0;0.0;0.0
138;1450;0.0;0.0;0.0
139;1430;0.0;0.0;0.0
140;1310;0.0;0.0;0.0
141;1300;0.0;0.0;0.0
142;1290;0.0;0.0;0.0
143;1280;0.0;0.0;0.0
144;1670;0.0;0.0;0.0
145;2226;0.0;0.0;0.0
146;1770;0.0;0.0;0.0
147;1780;0.0;0.0;0.0
148;2406;0.0;0.0;0.0
149;2396;0.0;0.0;0.0
150;2386;0.0;0.0;0.0
151;2376;0.0;0.0;0.0
152;2356;0.0;0.0;0.0
153;2346;0.0;0.0;0.0
154;2336;0.0;0.0;0.0
155;2266;0.0;0.0;0.0
156;1240;0.0;0.0;0.0
157;2206;0.0;0.0;0.0
158;2186;0.0;0.0;0.0
159;2176;0.0;0.0;0.0
160;2016;0.0;0.0;0.0
161;1880;0.0;0.0;0.0
162;1820;0.0;0.0;0.0
163;1810;0.0;0.0;0.0
164;1800;0.0;0.0;0.0
165;1260;0.0;0.0;0.0
166;1070;0.0;0.0;0.0
167;1220;0.0;0.0;0.0
168;1190;0.0;0.0;0.0
169;900;0.0;0.0;0.0
170;890;0.0;0.0;0.0
171;880;0.0;0.0;0.0
172;860;0.0;0.0;0.0
173;790;0.0;0.0;0.0
174;750;0.0;0.0;0.0
175;694;0.0;0.0;0.0
176;665;0.0;0.0;0.0
177;655;0.0;0.0;0.0
178;645;0.0;0.0;0.0
179;625;0.0;0.0;0.0
180;615;0.0;0.0;0.0
181;605;0.0;0.0;0.0
182;585;0.0;0.0;0.0
183;525;0.0;0.0;0.0
184;515;0.0;0.0;0.0
185;475;0.0;0.0;0.0
186;910;0.0;0.0;0.0
187;930;0.0;0.0;0.0
188;940;0.0;0.0;0.0
189;1090;0.0;0.0;0.0
190;1170;0.0;0.0;0.0
191;1160;0.0;0.0;0.0
192;1140;0.0;0.0;0.0
193;1130;0.0;0.0;0.0
194;1120;0.0;0.0;0.0
195;1110;0.0;0.0;0.0
196;1100;0.0;0.0;0.0
197;1050;0.0;0.0;0.0
198;950;0.0;0.0;0.0
199;1040;0.0;0.0;0.0
200;1030;0.0;0.0;0.0
201;1010;0.0;0.0;0.0
202;1000;0.0;0.0;0.0
203;990;0.0;0.0;0.0
204;970;0.0;0.0;0.0
205;960;0.0;0.0;0.0
206;2436;0.0;0.0;0.0
