banda_nm;vip;vip_acima_de_1;iteracoes;acertos;prop_acertos;importancia_media;decisao_boruta;confirmada_boruta;q_condicao;q_tempo;significativa;criterios_atendidos
2094;0.8770738341649331;False;100;89;0.89;0.00430523350620491;confirmada;True;9.709491025051449e-12;1.491839306889458e-05;True;2
2106;0.8476388678388612;False;100;55;0.55;0.0018568057132104649;tentativa;False;1.246744453849522e-11;9.554696424071842e-06;True;1
2115;0.831420443389094;False;100;44;0.44;0.0012471562131932611;tentativa;False;1.3341753575674173e-11;6.580545365272918e-06;True;1
2128;0.8174787919114743;False;100;52;0.52;0.0012181540917452138;tentativa;False;3.388460474211444e-11;4.7088709486225565e-06;True;1
2139;0.8150125937882148;False;100;61;0.61;0.0014174726090249849;tentativa;False;3.388460474211444e-11;3.889242966708751e-06;True;1
2149;0.8201113078683999;False;100;75;0.75;0.0016392634793360274;confirmada;True;3.5533815448229765e-11;3.38262118091469e-06;True;2
2158;0.8303394216488401;False;100;68;0.68;0.001548735425383544;confirmada;True;3.5533815448229765e-11;3.38262118091469e-06;True;2
2168;0.8456438264579134;False;100;82;0.82;0.0017644520779183015;confirmada;True;4.215570423253532e-11;3.38262118091469e-06;True;2
2179;0.8672809105146515;False;100;78;0.78;0.0019169596761434923;confirmada;True;4.215570423253532e-11;3.38262118091469e-06;True;2
2188;0.8903261660833146;False;100;89;0.89;0.002488643155629722;confirmada;True;4.215570423253532e-11;1.1076595035213891e-08;True;2
2199;0.913756421995577;False;100;93;0.93;0.0028058344356860047;confirmada;True;4.215570423253532e-11;2.2849767415295097e-08;True;2
2208;0.9334409083411567;False;100;94;0.94;0.0028255597108849547;confirmada;True;4.215570423253532e-11;1.6082478177501493e-08;True;2
2215;0.9510422368759038;False;100;96;0.96;0.0029853988639490735;confirmada;True;4.182808312986282e-11;9.414813835656082e-09;True;2
2229;0.9788627004017769;False;100;95;0.95;0.0031704634077921617;confirmada;True;4.215570423253532e-11;1.060351031848688e-08;True;2
2238;0.9866853432727603;False;100;95;0.95;0.00314900547695072;confirmada;True;4.215570423253532e-11;9.756406908323218e-09;True;2
2249;0.9814917695159261;False;100;90;0.9;0.0026988121072054993;confirmada;True;4.215570423253532e-11;1.4316940842540886e-09;True;2
2258;0.9589021890402113;False;100;95;0.95;0.0030382102720913533;confirmada;True;4.215570423253532e-11;3.995410639840001e-09;True;2
2269;0.9207094391157806;False;100;92;0.92;0.0026172102110331723;confirmada;True;4.215570423253532e-11;1.2724971643254154e-06;True;2
2278;0.8824775643628341;False;100;87;0.87;0.0023840410139178226;confirmada;True;3.5533815448229765e-11;1.1232173550594643e-06;True;2
2289;0.8692975680162206;False;100;87;0.87;0.00222873996387121;confirmada;True;3.5533815448229765e-11;1.1232173550594643e-06;True;2
2298;0.8732653788269399;False;100;83;0.83;0.002177451513991601;confirmada;True;3.5533815448229765e-11;1.1232173550594643e-06;True;2
2310;0.8593086223689325;False;100;87;0.87;0.002161430058576993;confirmada;True;3.388460474211444e-11;1.1232173550594643e-06;True;2
2322;0.8432258803909352;False;100;75;0.75;0.001683622298510842;confirmada;True;2.7237684042049072e-11;1.7372415603477655e-06;True;2
2328;0.8413712124174155;False;100;76;0.76;0.0018577826068650414;confirmada;True;1.3341753575674173e-11;2.3117900679446845e-06;True;2
2338;0.8411870427610488;False;100;65;0.65;0.0013297512674931957;tentativa;False;1.246744453849522e-11;6.421074547383091e-10;True;1
2349;0.8414742315592332;False;100;41;0.41;0.0009658127800242828;tentativa;False;9.824799225403252e-12;4.157082730860196e-10;True;1
2358;0.8410383252605435;False;100;48;0.48;0.00101987171286041;tentativa;False;9.824799225403252e-12;6.501165589481302e-10;True;1
2372;0.8469485892937875;False;100;24;0.24;0.0007896622484681289;rejeitada;False;8.344948915506846e-12;2.0956620578829903e-09;True;1
2380;0.8528880841836264;False;100;39;0.39;0.0009510650246538027;tentativa;False;5.88562830176959e-12;5.448795976989503e-09;True;1
2389;0.8621718849991171;False;100;26;0.26;0.000798630223511717;rejeitada;False;5.114240616992989e-12;2.044575217282135e-08;True;1
2402;0.8826464520631693;False;100;30;0.3;0.000862206709772567;rejeitada;False;4.986330855368519e-12;4.1511407174130473e-08;True;1
2409;0.8976025340579867;False;100;50;0.5;0.0013897701825351632;tentativa;False;4.986330855368519e-12;4.6246651863813135e-08;True;1
2418;0.9258410794419745;False;100;69;0.69;0.0020153592028571174;confirmada;True;4.986330855368519e-12;2.5002098828082004e-08;True;2
2428;0.968172622730506;False;100;98;0.98;0.0035996696306333353;confirmada;True;4.986330855368519e-12;1.5134510273091494e-08;True;2
2439;1.035647286979422;True;100;100;1.0;0.008395199459912512;confirmada;True;4.986330855368519e-12;1.7611302559323597e-08;True;3
2447;1.0799698227160655;True;100;100;1.0;0.010032074732700718;confirmada;True;4.986330855368519e-12;1.3446323529223914e-08;True;3
