banda_nm;estratos;estratos_normais_p;estratos_normais_q;p_minimo;W_mediano;prop_estratos_normais_p;prop_estratos_normais_q
471;42;10;14;3.4963751148055015e-06;0.927506909968666;0.23809523809523808;0.3333333333333333
472;42;10;14;3.44546203232271e-06;0.9271004383867224;0.23809523809523808;0.3333333333333333
473;42;10;14;3.355181486303825e-06;0.9266875337323056;0.23809523809523808;0.3333333333333333
474;42;10;14;3.3450266148086746e-06;0.9261467183140714;0.23809523809523808;0.3333333333333333
475;42;10;14;3.3039265106528973e-06;0.9258000855712434;0.23809523809523808;0.3333333333333333
476;42;10;14;3.1170398928888055e-06;0.9257522446834275;0.23809523809523808;0.3333333333333333
477;42;10;14;3.338442268467197e-06;0.9259285823127872;0.23809523809523808;0.3333333333333333
478;42;10;14;3.5868720206215465e-06;0.9259316224287181;0.23809523809523808;0.3333333333333333
479;42;10;14;3.6472435771368606e-06;0.9258500200302346;0.23809523809523808;0.3333333333333333
480;42;10;14;3.903210609505698e-06;0.9260246383264915;0.23809523809523808;0.3333333333333333
481;42;10;14;4.17701010319964e-06;0.9258195298476571;0.23809523809523808;0.3333333333333333
482;42;10;14;4.226234441887192e-06;0.9254917062183903;0.23809523809523808;0.3333333333333333
483;42;9;14;3.940726728356124e-06;0.9252345659736697;0.21428571428571427;0.3333333333333333
484;42;9;15;3.7974829439767663e-06;0.9251422531482998;0.21428571428571427;0.35714285714285715
485;42;9;15;3.905879905139982e-06;0.9252705458574475;0.21428571428571427;0.35714285714285715
486;42;9;15;4.214341874244898e-06;0.9254199040224562;0.21428571428571427;0.35714285714285715
487;42;9;15;4.8058536985685924e-06;0.9254460672032853;0.21428571428571427;0.35714285714285715
488;42;9;15;5.32015437914878e-06;0.9256547571746;0.21428571428571427;0.35714285714285715
489;42;9;15;5.8807656450601185e-06;0.925992505642374;0.21428571428571427;0.35714285714285715
490;42;9;16;6.754212701516515e-06;0.9263116885734897;0.21428571428571427;0.38095238095238093
491;42;9;17;7.569753743026039e-06;0.9266168814828313;0.21428571428571427;0.40476190476190477
492;42;10;17;7.966988351747193e-06;0.9269241478454298;0.23809523809523808;0.40476190476190477
493;42;10;17;8.160301136226577e-06;0.9273108580241294;0.23809523809523808;0.40476190476190477
494;42;10;17;8.483715114925567e-06;0.9277236103245616;0.23809523809523808;0.40476190476190477
495;42;10;17;9.022802962707863e-06;0.9281202657783193;0.23809523809523808;0.40476190476190477
496;42;10;17;9.509626706258728e-06;0.9284910370630516;0.23809523809523808;0.40476190476190477
497;42;11;18;1.0143280156068863e-05;0.9289271617108144;0.2619047619047619;0.42857142857142855
498;42;11;18;1.1431189592464071e-05;0.9295760933640054;0.2619047619047619;0.42857142857142855
499;42;11;18;1.3494258970542215e-05;0.9301649352644474;0.2619047619047619;0.42857142857142855
500;42;11;18;1.6441763750142747e-05;0.9306022848985529;0.2619047619047619;0.42857142857142855
501;42;11;17;2.0633746450116803e-05;0.9310577229337154;0.2619047619047619;0.40476190476190477
502;42;11;17;2.5868175540876537e-05;0.931552651190434;0.2619047619047619;0.40476190476190477
503;42;11;16;3.155718906994773e-05;0.9326184947743138;0.2619047619047619;0.38095238095238093
504;42;11;15;2.725329221246856e-05;0.9339870034092914;0.2619047619047619;0.35714285714285715
505;42;12;15;2.4809461962282005e-05;0.9348904197401452;0.2857142857142857;0.35714285714285715
506;42;13;15;2.2845430146883867e-05;0.9358272428850904;0.30952380952380953;0.35714285714285715
507;42;13;16;2.084763151611967e-05;0.9360372338023248;0.30952380952380953;0.38095238095238093
508;42;14;16;1.944587323122906e-05;0.9354885251235937;0.3333333333333333;0.38095238095238093
509;42;14;15;1.9484956704062212e-05;0.9349999146022494;0.3333333333333333;0.35714285714285715
510;42;12;16;2.125254413350419e-05;0.9344649736757535;0.2857142857142857;0.38095238095238093
511;42;10;16;2.4715776225001074e-05;0.9311363992548044;0.23809523809523808;0.38095238095238093
512;42;10;16;2.8998798633945196e-05;0.930167939239967;0.23809523809523808;0.38095238095238093
513;42;10;14;3.547931034030105e-05;0.9299489489211543;0.23809523809523808;0.3333333333333333
514;42;12;15;4.5088469510577334e-05;0.9308792249966908;0.2857142857142857;0.35714285714285715
515;42;12;16;5.844921808084832e-05;0.9317943263164171;0.2857142857142857;0.38095238095238093
516;42;11;15;7.546931631789959e-05;0.9295124422346905;0.2619047619047619;0.35714285714285715
517;42;11;15;9.503090003141409e-05;0.9303359604442507;0.2619047619047619;0.35714285714285715
518;42;12;15;0.00011542138980923683;0.9294748465073657;0.2857142857142857;0.35714285714285715
519;42;11;15;0.00013997302451477294;0.929860409950686;0.2619047619047619;0.35714285714285715
520;42;11;14;9.973070805591434e-05;0.9267347329576292;0.2619047619047619;0.3333333333333333
521;42;10;14;4.819544483261862e-05;0.9234248918815187;0.23809523809523808;0.3333333333333333
522;42;11;15;2.460421038168614e-05;0.9248647631280233;0.2619047619047619;0.35714285714285715
523;42;11;15;1.3124604729129585e-05;0.9286669220356915;0.2619047619047619;0.35714285714285715
524;42;10;14;7.300891164120654e-06;0.9278750548315964;0.23809523809523808;0.3333333333333333
525;42;9;14;4.194785740056125e-06;0.9262958022911035;0.21428571428571427;0.3333333333333333
526;42;6;13;2.650619151627011e-06;0.9242484628799524;0.14285714285714285;0.30952380952380953
527;42;6;11;1.882174793927265e-06;0.9203191917790496;0.14285714285714285;0.2619047619047619
528;42;6;11;1.4426504745034659e-06;0.9200441502399574;0.14285714285714285;0.2619047619047619
529;42;8;12;1.1384603278838856e-06;0.9203851732341262;0.19047619047619047;0.2857142857142857
530;42;8;12;9.583466699972303e-07;0.920580880626036;0.19047619047619047;0.2857142857142857
531;42;7;12;8.409796295271484e-07;0.9217553266760099;0.16666666666666666;0.2857142857142857
532;42;8;12;7.608932203106583e-07;0.9222926200771526;0.19047619047619047;0.2857142857142857
533;42;8;11;6.990696005349003e-07;0.922846820333654;0.19047619047619047;0.2619047619047619
534;42;8;10;6.461168944111106e-07;0.9235426811020531;0.19047619047619047;0.23809523809523808
535;42;8;10;5.926822050429815e-07;0.9231622076620014;0.19047619047619047;0.23809523809523808
536;42;8;10;5.502023674273819e-07;0.9227478433087374;0.19047619047619047;0.23809523809523808
537;42;8;10;5.240164121676058e-07;0.9222865256781968;0.19047619047619047;0.23809523809523808
538;42;8;10;5.000370035470905e-07;0.9217379769013236;0.19047619047619047;0.23809523809523808
539;42;8;10;4.774209916660342e-07;0.9211818720797387;0.19047619047619047;0.23809523809523808
540;42;8;10;4.5704498838612437e-07;0.9206785855260977;0.19047619047619047;0.23809523809523808
541;42;8;10;4.404667639597771e-07;0.9204566930888254;0.19047619047619047;0.23809523809523808
542;42;7;10;4.2839531505664617e-07;0.9206123209364995;0.16666666666666666;0.23809523809523808
543;42;7;10;4.228165059162326e-07;0.9207518426937706;0.16666666666666666;0.23809523809523808
544;42;7;10;4.165103546783685e-07;0.9208231380871668;0.16666666666666666;0.23809523809523808
545;42;7;10;4.031969092213198e-07;0.9208383684447284;0.16666666666666666;0.23809523809523808
546;42;7;10;3.933623334730114e-07;0.9209930862748155;0.16666666666666666;0.23809523809523808
547;42;6;10;3.879532758221861e-07;0.9212424538350311;0.14285714285714285;0.23809523809523808
548;42;6;10;3.839091102517797e-07;0.9214170883053653;0.14285714285714285;0.23809523809523808
549;42;6;9;3.7880770011831564e-07;0.9215366156502707;0.14285714285714285;0.21428571428571427
550;42;5;9;3.7439862592317804e-07;0.9216076082368645;0.11904761904761904;0.21428571428571427
551;42;5;9;3.696408724624723e-07;0.92153445921484;0.11904761904761904;0.21428571428571427
552;42;5;9;3.635427190284574e-07;0.9215866418129018;0.11904761904761904;0.21428571428571427
553;42;5;9;3.642299365072565e-07;0.9213920137088005;0.11904761904761904;0.21428571428571427
554;42;5;9;3.6539284018737396e-07;0.9208962139696032;0.11904761904761904;0.21428571428571427
555;42;5;10;3.644553102172949e-07;0.9202544430270538;0.11904761904761904;0.23809523809523808
556;42;5;10;3.69278541409023e-07;0.9194370646131462;0.11904761904761904;0.23809523809523808
557;42;5;10;3.817582941227782e-07;0.918773575492416;0.11904761904761904;0.23809523809523808
558;42;4;10;4.023069578850737e-07;0.9185046062061678;0.09523809523809523;0.23809523809523808
559;42;6;10;4.2912117487702574e-07;0.918333111558908;0.14285714285714285;0.23809523809523808
560;42;6;10;4.603987821126475e-07;0.918154502097333;0.14285714285714285;0.23809523809523808
561;42;7;10;4.984187461909576e-07;0.9174079192166645;0.16666666666666666;0.23809523809523808
562;42;7;12;5.382208728815216e-07;0.9157171589549034;0.16666666666666666;0.2857142857142857
563;42;8;12;5.833931022450513e-07;0.9152996364580906;0.19047619047619047;0.2857142857142857
564;42;8;12;6.365712874017958e-07;0.9171985331321624;0.19047619047619047;0.2857142857142857
565;42;9;12;7.009196771991215e-07;0.9194009546792568;0.21428571428571427;0.2857142857142857
566;42;9;13;7.833109460652809e-07;0.9222072306660671;0.21428571428571427;0.30952380952380953
567;42;8;14;9.021047747856522e-07;0.9238245546464825;0.19047619047619047;0.3333333333333333
568;42;9;14;1.0604613464465981e-06;0.9253288250042302;0.21428571428571427;0.3333333333333333
569;42;10;13;1.2524878585208874e-06;0.9266677472176647;0.23809523809523808;0.30952380952380953
570;42;11;14;1.5457457123133733e-06;0.927192356291496;0.2619047619047619;0.3333333333333333
571;42;11;14;1.995348569781803e-06;0.9277211024345552;0.2619047619047619;0.3333333333333333
572;42;10;14;2.6390462826419176e-06;0.9282870757252211;0.23809523809523808;0.3333333333333333
573;42;12;14;3.532564685204906e-06;0.9286354237164403;0.2857142857142857;0.3333333333333333
574;42;12;14;4.72902366792177e-06;0.928987636556823;0.2857142857142857;0.3333333333333333
575;42;12;14;6.337602360818217e-06;0.9293224533982347;0.2857142857142857;0.3333333333333333
576;42;11;15;8.48952199054522e-06;0.9296639754284011;0.2619047619047619;0.35714285714285715
577;42;10;15;9.869157063298512e-06;0.9297150671677924;0.23809523809523808;0.35714285714285715
578;42;9;15;9.243177723413593e-06;0.9296236038139045;0.21428571428571427;0.35714285714285715
579;42;9;15;8.669848652966053e-06;0.9286895478068713;0.21428571428571427;0.35714285714285715
580;42;9;15;8.206352221588378e-06;0.9274590165968775;0.21428571428571427;0.35714285714285715
581;42;9;14;7.845536250010595e-06;0.927402626579167;0.21428571428571427;0.3333333333333333
582;42;10;14;7.561238744420087e-06;0.9275565507505348;0.23809523809523808;0.3333333333333333
583;42;10;14;7.3748026510718755e-06;0.926870781284088;0.23809523809523808;0.3333333333333333
584;42;12;14;7.200012820719869e-06;0.9268444964371647;0.2857142857142857;0.3333333333333333
585;42;12;14;6.848074647469263e-06;0.9272069032467762;0.2857142857142857;0.3333333333333333
586;42;12;14;6.687729396010862e-06;0.9277480606168098;0.2857142857142857;0.3333333333333333
587;42;11;14;6.584547605985744e-06;0.928270102947386;0.2619047619047619;0.3333333333333333
588;42;10;14;6.393127998705393e-06;0.9286585366501927;0.23809523809523808;0.3333333333333333
589;42;10;14;6.226729266597983e-06;0.9288888621657767;0.23809523809523808;0.3333333333333333
590;42;10;14;6.111241819646382e-06;0.929284274549478;0.23809523809523808;0.3333333333333333
591;42;10;14;5.980630318128207e-06;0.9289301530144738;0.23809523809523808;0.3333333333333333
592;42;10;14;5.943911638125365e-06;0.928523819636615;0.23809523809523808;0.3333333333333333
593;42;10;14;5.933041963658143e-06;0.9280245148842858;0.23809523809523808;0.3333333333333333
594;42;10;14;5.902878709257781e-06;0.9276736566161184;0.23809523809523808;0.3333333333333333
595;42;11;14;5.8763982114330945e-06;0.9273518589745737;0.2619047619047619;0.3333333333333333
596;42;11;14;5.980829713681445e-06;0.9271303424319722;0.2619047619047619;0.3333333333333333
597;42;11;14;6.142253621561459e-06;0.9268615841496353;0.2619047619047619;0.3333333333333333
598;42;11;14;6.350351553878555e-06;0.9266524620087986;0.2619047619047619;0.3333333333333333
599;42;11;14;6.7088730610239065e-06;0.926463004702806;0.2619047619047619;0.3333333333333333
600;42;11;14;7.171838600051934e-06;0.9262042214397563;0.2619047619047619;0.3333333333333333
601;42;11;14;7.691201451076274e-06;0.9264058042577856;0.2619047619047619;0.3333333333333333
602;42;11;14;8.233433712497873e-06;0.9266332480367891;0.2619047619047619;0.3333333333333333
603;42;11;15;8.723095842650076e-06;0.9268183527179243;0.2619047619047619;0.35714285714285715
604;42;10;15;9.22886453819585e-06;0.9271162423889627;0.23809523809523808;0.35714285714285715
605;42;10;14;9.747296871313558e-06;0.927521378738628;0.23809523809523808;0.3333333333333333
606;42;10;14;1.016975832298228e-05;0.9274883093687556;0.23809523809523808;0.3333333333333333
607;42;10;14;1.0577195051281652e-05;0.9266540662697118;0.23809523809523808;0.3333333333333333
608;42;11;14;1.1139820822354188e-05;0.9274530015966116;0.2619047619047619;0.3333333333333333
609;42;11;15;1.1862245028722355e-05;0.9285797801420713;0.2619047619047619;0.35714285714285715
610;42;11;15;1.2738512925823645e-05;0.9298353060585265;0.2619047619047619;0.35714285714285715
611;42;11;15;1.3585051100361526e-05;0.9310611050818511;0.2619047619047619;0.35714285714285715
612;42;12;15;1.4359095165045956e-05;0.9324024516339611;0.2857142857142857;0.35714285714285715
613;42;12;15;1.5254333343776297e-05;0.9333393360224387;0.2857142857142857;0.35714285714285715
614;42;12;15;1.624051401046397e-05;0.934217956871563;0.2857142857142857;0.35714285714285715
615;42;11;15;1.7301557832961205e-05;0.9343846540330332;0.2619047619047619;0.35714285714285715
616;42;12;14;1.832431152024412e-05;0.9345486190574681;0.2857142857142857;0.3333333333333333
617;42;12;14;1.931418066620779e-05;0.9346031507488892;0.2857142857142857;0.3333333333333333
618;42;11;14;2.0350901407163938e-05;0.9341200930793164;0.2619047619047619;0.3333333333333333
619;42;11;14;2.1406999550349596e-05;0.933294582637846;0.2619047619047619;0.3333333333333333
620;42;11;14;2.258880235652678e-05;0.9325650604437751;0.2619047619047619;0.3333333333333333
621;42;11;14;2.343467597492628e-05;0.932322638617507;0.2619047619047619;0.3333333333333333
622;42;11;14;2.4544113457787996e-05;0.9326521040119169;0.2619047619047619;0.3333333333333333
623;42;12;14;2.5829187619916232e-05;0.9330725534037787;0.2857142857142857;0.3333333333333333
624;42;12;15;2.6932378700187127e-05;0.9334992950344175;0.2857142857142857;0.35714285714285715
625;42;12;15;2.793366948763966e-05;0.9338221445725061;0.2857142857142857;0.35714285714285715
626;42;12;15;2.884808798989985e-05;0.9342093449762074;0.2857142857142857;0.35714285714285715
627;42;12;15;2.964828558891007e-05;0.9341872272022489;0.2857142857142857;0.35714285714285715
628;42;12;15;3.0344586160708028e-05;0.9343345323475248;0.2857142857142857;0.35714285714285715
629;42;12;15;3.092139475989759e-05;0.934471821078154;0.2857142857142857;0.35714285714285715
630;42;12;15;3.1518421981183556e-05;0.9345788352163196;0.2857142857142857;0.35714285714285715
631;42;12;15;3.1923373850963505e-05;0.9346310220341536;0.2857142857142857;0.35714285714285715
632;42;13;15;3.277418791299959e-05;0.9349297035271205;0.30952380952380953;0.35714285714285715
633;42;13;15;3.377864545231435e-05;0.935331139457929;0.30952380952380953;0.35714285714285715
634;42;13;15;3.47600191182756e-05;0.9358624767996282;0.30952380952380953;0.35714285714285715
635;42;14;15;3.6154927585302384e-05;0.9364857812437659;0.3333333333333333;0.35714285714285715
636;42;14;15;3.794763999652322e-05;0.9370054186860468;0.3333333333333333;0.35714285714285715
637;42;14;15;4.031502185798926e-05;0.9374633246209092;0.3333333333333333;0.35714285714285715
638;42;14;15;4.297657797705638e-05;0.9378589420375749;0.3333333333333333;0.35714285714285715
639;42;14;15;4.6427464036334146e-05;0.9381710100639885;0.3333333333333333;0.35714285714285715
640;42;13;15;5.107091229122169e-05;0.9382476816220697;0.30952380952380953;0.35714285714285715
641;42;13;16;5.670768157632444e-05;0.9370758518230018;0.30952380952380953;0.38095238095238093
642;42;13;16;6.357772743660407e-05;0.9357114820898924;0.30952380952380953;0.38095238095238093
643;42;14;17;7.217528463354082e-05;0.9352220191725081;0.3333333333333333;0.40476190476190477
644;42;14;18;6.905785743345192e-05;0.9363202775483461;0.3333333333333333;0.42857142857142855
645;42;14;18;5.994687289724591e-05;0.9351951870376819;0.3333333333333333;0.42857142857142855
646;42;16;18;5.2054735470208966e-05;0.9343169318886053;0.38095238095238093;0.42857142857142855
647;42;17;18;4.56016970770196e-05;0.9346826823449372;0.40476190476190477;0.42857142857142855
648;42;17;18;4.0370397037951346e-05;0.9351649636386834;0.40476190476190477;0.42857142857142855
649;42;17;18;3.6030302521507986e-05;0.9356115904298523;0.40476190476190477;0.42857142857142855
650;42;17;18;3.240807634652387e-05;0.9360393421280768;0.40476190476190477;0.42857142857142855
651;42;17;18;2.9358502259799055e-05;0.9363956679376388;0.40476190476190477;0.42857142857142855
652;42;16;18;2.6343667720870493e-05;0.9366002897835473;0.38095238095238093;0.42857142857142855
653;42;16;18;2.3863086022894545e-05;0.936529415975669;0.38095238095238093;0.42857142857142855
654;42;16;18;2.198452021935696e-05;0.9363924243697397;0.38095238095238093;0.42857142857142855
655;42;16;18;2.022993422129248e-05;0.9363060120118286;0.38095238095238093;0.42857142857142855
656;42;16;18;1.8443737589613352e-05;0.9355944552057047;0.38095238095238093;0.42857142857142855
657;42;15;18;1.6948803279066247e-05;0.9347157926071126;0.35714285714285715;0.42857142857142855
658;42;14;18;1.5785081508867373e-05;0.9338114200644756;0.3333333333333333;0.42857142857142855
659;42;13;18;1.4606986318463498e-05;0.9335260995687238;0.30952380952380953;0.42857142857142855
660;42;14;18;1.3558628658832002e-05;0.9332005970650532;0.3333333333333333;0.42857142857142855
661;42;14;18;1.2722815654201879e-05;0.9329052997908917;0.3333333333333333;0.42857142857142855
662;42;14;18;1.1913741564228702e-05;0.9329476276837492;0.3333333333333333;0.42857142857142855
663;42;14;18;1.1155447330935857e-05;0.9328811824016923;0.3333333333333333;0.42857142857142855
664;42;14;18;1.0434114990232827e-05;0.9326988576312809;0.3333333333333333;0.42857142857142855
665;42;14;18;9.756147429625419e-06;0.9322645582724995;0.3333333333333333;0.42857142857142855
666;42;14;17;9.142536815466766e-06;0.9322347733463621;0.3333333333333333;0.40476190476190477
667;42;13;17;8.705661001572371e-06;0.9322984246720502;0.30952380952380953;0.40476190476190477
668;42;13;15;8.432788450200236e-06;0.9325215969263643;0.30952380952380953;0.35714285714285715
669;42;13;15;8.110003258711647e-06;0.9327018309732417;0.30952380952380953;0.35714285714285715
670;42;13;15;7.85566730150307e-06;0.9325201967172156;0.30952380952380953;0.35714285714285715
671;42;13;15;7.66616536377478e-06;0.9318484944091179;0.30952380952380953;0.35714285714285715
672;42;13;15;7.503806407396591e-06;0.9310414782468341;0.30952380952380953;0.35714285714285715
673;42;13;15;7.230424072505336e-06;0.9302415746703493;0.30952380952380953;0.35714285714285715
674;42;13;15;6.921444408304615e-06;0.9298857815640234;0.30952380952380953;0.35714285714285715
675;42;12;15;6.631778140515207e-06;0.9297645621199156;0.2857142857142857;0.35714285714285715
676;42;12;15;6.350845511979174e-06;0.9298266316229333;0.2857142857142857;0.35714285714285715
677;42;11;15;6.120221868502904e-06;0.930004179132417;0.2619047619047619;0.35714285714285715
678;42;11;14;5.888466754064485e-06;0.9301676587185614;0.2619047619047619;0.3333333333333333
679;42;11;14;5.649810099776245e-06;0.9303265481557156;0.2619047619047619;0.3333333333333333
680;42;12;15;5.496269817582603e-06;0.9310151707848028;0.2857142857142857;0.35714285714285715
681;42;12;15;5.311311737474247e-06;0.9315313787544465;0.2857142857142857;0.35714285714285715
682;42;12;15;5.256152426131351e-06;0.9316587901136386;0.2857142857142857;0.35714285714285715
683;42;12;15;5.297949468427772e-06;0.9319590315308928;0.2857142857142857;0.35714285714285715
684;42;12;16;5.530157195767262e-06;0.9323943124084101;0.2857142857142857;0.38095238095238093
685;42;13;16;5.944872050188752e-06;0.93293886377315;0.30952380952380953;0.38095238095238093
686;42;12;16;6.8880029600295476e-06;0.9329148880703078;0.2857142857142857;0.38095238095238093
687;42;9;16;8.720819928166923e-06;0.9330284836775636;0.21428571428571427;0.38095238095238093
688;42;12;18;1.2505239485100799e-05;0.932243814774939;0.2857142857142857;0.42857142857142855
689;42;13;18;1.1302358213097832e-05;0.9315652041228479;0.30952380952380953;0.42857142857142855
690;42;12;17;8.94703688801499e-06;0.9337555982609975;0.2857142857142857;0.40476190476190477
691;42;12;16;7.1156200965084715e-06;0.9374789405007855;0.2857142857142857;0.38095238095238093
692;42;10;14;5.995027443192048e-06;0.936302029484605;0.23809523809523808;0.3333333333333333
693;42;9;11;5.132611397561519e-06;0.9292013037294914;0.21428571428571427;0.2619047619047619
694;42;9;11;3.6118931322306633e-06;0.9251739910166743;0.21428571428571427;0.2619047619047619
695;42;9;13;2.117772056060622e-06;0.9258701097766617;0.21428571428571427;0.30952380952380953
696;42;9;15;1.043817372070313e-06;0.9261310347201486;0.21428571428571427;0.35714285714285715
697;42;8;12;6.697221366383976e-07;0.9254990025351567;0.19047619047619047;0.2857142857142857
698;42;8;13;7.313449598816234e-07;0.9276911907247135;0.19047619047619047;0.30952380952380953
699;42;11;16;1.2146396936373295e-06;0.9330440063831705;0.2619047619047619;0.38095238095238093
