condicao;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
IRRIG;484;676;0.9927722771056287;0.002339376986420828;0.0029562921744603317;False;False
IRRIG;485;676;0.9928118425015869;0.0024389703765878104;0.0030595279769918037;False;False
IRRIG;486;676;0.9928188182591519;0.0024569805013349632;0.0030802365576026954;False;False
IRRIG;487;676;0.9927807709461076;0.0023603962510527596;0.0029755210269878365;False;False
IRRIG;488;676;0.9927606809349027;0.002310993395945322;0.0029254002640713645;False;False
IRRIG;489;676;0.9927552071319168;0.0022977196149235536;0.0029144235808337715;False;False
IRRIG;490;676;0.9927449289491362;0.0022730085223493005;0.002886650451602734;False;False
IRRIG;491;676;0.9927216942185539;0.0022181571836290574;0.00283630946609925;False;False
IRRIG;492;676;0.9926634072728093;0.0020865136762624878;0.0027327200191662594;False;False
IRRIG;493;676;0.9926079046477673;0.001968681959270724;0.0026071426455400153;False;False
IRRIG;494;676;0.9926100564115206;0.0019731190130644637;0.0026108819972872357;False;False
IRRIG;495;676;0.9926259033448156;0.0020061174788949623;0.0026477136095325406;False;False
IRRIG;496;676;0.9926229214056554;0.0019998646641941737;0.00264116060931246;False;False
IRRIG;497;676;0.9925760567403031;0.0019042068849364493;0.0025360573513017255;False;False
IRRIG;498;676;0.9925224204953752;0.0018005283911500733;0.0024144817647357916;False;False
IRRIG;499;676;0.9924268706609847;0.001630095313875436;0.002206815504131036;False;False
IRRIG;500;676;0.9923265037449678;0.0014690096271222535;0.0020153436422928037;False;False
IRRIG;501;676;0.9922230370048212;0.0013201689709679502;0.001834462438655329;False;False
IRRIG;502;676;0.9920293624583223;0.001082182310306538;0.0015554000829983948;False;False
IRRIG;503;676;0.9918198167175759;0.0008742863252390165;0.0013117492707134038;False;False
IRRIG;504;676;0.9916128330591506;0.0007094307485130324;0.001109026269207492;False;False
IRRIG;505;676;0.9913769308153224;0.0005602955834970425;0.0009193329934019473;False;False
IRRIG;506;676;0.991128973176901;0.00043827448997526755;0.0007749146370166154;False;False
IRRIG;507;676;0.9909301206482065;0.0003605605349256519;0.0006716345728206894;False;False
IRRIG;508;676;0.9908572564284533;0.0003358066745249855;0.0006509469486550404;False;False
IRRIG;509;676;0.9909116354867404;0.0003541059157681006;0.0006659927549181076;False;False
IRRIG;510;676;0.9911361050631882;0.0004413663686399936;0.0007790382289850489;False;False
IRRIG;511;676;0.9914552185864043;0.0006057893643123218;0.000975581601518886;False;False
IRRIG;512;676;0.9918094881345133;0.0008651818663696642;0.0013009442873344436;False;False
IRRIG;513;676;0.9921020751701267;0.0011658234560644673;0.0016513148538592698;False;False
IRRIG;514;676;0.9923423561468573;0.0014933097503989894;0.0020459440868859902;False;False
IRRIG;515;676;0.9925829117596651;0.0019178971654039629;0.0025509773581345835;False;False
IRRIG;516;676;0.9928562060136301;0.0025558859834867945;0.003188638778668744;False;False
IRRIG;517;676;0.9931024026311989;0.003319085560383114;0.00398096168675191;False;False
IRRIG;518;676;0.9932283569142972;0.0037973480942297216;0.004417674952504344;False;False
IRRIG;519;676;0.9932379116391403;0.003836422048143435;0.004450509966483137;False;False
IRRIG;520;676;0.9930160667746982;0.0030276382121084845;0.0036874619792366396;False;False
IRRIG;521;676;0.992641966893763;0.002040151714781122;0.0026891717011671475;False;False
IRRIG;522;676;0.9920893933067764;0.001150765577435687;0.001636768515478914;False;False
IRRIG;523;676;0.9913288857427529;0.0005341506156508096;0.0008957832483236389;False;False
IRRIG;524;676;0.9903885488205322;0.00021358660167389556;0.0005117594860200466;False;False
IRRIG;525;676;0.989412548128019;8.553604303332429e-05;0.00027584028971910083;False;False
IRRIG;526;676;0.9885125481107576;3.7941391119729114e-05;0.00014200327223825622;False;False
IRRIG;527;676;0.9876559535923561;1.7962244043301936e-05;0.00010062028320507676;False;False
IRRIG;528;676;0.9868118399014322;8.798969898546147e-06;8.846415324469681e-05;False;False
IRRIG;529;676;0.9859519619949988;4.3490341151866915e-06;5.341238904340062e-05;False;False
IRRIG;530;676;0.9850929460319455;2.196961170909972e-06;3.241703137795937e-05;False;False
IRRIG;531;676;0.9843084792271011;1.1981718702923266e-06;1.99792724062566e-05;False;False
IRRIG;532;676;0.9835777886406859;6.90836285229041e-07;1.4215683748152788e-05;False;False
IRRIG;533;676;0.9828980365467499;4.187238254928353e-07;1.2268608086940073e-05;False;False
IRRIG;534;676;0.9822775691676153;2.675961112087977e-07;8.852252001439421e-06;False;False
IRRIG;535;676;0.9817418585398714;1.830480913916672e-07;6.7041363472198115e-06;False;False
IRRIG;536;676;0.9812757521198683;1.3220207188128828e-07;5.533601008745353e-06;False;False
IRRIG;537;676;0.9808522214324787;9.874386567913477e-08;4.402688445824031e-06;False;False
IRRIG;538;676;0.9804490105853461;7.504391186373776e-08;3.613363124315341e-06;False;False
IRRIG;539;676;0.9801135677225329;5.986978039324752e-08;3.1485363996551453e-06;False;False
IRRIG;540;676;0.9798460873509558;5.0078160375423066e-08;2.775954241351154e-06;False;False
IRRIG;541;676;0.9796191271156416;4.3082159132362566e-08;2.524614525156446e-06;False;False
IRRIG;542;676;0.9794322049513745;3.808790891027987e-08;2.297597093381883e-06;False;False
IRRIG;543;676;0.97925932202441;3.400506937298621e-08;2.132685729335265e-06;False;False
IRRIG;544;676;0.979093102304878;3.0508460216919055e-08;2.085761730163366e-06;False;False
IRRIG;545;676;0.978940673326688;2.7630968990793008e-08;1.9541764620729814e-06;False;False
IRRIG;546;676;0.9787794864646517;2.4894034601115075e-08;1.8910246284032228e-06;False;False
IRRIG;547;676;0.978581411266842;2.19128710410367e-08;1.7285884040448565e-06;False;False
IRRIG;548;676;0.9783761998350975;1.9214113807464e-08;1.6420061424628611e-06;False;False
IRRIG;549;676;0.9782449787181424;1.7672041951578724e-08;1.6046498127836996e-06;False;False
IRRIG;550;676;0.9781383078947602;1.6513718633052415e-08;1.6046498127836996e-06;False;False
IRRIG;551;676;0.9780496658708475;1.5611436374438405e-08;1.6046498127836996e-06;False;False
IRRIG;552;676;0.9780046149606453;1.5172704569433365e-08;1.6046498127836996e-06;False;False
IRRIG;553;676;0.977986247999701;1.4997541422509145e-08;1.6046498127836996e-06;False;False
IRRIG;554;676;0.9779992259755664;1.5121090672125652e-08;1.6046498127836996e-06;False;False
IRRIG;555;676;0.978043378901282;1.5549424872875153e-08;1.6046498127836996e-06;False;False
IRRIG;556;676;0.9781366430384165;1.649628057905574e-08;1.6046498127836996e-06;False;False
IRRIG;557;676;0.9782733893165124;1.7994610284751385e-08;1.6046498127836996e-06;False;False
IRRIG;558;676;0.9784992349226563;2.0787591694848456e-08;1.7054140226453672e-06;False;False
IRRIG;559;676;0.9788420034342111;2.5920399014802038e-08;1.8986692278342493e-06;False;False
IRRIG;560;676;0.9792731551297645;3.431429988691553e-08;2.132685729335265e-06;False;False
IRRIG;561;676;0.9798279630476571;4.947824254673893e-08;2.775954241351154e-06;False;False
IRRIG;562;676;0.9804591229984312;7.555927866623601e-08;3.613363124315341e-06;False;False
IRRIG;563;676;0.9811157199574275;1.1834970998908006e-07;5.056984483075066e-06;False;False
IRRIG;564;676;0.9818677665677292;2.0002450454653744e-07;7.069700328560333e-06;False;False
IRRIG;565;676;0.982703616758326;3.635737600082599e-07;1.1070696900676147e-05;False;False
IRRIG;566;676;0.9835946827511475;6.99584371418804e-07;1.4215683748152788e-05;False;False
IRRIG;567;676;0.9845643923308282;1.4576438076025267e-06;2.3559323153512944e-05;False;False
IRRIG;568;676;0.9855801201905949;3.227943347227449e-06;4.299033639716557e-05;False;False
IRRIG;569;676;0.986583756013238;7.2832893107972755e-06;7.712060757188486e-05;False;False
IRRIG;570;676;0.9875225189690204;1.6022025829278407e-05;0.00010062028320507676;False;False
IRRIG;571;676;0.9883746063613948;3.358096407856617e-05;0.00012897857176992364;False;False
IRRIG;572;676;0.9891644488248592;6.816731181118686e-05;0.00023079543265332867;False;False
IRRIG;573;676;0.9898796984997847;0.00013195409207153404;0.0003647410280845233;False;False
IRRIG;574;676;0.9904694640130931;0.0002307979115472839;0.000536088920253091;False;False
IRRIG;575;676;0.9909604285066497;0.000371409939861507;0.0006819711608379148;False;False
IRRIG;576;676;0.9913767152570088;0.0005601753522925376;0.0009193329934019473;False;False
IRRIG;577;676;0.9917149660873817;0.0007863042826090455;0.0012062154701803682;False;False
IRRIG;578;676;0.9919737896564895;0.001022476556384921;0.001478913552288768;False;False
IRRIG;579;676;0.9921921539164268;0.0012788468448770034;0.0017818715209529442;False;False
IRRIG;580;676;0.9923702878773878;0.00153714723010502;0.0020962027719051836;False;False
IRRIG;581;676;0.9924988614022159;0.0017568573246429969;0.0023597343633548046;False;False
IRRIG;582;676;0.9925904752689185;0.001933120948439741;0.002569559990440641;False;False
IRRIG;583;676;0.9926463957555158;0.002049640192921878;0.002698506587229077;False;False
IRRIG;584;676;0.992673611724738;0.002108961974250411;0.0027531334162248684;False;False
IRRIG;585;676;0.99268908299531;0.0021434754346185293;0.002775421790658209;False;False
IRRIG;586;676;0.9926834318080634;0.002130801300164012;0.0027659958649597395;False;False
IRRIG;587;676;0.9926802753660096;0.0021237560808786177;0.0027620949409524697;False;False
IRRIG;588;676;0.9926879573455281;0.0021409446753760026;0.0027738961018295523;False;False
IRRIG;589;676;0.9926989354065469;0.00216575912901596;0.0027936930651646127;False;False
IRRIG;590;676;0.9927204077590942;0.00221516057383348;0.0028360139431538502;False;False
IRRIG;591;676;0.9927373294770029;0.0022549149598766385;0.0028707824846101707;False;False
IRRIG;592;676;0.9927443073630605;0.0022715229525931456;0.0028865511621862096;False;False
IRRIG;593;676;0.9927603384707889;0.0023101606055725716;0.0029254002640713645;False;False
IRRIG;594;676;0.9927782284504323;0.0023540840157230906;0.0029693888783813398;False;False
IRRIG;595;676;0.9927863820048055;0.00237438895625359;0.0029876513799239955;False;False
IRRIG;596;676;0.9927717432205951;0.002338062308226371;0.0029562921744603317;False;False
IRRIG;597;676;0.9927459283996066;0.0022753992877277557;0.002887898477184175;False;False
IRRIG;598;676;0.9927210690042513;0.002216700318210341;0.002836214817622838;False;False
IRRIG;599;676;0.9927061541986464;0.0021822386464675006;0.0028096493809823247;False;False
IRRIG;600;676;0.9926984211113605;0.002164589999241921;0.0027936930651646127;False;False
IRRIG;601;676;0.9926831882642305;0.0021302568452058776;0.0027659958649597395;False;False
IRRIG;602;676;0.9926645014691841;0.002088908839514059;0.002734111059249097;False;False
IRRIG;603;676;0.9926590342492354;0.0020769696635770107;0.0027254413179759753;False;False
IRRIG;604;676;0.992671280880793;0.0021038124800430995;0.0027483563035467498;False;False
IRRIG;605;676;0.9926669006944233;0.0020941706595190637;0.0027375041572170805;False;False
IRRIG;606;676;0.9926290611424159;0.002012761164934423;0.0026547737294408368;False;False
IRRIG;607;676;0.9925922577941413;0.0019367270259728953;0.002572685965201042;False;False
IRRIG;608;676;0.9925636473315902;0.0018796811545913831;0.002506648925921279;False;False
IRRIG;609;676;0.9925317198677647;0.0018180752221153658;0.0024355795431473645;False;False
IRRIG;610;676;0.9924765683005505;0.0017165448858267375;0.002314683471946508;False;False
IRRIG;611;676;0.9924213304009467;0.001620742040709366;0.0021985065644807606;False;False
IRRIG;612;676;0.9923804738407195;0.0015534642820271218;0.002115640931233484;False;False
IRRIG;613;676;0.9923556343139912;0.0015139849884028879;0.0020728859887946083;False;False
IRRIG;614;676;0.9923236753696852;0.0014647173672643486;0.002013495522961916;False;False
IRRIG;615;676;0.9922700382117016;0.001385738780386935;0.001919075110448078;False;False
IRRIG;616;676;0.992218449805509;0.0013139445390604554;0.0018273202873432966;False;False
IRRIG;617;676;0.9921871340188321;0.0012722581528150196;0.0017751030417847654;False;False
IRRIG;618;676;0.9921817848295702;0.0012652760630747645;0.00176776648866917;False;False
IRRIG;619;676;0.9921730411341675;0.001253948854885113;0.0017557618152266026;False;False
IRRIG;620;676;0.9921625278084097;0.001240468510174782;0.0017402195036720094;False;False
IRRIG;621;676;0.9921463033718305;0.001219960046514129;0.0017126201611228466;False;False
IRRIG;622;676;0.9921384534670713;0.0012101641711178912;0.0017047024141227986;False;False
IRRIG;623;676;0.9921215839168629;0.0011893882709689016;0.0016800518896399569;False;False
IRRIG;624;676;0.9921057844794465;0.001170266321749604;0.0016564639240223865;False;False
IRRIG;625;676;0.9920908310542011;0.0011524624881442873;0.001638046128332594;False;False
IRRIG;626;676;0.9920866886142722;0.0011475803802627812;0.0016333708257591701;False;False
IRRIG;627;676;0.9920935582457968;0.0011556884224110428;0.0016403577538858468;False;False
IRRIG;628;676;0.9921079881582083;0.0011729141306829163;0.0016590668151935596;False;False
IRRIG;629;676;0.9921222673462826;0.001190222711163156;0.001680073489742349;False;False
IRRIG;630;676;0.9921193132726936;0.0011866202671937565;0.001677297152318673;False;False
IRRIG;631;676;0.9920957412228352;0.001158277379198809;0.0016418286822505843;False;False
IRRIG;632;676;0.9920785695722323;0.0011380738627077018;0.0016232193966714162;False;False
IRRIG;633;676;0.9920434766880852;0.001097915807576023;0.0015725037160184518;False;False
IRRIG;634;676;0.9919995205205628;0.0010496834908399464;0.0015161273519103734;False;False
IRRIG;635;676;0.9919562585332407;0.0010043604795645525;0.0014578509154896653;False;False
IRRIG;636;676;0.9919171137625191;0.0009651037951067203;0.0014098489200597458;False;False
IRRIG;637;676;0.9918862805433243;0.0009353073234464288;0.0013771107827628324;False;False
IRRIG;638;676;0.9918541840238759;0.0009053045171850646;0.0013445181497078692;False;False
IRRIG;639;676;0.9918557042945144;0.0009067027893284388;0.0013456204203419883;False;False
IRRIG;640;676;0.9919210470338478;0.0009689751882788996;0.0014124862197299381;False;False
IRRIG;641;676;0.9920429165229103;0.0010972868678361624;0.0015725037160184518;False;False
IRRIG;642;676;0.9921737162970087;0.0012548197435555562;0.0017557618152266026;False;False
IRRIG;643;676;0.992310457361357;0.0014448300891269305;0.0019914963123651443;False;False
IRRIG;644;676;0.9924298646812656;0.0016351732379410722;0.002211294926086031;False;False
IRRIG;645;676;0.9925524595202625;0.0018578507234774174;0.0024839972841278896;False;False
IRRIG;646;676;0.9926751276684912;0.0021123181379546154;0.0027542050228511862;False;False
IRRIG;647;676;0.9927824276169509;0.0023645186951058907;0.0029770582220148448;False;False
IRRIG;648;676;0.9928891366588903;0.002646417503164311;0.0032875846753422176;False;False
IRRIG;649;676;0.9929904052268554;0.00294622050355287;0.0035943178132413563;False;False
IRRIG;650;676;0.9930661954465865;0.003193474905992158;0.0038580800042230723;False;False
IRRIG;651;676;0.9931178215323975;0.003374119574460846;0.004028125289417459;False;False
IRRIG;652;676;0.9931696841942304;0.003566262866041385;0.004198854844001653;False;False
IRRIG;653;676;0.9932210531903697;0.0037677573177242094;0.00438573794475162;False;False
IRRIG;654;676;0.9932601148284519;0.003928836060113785;0.0045269903142097605;False;False
IRRIG;655;676;0.993306116375583;0.004127702494860665;0.004719017735205811;False;False
IRRIG;656;676;0.993356552144853;0.004357739024457273;0.0049406980315986;False;False
IRRIG;657;676;0.9934197302014031;0.004664713881672114;0.00524812296835409;False;False
IRRIG;658;676;0.9935009064164824;0.005092239557055477;0.0056761865932178175;False;False
IRRIG;659;676;0.9935831558425858;0.005566820103460222;0.00616165571084561;False;False
IRRIG;660;676;0.9936598427790214;0.00605045143067492;0.006639633966995325;False;False
IRRIG;661;676;0.9937441835249915;0.006632671941292895;0.007152266115453064;False;False
IRRIG;662;676;0.9938392547466879;0.007358687910251164;0.007881289244869524;False;False
IRRIG;663;676;0.9939247240395511;0.008081192218716528;0.008552386605050361;False;False
IRRIG;664;676;0.9939921844303099;0.008702782367988361;0.009167645935667245;False;False
IRRIG;665;676;0.9940443628658804;0.009217151898696164;0.009645091093992772;False;False
IRRIG;666;676;0.9940978078458884;0.009776465606912694;0.010199151047699865;False;False
IRRIG;667;676;0.9941402251461159;0.010245119143575869;0.010666365159123913;False;False
IRRIG;668;676;0.9941697150760619;0.010584483402942076;0.010997353322914993;False;False
IRRIG;669;676;0.9941927972792505;0.010858144808619245;0.011275977216444593;False;False
IRRIG;670;676;0.9942234115176983;0.011232345283847239;0.011646885832745545;False;False
IRRIG;671;676;0.9942616061256027;0.01171781695843148;0.012131874094771816;False;False
IRRIG;672;676;0.9943003166475068;0.012231822865458822;0.012638523273076093;False;False
IRRIG;673;676;0.994345960524859;0.01286768452737544;0.0132754632623979;False;False
IRRIG;674;676;0.9943675244914504;0.013179769652475515;0.013569164290811474;False;False
IRRIG;675;676;0.9943679116714778;0.013185443408867513;0.013569164290811474;False;False
IRRIG;676;676;0.9943671397915241;0.013174134715156953;0.013569164290811474;False;False
IRRIG;677;676;0.9943485616450146;0.012904924444978351;0.013307189560910305;False;False
IRRIG;678;676;0.9943029289410349;0.01226733090749388;0.012668829653207425;False;False
IRRIG;679;676;0.9942286742167975;0.011297992167678869;0.01170903584432004;False;False
IRRIG;680;676;0.9941322049019582;0.010154770120048184;0.010577670653234549;False;False
IRRIG;681;676;0.9940151738479878;0.008925672568604015;0.009354396749211463;False;False
IRRIG;682;676;0.993872841360964;0.007634331304407783;0.008138260657661312;False;False
IRRIG;683;676;0.9937190806932913;0.006453581304188466;0.0069959277245721695;False;False
IRRIG;684;676;0.9935509453537573;0.005375748291536537;0.005963039343397208;False;False
IRRIG;685;676;0.9933687598858296;0.004415384488295777;0.004995010251238079;False;False
IRRIG;686;676;0.9931710539179341;0.0035714882933336966;0.0042016487113420925;False;False
IRRIG;687;676;0.9929795499659648;0.0029124650977641743;0.003566248307769744;False;False
IRRIG;688;676;0.9928109866170979;0.0024367700842605603;0.0030586385818962116;False;False
IRRIG;689;676;0.9925557113032378;0.001864168571625931;0.0024908206777881333;False;False
IRRIG;690;676;0.9926161584732136;0.001985758312279235;0.0026242205531473647;False;False
IRRIG;691;676;0.9930344094797982;0.003087260407073119;0.0037556174940136223;False;False
IRRIG;692;676;0.9933256481156253;0.004215259762868585;0.004792404530844494;False;False
IRRIG;693;676;0.9926902627890402;0.002146131254074309;0.002777107383032434;False;False
IRRIG;694;676;0.9910684491853408;0.00041292641745175804;0.0007390157785284082;False;False
IRRIG;695;676;0.9895807546824686;9.989309027372143e-05;0.00030488203593958727;False;False
IRRIG;696;676;0.9882026920130452;2.8867490957489933e-05;0.0001154136919177619;False;False
IRRIG;697;676;0.9852512349996542;2.487758760205838e-06;3.5511534435596864e-05;False;False
IRRIG;698;676;0.9814400039963366;1.4818883219846475e-07;5.959515585079435e-06;False;False
IRRIG;699;676;0.9770377455080685;8.29621590781754e-09;1.3088876020718288e-06;False;False
IRRIG;700;676;0.9726535807366389;6.400134862526306e-10;1.3126676603041452e-07;False;False
IRRIG;701;676;0.9686797421832319;7.748378259119214e-11;2.5246110273633658e-08;False;False
IRRIG;702;676;0.9660661914113103;2.117093045242584e-11;1.0855394589481348e-08;False;False
IRRIG;703;676;0.9646961694640375;1.1002575307032857e-11;1.0855394589481348e-08;False;False
IRRIG;704;676;0.9647296103266575;1.1177545521565428e-11;1.0855394589481348e-08;False;False
IRRIG;705;676;0.9656639522081166;1.7439173712538725e-11;1.0855394589481348e-08;False;False
IRRIG;706;676;0.9671024220800856;3.513158634011505e-11;1.4410976716715193e-08;False;False
IRRIG;707;676;0.9688877421467178;8.61641988861217e-11;2.5246110273633658e-08;False;False
IRRIG;708;676;0.9707430105850868;2.2676240407369496e-10;5.813621134439355e-08;False;False
IRRIG;709;676;0.972629595102181;6.315572403367842e-10;1.3126676603041452e-07;False;False
IRRIG;710;676;0.9744467345583512;1.7667507164359288e-09;3.2941870176455364e-07;False;False
IRRIG;711;676;0.9761742151660022;4.899908065611725e-09;8.374759535474707e-07;False;False
IRRIG;712;676;0.9777984067163391;1.3322515022061776e-08;1.6046498127836996e-06;False;False
IRRIG;713;676;0.9792638096693799;3.4105068316175464e-08;2.132685729335265e-06;False;False
IRRIG;714;676;0.9805408172245504;7.986050993164641e-08;3.722588769768336e-06;False;False
IRRIG;715;676;0.9816582262287331;1.7260814623095828e-07;6.568439493000932e-06;False;False
IRRIG;716;676;0.9826322290382409;3.4527493472565114e-07;1.0729680168519855e-05;False;False
IRRIG;717;676;0.983445415621397;6.261203876011847e-07;1.4215683748152788e-05;False;False
IRRIG;718;676;0.9841423939262587;1.0559807915346171e-06;1.8250720660378025e-05;False;False
IRRIG;719;676;0.9847489296585648;1.6807188094968473e-06;2.6114805138469954e-05;False;False
IRRIG;720;676;0.9852540361450831;2.4932525396030953e-06;3.5511534435596864e-05;False;False
