grupo;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
todas;657;168;0.9802116305008567;0.01683188489630971;0.0444873658792928;False;False
todas;658;168;0.9798229443001238;0.015062807926079292;0.04097323482279659;False;False
todas;659;168;0.9794310438787247;0.013472852200964185;0.0375956732845953;False;False
todas;660;168;0.9790160989520078;0.011977511855183918;0.034845215340400304;False;False
todas;661;168;0.9785768466768426;0.010580676328670892;0.031542103415848836;False;False
todas;662;168;0.9781444444545472;0.009369996335213755;0.029409653992766675;False;False
todas;663;168;0.9777312577488309;0.008347124447891175;0.02687590618936389;False;False
todas;664;168;0.9773349662278484;0.00747477602960742;0.02456853467423849;False;False
todas;665;168;0.9769670105726738;0.006749546154870467;0.02253955249743615;False;False
todas;666;168;0.9766130334626199;0.006120779983403498;0.020957795903106133;False;False
todas;667;168;0.9762658820255281;0.005563178181068379;0.020123595148802905;False;False
todas;668;168;0.9759299569620012;0.005073846873920837;0.019547025482007138;False;False
todas;669;168;0.9756040217015385;0.004641826272257264;0.01895991351802803;False;False
todas;670;168;0.9752863645761513;0.004257580535952182;0.01871870699931292;False;False
todas;671;168;0.9749699833858912;0.00390774523211094;0.018669423883484672;False;False
todas;672;168;0.9746768496260498;0.0036103516652284764;0.01767262831833796;False;False
todas;673;168;0.9744000762954752;0.003351203949338017;0.01668281383517542;False;False
todas;674;168;0.9741275775720887;0.0031149837014431527;0.015736038353842133;False;False
todas;675;168;0.9738750716723448;0.0029116013473499836;0.015167167036999826;False;False
todas;676;168;0.9736205066878859;0.0027205620465046965;0.014939409594161412;False;False
todas;677;168;0.9733608778404517;0.002539170328637587;0.014367343640054368;False;False
todas;678;168;0.973122374167406;0.002383668459992592;0.014249740967878772;False;False
todas;679;168;0.9728919211843964;0.0022428555551513435;0.014249740967878772;False;False
todas;680;168;0.9726979280639597;0.002131069577591314;0.014056090815617676;False;False
todas;681;168;0.9725657539643218;0.0020582559258438197;0.013913247356705344;False;False
todas;682;168;0.9725206319575264;0.002033998474707384;0.013893410322319286;False;False
todas;683;168;0.972529915364349;0.0020389646548113626;0.013893410322319286;False;False
todas;684;168;0.9726483692226172;0.0021034572265119875;0.014052738669628946;False;False
todas;685;168;0.9729342075657609;0.00226802668651255;0.014249740967878772;False;False
todas;686;168;0.9733424369767626;0.0025267770339066895;0.01435573323142;False;False
todas;687;168;0.9738578971591588;0.002898281937933074;0.015164225139542692;False;False
todas;688;168;0.9744406387384756;0.0033879348771034727;0.016784189451544015;False;False
todas;689;168;0.9751467764481839;0.004099367976016254;0.018669423883484672;False;False
todas;690;168;0.9763303267224474;0.0056625435211967575;0.02026854583241632;False;False
todas;691;168;0.9778025155828173;0.008514885904900077;0.027287548423359464;False;False
todas;692;168;0.9795821793607733;0.014064396528395806;0.03898118551316189;False;False
todas;693;168;0.9817176123552364;0.025973975476132158;0.05985688056353602;False;True
todas;694;168;0.9842098996425125;0.053769465028887284;0.11334139031269046;True;True
