grupo;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
todas;919;1924;0.9885764951997035;3.271948295509685e-11;1.4187665864884492e-10;False;False
todas;920;1924;0.9885657142293771;3.220004455091946e-11;1.41515110489441e-10;False;False
todas;921;1924;0.9885682886202636;3.232329914180506e-11;1.4152723632693583e-10;False;False
todas;922;1924;0.9885913385873207;3.344890990387623e-11;1.447335742887134e-10;False;False
todas;923;1924;0.988622689585077;3.50455073543143e-11;1.503730869951854e-10;False;False
todas;924;1924;0.9886541119515061;3.6725182784332446e-11;1.5659740102009532e-10;False;False
todas;925;1924;0.9886889171857182;3.8683491264104786e-11;1.6291548374266716e-10;False;False
todas;926;1924;0.98871896217678;4.04610012758969e-11;1.690132660221274e-10;False;False
todas;927;1924;0.9887338403416724;4.137237199167621e-11;1.7211913783961038e-10;False;False
todas;928;1924;0.9887523569253797;4.2536434927823883e-11;1.7553768216693517e-10;False;False
todas;929;1924;0.9887460242789268;4.21345520346895e-11;1.7439164713471206e-10;False;False
todas;930;1924;0.9887148038747411;4.021002305555558e-11;1.6830766793253979e-10;False;False
todas;931;1924;0.9886842002727542;3.8411873290929104e-11;1.621044282298263e-10;False;False
todas;932;1924;0.9886622567267634;3.717403817763117e-11;1.5752882707091225e-10;False;False
todas;933;1924;0.9886538263828148;3.670954757141544e-11;1.5659740102009532e-10;False;False
todas;934;1924;0.9886592639213393;3.7008448307643565e-11;1.5715181672666034e-10;False;False
todas;935;1924;0.9886751982290015;3.789897623319845e-11;1.602696912459588e-10;False;False
todas;936;1924;0.9887219212911664;4.064059038022022e-11;1.6941839607689362e-10;False;False
todas;937;1924;0.9887612208599996;4.310564656256745e-11;1.7717370961888946e-10;False;False
todas;938;1924;0.9887993940726877;4.564875476680064e-11;1.8394026724304148e-10;False;False
todas;939;1924;0.9888243022593635;4.739161145560206e-11;1.902156459793343e-10;False;False
todas;940;1924;0.9888456889349745;4.894310225073509e-11;1.9491709265292753e-10;False;False
todas;941;1924;0.9888901336138013;5.2338161352489514e-11;2.0603756033388867e-10;False;False
todas;942;1924;0.9889498129612198;5.728541308925899e-11;2.2294569686161326e-10;False;False
todas;943;1924;0.9890017709383138;6.198722666618592e-11;2.3675195883118684e-10;False;False
todas;944;1924;0.9890200895001792;6.373888290607823e-11;2.4208972007475266e-10;False;False
todas;945;1924;0.9890071746726807;6.24986883473858e-11;2.3781968423096156e-10;False;False
todas;946;1924;0.9889874964795724;6.065692822662467e-11;2.3210328319553585e-10;False;False
todas;947;1924;0.9889277038956039;5.5398372790431855e-11;2.1601152584253942e-10;False;False
todas;948;1924;0.9888751136187164;5.1164288376964643e-11;2.0258292560068433e-10;False;False
todas;949;1924;0.9888620713810101;5.016713994415465e-11;1.9940465896407207e-10;False;False
todas;950;1924;0.9888765882888041;5.127832112855348e-11;2.0264323050994834e-10;False;False
todas;951;1924;0.9889099511739559;5.3929873045959834e-11;2.106860373662164e-10;False;False
todas;952;1924;0.9889616823763533;5.832586884024186e-11;2.2613678070195853e-10;False;False
todas;953;1924;0.98902312790259;6.403434867311724e-11;2.427623828624094e-10;False;False
todas;954;1924;0.9890738401637026;6.918114030053263e-11;2.5892430429998617e-10;False;False
todas;955;1924;0.9891048534019194;7.253843586315603e-11;2.7001149175196554e-10;False;False
todas;956;1924;0.9891116168136787;7.32927871088866e-11;2.718327420620731e-10;False;False
todas;957;1924;0.9890870279891725;7.05886299655929e-11;2.637108926401294e-10;False;False
todas;958;1924;0.9890991262299779;7.190595895903074e-11;2.681438578635855e-10;False;False
todas;959;1924;0.9891456471407034;7.721372386731775e-11;2.8482976196379264e-10;False;False
todas;960;1924;0.9891757712834237;8.086611172300905e-11;2.956441981174538e-10;False;False
todas;961;1924;0.989160026241116;7.89352778362159e-11;2.8961762941337893e-10;False;False
todas;962;1924;0.9891532298638813;7.811666539925497e-11;2.876432329153895e-10;False;False
todas;963;1924;0.989188648026674;8.248159559663617e-11;3.0047913422504577e-10;False;False
todas;964;1924;0.9892412570269072;8.943762476166164e-11;3.229517049052254e-10;False;False
todas;965;1924;0.9892901463001273;9.64479111404762e-11;3.415870594888799e-10;False;False
todas;966;1924;0.9893166385209207;1.0048248705731345e-10;3.534984235927099e-10;False;False
todas;967;1924;0.9893276504540469;1.0221067433449023e-10;3.5712792684844886e-10;False;False
todas;968;1924;0.9893815981968808;1.1113382053557117e-10;3.8052665428790727e-10;False;False
todas;969;1924;0.9894265382843461;1.1918292535455388e-10;4.035797132531549e-10;False;False
todas;970;1924;0.98941765753873;1.1754567762341315e-10;3.998112517506142e-10;False;False
todas;971;1924;0.9893794452011596;1.1076265910071359e-10;3.7988998965813305e-10;False;False
todas;972;1924;0.9893776877644944;1.1046064266072506e-10;3.7988998965813305e-10;False;False
todas;973;1924;0.9893589765767119;1.0729758270941265e-10;3.71735375231428e-10;False;False
todas;974;1924;0.98932416177929;1.0165985759148173e-10;3.5580950157018607e-10;False;False
todas;975;1924;0.9892822795464483;9.528250435594296e-11;3.386904964194783e-10;False;False
todas;976;1924;0.9892425805925912;8.962027743825344e-11;3.2304251146899436e-10;False;False
todas;977;1924;0.9892587916291466;9.18890639565146e-11;3.294833394664536e-10;False;False
todas;978;1924;0.989335508772105;1.0346277270721042e-10;3.5966465563133654e-10;False;False
todas;979;1924;0.9893792424849911;1.107277785530461e-10;3.7988998965813305e-10;False;False
todas;980;1924;0.9893970137526803;1.1382933327940653e-10;3.884591723062609e-10;False;False
todas;981;1924;0.9894570203574194;1.2498483823280092e-10;4.216182618675571e-10;False;False
todas;982;1924;0.9895305859588752;1.4022644846633037e-10;4.6517492131051574e-10;False;False
todas;983;1924;0.9895347014774907;1.4113409915621583e-10;4.66880705434514e-10;False;False
todas;984;1924;0.9895246681801089;1.3893192277598166e-10;4.633323148187616e-10;False;False
todas;985;1924;0.9895313370829235;1.4039165104398305e-10;4.6517492131051574e-10;False;False
todas;986;1924;0.9895557753421828;1.4587826122493824e-10;4.815994441826928e-10;False;False
todas;987;1924;0.9896228337134888;1.6210616041456992e-10;5.260755300795615e-10;False;False
todas;988;1924;0.9897204458259101;1.8915001866147257e-10;6.016188086300605e-10;False;False
todas;989;1924;0.9898121727084486;2.188414649694738e-10;6.852577780952531e-10;False;False
todas;990;1924;0.9898866981227373;2.465103278712374e-10;7.574779822612271e-10;False;False
todas;991;1924;0.9899484736571997;2.721895301808135e-10;8.211750674138575e-10;False;False
todas;992;1924;0.9899762406072987;2.846216749410408e-10;8.484869989884806e-10;False;False
todas;993;1924;0.9899570613355222;2.759731506939449e-10;8.287275725816706e-10;False;False
todas;994;1924;0.9899022975475236;2.5274779831559573e-10;7.737100512616222e-10;False;False
todas;995;1924;0.9898889913089152;2.4741715577619134e-10;7.585240455859021e-10;False;False
todas;996;1924;0.9899247100342278;2.619975929091618e-10;7.97265672190936e-10;False;False
todas;997;1924;0.9900125690538919;3.0178290241020135e-10;8.905852271126948e-10;False;False
todas;998;1924;0.9901507658107034;3.7751774257067207e-10;1.079900822890444e-09;False;False
todas;999;1924;0.990314643445333;4.935477125228621e-10;1.3716346319571684e-09;False;False
todas;1000;1924;0.9904647589337764;6.324050294573507e-10;1.7410237790832568e-09;False;False
todas;1001;1924;0.9905732076378216;7.575538817559984e-10;2.066147621651001e-09;False;False
todas;1002;1924;0.9906436984337367;8.524629137566907e-10;2.318834795908452e-09;False;False
todas;1003;1924;0.9906793328551439;9.050601567736347e-10;2.4586468629704966e-09;False;False
todas;1004;1924;0.9906818493734517;9.088997061731066e-10;2.4658112398955576e-09;False;False
todas;1005;1924;0.990703903823769;9.432812735098832e-10;2.5523349498268743e-09;False;False
todas;1006;1924;0.9907434511636363;1.0083559534768574e-09;2.7140919430197304e-09;False;False
todas;1007;1924;0.9907898478743362;1.0906836597328287e-09;2.920355334349911e-09;False;False
todas;1008;1924;0.9908412564874677;1.1901056275869162e-09;3.182407616924074e-09;False;False
todas;1009;1924;0.9909009965631529;1.3175639403599645e-09;3.5095112229588146e-09;False;False
todas;1010;1924;0.9909541531441406;1.4428916633094478e-09;3.818542969609906e-09;False;False
todas;1011;1924;0.9909948731495624;1.547235376841514e-09;4.0841438325636364e-09;False;False
todas;1012;1924;0.9910333956047098;1.6531701007922612e-09;4.358164365970344e-09;False;False
todas;1013;1924;0.9910698474441787;1.7603548553582807e-09;4.616992082276002e-09;False;False
todas;1014;1924;0.9910954779846689;1.8400222987053e-09;4.80749775113958e-09;False;False
todas;1015;1924;0.9911135917994035;1.8985767257321025e-09;4.940473660878605e-09;False;False
todas;1016;1924;0.9911243579774273;1.9342930136182174e-09;5.01546772557644e-09;False;False
todas;1017;1924;0.9911259954465743;1.9397860662008046e-09;5.023360128507386e-09;False;False
todas;1018;1924;0.9911196766382884;1.9186779195087694e-09;4.981276472041122e-09;False;False
todas;1019;1924;0.991114192924378;1.9005527637412088e-09;4.940473660878605e-09;False;False
todas;1020;1924;0.991100603098209;1.856396907449852e-09;4.844109487505911e-09;False;False
todas;1021;1924;0.991088865598111;1.819117193918395e-09;4.7646183807151715e-09;False;False
todas;1022;1924;0.9910895557604747;1.821287572150509e-09;4.7646183807151715e-09;False;False
todas;1023;1924;0.9911045480503051;1.8691039527295832e-09;4.871070148727288e-09;False;False
todas;1024;1924;0.9911300146922412;1.953337810996512e-09;5.0520754733339805e-09;False;False
todas;1025;1924;0.9911616076374682;2.0633443335154945e-09;5.309810825646523e-09;False;False
todas;1026;1924;0.9911926465953066;2.1776984306270185e-09;5.576104221243464e-09;False;False
todas;1027;1924;0.9912225070683521;2.2939307062149177e-09;5.8228364832262324e-09;False;False
todas;1028;1924;0.9912365004877806;2.350599594548921e-09;5.9446113050799476e-09;False;False
todas;1029;1924;0.9912304766297377;2.3260287360553017e-09;5.889734490925214e-09;False;False
todas;1030;1924;0.9912133846289913;2.2577532724962386e-09;5.738106520309523e-09;False;False
todas;1031;1924;0.991199671912899;2.2044827603392443e-09;5.6306278224854174e-09;False;False
todas;1032;1924;0.991188936347091;2.1636895337237915e-09;5.5541016691708344e-09;False;False
todas;1033;1924;0.9911876472688133;2.1588442550470227e-09;5.548608480076997e-09;False;False
todas;1034;1924;0.991199543575564;2.203990413256186e-09;5.6306278224854174e-09;False;False
todas;1035;1924;0.9912133238916022;2.2575143980318136e-09;5.738106520309523e-09;False;False
todas;1036;1924;0.9912299843620419;2.324032638613439e-09;5.889734490925214e-09;False;False
todas;1037;1924;0.9912554160496504;2.4295218181435324e-09;6.121559273970989e-09;False;False
todas;1038;1924;0.9912756042716896;2.516796211093957e-09;6.318175066038807e-09;False;False
todas;1039;1924;0.9912819189981689;2.5447585473870657e-09;6.37277140499496e-09;False;False
todas;1040;1924;0.9912831598011768;2.5502907876659328e-09;6.378837079881498e-09;False;False
todas;1041;1924;0.9912707534864451;2.495533185369989e-09;6.2724737294042255e-09;False;False
todas;1042;1924;0.9912694015030222;2.489640181565197e-09;6.265339892503337e-09;False;False
todas;1043;1924;0.9912887415082718;2.575332275216865e-09;6.433625452460159e-09;False;False
todas;1044;1924;0.9913528450859673;2.8819323586760564e-09;7.173353480151203e-09;False;False
todas;1045;1924;0.9914519562015099;3.4326666641001055e-09;8.482408828999176e-09;False;False
todas;1046;1924;0.9915546340473103;4.1196223477456005e-09;1.0131109634563821e-08;False;False
todas;1047;1924;0.991653706169443;4.918522801259328e-09;1.2023707110110705e-08;False;False
todas;1048;1924;0.9917309040537461;5.651772135741169e-09;1.36856961634063e-08;False;False
todas;1049;1924;0.9917630773281071;5.990080419315199e-09;1.441978279344539e-08;False;False
todas;1050;1924;0.991763053265315;5.98981968007837e-09;1.441978279344539e-08;False;False
todas;1051;1924;0.991731596356715;5.65883889980936e-09;1.3686649273005893e-08;False;False
todas;1052;1924;0.9916863151882188;5.2153967791425604e-09;1.2688942816158234e-08;False;False
todas;1053;1924;0.9916693096080693;5.058323429078203e-09;1.2336053927514142e-08;False;False
todas;1054;1924;0.9917060398216755;5.403950300484013e-09;1.3116570492654095e-08;False;False
todas;1055;1924;0.9917764505300497;6.13682966756104e-09;1.475572995095861e-08;False;False
todas;1056;1924;0.9918639106430426;7.193378601709085e-09;1.717534285460458e-08;False;False
todas;1057;1924;0.9919616764269544;8.601191213336433e-09;2.046524730690606e-08;False;False
todas;1058;1924;0.9920522441540681;1.016141631023992e-08;2.395524695666905e-08;False;False
todas;1059;1924;0.992117171427456;1.1458958703854028e-08;2.6829137330598874e-08;False;False
todas;1060;1924;0.9921639067133995;1.249869754149499e-08;2.9064431584587557e-08;False;False
todas;1061;1924;0.9921954656858231;1.3255870844710664e-08;3.0790250399209024e-08;False;False
todas;1062;1924;0.9922233654556322;1.3964938949898577e-08;3.22909693193258e-08;False;False
todas;1063;1924;0.992272439159935;1.5309365002448017e-08;3.520124172648081e-08;False;False
todas;1064;1924;0.9923341459326653;1.719317405271595e-08;3.931237456200715e-08;False;False
todas;1065;1924;0.9924038212189503;1.9612813056211527e-08;4.44976544007631e-08;False;False
todas;1066;1924;0.9924779469437437;2.257886373091899e-08;5.094526899022535e-08;False;False
todas;1067;1924;0.9925401338310585;2.5425845732425282e-08;5.7180273681145016e-08;False;False
todas;1068;1924;0.9925883762058655;2.7890128735674725e-08;6.244831226732409e-08;False;False
todas;1069;1924;0.9926275671476767;3.007431211198824e-08;6.697330525699011e-08;False;False
todas;1070;1924;0.9926763179144128;3.3041854554996626e-08;7.350199966626689e-08;False;False
todas;1071;1924;0.9927346718444724;3.6998451807289254e-08;8.185957352400243e-08;False;False
todas;1072;1924;0.9928053097649826;4.2455799757087516e-08;9.343009152552199e-08;False;False
todas;1073;1924;0.9928866111926319;4.9786854403235746e-08;1.0863067912876224e-07;False;False
todas;1074;1924;0.9929617677422646;5.773685741314081e-08;1.253103646077797e-07;False;False
todas;1075;1924;0.9930248376008284;6.54239775288955e-08;1.4169438005466174e-07;False;False
todas;1076;1924;0.9930686444168718;7.138381850493814e-08;1.5395185252747436e-07;False;False
todas;1077;1924;0.993115059263948;7.831769024140882e-08;1.6837482461753617e-07;False;False
todas;1078;1924;0.9931644528068346;8.647024715246022e-08;1.8474008011426657e-07;False;False
todas;1079;1924;0.9932186822095881;9.644492182382197e-08;2.0498293747218536e-07;False;False
todas;1080;1924;0.9932974320407575;1.1310920407976995e-07;2.391618325439259e-07;False;False
todas;1081;1924;0.9933821560713466;1.3441886930331748e-07;2.7904160014281793e-07;False;False
todas;1082;1924;0.9934599398662436;1.5766593731627486e-07;3.2369653396964943e-07;False;False
todas;1083;1924;0.9935298789347232;1.8214046707337506e-07;3.6732556338986454e-07;False;False
todas;1084;1924;0.9935845105488048;2.0399084769476238e-07;4.0619925108927924e-07;False;False
todas;1085;1924;0.9936248751668113;2.218751007238861e-07;4.371429698219888e-07;False;False
todas;1086;1924;0.9936472469084946;2.32482367914167e-07;4.5498219140453867e-07;False;False
todas;1087;1924;0.9936825062910564;2.5028330407266453e-07;4.851900346437003e-07;False;False
todas;1088;1924;0.9937283702060227;2.7558290713151954e-07;5.297287183943267e-07;False;False
todas;1089;1924;0.9937904263544862;3.141192874473281e-07;5.976425404030334e-07;False;False
todas;1090;1924;0.9938652956332809;3.6818973074589286e-07;6.92804713541125e-07;False;False
todas;1091;1924;0.9939461680788386;4.3759775952793666e-07;8.174071081892515e-07;False;False
todas;1092;1924;0.9940192436036297;5.120310363348406e-07;9.435540480887314e-07;False;False
todas;1093;1924;0.9940714645302646;5.732084584092691e-07;1.0431681882851916e-06;False;False
todas;1094;1924;0.9940981279160345;6.073310756054364e-07;1.0984444762493387e-06;False;False
todas;1095;1924;0.994096348519923;6.049893992191843e-07;1.095174984817782e-06;False;False
todas;1096;1924;0.9940844601876181;5.895834442641621e-07;1.0701200391024748e-06;False;False
todas;1097;1924;0.9940824193276967;5.869800261437706e-07;1.0663383823036966e-06;False;False
todas;1098;1924;0.9940929959180002;6.00602871463809e-07;1.0881947785974137e-06;False;False
todas;1099;1924;0.9941200349965398;6.369456076998614e-07;1.1489669669238486e-06;False;False
todas;1100;1924;0.9941445557721192;6.71882033595121e-07;1.206681305519784e-06;False;False
todas;1101;1924;0.994160843865007;6.961856969076897e-07;1.248144112200762e-06;False;False
todas;1102;1924;0.9941547488112226;6.86985853074873e-07;1.2327278955875454e-06;False;False
todas;1103;1924;0.994125444003773;6.444862895091329e-07;1.1605279892741277e-06;False;False
todas;1104;1924;0.9940762391575529;5.79168985092594e-07;1.0530811954121546e-06;False;False
todas;1105;1924;0.9940116101032781;5.036742650909387e-07;9.289891346236648e-07;False;False
todas;1106;1924;0.9939490511617524;4.40309987904936e-07;8.209779865391126e-07;False;False
todas;1107;1924;0.9938814902684888;3.811093420880314e-07;7.158015207166231e-07;False;False
todas;1108;1924;0.9938134178290353;3.297843854895861e-07;6.257056194626652e-07;False;False
todas;1109;1924;0.993753323101515;2.9045106252184286e-07;5.562232765941174e-07;False;False
todas;1110;1924;0.9936822629476355;2.5015570880540785e-07;4.851900346437003e-07;False;False
todas;1111;1924;0.9936034630492979;2.1219365583260275e-07;4.2049196919098377e-07;False;False
todas;1112;1924;0.9935175541779117;1.7755656459128804e-07;3.5914054632813786e-07;False;False
todas;1113;1924;0.9934239588206464;1.4643231636350946e-07;3.0214555418667797e-07;False;False
todas;1114;1924;0.9933220534720869;1.189130714860912e-07;2.5040113923816536e-07;False;False
todas;1115;1924;0.9932099166401208;9.47549093819744e-08;2.0159991612285217e-07;False;False
todas;1116;1924;0.9930772538532584;7.262002898072848e-08;1.5645344478936356e-07;False;False
todas;1117;1924;0.9929139729603754;5.254052564021561e-08;1.1427425035851773e-07;False;False
todas;1118;1924;0.9927258046737397;3.636683794988375e-08;8.05490114851097e-08;False;False
todas;1119;1924;0.9925239514036934;2.4650838863105736e-08;5.549821131529074e-08;False;False
todas;1120;1924;0.9923108915894392;1.645645291740003e-08;3.775412184965041e-08;False;False
todas;1121;1924;0.9921025718777003;1.1152909084106204e-08;2.6142418893144942e-08;False;False
todas;1122;1924;0.9918989468713618;7.668131399364009e-09;1.8287601744297188e-08;False;False
todas;1123;1924;0.9916994732781088;5.3404047560921415e-09;1.2977689756806851e-08;False;False
todas;1124;1924;0.9915128901793816;3.824552222461961e-09;9.439418301166646e-09;False;False
todas;1125;1924;0.9913359676659765;2.7977035208214817e-09;6.97216272321368e-09;False;False
todas;1126;1924;0.9911582355415312;2.051302039482772e-09;5.285452868064278e-09;False;False
todas;1127;1924;0.9909637379627652;1.4667762854078235e-09;3.8767502079528944e-09;False;False
todas;1128;1924;0.9907635989192566;1.043284332546682e-09;2.8007541440487498e-09;False;False
todas;1129;1924;0.990559177746245;7.400111037635329e-10;2.020989046363523e-09;False;False
todas;1130;1924;0.9903305507332236;5.066293015204371e-10;1.4041847262411033e-09;False;False
todas;1131;1924;0.9900896213158219;3.418308024126607e-10;9.916477733357386e-10;False;False
todas;1132;1924;0.9898532049825807;2.3365171725829727e-10;7.228049352892424e-10;False;False
todas;1133;1924;0.9896302191157063;1.6400449291630608e-10;5.307172166706492e-10;False;False
todas;1134;1924;0.9894268667500902;1.1924393282857722e-10;4.035797132531549e-10;False;False
todas;1135;1924;0.9892488046486976;9.048440275281872e-11;3.2558510534391437e-10;False;False
todas;1136;1924;0.9890681634388218;6.858427578637957e-11;2.571596885518547e-10;False;False
todas;1137;1924;0.9889010850285643;5.321164267287924e-11;2.090748642185351e-10;False;False
todas;1138;1924;0.9887545164522111;4.26743902408496e-11;1.757533622168324e-10;False;False
todas;1139;1924;0.9886241480671313;3.512167925604891e-11;1.5038531138654762e-10;False;False
todas;1140;1924;0.9884885782342312;2.8724356830694414e-11;1.3403307281624274e-10;False;False
todas;1141;1924;0.9883431867266329;2.3190720437329063e-11;1.1297902046784301e-10;False;False
todas;1142;1924;0.9881728138416425;1.808567253230931e-11;9.003328729069513e-11;False;False
todas;1143;1924;0.9879607765141678;1.3314151749169762e-11;6.709416520281863e-11;False;False
todas;1144;1924;0.9877272779723614;9.539752526957657e-12;4.940917281007615e-11;False;False
todas;1145;1924;0.9875072735045302;6.993967299283571e-12;3.687564763709667e-11;False;False
todas;1146;1924;0.9872868996038471;5.142759349910147e-12;2.8052658049642846e-11;False;False
todas;1147;1924;0.9870885193919969;3.910736081071749e-12;2.1795977451842817e-11;False;False
todas;1148;1924;0.9869242753801881;3.1237269386546273e-12;1.7600999865880882e-11;False;False
todas;1149;1924;0.9868072724032887;2.6646287702287223e-12;1.5308553523078738e-11;False;False
todas;1150;1924;0.9867186152487737;2.3636780928494578e-12;1.3772453887597268e-11;False;False
todas;1151;1924;0.9866368801715929;2.1173973354597056e-12;1.2443501246498155e-11;False;False
todas;1152;1924;0.9865591772035052;1.907870301154121e-12;1.134215068889015e-11;False;False
todas;1153;1924;0.9864336264033718;1.6135638144270485e-12;9.73358642173493e-12;False;False
todas;1154;1924;0.9862695421186174;1.2982175586075654e-12;7.948191679713782e-12;False;False
todas;1155;1924;0.9860871402673765;1.021466054684523e-12;6.438347004439358e-12;False;False
todas;1156;1924;0.9858786588368434;7.785696704410172e-13;5.085498070301039e-12;False;False
todas;1157;1924;0.985673063147647;5.971904670433945e-13;4.096446982963218e-12;False;False
todas;1158;1924;0.9854749613952059;4.636039505137981e-13;3.3480693750133802e-12;False;False
todas;1159;1924;0.9852909627599493;3.6718858291688057e-13;2.68965636986615e-12;False;False
todas;1160;1924;0.9851228949887826;2.972518251294581e-13;2.225049245768316e-12;False;False
todas;1161;1924;0.9849757357052835;2.4736359663656996e-13;1.8860324784446285e-12;False;False
todas;1162;1924;0.9848466444144134;2.1074995909067763e-13;1.637303659450681e-12;False;False
todas;1163;1924;0.9847110865512927;1.7829338187509805e-13;1.434038142062063e-12;False;False
todas;1164;1924;0.9845686426653343;1.4971724838240312e-13;1.2282803057292351e-12;False;False
todas;1165;1924;0.9844080771865272;1.2311542055565913e-13;1.0140952914042446e-12;False;False
todas;1166;1924;0.9842530592576785;1.0205600907946888e-13;8.440196557338334e-13;False;False
todas;1167;1924;0.9841277866502868;8.777836978369654e-14;7.31843237505535e-13;False;False
todas;1168;1924;0.9840065862326159;7.592609718601743e-14;6.382148579037776e-13;False;False
todas;1169;1924;0.9838711399040458;6.461986559120163e-14;5.45412939619566e-13;False;False
todas;1170;1924;0.9837274196112757;5.451198808180368e-14;4.620003618007411e-13;False;False
todas;1171;1924;0.983568056476086;4.51945795879813e-14;3.894709358611329e-13;False;False
todas;1172;1924;0.9833741506666712;3.603682440741024e-14;3.1451713557275916e-13;False;False
todas;1173;1924;0.9831699863451822;2.844678715956915e-14;2.504049805333748e-13;False;False
todas;1174;1924;0.9829876463309212;2.306779394870538e-14;2.0393123012411522e-13;False;False
todas;1175;1924;0.9828125286854407;1.8888674875519435e-14;1.691732409156784e-13;False;False
todas;1176;1924;0.9826520858415896;1.574685158986665e-14;1.4165259917024782e-13;False;False
todas;1177;1924;0.9825084801730074;1.339353166929116e-14;1.2154926306954056e-13;False;False
todas;1178;1924;0.9823484783810499;1.1195122524118401e-14;1.0342881214849929e-13;False;False
todas;1179;1924;0.9821822845758191;9.303667009576134e-15;8.753128915890208e-14;False;False
todas;1180;1924;0.982007364066322;7.666672050865325e-15;7.313648547127805e-14;False;False
todas;1181;1924;0.9818038497536762;6.1307957797517e-15;5.931255728429593e-14;False;False
todas;1182;1924;0.9815787242791211;4.79705191154705e-15;4.6851207002776185e-14;False;False
todas;1183;1924;0.981381672446893;3.876542528103945e-15;3.897445453500584e-14;False;False
todas;1184;1924;0.9812067239054989;3.2125711973565467e-15;3.3277694574637765e-14;False;False
todas;1185;1924;0.9810203801905125;2.633395009117928e-15;2.7840686410829228e-14;False;False
todas;1186;1924;0.9808367538271797;2.167726265657068e-15;2.5261400970810488e-14;False;False
todas;1187;1924;0.9806758344676357;1.8297803326514395e-15;2.2002016392629127e-14;False;False
todas;1188;1924;0.9805197214920961;1.5537928442415696e-15;2.0213732122241845e-14;False;False
todas;1189;1924;0.9803845634674098;1.3496887752982483e-15;1.82702244821266e-14;False;False
todas;1190;1924;0.9802687058012504;1.1968453920515532e-15;1.6586012831741456e-14;False;False
todas;1191;1924;0.9801624607326537;1.0724036844577697e-15;1.5274305255714484e-14;False;False
todas;1192;1924;0.9800502757427865;9.554402538036555e-16;1.4097898996771924e-14;False;False
todas;1193;1924;0.9799142423876605;8.310882507569463e-16;1.2748415600506189e-14;False;False
todas;1194;1924;0.9797785511162282;7.236431616704706e-16;1.1471405178594285e-14;False;False
todas;1195;1924;0.9796448291451938;6.317517890584329e-16;1.0620679666875786e-14;False;False
todas;1196;1924;0.9795008335037887;5.46180508636865e-16;9.493357823849238e-15;False;False
todas;1197;1924;0.9793853341736215;4.862468776477164e-16;8.984615730229426e-15;False;False
todas;1198;1924;0.9792862606808487;4.4026312154033775e-16;8.450254330948963e-15;False;False
todas;1199;1924;0.9792186545358802;4.1148426813652975e-16;8.19373042667983e-15;False;False
todas;1200;1924;0.979202502905679;4.0490107656672867e-16;8.141687333709416e-15;False;False
todas;1201;1924;0.9792367205301943;4.189789430779229e-16;8.262748194738653e-15;False;False
todas;1202;1924;0.9792855093360403;4.3993210824233206e-16;8.450254330948963e-15;False;False
todas;1203;1924;0.9793277904270156;4.589657010212955e-16;8.71609863698775e-15;False;False
todas;1204;1924;0.9793703517392769;4.789862736008171e-16;8.930916792320692e-15;False;False
todas;1205;1924;0.9794019053749567;4.944100254718436e-16;9.008331464286427e-15;False;False
todas;1206;1924;0.9794108269681633;4.98863419127949e-16;9.008331464286427e-15;False;False
todas;1207;1924;0.9794144959334209;5.007068683221125e-16;9.008331464286427e-15;False;False
todas;1208;1924;0.9794387271019926;5.1305978526962165e-16;9.150309735547773e-15;False;False
todas;1209;1924;0.9794968321170583;5.439814483170368e-16;9.493357823849238e-15;False;False
todas;1210;1924;0.9795856329817146;5.950090806296125e-16;1.0169696869761127e-14;False;False
todas;1211;1924;0.9796824155581766;6.562915449130565e-16;1.0768431668933431e-14;False;False
todas;1212;1924;0.9797832330663137;7.271002794818415e-16;1.1471405178594285e-14;False;False
todas;1213;1924;0.9798777831709724;8.006913587010959e-16;1.2441045277999605e-14;False;False
todas;1214;1924;0.9799432934079558;8.561613629717059e-16;1.3007310781147918e-14;False;False
todas;1215;1924;0.9799898411625736;8.979776123833214e-16;1.3443445861300673e-14;False;False
todas;1216;1924;0.9800355017877955;9.410506935660898e-16;1.3986195452927897e-14;False;False
todas;1217;1924;0.9800726790301365;9.776960174623595e-16;1.4313680895167953e-14;False;False
todas;1218;1924;0.9801294579412015;1.0365336756634076e-15;1.4971342033701753e-14;False;False
todas;1219;1924;0.9802151468529909;1.1323489318191197e-15;1.5907175747678184e-14;False;False
todas;1220;1924;0.9803097478701671;1.2488317004694741e-15;1.7190294078274437e-14;False;False
todas;1221;1924;0.9803876383670779;1.3540098104745213e-15;1.82702244821266e-14;False;False
todas;1222;1924;0.9804408342954352;1.4310705784484316e-15;1.91838284731878e-14;False;False
todas;1223;1924;0.9804879096073746;1.5030448109683928e-15;1.97611853031806e-14;False;False
todas;1224;1924;0.9805422166823108;1.5907450172592593e-15;2.0519610254080133e-14;False;False
todas;1225;1924;0.9805875454505827;1.6679909691779242e-15;2.111758936903656e-14;False;False
todas;1226;1924;0.9806275494474965;1.7393829609482898e-15;2.188634633684014e-14;False;False
todas;1227;1924;0.9806479151060746;1.7769342276415436e-15;2.1954771692125335e-14;False;False
todas;1228;1924;0.9806404133647993;1.7630055651221301e-15;2.191469341857872e-14;False;False
todas;1229;1924;0.9806342547421437;1.7516550929098202e-15;2.1906369485110006e-14;False;False
todas;1230;1924;0.980654219872924;1.7887284092071254e-15;2.1968155492717448e-14;False;False
todas;1231;1924;0.98066605540238;1.811087926894953e-15;2.1979534544742894e-14;False;False
