genotipo;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
BR16;565;448;0.9891416157281767;0.002102811891120742;0.002738328373770566;False;False
BR16;566;448;0.9891609412675666;0.0021312568688847634;0.0027718502460891883;False;False
BR16;567;448;0.9892004836213129;0.0021907122105543214;0.0028312229009747406;False;False
BR16;568;448;0.9892594774672565;0.0022826385608233513;0.0029315539688470216;False;False
BR16;569;448;0.9893348660881236;0.002405980589503896;0.003059309478656225;False;False
BR16;570;448;0.9894019079686158;0.0025214840317935782;0.0031707932245301222;False;False
BR16;571;448;0.9894305481584387;0.0025725692383091864;0.0032192431408005744;False;False
BR16;572;448;0.9894195832373993;0.0025528853709236693;0.0031985142918536627;False;False
BR16;573;448;0.9894284699863717;0.0025688264991806245;0.00321652206948685;False;False
BR16;574;448;0.9894175919662327;0.002549327525174351;0.00319796376399547;False;False
BR16;575;448;0.9893503793539552;0.0024322095843355212;0.0030792974428840453;False;False
BR16;576;448;0.9892269015412396;0.002231392388037347;0.002878355841424276;False;False
BR16;577;448;0.9890752321720969;0.0020080728565734364;0.002628307229631218;False;False
BR16;578;448;0.9888954326939752;0.0017731150413869046;0.0023492628875223134;False;False
BR16;579;448;0.9886587963987545;0.0015066803061032365;0.0020343655746002227;False;False
BR16;580;448;0.9883943035603328;0.0012575713052741585;0.0017333862547831312;False;False
BR16;581;448;0.9881460599328604;0.0010626624655336301;0.0014937815436353874;False;False
BR16;582;448;0.987883554502261;0.0008904552638487698;0.00127983444019189;False;False
BR16;583;448;0.9876139446794661;0.000743606228062599;0.0011381614729525302;False;False
BR16;584;448;0.9873912620653998;0.000641427035169914;0.001005149623033717;False;False
BR16;585;448;0.9871865074349091;0.0005603729309992014;0.000893720747651137;False;False
BR16;586;448;0.98702040399498;0.0005024955360919222;0.0008095980711111802;False;False
BR16;587;448;0.9868932722587263;0.00046243010304850284;0.0007497582145078888;False;False
BR16;588;448;0.9867972546353151;0.0004343880627769761;0.0007082113805688219;False;False
BR16;589;448;0.9867236004689439;0.0004140831261524941;0.0006772603602382499;False;False
BR16;590;448;0.9866886070327002;0.0004047856940583742;0.0006636414536480619;False;False
BR16;591;448;0.9866438987027931;0.00039322309078207934;0.0006462344224311255;False;False
BR16;592;448;0.9865834898834765;0.00037814489557767746;0.0006234527177088557;False;False
BR16;593;448;0.9865092484168215;0.00036043663869103447;0.0005971369514986363;False;False
BR16;594;448;0.986429095248462;0.00034228679400706905;0.0005702926194220135;False;False
BR16;595;448;0.9863285343901622;0.00032085599431836564;0.0005367664309518499;False;False
BR16;596;448;0.986210933467823;0.00029755904529335026;0.0004998309597843254;False;False
BR16;597;448;0.9860650936162473;0.0002710977740018758;0.0004614286593177156;False;False
BR16;598;448;0.9859286117182838;0.0002485561448625954;0.00042767504455803963;False;False
BR16;599;448;0.9857863301009806;0.0002271302208969581;0.00039478312123700086;False;False
BR16;600;448;0.9856382604284969;0.00020687054137260576;0.00036357453329495667;False;False
BR16;601;448;0.9854624656315034;0.00018524352406673833;0.0003289475912215414;False;False
BR16;602;448;0.9852718520605416;0.00016444126743171247;0.0002943010815902638;False;False
BR16;603;448;0.9850839136376743;0.00014630975155316452;0.0002650894880172619;False;False
BR16;604;448;0.9849265689954665;0.00013273902723863785;0.000243513188610417;False;False
BR16;605;448;0.984774259333419;0.00012085152498579313;0.00022333139115843535;False;False
BR16;606;448;0.9846233489307233;0.00011016634352776578;0.00020503735986882724;False;False
BR16;607;448;0.984467785382172;0.00010017997431373081;0.0001883310057905242;False;False
BR16;608;448;0.9843341455993909;9.235695059683331e-05;0.00017474548493921137;False;False
BR16;609;448;0.984204912535243;8.539757218459786e-05;0.00016277920125521396;False;False
BR16;610;448;0.9840654883309232;7.85006067165234e-05;0.00015117816373294788;False;False
BR16;611;448;0.9839121122541467;7.158155239492835e-05;0.0001390281855700739;False;False
BR16;612;448;0.9837549706997479;6.515059467576907e-05;0.00012786973175119844;False;False
