fold;classe_real_nirrig;classe_predita_nirrig;score_plsda
1;1;1;0.5575311902299037
1;1;1;0.5901113307626423
1;1;1;0.7296317632246665
1;0;0;0.3810368581643877
1;0;0;0.37264811552325505
1;0;0;0.2664308777539212
1;1;1;0.536130606124014
1;1;1;0.5397052958050093
1;0;0;0.3131337423264844
1;0;0;0.3044342772902224
1;0;0;0.25979813024358656
1;1;0;0.37601164958893357
1;1;1;0.6549069178366758
1;1;1;0.6769792129575408
1;0;0;0.3513019779370432
1;0;0;0.31785571145126906
2;0;0;0.3421114674772873
2;0;0;0.20373266227729314
2;0;0;0.18154360734416158
2;1;1;0.6625199304671661
2;1;1;0.9958842655390086
2;0;0;0.39582290099625145
2;0;0;0.09086734624388532
2;0;0;0.09217273436091883
2;1;0;0.4415244686965381
2;1;0;0.26806701968322727
2;0;0;0.4156031974803198
2;0;0;0.4130234761557179
2;1;1;0.5549990055662465
2;1;1;0.5448027185878205
2;1;1;1.4937332850838403
2;1;1;1.6493216197706015
3;0;1;0.6455887724515201
3;1;1;0.757778104603452
3;1;1;0.9892911256643285
3;0;0;0.2575318207044384
3;0;0;0.09665119601062788
3;1;1;0.5355551783675495
3;1;1;1.0945749233655728
3;0;0;0.10457416416845655
3;0;0;0.034842250314327416
3;0;0;0.010595082592453897
3;1;0;0.2857885092328497
3;1;1;0.815553572851159
3;1;1;0.8285707925777037
3;0;0;-0.0029447072027745103
3;0;0;0.1911256287496793
3;1;0;0.3660492299693212
4;0;0;0.35367618862982
4;0;0;0.37229969377569305
4;0;0;0.18019987730375286
4;0;0;0.18152106807520652
4;1;1;1.0013528713613484
4;1;0;0.4694749571977328
4;1;0;0.48902570557687663
4;1;1;0.64156121736751
4;0;0;0.29671784711912297
4;0;0;0.19154783371964057
4;1;0;0.2277992858051317
4;0;0;0.4746088882950582
4;0;0;0.3999821208395005
4;1;1;0.516328712574466
4;1;1;1.5011491576185598
4;1;1;1.5520171053435
