posicao;banda_nm;vip
1;1931;2.289812232721485
2;1941;2.2095386966847688
3;1921;2.153988475091242
4;1951;1.9187418459690841
5;1835;1.8765523663840882
6;1845;1.8205036918986628
7;1855;1.753128504563925
8;1911;1.7485384842030631
9;1865;1.651168126969557
10;1961;1.5778887450783234
11;2241;1.5587387525739456
12;2231;1.5474888698041316
13;2221;1.5324283340893405
14;2251;1.5321621530347076
15;2211;1.5039312075419486
16;1345;1.4808895570900025
17;1875;1.4786613836597882
18;2261;1.4641553605227549
19;2201;1.4398278322671991
20;1335;1.3937934108798187
21;2271;1.386663657056062
22;2191;1.3806897632106672
23;1355;1.3686401606900886
24;2301;1.3244987132430464
25;1385;1.312795307187657
26;1375;1.3113060767143145
27;2281;1.303703276420411
28;2291;1.2995341388946067
29;1365;1.2960101360486946
30;2181;1.2809050729905676
31;1971;1.2747936745284476
32;2311;1.2691277907941185
33;2341;1.258762931589448
34;2351;1.2486512127410991
35;2331;1.2452053006344257
36;1395;1.2433410297489997
37;1885;1.2343499354665606
38;2361;1.2294383948452925
39;2321;1.2257106293929276
40;2371;1.2251011178077535
41;2381;1.2034930347346149
42;715;1.199921643600599
43;705;1.1907718410826622
44;2391;1.1884509596003312
45;2171;1.186332527109833
46;695;1.1804437943563042
47;1405;1.1510178422081028
48;2401;1.149108961891474
49;1825;1.1456287437506558
50;725;1.1140099832075294
51;2411;1.1042466402587015
52;1815;1.1039357474407991
53;2161;1.098745154949737
54;1325;1.0829307961650072
55;1805;1.0517797370988704
56;1981;1.0490965666922984
57;2421;1.0227319372038075
58;2151;1.0065672174533484
59;1415;1.0040065670525764
60;685;0.9979573238857858
61;735;0.9967473642555947
62;1795;0.9847794322598687
63;2431;0.9833262185316691
64;595;0.9757556056941029
65;605;0.9649006443449047
66;635;0.9617388629747
67;745;0.9592177457650665
68;585;0.95918801427087
69;615;0.9560776701815448
70;625;0.9560645695662496
71;755;0.9534836856736618
72;765;0.9448328688450405
73;645;0.9419846932980809
74;675;0.9404428846572127
75;1785;0.9328922865635263
76;575;0.925806261753054
77;775;0.9255723889998072
78;2141;0.9216770164589845
79;655;0.9202242080485316
80;665;0.9128692707710552
81;785;0.9118073253272697
82;865;0.9102808053833958
83;885;0.9083198482717252
84;875;0.9080697896353538
85;795;0.9064851418931953
86;855;0.9045194367033319
87;895;0.9037836376103285
88;1775;0.9012855851200441
89;805;0.9003060825839333
90;905;0.8992584914883779
91;845;0.896550866502252
92;815;0.8957660873496093
93;835;0.8947646757408616
94;525;0.8931515632928297
95;825;0.8930744152784906
96;1991;0.8926265311781246
97;915;0.8916775000962983
98;925;0.888316047726203
99;1765;0.8882942588779547
100;2441;0.8754680176569333
101;935;0.8750931129284295
102;1315;0.8710700422633353
103;1903;0.8702659272380368
104;1755;0.8608028411325754
105;945;0.8568600304276824
106;2131;0.8508408334452832
107;1745;0.8411670939660385
108;1735;0.8283025541529664
109;565;0.8271111497561711
110;515;0.8264816050823961
111;955;0.8236319982112656
112;1725;0.823484089407184
113;995;0.8151703026848465
114;1425;0.8150104139764913
115;975;0.8149116749346702
116;985;0.8141624293709302
117;1005;0.8122334019100019
118;1015;0.8092964027253402
119;965;0.8091013974292154
120;535;0.8080762225545758
121;1025;0.8042110232194494
122;2448;0.8014168782345126
123;1035;0.7934393672956979
124;2001;0.7927087096394454
125;2121;0.7918500113011762
126;1715;0.7766676630845385
127;1045;0.7765696798137078
128;1055;0.7628096903555518
129;1205;0.7543943464721237
130;1895;0.749369322422377
131;545;0.7474799084921097
132;1195;0.7441668026908266
133;2111;0.7437273624789199
134;505;0.7392620262551418
135;1065;0.7369747846001812
136;2011;0.7342273591822125
137;405;0.7318701739837468
138;1215;0.7314034787520398
139;1185;0.7303522080812803
140;1535;0.7230918175375913
141;1545;0.7228440650767474
142;1525;0.7219401308873914
143;1555;0.7205593530822771
144;555;0.7187678835245014
145;1565;0.7182292204666526
146;1705;0.7180644506840517
147;1515;0.7168588162683256
148;1505;0.7126704831288846
149;2101;0.7121331423740762
150;1495;0.7092171668774845
151;1575;0.7067338810955411
152;1075;0.7032684340951221
153;1485;0.7029228434672546
154;2021;0.7012360458388849
155;1225;0.700191077402771
156;1175;0.6992596065425642
157;2091;0.6982500910443148
158;1135;0.6979092039181133
159;495;0.6960784648227508
160;1125;0.6939496176670074
161;1475;0.6890743280202636
162;1585;0.6873099017188369
163;1435;0.6854168176928299
164;2081;0.684357413145671
165;2031;0.6836854795058989
166;1695;0.6825216786185079
167;415;0.6820320375012259
168;1305;0.6800017144085205
169;1085;0.6787954690778764
170;485;0.6777622981072678
171;1115;0.6774270763188741
172;2071;0.6765467466659348
173;1145;0.6765234132217064
174;2041;0.6753561529390746
175;1165;0.6750941664272615
176;1465;0.672943585183135
177;2051;0.67245461983787
178;2061;0.6723933258662159
179;425;0.6697468217874744
180;1235;0.6690891007364406
181;475;0.6688982998585131
182;1685;0.6669086509089522
183;1095;0.665891029025634
184;1105;0.6651397410652171
185;1595;0.6640851854759335
186;465;0.6638539882167799
187;435;0.661320145589996
188;1155;0.6608784845084507
189;445;0.6603676509814376
190;455;0.6601434951714762
191;1455;0.6582981758686299
192;1445;0.6508212050467467
193;1245;0.6470004953591416
194;1605;0.637165005224632
195;1675;0.6370085060368844
196;1255;0.6124447400197749
197;1615;0.6085130508542045
198;1665;0.6056160646457867
199;1625;0.5896471478446577
200;1655;0.5840522796620344
201;1265;0.5838643478804003
202;1295;0.5788857016429693
203;1635;0.57864191359058
204;1645;0.5748162767897895
205;1275;0.5589138411390199
206;1285;0.551459010221966
