posicao;banda_nm;vip
1;1375;1.955484755699516
2;1385;1.9384417280045672
3;1935;1.930733344004849
4;1925;1.9242672381563357
5;1945;1.8588148830435542
6;1365;1.8008672905135692
7;1915;1.7962922381384565
8;1395;1.7707682875029327
9;1955;1.738450837847923
10;1355;1.6734095913671823
11;1965;1.603305492447725
12;1405;1.6025552746616343
13;1345;1.5212417326344896
14;1975;1.4679866576622589
15;405;1.458772824647598
16;1905;1.4512102543154093
17;1415;1.3904305774369567
18;2450;1.3605237928471179
19;1985;1.3496340251800862
20;415;1.3408791332381438
21;2445;1.2960564369383305
22;1855;1.2955127160540878
23;1845;1.268173014736512
24;425;1.262628058177433
25;1995;1.2558225816811226
26;1865;1.2472020594649114
27;1835;1.1893048787180378
28;435;1.1790830322550505
29;2005;1.1759934610061975
30;1335;1.17582928969998
31;2435;1.1513800687716766
32;1825;1.1246979168924194
33;1875;1.124187753314371
34;1425;1.1195915652908004
35;2015;1.1191202732212262
36;445;1.1033245628120987
37;1815;1.0756084936750447
38;2025;1.0715592001461134
39;2235;1.052596928681105
40;2425;1.0447100069913238
41;2245;1.0419836504598452
42;455;1.0419223251527039
43;2225;1.0387204374200523
44;1025;1.0359326542727412
45;745;1.035676172285846
46;1545;1.0344277925526348
47;1015;1.0324586281821226
48;1575;1.032158623118474
49;1565;1.032042984751384
50;1555;1.0301906976810753
51;2035;1.0295267251265867
52;1535;1.0242046911468352
53;2215;1.01998980783451
54;755;1.018469642103614
55;1035;1.0178724331729039
56;2255;1.0163984208863124
57;1585;1.0161087895749925
58;1045;1.0098334669679452
59;1525;1.008647064406609
60;1055;1.0076257085735352
61;1005;1.0050741263205631
62;1805;0.9995470860437816
63;2045;0.9959595016195868
64;1065;0.9925307644610624
65;1595;0.9923834336527452
66;1515;0.9918699822104456
67;2205;0.9914160832068764
68;465;0.9905184180829718
69;995;0.9798823980927716
70;1505;0.9705233434278244
71;1075;0.9687536825563867
72;2265;0.967228635772613
73;2055;0.9638467600394235
74;2195;0.9626783713424862
75;1605;0.9625484322976913
76;985;0.949241155181673
77;475;0.9479383460694899
78;2415;0.9452291570439485
79;765;0.9444587209252051
80;1085;0.9428828847007893
81;1495;0.9418749944061907
82;2065;0.9361217778326579
83;2185;0.9329533625266797
84;1325;0.9288425713601389
85;1795;0.9284173065899936
86;975;0.9232150670401619
87;965;0.919575257736158
88;2275;0.9179171200297214
89;955;0.9176344499256792
90;945;0.9165056231227287
91;935;0.9154416763550203
92;1615;0.9120592722870665
93;485;0.9110521170557252
94;1485;0.9104260951911778
95;2075;0.9078930260376008
96;925;0.9073443617595961
97;915;0.9070793440507592
98;1435;0.9029564610136311
99;2295;0.9023102415805118
100;2175;0.9023098725477009
101;1095;0.9001014342210991
102;2305;0.8985710913013228
103;905;0.8940073302957575
104;2285;0.8933941611641896
105;895;0.8893982655080146
106;2405;0.8888903998108719
107;775;0.8875747360864534
108;495;0.8826977415662353
109;2085;0.8799364693379903
110;1105;0.877532237852716
111;2165;0.8749298387661177
112;885;0.8746392717126151
113;1785;0.8737428306424369
114;1475;0.8730691948853118
115;875;0.8628716388835542
116;2315;0.8625342028413143
117;1625;0.8617294533692922
118;785;0.8612142785076223
119;505;0.8604145138993631
120;2095;0.8574903945102746
121;1115;0.8572488055806552
122;1125;0.8561054300290846
123;2155;0.8517759370302643
124;795;0.8504954117422782
125;1885;0.8501784630181344
126;1895;0.8498078076514757
127;805;0.8463507117275599
128;2395;0.8453444045276799
129;865;0.8423944513475844
130;815;0.8395142816973109
131;1465;0.8381118808839695
132;1135;0.8368471125107996
133;2325;0.8365948723028915
134;635;0.835710205200245
135;2105;0.8352052867161895
136;625;0.8335091785828782
137;2145;0.8306101621790607
138;645;0.8300024328146
139;2335;0.8295594596652711
140;515;0.8292120516323802
141;615;0.8290010182991557
142;1315;0.8283677060174106
143;2345;0.8275607263470092
144;685;0.825634313591788
145;825;0.8242057970879917
146;1775;0.8237572528006074
147;855;0.8234223425875341
148;655;0.8202855231693117
149;2385;0.8202731049791944
150;2115;0.8200525100045892
151;605;0.8192786200567809
152;2135;0.8174724647264136
153;1445;0.8169099187441925
154;1155;0.8152939047639827
155;1635;0.8151693258206295
156;1455;0.8150187149001058
157;2355;0.8143703040579171
158;2125;0.8142418609497749
159;1145;0.8123437017309516
160;835;0.8115267345564373
161;2375;0.8106305482934115
162;665;0.8105465942139688
163;845;0.8100076769070579
164;595;0.8092989151473207
165;2365;0.808254207525104
166;675;0.8071910693753321
167;1165;0.8054970323821983
168;1305;0.8001124162138984
169;1175;0.7940769078220518
170;585;0.7914813186353133
171;1295;0.7895039709985943
172;1185;0.7856276985594306
173;1765;0.7839107388309389
174;1285;0.7831581548587062
175;1195;0.7819863066325868
176;1275;0.7818372451772491
177;1205;0.7779917578463493
178;1265;0.7774732926035043
179;695;0.7772059413128843
180;1255;0.7744271768301357
181;1245;0.7727977947436635
182;1215;0.7722070572111658
183;1225;0.7704396002404604
184;1235;0.7704328219082877
