posicao;banda_nm;importancia_gini
1;755;0.07117972350230416
2;2450;0.05
3;2435;0.05
4;415;0.05
5;765;0.05
6;465;0.04939278937381404
7;1955;0.04760794499618029
8;775;0.040613026819923376
9;1945;0.03064
10;1965;0.030606060606060605
11;405;0.03
12;455;0.03
13;425;0.03
14;2015;0.029845653086674244
15;1515;0.028814814814814814
16;795;0.028745054615499963
17;2425;0.0226890756302521
18;745;0.020617760617760616
19;2415;0.02
20;1975;0.02
21;1525;0.02
22;435;0.02
23;805;0.019393939393939394
24;475;0.01938697318007663
25;1535;0.01936
26;1455;0.018197054197054197
27;445;0.012927471936546347
28;2005;0.01236004736912178
29;2375;0.011179723502304147
30;1995;0.01
31;2025;0.01
32;815;0.01
33;1925;0.01
34;1485;0.01
35;2445;0.01
36;1475;0.009382239382239381
37;2405;0.008864923874824796
38;1065;0.008820276497695852
39;1465;0.008257713248638839
40;2385;0.007754385964912281
41;1155;0.0073109243697479
42;495;0.0011851851851851856
43;845;0.0011764705882352944
44;2045;0.0006311637080867855
45;1205;0.0006237816764132548
46;1985;0.0006130268199233712
47;1615;0.0006095238095238093
48;725;0.0006072106261859579
49;1005;0.0006060606060606061
50;1635;0.0
51;1805;0.0
52;1605;0.0
53;1785;0.0
54;1795;0.0
55;1815;0.0
56;1765;0.0
57;1825;0.0
58;1835;0.0
59;1845;0.0
60;1855;0.0
61;1865;0.0
62;1875;0.0
63;1775;0.0
64;1745;0.0
65;1755;0.0
66;1645;0.0
67;1735;0.0
68;1725;0.0
69;1715;0.0
70;1885;0.0
71;1695;0.0
72;1685;0.0
73;1675;0.0
74;1665;0.0
75;2365;0.0
76;1655;0.0
77;2395;0.0
78;1625;0.0
79;1705;0.0
80;2255;0.0
81;1895;0.0
82;2095;0.0
83;2115;0.0
84;2125;0.0
85;2135;0.0
86;2145;0.0
87;2155;0.0
88;2165;0.0
89;2175;0.0
90;2185;0.0
91;2195;0.0
92;2205;0.0
93;2215;0.0
94;2275;0.0
95;2265;0.0
96;2225;0.0
97;2235;0.0
98;2105;0.0
99;2085;0.0
100;1905;0.0
101;2075;0.0
102;1915;0.0
103;2245;0.0
104;2355;0.0
105;1935;0.0
106;2345;0.0
107;2335;0.0
108;2325;0.0
109;2315;0.0
110;2305;0.0
111;2295;0.0
112;1585;0.0
113;2285;0.0
114;2035;0.0
115;2055;0.0
116;2065;0.0
117;1595;0.0
118;515;0.0
119;1575;0.0
120;1565;0.0
121;785;0.0
122;825;0.0
123;835;0.0
124;855;0.0
125;865;0.0
126;875;0.0
127;885;0.0
128;895;0.0
129;905;0.0
130;915;0.0
131;925;0.0
132;935;0.0
133;945;0.0
134;955;0.0
135;965;0.0
136;975;0.0
137;985;0.0
138;995;0.0
139;1015;0.0
140;485;0.0
141;505;0.0
142;735;0.0
143;615;0.0
144;535;0.0
145;545;0.0
146;555;0.0
147;565;0.0
148;575;0.0
149;585;0.0
150;595;0.0
151;605;0.0
152;625;0.0
153;715;0.0
154;635;0.0
155;645;0.0
156;655;0.0
157;665;0.0
158;675;0.0
159;685;0.0
160;695;0.0
161;705;0.0
162;1025;0.0
163;1035;0.0
164;1045;0.0
165;1395;0.0
166;1315;0.0
167;1325;0.0
168;1335;0.0
169;1345;0.0
170;1355;0.0
171;1365;0.0
172;1375;0.0
173;1385;0.0
174;1405;0.0
175;1295;0.0
176;1415;0.0
177;1425;0.0
178;1445;0.0
179;525;0.0
180;1495;0.0
181;1505;0.0
182;1545;0.0
183;1555;0.0
184;1305;0.0
185;1285;0.0
186;1055;0.0
187;1165;0.0
188;1075;0.0
189;1085;0.0
190;1095;0.0
191;1105;0.0
192;1115;0.0
193;1125;0.0
194;1135;0.0
195;1145;0.0
196;1175;0.0
197;1275;0.0
198;1185;0.0
199;1195;0.0
200;1215;0.0
201;1225;0.0
202;1235;0.0
203;1245;0.0
204;1255;0.0
205;1265;0.0
206;1435;0.0
