dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D03;1928;6.211923275036763e-12;2.0886319077213767e-10;0.7461538461538462;1.0;True;153;1.8405499491655135;True;1.0
D03;1938;6.211923275036763e-12;2.0886319077213767e-10;0.7461538461538462;1.0;True;154;1.8040584516559786;True;1.0
D03;1947;6.211923275036763e-12;2.0886319077213767e-10;0.7461538461538462;1.0;True;155;1.723376392159461;True;1.0
D03;1916;6.211923275036763e-12;2.0886319077213767e-10;0.7461538461538462;1.0;True;152;1.720899461664229;True;1.0
D03;1958;6.211923275036763e-12;2.0886319077213767e-10;0.7461538461538462;1.0;True;156;1.6028775862417395;True;1.0
D03;1968;7.496890411186199e-12;2.365557266668138e-10;0.7402101426799007;0.99609375;True;157;1.5001459272501145;True;0.99609375
D03;1907;9.041260826253434e-12;2.7270038168596747e-10;0.7342897022332507;0.9921875;True;151;1.4680835499532339;True;0.9921875
D03;403;8.233670499558598e-12;2.5586754840294984e-10;0.7372470145781638;-0.994140625;True;0;1.4518391244871691;True;0.994140625
D03;1978;2.7407301401734218e-11;5.006847391212819e-10;0.6992555831265509;0.96875;True;158;1.4108714433384777;True;0.96875
D03;714;0.0107365258412945;0.0130686139468813;0.0888453784119106;0.37109375;True;31;1.3742899589899877;True;0.37109375
D03;716;0.0120431385798689;0.0145211506333398;0.0855565679280397;0.365234375;True;32;1.3645525994769006;True;0.365234375
D03;412;2.7407301401734218e-11;5.006847391212819e-10;0.6992555831265509;-0.96875;True;1;1.3578640822700445;True;0.96875
D03;1987;2.7407301401734218e-11;5.006847391212819e-10;0.6992555831265509;0.96875;True;159;1.3433820053146015;True;0.96875
D03;1723;0.7676903302802331;0.7841299140461944;0.0;-0.04296875;False;133;1.33456918564455;True;0.04296875
D03;1714;0.5546579389558763;0.5830873566368541;0.0;-0.0859375;False;132;1.3302498617213143;True;0.0859375
D03;1712;0.5368066851174336;0.566061959473448;0.0;-0.08984375;False;131;1.3244777848233698;True;0.08984375
D03;1830;0.1666658316076763;0.1830913875882936;0.0147206498138957;0.201171875;False;143;1.299251022812701;True;0.201171875
D03;1699;0.6193267848636888;0.6421836378945529;0.0;-0.072265625;False;130;1.276207176411487;True;0.072265625
D03;1814;0.1625868507263508;0.1788019468309628;0.0153225806451612;0.203125;False;142;1.273545410438945;True;0.203125
D03;1998;3.944173759049681e-11;6.222692599854535e-10;0.6877636476426799;0.9609375;True;160;1.273411666611157;True;0.9609375
