banda_nm;1926;1936;1916;1946;1836
1926;1.0;0.9932692307692308;0.9969322344322344;0.9753205128205128;0.15764652014652014
1936;0.9932692307692308;1.0;0.9898809523809524;0.9886904761904762;0.22275641025641027
1916;0.9969322344322344;0.9898809523809524;1.0;0.9727106227106227;0.1586996336996337
1946;0.9753205128205128;0.9886904761904762;0.9727106227106227;1.0;0.3162087912087912
1836;0.15764652014652014;0.22275641025641027;0.1586996336996337;0.3162087912087912;1.0
