genotipo;dia;limiar_agrupamento_abs_rho;correlacao_maxima_aceita_top;posicao;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;grupo_spearman;vip_pls_da;significativa;vip_acima_de_1;abs_delta_cliff;rho_abs_max_outro_top;distancia_min_outro_top_nm
CD202;D04;0.95;0.95;2;1932;1.7953490226187587e-10;6.947661972435989e-09;0.6399610344292804;0.927734375;160;1.8936503243238068;True;True;0.927734375;0.9024267399267403;39.0
CD202;D04;0.95;0.95;3;1355;2.7849192277653398e-06;8.314220285511952e-06;0.338053466191067;-0.681640625;100;1.6441721743491446;True;True;0.681640625;0.8640109890109895;19.0
CD202;D04;0.95;0.95;4;1971;8.099416611918703e-11;4.7462581345843605e-09;0.6650589330024814;0.9453125;164;1.4900051184287562;True;True;0.9453125;0.9024267399267403;39.0
CD202;D04;0.95;0.95;5;403;1.9497641198802688e-09;5.061982544144849e-08;0.5648912453473945;-0.873046875;0;1.4603792633889203;True;True;0.873046875;0.8914377289377289;952.0
CD202;D05;0.8;0.8;1;1929;6.211923275036763e-12;1.7217100860946486e-10;0.7461538461538462;1.0;153;2.00546863295984;True;True;1.0;0.6591117216117215;195.0
CD202;D05;0.8;0.8;2;1355;8.814243583499944e-06;1.0609162904787785e-05;0.3024610344292804;-0.646484375;96;1.944984245364451;True;True;0.646484375;0.597985347985348;15.0
CD202;D05;0.8;0.8;3;1734;0.029615212345663;0.0312452677576928;0.0601853287841191;0.31640625;133;1.1909563894872908;True;True;0.31640625;0.7209706959706959;195.0
CD202;D05;0.8;0.8;4;1340;2.11771295059208e-09;1.0858573154160887e-08;0.5622945099255583;-0.87109375;94;1.1721746472683643;True;True;0.87109375;0.6591117216117215;15.0
CD202;D05;0.8;0.8;5;1384;0.0001298521440108;0.0001453748620995;0.2200633917493796;0.556640625;98;1.1179949660833863;True;True;0.556640625;0.7209706959706959;29.0
CD202;D05;0.9;0.9;1;1924;6.211923275036763e-12;1.7217100860946486e-10;0.7461538461538462;1.0;155;1.975743576093467;True;True;1.0;0.8891941391941394;57.0
CD202;D05;0.9;0.9;2;1362;0.0174727290302904;0.0185489478473735;0.0749718905086848;-0.345703125;99;1.90789794574988;True;True;0.345703125;0.6901098901098901;11.0
CD202;D05;0.9;0.9;3;1351;8.398993224157852e-09;2.6219688132036157e-08;0.5190398185483871;-0.837890625;97;1.7593273335425341;True;True;0.837890625;0.6901098901098901;11.0
CD202;D05;0.9;0.9;4;1981;2.501220681924586e-11;3.513273448434805e-10;0.7021431063895782;0.970703125;161;1.3764097889287128;True;True;0.970703125;0.8891941391941394;57.0
CD202;D05;0.9;0.9;5;1737;0.0181189115856638;0.0192249806840127;0.0739454094292804;0.34375;136;1.1360153624340241;True;True;0.34375;0.5836996336996335;187.0
CD202;D05;0.95;0.95;1;1927;6.211923275036763e-12;1.7217100860946486e-10;0.7461538461538462;1.0;160;1.9469757745789968;True;True;1.0;0.9451465201465202;31.0
CD202;D05;0.95;0.95;2;1359;0.0021063087413067;0.0022809077235587;0.1363630195409429;-0.447265625;102;1.8482538891345133;True;True;0.447265625;0.6388736263736261;11.0
CD202;D05;0.95;0.95;3;1958;6.211923275036763e-12;1.7217100860946486e-10;0.7461538461538462;1.0;163;1.6162610277428913;True;True;1.0;0.9463827838827842;31.0
CD202;D05;0.95;0.95;4;1348;1.7953490226187587e-10;1.5091232972914236e-09;0.6399610344292804;-0.927734375;99;1.5483728464762718;True;True;0.927734375;0.7817765567765567;11.0
CD202;D05;0.95;0.95;5;403;1.8991040067982737e-11;3.513273448434805e-10;0.710840570719603;-0.9765625;0;1.3463083724020224;True;True;0.9765625;0.9463827838827842;945.0
CD202;D06;0.8;0.8;1;1922;1.089606366552202e-11;4.2730069938787115e-11;0.7283925248138958;0.98828125;152;1.6952968243919149;True;True;0.98828125;0.7923534798534799;90.0
CD202;D06;0.8;0.8;2;2012;6.211923275036763e-12;3.2173370295708084e-11;0.7461538461538462;1.0;161;1.2645975402970526;True;True;1.0;0.7923534798534799;90.0
CD202;D06;0.8;0.8;3;1736;0.030635772004572;0.0317503630022118;0.0592460840570719;0.314453125;133;1.1285137181012155;True;True;0.314453125;0.6957875457875456;186.0
CD202;D06;0.8;0.8;4;727;9.381415139039222e-06;1.0350340209881358e-05;0.3005389267990074;-0.64453125;32;0.9383043011813931;True;False;0.64453125;0.7512820512820509;649.0
CD202;D06;0.8;0.8;5;1376;0.0024090538036404;0.0025403441394686;0.1323937655086849;0.44140625;97;0.6762140645528483;True;False;0.44140625;0.6957875457875456;360.0
CD202;D06;0.9;0.9;1;1925;7.496890411186199e-12;3.4093397413177154e-11;0.7402101426799007;0.99609375;155;1.6869331323039145;True;True;0.99609375;0.8708791208791212;60.0
CD202;D06;0.9;0.9;2;1985;6.211923275036763e-12;3.2173370295708084e-11;0.7461538461538462;1.0;161;1.383257018985662;True;True;1.0;0.898809523809524;60.0
CD202;D06;0.9;0.9;3;1739;0.0209174885682751;0.0217775477429097;0.0698976426799007;0.3359375;136;1.1015770420267315;True;True;0.3359375;0.6990384615384614;186.0
CD202;D06;0.9;0.9;4;731;1.7948189018726243e-09;3.4467917300943374e-09;0.5674937965260546;-0.875;34;1.0983660306056044;True;True;0.875;0.8571886446886443;50.0
CD202;D06;0.9;0.9;5;781;1.1958446412847199e-11;4.4920830755951656e-11;0.725452659739454;-0.986328125;39;1.0028607278213468;True;True;0.986328125;0.898809523809524;50.0
CD202;D06;0.95;0.95;1;1927;6.824833029737679e-12;3.2858527098572716e-11;0.7431790865384615;0.998046875;160;1.67241216650424;True;True;0.998046875;0.9255494505494509;37.0
CD202;D06;0.95;0.95;2;1964;6.211923275036763e-12;3.2173370295708084e-11;0.7461538461538462;1.0;164;1.4994781683575518;True;True;1.0;0.9338827838827843;37.0
CD202;D06;0.95;0.95;3;2015;6.211923275036763e-12;3.2173370295708084e-11;0.7461538461538462;1.0;169;1.2572145958429715;True;True;1.0;0.9338827838827843;51.0
CD202;D06;0.95;0.95;4;738;1.1958446412847199e-11;4.4920830755951656e-11;0.725452659739454;-0.986328125;37;1.2354849625138073;True;True;0.986328125;0.9181776556776561;1002.0
CD202;D06;0.95;0.95;5;1740;0.0174727290302904;0.0182003896602974;0.0749718905086848;0.345703125;141;1.0863396094664393;True;True;0.345703125;0.5782051282051281;187.0
CD202;D09;0.8;0.8;1;1837;6.655911630240959e-09;8.154883365366909e-09;0.4944371248719075;0.8194444444444444;145;1.2722621414109982;True;True;0.8194444444444444;0.770584418063137;129.0
CD202;D09;0.8;0.8;2;1966;1.6070037520227164e-12;4.986330855368519e-12;0.7411090067340068;0.9982638888888888;158;1.1434724556377915;True;True;0.9982638888888888;0.770584418063137;129.0
CD202;D09;0.8;0.8;3;1570;5.474944945836305e-10;6.855379782606996e-10;0.5681841055482361;0.8767361111111112;118;1.0224038862104043;True;True;0.8767361111111112;0.7606214452036494;219.0
CD202;D09;0.8;0.8;4;1351;2.488144689868453e-10;3.1501140487161705e-10;0.5915152430098083;-0.8940972222222222;96;0.9802061100732471;True;False;0.8940972222222222;0.6606481658205141;219.0
CD202;D09;0.8;0.8;5;718;0.0057003698269718;0.0061566395550917;0.1006464097496706;0.390625;32;0.9758463595932411;True;False;0.390625;0.47558880787876484;633.0
CD202;D09;0.9;0.9;1;1833;1.2793359419954944e-08;1.5599988210658494e-08;0.4751889364661104;0.8038194444444444;148;1.2604434845176575;True;True;0.8038194444444444;0.8908653662633126;72.0
CD202;D09;0.9;0.9;2;1499;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;114;1.1720284452146281;True;True;1.0;0.8908653662633126;334.0
CD202;D09;0.9;0.9;3;1980;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;163;1.1435981669889206;True;True;1.0;0.8800244302782759;75.0
CD202;D09;0.9;0.9;4;1905;1.007549625206435e-06;1.1761435863963563e-06;0.3471764748938663;0.6909722222222223;156;1.0560373739343594;True;True;0.6909722222222223;0.8344466923693552;72.0
CD202;D09;0.9;0.9;5;699;3.835047422375516e-11;4.9688453968996726e-11;0.6469129702825355;-0.9340277777777778;30;1.0313343322075856;True;True;0.9340277777777778;0.8800244302782759;800.0
CD202;D09;0.95;0.95;1;1837;6.655911630240959e-09;8.154883365366909e-09;0.4944371248719075;0.8194444444444444;155;1.2608740652370491;True;True;0.8194444444444444;0.893766461808604;119.0
CD202;D09;0.95;0.95;2;1499;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;120;1.1772598072949314;True;True;1.0;0.893766461808604;338.0
CD202;D09;0.95;0.95;3;1985;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;1.0;170;1.1462702699868086;True;True;1.0;0.9403748520822997;29.0
CD202;D09;0.95;0.95;4;1956;2.9745935908343733e-12;6.42875811886333e-12;0.7228077880251795;0.9861111111111112;167;1.123270539159994;True;True;0.9861111111111112;0.9403748520822997;29.0
CD202;D09;0.95;0.95;5;697;1.470814289237567e-12;4.986330855368519e-12;0.743741765480896;-1.0;30;1.0668047044401006;True;True;1.0;0.9379318242546856;802.0
CD202;D10;0.8;0.8;1;1347;1.1557460629092276e-10;2.3704351750268263e-09;0.6538461538461539;-0.9375;96;1.3895360905887115;True;True;0.9375;0.7888736263736268;25.0
CD202;D10;0.8;0.8;2;414;9.041260826253434e-12;1.0167393306209838e-09;0.7342897022332507;-0.9921875;1;1.312417902086302;True;True;0.9921875;0.7888736263736268;933.0
CD202;D10;0.8;0.8;3;1562;1.0932949909968426e-06;2.367843745020617e-06;0.3670391982009925;0.708984375;118;1.0869055602780004;True;True;0.708984375;0.7667582417582421;190.0
CD202;D10;0.8;0.8;4;1980;3.5408484053770364e-05;5.4851058001724335e-05;0.2597239454094293;0.6015625;159;0.9995979072118003;True;False;0.6015625;0.7298534798534796;418.0
CD202;D10;0.8;0.8;5;1372;5.886588158308331e-07;1.5782212173451483e-06;0.3862748138957816;-0.7265625;99;0.9432444571095524;True;False;0.7265625;0.7847527472527477;25.0
CD202;D10;0.9;0.9;1;1348;1.1557460629092276e-10;2.3704351750268263e-09;0.6538461538461539;-0.9375;99;1.3946431910816544;True;True;0.9375;0.7883699633699637;19.0
CD202;D10;0.9;0.9;2;414;9.041260826253434e-12;1.0167393306209838e-09;0.7342897022332507;-0.9921875;1;1.3206130632324675;True;True;0.9921875;0.8895146520146515;915.0
CD202;D10;0.9;0.9;3;1329;1.2626209022091295e-10;2.420220065823294e-09;0.6510574984491315;-0.935546875;97;1.2867715694328923;True;True;0.935546875;0.8451923076923082;19.0
CD202;D10;0.9;0.9;4;2081;7.273168327807375e-08;3.264172481473288e-07;0.4514607242555831;0.783203125;174;1.201521311210261;True;True;0.783203125;0.8836538461538467;72.0
CD202;D10;0.9;0.9;5;2009;8.441199985977866e-08;3.731228700698405e-07;0.446808118796526;0.779296875;166;1.1348989919936006;True;True;0.779296875;0.8895146520146515;72.0
CD202;D10;0.95;0.95;1;1345;1.1557460629092276e-10;2.3704351750268263e-09;0.6538461538461539;-0.9375;102;1.406743519257052;True;True;0.9375;0.9332875457875458;16.0
CD202;D10;0.95;0.95;2;414;9.041260826253434e-12;1.0167393306209838e-09;0.7342897022332507;-0.9921875;1;1.3276696157687686;True;True;0.9921875;0.9454670329670338;82.0
CD202;D10;0.95;0.95;3;1329;1.2626209022091295e-10;2.420220065823294e-09;0.6510574984491315;-0.935546875;100;1.2936472936209418;True;True;0.935546875;0.8570512820512821;16.0
CD202;D10;0.95;0.95;4;713;1.9497641198802688e-09;1.5033707555918913e-08;0.5648912453473945;0.873046875;36;1.2768762490691787;True;True;0.873046875;0.9332875457875458;217.0
CD202;D10;0.95;0.95;5;496;9.195536902098595e-10;9.067329897213566e-09;0.5885235732009926;-0.890625;9;1.2564719113866094;True;True;0.890625;0.9454670329670338;82.0
EMB48;D03;0.8;0.8;1;1928;6.211923275036763e-12;2.0886319077213767e-10;0.7461538461538462;1.0;153;1.8384876995012334;True;True;1.0;0.7925824175824174;305.0
EMB48;D03;0.8;0.8;2;714;0.0107365258412945;0.0130686139468813;0.0888453784119106;0.37109375;31;1.3498036942705547;True;True;0.37109375;0.2556776556776556;269.0
EMB48;D03;0.8;0.8;3;2271;0.0107365258412945;0.0130686139468813;0.0888453784119106;0.37109375;187;1.1449861114615543;True;True;0.37109375;0.7522893772893772;343.0
EMB48;D03;0.8;0.8;4;445;2.7766432995606736e-10;3.310985701976129e-09;0.6262213089330024;-0.91796875;4;1.1397598084527136;True;True;0.91796875;0.7925824175824174;269.0
EMB48;D03;0.8;0.8;5;1623;0.0162407194133553;0.0193548608464798;0.0770422999379652;0.349609375;123;1.095423144558849;True;True;0.349609375;0.7351190476190477;305.0
EMB48;D03;0.9;0.9;1;1929;6.211923275036763e-12;2.0886319077213767e-10;0.7461538461538462;1.0;155;1.8345807859193062;True;True;1.0;0.8560439560439561;335.0
EMB48;D03;0.9;0.9;2;403;8.233670499558598e-12;2.5586754840294984e-10;0.7372470145781638;-0.994140625;0;1.4519224890006335;True;True;0.994140625;0.8931318681318677;311.0
EMB48;D03;0.9;0.9;3;714;0.0107365258412945;0.0130686139468813;0.0888453784119106;0.37109375;32;1.346079957780677;True;True;0.37109375;0.29020146520146517;311.0
EMB48;D03;0.9;0.9;4;2264;0.014535816975187;0.0174039466527195;0.0801915322580645;0.35546875;188;1.1439604539786639;True;True;0.35546875;0.7623168498168498;183.0
EMB48;D03;0.9;0.9;5;2447;3.9231832642757387e-10;4.520476896084012e-09;0.615334212158809;0.91015625;207;1.1320395460859738;True;True;0.91015625;0.8931318681318677;183.0
EMB48;D03;0.95;0.95;1;1925;6.211923275036763e-12;2.0886319077213767e-10;0.7461538461538462;1.0;160;1.8183715769812254;True;True;1.0;0.9210164835164839;49.0
EMB48;D03;0.95;0.95;2;403;8.233670499558598e-12;2.5586754840294984e-10;0.7372470145781638;-0.994140625;0;1.4558626467604854;True;True;0.994140625;0.939972527472527;311.0
EMB48;D03;0.95;0.95;3;1974;2.501220681924586e-11;5.006847391212819e-10;0.7021431063895782;0.970703125;165;1.443561666247375;True;True;0.970703125;0.939972527472527;49.0
EMB48;D03;0.95;0.95;4;714;0.0107365258412945;0.0130686139468813;0.0888453784119106;0.37109375;34;1.3422430978185067;True;True;0.37109375;0.18562271062271057;311.0
EMB48;D03;0.95;0.95;5;2450;2.3334655435663105e-10;2.8830950782256042e-09;0.6316997518610422;0.921875;213;1.1694640575791935;True;True;0.921875;0.929120879120879;476.0
EMB48;D04;0.8;0.8;1;403;3.757708175153691e-09;1.4012835394982217e-07;0.5442802031637718;-0.857421875;0;2.0121285068170613;True;True;0.857421875;0.7979853479853487;963.0
EMB48;D04;0.8;0.8;2;1922;9.67857429078963e-11;1.2475974605404349e-08;0.65944091191067;0.94140625;152;1.9129068050587164;True;True;0.94140625;0.7979853479853487;528.0
EMB48;D04;0.8;0.8;3;2450;0.0002467468166146;0.0020003071971405;0.2005922379032258;0.533203125;205;1.514878883873557;True;True;0.533203125;0.7760531135531137;528.0
EMB48;D04;0.8;0.8;4;1366;1.8446041281200964e-08;4.450921255028609e-07;0.4943810096153846;-0.818359375;96;1.4978040177010004;True;True;0.818359375;0.7896520146520148;16.0
EMB48;D04;0.8;0.8;5;1382;1.2474358573816622e-08;3.198113679362236e-07;0.5066377171215881;-0.828125;98;1.2783707797071335;True;True;0.828125;0.7896520146520148;16.0
EMB48;D04;0.9;0.9;1;403;3.757708175153691e-09;1.4012835394982217e-07;0.5442802031637718;-0.857421875;0;2.0088395621936335;True;True;0.857421875;0.8865384615384616;959.0
EMB48;D04;0.9;0.9;2;1950;3.9231832642757387e-10;2.1747159121701463e-08;0.615334212158809;0.91015625;156;1.970471511945586;True;True;0.91015625;0.8508699633699641;35.0
EMB48;D04;0.9;0.9;3;1985;0.0002600175817972;0.0020995907884497;0.1990074441687345;0.53125;160;1.647289353992735;True;True;0.53125;0.8865384615384616;35.0
EMB48;D04;0.9;0.9;4;1362;3.980697881772413e-08;8.778936941414215e-07;0.4703037763647643;-0.798828125;96;1.5062613134523721;True;True;0.798828125;0.8352564102564104;15.0
EMB48;D04;0.9;0.9;5;1377;7.161053390854917e-09;2.098188643520491e-07;0.5240413694168735;-0.841796875;98;1.3700907232900197;True;True;0.841796875;0.8352564102564104;15.0
EMB48;D04;0.95;0.95;1;403;3.757708175153691e-09;1.4012835394982217e-07;0.5442802031637718;-0.857421875;0;1.9895094094272086;True;True;0.857421875;0.9362179487179494;37.0
EMB48;D04;0.95;0.95;2;1948;3.5993478130514523e-10;2.050628434602369e-08;0.6180472627171215;0.912109375;160;1.959406580103352;True;True;0.912109375;0.8860347985347989;25.0
EMB48;D04;0.95;0.95;3;1973;3.3876888488163136e-06;4.1856324270616015e-05;0.3319905397022332;0.67578125;163;1.7948591983976945;True;True;0.67578125;0.9478937728937731;20.0
EMB48;D04;0.95;0.95;4;440;4.216549447865922e-05;0.0004177846820083;0.2543763570099256;-0.595703125;4;1.6928003392900628;True;True;0.595703125;0.9362179487179494;37.0
EMB48;D04;0.95;0.95;5;1993;0.0037284701172095;0.0106802963832357;0.1195409429280397;0.421875;165;1.5101895119116762;True;True;0.421875;0.9478937728937731;20.0
EMB48;D05;0.8;0.8;1;1374;6.763059446472279e-07;1.6854234416421196e-06;0.3819595223325062;-0.72265625;98;1.9079011279206273;True;True;0.72265625;0.5887362637362638;379.0
EMB48;D05;0.8;0.8;2;713;0.0267271087754137;0.0297273861704846;0.0630379575062034;0.322265625;31;1.5138680815913008;True;True;0.322265625;0.5887362637362638;661.0
EMB48;D05;0.8;0.8;3;1929;3.9231832642757387e-10;4.997794332316486e-09;0.615334212158809;0.91015625;154;1.5019196965415107;True;True;0.91015625;0.6958333333333332;86.0
EMB48;D05;0.8;0.8;4;1753;0.022452988157652;0.0251233380858397;0.0679086538461538;0.33203125;136;1.3335071108291525;True;True;0.33203125;0.7956043956043956;90.0
EMB48;D05;0.8;0.8;5;1843;0.0021063087413067;0.0025292969721429;0.1363630195409429;0.447265625;145;1.0577798130740295;True;True;0.447265625;0.7956043956043956;86.0
EMB48;D05;0.9;0.9;1;1374;6.763059446472279e-07;1.6854234416421196e-06;0.3819595223325062;-0.72265625;99;1.8826165891011335;True;True;0.72265625;0.8399725274725273;13.0
EMB48;D05;0.9;0.9;2;1931;2.7766432995606736e-10;3.7221538610450607e-09;0.6262213089330024;0.91796875;156;1.5022760431983817;True;True;0.91796875;0.7529761904761902;175.0
EMB48;D05;0.9;0.9;3;711;0.0454305602349821;0.0499882398293715;0.0484287763647642;0.291015625;31;1.4581593142893934;True;True;0.291015625;0.5838369963369964;650.0
EMB48;D05;0.9;0.9;4;1361;1.088044726430531e-09;1.1047424425292176e-08;0.5832312344913152;-0.88671875;97;1.3327545901541327;True;True;0.88671875;0.8399725274725273;13.0
EMB48;D05;0.9;0.9;5;1756;0.0156538458128831;0.0176698061432159;0.0780862282878412;0.3515625;138;1.2915808602180254;True;True;0.3515625;0.6666208791208793;175.0
EMB48;D05;0.95;0.95;1;1376;4.733145720561525e-05;6.948949085806505e-05;0.2508403768610422;-0.591796875;103;1.8670734940434386;True;True;0.591796875;0.7504120879120878;14.0
EMB48;D05;0.95;0.95;2;1929;3.9231832642757387e-10;4.997794332316486e-09;0.615334212158809;0.91015625;161;1.523722390880077;True;True;0.91015625;0.9469780219780218;553.0
EMB48;D05;0.95;0.95;3;405;2.7407301401734218e-11;1.0095774247855356e-09;0.6992555831265509;-0.96875;0;1.3733850127448308;True;True;0.96875;0.9469780219780218;306.0
EMB48;D05;0.95;0.95;4;1362;1.1832237171156026e-09;1.1780542931087869e-08;0.5805937887717122;-0.884765625;100;1.3698515099755062;True;True;0.884765625;0.8455586080586078;14.0
EMB48;D05;0.95;0.95;5;711;0.0454305602349821;0.0499882398293715;0.0484287763647642;0.291015625;33;1.3692902271466352;True;True;0.291015625;0.6772893772893772;306.0
EMB48;D06;0.8;0.8;1;748;6.211923275036763e-12;6.328882578377402e-11;0.7461538461538462;-1.0;36;1.5124730943721272;True;True;1.0;0.7579670329670328;15.0
EMB48;D06;0.8;0.8;2;2271;0.0001229511388042;0.0001513642170993;0.2217237903225806;0.55859375;189;1.3789784246154595;True;True;0.55859375;0.7994505494505497;408.0
EMB48;D06;0.8;0.8;3;1830;9.865565189658762e-05;0.0001221876461593;0.2284235421836228;0.56640625;144;1.145496821954661;True;True;0.56640625;0.7579670329670328;33.0
EMB48;D06;0.8;0.8;4;733;5.013420107171905e-05;6.289005895907997e-05;0.2490811104218362;-0.58984375;34;1.1103681438443738;True;True;0.58984375;0.7292124542124538;15.0
EMB48;D06;0.8;0.8;5;1863;7.764614768676971e-07;1.2549428597759237e-06;0.3776674937965261;0.71875;148;1.0155206580796567;True;True;0.71875;0.7994505494505497;33.0
EMB48;D06;0.9;0.9;1;745;6.211923275036763e-12;6.328882578377402e-11;0.7461538461538462;-1.0;38;1.5351973917706603;True;True;1.0;0.8744963369963374;339.0
EMB48;D06;0.9;0.9;2;1928;1.3122092862393549e-11;6.796316277972011e-11;0.7225186104218363;0.984375;159;1.482914940609495;True;True;0.984375;0.8996794871794874;97.0
EMB48;D06;0.9;0.9;3;2271;0.0001229511388042;0.0001513642170993;0.2217237903225806;0.55859375;193;1.3761940627693632;True;True;0.55859375;0.7604853479853476;343.0
EMB48;D06;0.9;0.9;4;406;6.211923275036763e-12;6.328882578377402e-11;0.7461538461538462;-1.0;0;1.330422809168898;True;True;1.0;0.8996794871794874;339.0
EMB48;D06;0.9;0.9;5;1831;3.3876888488163136e-06;4.9523519807001135e-06;0.3319905397022332;0.67578125;149;1.2863496242554326;True;True;0.67578125;0.822069597069597;97.0
EMB48;D06;0.95;0.95;1;742;6.824833029737679e-12;6.328882578377402e-11;0.7431790865384615;-0.998046875;41;1.5577005373782846;True;True;0.998046875;0.8636904761904762;336.0
EMB48;D06;0.95;0.95;2;1928;1.3122092862393549e-11;6.796316277972011e-11;0.7225186104218363;0.984375;166;1.5060651350276815;True;True;0.984375;0.8996794871794874;343.0
EMB48;D06;0.95;0.95;3;2271;0.0001229511388042;0.0001513642170993;0.2217237903225806;0.55859375;200;1.3801796307669028;True;True;0.55859375;0.7091575091575091;343.0
EMB48;D06;0.95;0.95;4;406;6.211923275036763e-12;6.328882578377402e-11;0.7461538461538462;-1.0;0;1.3529614908185545;True;True;1.0;0.9011446886446889;336.0
EMB48;D06;0.95;0.95;5;1505;9.926307224638545e-12;6.402156011865929e-11;0.7313382056451614;0.990234375;121;1.2615029297887008;True;True;0.990234375;0.9011446886446889;423.0
EMB48;D09;0.8;0.8;1;721;1.1832237171156026e-09;1.3559556900098416e-07;0.5805937887717122;0.884765625;32;2.48932307170173;True;True;0.884765625;0.6743131868131866;299.0
EMB48;D09;0.8;0.8;2;1376;0.0004811081761588;0.0017464652554015;0.1804435483870967;-0.5078125;98;1.9124436341149993;True;True;0.5078125;0.6991300366300366;26.0
EMB48;D09;0.8;0.8;3;1350;9.093644292926818e-09;2.486808592639054e-07;0.5165477667493796;-0.8359375;95;1.701122812308758;True;True;0.8359375;0.717032967032967;26.0
EMB48;D09;0.8;0.8;4;1938;1.9497641198802688e-09;1.3559556900098416e-07;0.5648912453473945;0.873046875;154;1.5004102006315794;True;True;0.873046875;0.7902472527472526;562.0
EMB48;D09;0.8;0.8;5;422;3.980697881772413e-08;7.355325545509207e-07;0.4703037763647643;-0.798828125;2;1.16434284516305;True;True;0.798828125;0.7902472527472526;299.0
EMB48;D09;0.9;0.9;1;721;1.1832237171156026e-09;1.3559556900098416e-07;0.5805937887717122;0.884765625;33;2.3868939416837933;True;True;0.884765625;0.8090659340659341;12.0
EMB48;D09;0.9;0.9;2;733;0.014535816975187;0.0205040994608725;0.0801915322580645;0.35546875;35;1.8752779694901385;True;True;0.35546875;0.8090659340659341;12.0
EMB48;D09;0.9;0.9;3;1375;0.0002467468166146;0.0010182650319447;0.2005922379032258;-0.533203125;100;1.8286551819302186;True;True;0.533203125;0.8793956043956047;20.0
EMB48;D09;0.9;0.9;4;1355;5.8094165087978004e-08;1.036096805177764e-06;0.4584832506203474;-0.7890625;98;1.7183118330315321;True;True;0.7890625;0.8793956043956047;20.0
EMB48;D09;0.9;0.9;5;1938;1.9497641198802688e-09;1.3559556900098416e-07;0.5648912453473945;0.873046875;157;1.4681094492549176;True;True;0.873046875;0.48777472527472526;563.0
EMB48;D09;0.95;0.95;1;721;1.1832237171156026e-09;1.3559556900098416e-07;0.5805937887717122;0.884765625;34;2.2862707882944537;True;True;0.884765625;0.9203754578754578;10.0
EMB48;D09;0.95;0.95;2;705;3.5408484053770364e-05;0.0001911126336691;0.2597239454094293;0.6015625;32;2.081200997999824;True;True;0.6015625;0.9203754578754578;16.0
EMB48;D09;0.95;0.95;3;731;0.0003370135191116;0.0013191120757596;0.1911707118486352;0.521484375;36;1.9425226308203454;True;True;0.521484375;0.9170329670329672;10.0
EMB48;D09;0.95;0.95;4;1381;0.0027511562101905;0.0049280536131885;0.1284768532878412;-0.435546875;105;1.7582933004668349;True;True;0.435546875;0.871611721611722;15.0
EMB48;D09;0.95;0.95;5;1366;3.148956441844384e-05;0.0001755029799517;0.2633180831265508;-0.60546875;103;1.6794378460186952;True;True;0.60546875;0.859157509157509;15.0
EMB48;D10;0.8;0.8;1;1339;1.7336796639612595e-05;0.0001777888495392;0.2816377171215881;-0.625;93;1.9163585933334646;True;True;0.625;0.5527930402930404;260.0
EMB48;D10;0.8;0.8;2;714;6.211923275036763e-12;6.066978398619239e-10;0.7461538461538462;1.0;31;1.7554166161452769;True;True;1.0;0.5722069597069597;312.0
EMB48;D10;0.8;0.8;3;402;7.054576857787515e-05;0.000524236852729;0.2386476426799007;-0.578125;0;1.637727619763201;True;True;0.578125;0.7530219780219782;312.0
EMB48;D10;0.8;0.8;4;1949;1.535428098057167e-05;0.0001606715831181;0.2853714330024814;0.62890625;155;1.4854726431582264;True;True;0.62890625;0.7530219780219782;350.0
EMB48;D10;0.8;0.8;5;1599;0.0038913442582605;0.0093675435137235;0.1182876473325062;-0.419921875;119;1.2610514814049105;True;True;0.419921875;0.5722069597069597;260.0
EMB48;D10;0.9;0.9;1;1340;4.989414742836833e-06;6.091243831879968e-05;0.3200217121588089;-0.6640625;94;1.9100060656209406;True;True;0.6640625;0.7504120879120881;13.0
EMB48;D10;0.9;0.9;2;718;6.211923275036763e-12;6.066978398619239e-10;0.7461538461538462;1.0;32;1.7545514731661347;True;True;1.0;0.8654761904761902;316.0
EMB48;D10;0.9;0.9;3;1353;2.282238385490765e-11;1.462772165200487e-09;0.7050364454094293;-0.97265625;96;1.676269647098759;True;True;0.97265625;0.8654761904761902;13.0
EMB48;D10;0.9;0.9;4;402;7.054576857787515e-05;0.000524236852729;0.2386476426799007;-0.578125;0;1.6217162157932083;True;True;0.578125;0.7530219780219782;316.0
EMB48;D10;0.9;0.9;5;1949;1.535428098057167e-05;0.0001606715831181;0.2853714330024814;0.62890625;157;1.474246904887384;True;True;0.62890625;0.7530219780219782;596.0
EMB48;D10;0.95;0.95;1;1341;1.532724507941394e-06;2.641695769569579e-05;0.3565562965260546;-0.69921875;96;1.8537280231293207;True;True;0.69921875;0.8133241758241758;10.0
EMB48;D10;0.95;0.95;2;721;6.211923275036763e-12;6.066978398619239e-10;0.7461538461538462;1.0;33;1.700113315016288;True;True;1.0;0.847344322344322;319.0
EMB48;D10;0.95;0.95;3;1351;5.1727067837186485e-11;2.947006003724152e-09;0.6792057614764269;-0.955078125;98;1.69615163637114;True;True;0.955078125;0.847344322344322;10.0
EMB48;D10;0.95;0.95;4;402;7.054576857787515e-05;0.000524236852729;0.2386476426799007;-0.578125;0;1.5992114139268876;True;True;0.578125;0.7785256410256413;319.0
