seed;fold;dia;classe_real_nirrig;classe_predita_nirrig;score_plsda
42;3;D06;0;0;0.029878640881345064
42;3;D06;1;1;0.7331495832818017
42;3;D06;1;1;0.7476566114992022
42;3;D06;1;1;0.7493260703299571
42;3;D06;1;1;0.9708313120896925
42;3;D06;1;1;0.9555025568108306
42;3;D06;0;0;-0.10830083311573113
42;3;D06;1;1;1.2939617963484973
42;3;D09;1;1;0.8475964328560321
42;3;D09;1;1;0.8673234439489623
42;3;D09;0;1;0.6724162957421465
42;3;D09;0;1;0.6646631559316641
42;3;D09;1;1;0.7227435755928397
42;3;D09;1;1;0.6088246001162316
42;3;D09;1;1;0.5300053991853857
42;3;D09;0;0;0.040388723540188576
42;3;D09;1;1;0.6664182596660959
42;3;D09;1;1;0.7077833238176049
42;3;D09;1;1;0.713871315229092
42;3;D09;1;1;0.728750389218722
42;3;D09;1;1;0.8048719031564392
42;3;D10;0;0;0.439780278433436
42;3;D10;0;1;0.5511538068691447
42;3;D10;1;1;0.5679413006076074
42;3;D10;1;1;0.5668826712344788
42;3;D10;1;1;0.564660376420314
42;3;D10;0;1;0.6004264313987963
42;3;D10;0;0;0.09301006825097202
42;3;D10;0;0;0.06554267119168572
42;3;D10;0;0;0.034701029425462326
42;3;D10;1;0;0.4536673529777002
42;3;D10;1;1;0.6499241164131773
42;3;D10;0;0;0.04825896024814458
42;3;D10;0;1;0.5035121136211534
42;3;D10;1;0;0.3287742299993801
42;3;D10;1;0;0.2346762158288172
42;3;D10;1;0;0.48743195829110547
42;3;D10;1;0;0.48271411234087147
42;3;D10;1;1;0.5412653142802578
42;4;D02;0;0;0.3722369473277556
42;4;D02;1;1;0.5400000265606187
42;4;D02;1;1;0.6284606943041668
42;4;D02;1;1;0.6465252872700078
42;4;D02;0;0;0.48228655611122695
42;4;D02;0;0;0.4972649936975439
42;4;D02;0;0;0.4956236027209271
42;4;D02;1;0;0.44427920998500453
42;4;D02;0;0;0.4724085995554333
42;4;D02;0;0;0.46669619097132736
42;4;D02;0;1;0.5808619797640443
42;4;D02;0;1;0.5260123271072733
42;4;D02;1;1;0.6289107981784341
42;4;D02;1;1;0.6376386903106596
42;4;D03;0;1;0.519569780344551
42;4;D03;0;1;0.5388091841479417
42;4;D03;1;1;1.2593540953854783
42;4;D03;1;1;1.1570010367684236
42;4;D03;0;1;0.6488886280310818
42;4;D03;0;1;0.6391998718524614
42;4;D03;1;1;0.711594939586604
42;4;D03;1;1;0.9188605015133471
42;4;D03;1;1;0.7359911935667012
42;4;D03;0;0;0.26951686520931817
42;4;D03;0;0;0.2524552211516935
42;4;D03;0;0;0.1489519753822816
42;4;D03;0;0;0.13318669961396273
42;4;D03;1;1;0.9128635705800452
42;4;D03;1;1;0.766032219043151
42;4;D04;0;0;0.2859128953363279
42;4;D04;1;1;0.5821735895256824
42;4;D04;0;1;0.5132635770572537
42;4;D04;1;1;0.5201612221772929
42;4;D04;1;0;0.4863628438692691
42;4;D04;1;0;0.4862963887411435
42;4;D04;0;1;0.6447303666281058
42;4;D04;0;0;0.227610208283211
42;4;D04;0;0;0.22990349593225134
42;4;D04;1;1;0.5618611889174232
42;4;D04;1;1;0.7117049695480396
42;4;D04;0;0;0.19901057963233043
42;4;D04;1;0;0.4671272036631161
42;4;D04;1;1;0.6196362311779289
42;4;D05;0;0;-0.5449677866202045
42;4;D05;1;1;0.6681965717703486
42;4;D05;0;1;0.6234244364912568
42;4;D05;0;0;0.2108503752036578
42;4;D05;1;1;1.0022917842830743
42;4;D05;1;1;0.759011384117807
42;4;D05;1;1;0.7900574127927535
42;4;D05;0;1;0.6498464580221033
42;4;D05;0;0;0.04842315440314615
42;4;D05;1;1;1.05298973803294
42;4;D05;0;0;-0.07427787432530775
42;4;D06;0;0;0.01742950394421605
42;4;D06;0;0;-0.046361024755942504
42;4;D06;0;0;0.17736015374612601
42;4;D06;0;0;0.1295215518177999
42;4;D06;1;1;0.9205261829123812
42;4;D06;0;0;0.08797600200315703
42;4;D06;0;0;0.11923824489786966
42;4;D06;1;1;0.7602018550263884
42;4;D06;1;1;0.9998265660150392
42;4;D06;1;1;1.0172284811385925
42;4;D06;0;0;0.13426684967378827
42;4;D06;0;0;0.10692697133883727
42;4;D06;0;0;0.08727502093722483
42;4;D06;1;1;1.2594863336396216
42;4;D06;1;1;0.9391798433306979
42;4;D06;1;1;0.9736145432321206
42;4;D09;0;1;0.6634258475759851
42;4;D09;0;1;0.665423010127055
42;4;D09;1;1;0.8599121036145636
42;4;D09;1;1;0.8611701355823597
42;4;D09;1;1;1.0818344892987461
42;4;D09;1;1;1.1021599098368338
42;4;D09;1;1;1.1103848120191224
42;4;D09;0;1;0.6901375450291551
42;4;D09;1;1;0.7478476926889559
42;4;D09;1;1;0.7237314732723132
42;4;D09;1;1;0.6180288975218164
42;4;D09;1;1;0.5804799269057122
42;4;D09;0;0;0.042989407509454736
42;4;D09;0;0;0.07112822565320814
42;4;D09;0;0;0.4365421318585243
42;4;D09;1;1;0.6861898924177148
42;4;D09;1;1;0.6006887401324698
42;4;D09;1;1;0.591007751028179
42;4;D09;1;1;0.6044969711202322
42;4;D09;0;0;0.09204770721922173
42;4;D09;0;0;0.08931766521103873
42;4;D09;0;0;0.08284251287502054
42;4;D09;0;0;0.19048985720752926
42;4;D09;1;1;0.7670952859908791
42;4;D10;0;0;0.42546976123201863
42;4;D10;0;1;0.5665694722877397
42;4;D10;0;1;0.5626519280608048
42;4;D10;1;1;0.5786013704200462
42;4;D10;0;1;0.595206081586398
42;4;D10;1;0;0.3934243036317838
42;4;D10;1;0;0.3991830436881827
42;4;D10;0;0;0.03795544943772389
42;4;D10;0;1;0.5295701566162924
42;4;D10;0;0;0.4881829057339876
42;4;D10;1;0;0.10455921142811953
42;4;D10;1;1;0.5747948293539467
42;4;D10;1;1;0.5778070372423034
42;4;D10;1;1;0.5763910967874064
42;4;D10;0;1;0.5207264055674331
42;4;D10;0;0;0.14832562714379344
42;4;D10;1;0;0.48686791047807776
42;4;D10;1;1;0.5548555580028353
43;1;D02;0;0;0.37843242451195425
43;1;D02;0;0;0.37116425986335355
43;1;D02;0;0;0.3696636802914907
43;1;D02;0;0;0.48243471133239063
43;1;D02;0;0;0.482850983018366
43;1;D02;1;0;0.48209032673727414
43;1;D02;1;0;0.46313599257743393
43;1;D02;0;0;0.46832552512431586
43;1;D02;0;0;0.4446017407166893
43;1;D02;0;0;0.4501599754545881
43;1;D02;0;0;0.44355025575430707
43;1;D02;1;1;0.5304276652589752
43;1;D02;1;1;0.6831325530325723
43;1;D02;0;1;0.5720323512801855
43;1;D02;0;1;0.5102654361033012
43;1;D02;1;1;0.9500514179575746
43;1;D03;1;1;1.281675011942209
43;1;D03;1;1;1.1208754277546826
43;1;D03;1;1;1.1420937264216322
43;1;D03;0;1;0.6352436183814529
43;1;D03;0;1;0.6962727492708431
43;1;D03;1;1;0.6949704721912917
43;1;D03;1;1;0.9031347322645843
43;1;D03;0;0;0.20971854718708138
43;1;D03;0;1;0.6395410044603154
43;1;D03;0;1;0.6299975607746728
43;1;D03;1;1;0.9107322873604294
43;1;D03;1;1;0.7549326563687967
43;1;D04;0;0;0.27517986178203924
43;1;D04;0;0;0.04574140609424282
43;1;D04;0;0;0.04601352561465977
43;1;D04;1;1;0.5656316498547797
43;1;D04;0;1;0.5096908973215535
43;1;D04;1;1;0.5123148093920544
43;1;D04;1;0;0.4985949401603253
43;1;D04;0;1;0.6483373911614538
43;1;D04;0;0;0.2356547992049649
43;1;D04;0;0;0.21211897793144974
43;1;D04;0;0;0.17335794082906064
43;1;D04;1;1;0.5422149989206676
43;1;D04;1;1;0.5403239027737413
43;1;D04;1;1;0.6633435063328452
43;1;D04;1;1;0.6792812904459027
43;1;D04;1;1;0.6775115746582262
43;1;D04;0;0;0.05472617962782966
43;1;D04;0;0;-0.07786930317091656
43;1;D04;0;0;-0.1278973577149375
43;1;D04;1;0;0.47123848358972353
43;1;D04;1;0;0.4389327386488778
43;1;D05;1;1;0.6648523228631824
43;1;D05;1;1;0.6776749012895327
43;1;D05;1;1;0.6394778097111035
43;1;D05;1;1;0.6485363577698966
43;1;D05;1;1;0.9570621197958271
43;1;D05;1;1;0.7663463413161952
43;1;D05;0;1;0.6690024701895755
43;1;D05;1;1;0.9797349826072119
43;1;D05;1;1;0.7375026875954617
43;1;D05;0;0;0.20085151871345275
43;1;D05;0;0;0.17054671816174904
43;1;D05;1;1;0.8809239896311885
43;1;D06;0;0;-0.004512575695529986
43;1;D06;0;0;0.19228549927258154
43;1;D06;0;0;0.17104954077114726
43;1;D06;0;0;0.1434612350485438
43;1;D06;0;0;0.12289729862236698
43;1;D06;0;0;-0.15324437296849724
43;1;D06;1;1;0.7071981699845676
43;1;D06;0;0;0.15210568709415256
43;1;D06;0;0;0.053002102407932294
43;1;D06;1;1;0.7405868456896795
43;1;D06;1;1;0.7429767758501327
43;1;D06;1;1;0.9622823853678981
43;1;D06;0;0;-0.021391106580304298
43;1;D06;0;0;-0.05519496885533082
43;1;D06;0;0;0.09212571473528064
43;1;D06;1;1;1.2512525505875933
43;1;D06;1;1;1.2926240451275544
43;1;D06;1;1;0.9591298732603581
43;1;D09;0;0;0.34059378890289915
43;1;D09;0;1;0.6700394023079749
43;1;D09;0;1;0.6702711094802214
43;1;D09;1;1;0.8570182149658045
43;1;D09;1;1;0.8448187100980166
43;1;D09;1;1;1.0794098352679498
43;1;D09;1;1;0.7262758177308721
43;1;D09;1;1;0.7429496382080221
43;1;D09;1;1;0.6133650247691248
43;1;D09;0;0;0.08870628750914966
43;1;D09;0;0;0.09162464374731316
43;1;D09;1;1;0.5964488211720674
43;1;D09;1;1;0.6069528071620423
43;1;D09;1;1;0.5859917604984035
43;1;D09;0;0;0.09792381022066171
43;1;D09;0;0;0.06995256716073578
43;1;D09;1;1;0.717632729203965
43;1;D10;0;0;0.4616941063454687
43;1;D10;0;0;0.4502660640746271
43;1;D10;1;1;0.5693732464831639
43;1;D10;1;1;0.5776523190297822
43;1;D10;1;1;0.5749810496558354
43;1;D10;0;1;0.592258434337056
43;1;D10;1;0;0.43935632384857615
43;1;D10;0;0;0.07762518070322522
43;1;D10;1;0;0.3440130761134563
43;1;D10;1;0;0.25212875872850127
43;1;D10;1;1;0.5957019528139033
43;1;D10;0;1;0.5400665295665559
43;1;D10;0;1;0.5291581961413602
43;1;D10;0;0;0.2158349219311123
43;1;D10;0;0;0.16574410275703666
43;1;D10;1;0;0.4965066316716228
43;2;D02;1;1;0.5220436193479371
43;2;D02;1;1;0.5480917617849749
43;2;D02;1;1;0.6395088053383381
43;2;D02;1;0;0.49581539302495664
43;2;D02;1;0;0.45120700568326677
43;2;D02;1;0;0.4514472088349003
43;2;D02;0;0;0.47923404378304285
43;2;D02;0;0;0.45799348956942365
43;2;D02;0;1;0.5845553345670649
43;2;D02;0;1;0.5770884569557494
43;2;D02;1;1;0.6120996956261622
43;2;D02;1;1;0.6213955261887474
43;2;D02;1;1;0.928703289513666
43;2;D02;1;1;0.9870072545031027
43;2;D03;0;1;0.5487399570232044
43;2;D03;0;1;0.5308904244509228
43;2;D03;0;1;0.5390523662222477
43;2;D03;1;1;1.2669876362688215
43;2;D03;1;1;1.2752985723896728
43;2;D03;0;1;0.6537476289634684
43;2;D03;0;1;0.6382933261099576
43;2;D03;0;1;0.6659279634175251
43;2;D03;0;1;0.7136754527305603
43;2;D03;1;1;0.9656157141324583
43;2;D03;0;0;0.29459923799481735
43;2;D03;0;0;0.252573452009468
43;2;D03;0;1;0.666233504688005
43;2;D03;1;1;0.8335183721779568
43;2;D03;0;0;0.27583504242613593
43;2;D03;0;0;0.26996301572035253
43;2;D03;0;0;0.12735577029161216
43;2;D03;1;1;0.9140243225552013
43;2;D03;1;1;0.9379995908353043
43;2;D03;1;1;0.7815737600821446
43;2;D04;0;0;0.29050698852689166
43;2;D04;0;0;0.2820006397061414
43;2;D04;0;0;0.04219370108780224
43;2;D04;1;1;0.5560549697034384
43;2;D04;1;1;0.555306547706688
43;2;D04;1;1;0.5983198993650525
43;2;D04;0;1;0.5187006740818926
43;2;D04;0;1;0.5163321447461182
43;2;D04;0;0;0.08572888357879838
43;2;D04;1;1;0.5191612164703856
43;2;D04;1;1;0.5320319013850717
43;2;D04;0;1;0.6588971235649991
43;2;D04;1;1;0.5500518259267277
43;2;D04;1;1;0.7103072030800225
43;2;D04;0;0;0.19443277861889807
43;2;D04;0;0;0.1380124708472022
43;2;D04;1;0;0.456653467457669
43;2;D04;1;1;0.6214246583680716
43;2;D05;0;0;-0.559687330130836
43;2;D05;1;1;0.6799717378960312
43;2;D05;0;1;0.6570305089247479
43;2;D05;0;1;0.6370537790013513
43;2;D05;0;0;0.20018289962962044
43;2;D05;0;0;0.18154731046138883
43;2;D05;0;0;0.15080056098497618
43;2;D05;1;1;1.0065490376027375
43;2;D05;1;1;0.7802436189076393
43;2;D05;0;1;0.6517203349281271
43;2;D05;1;1;1.0718155020986913
43;2;D05;0;0;-0.08935365548907237
43;2;D05;1;1;0.851971720513219
43;2;D06;1;1;0.9156665223846296
43;2;D06;1;1;0.771716492137413
43;2;D06;1;1;0.7824231530960056
43;2;D06;0;0;-0.09635680758707643
43;2;D06;0;0;-0.1406590428425638
43;2;D06;1;1;0.6978327460996563
43;2;D06;1;1;0.9067420626459624
43;2;D06;1;1;0.9519971906905218
43;2;D06;1;1;0.9732319880163498
43;2;D06;0;0;0.06805533321318413
43;2;D06;0;0;0.12272754375519251
43;2;D06;1;1;0.7593356098598876
43;2;D06;0;0;-0.10453837047340964
43;2;D09;0;0;0.30281062807779263
43;2;D09;0;1;0.6634718108174377
43;2;D09;1;1;1.1029454158962322
43;2;D09;1;1;1.1137326509526462
43;2;D09;0;0;0.19325565657762206
43;2;D09;1;1;0.7547672467887381
43;2;D09;1;1;0.5838198664687683
43;2;D09;0;0;0.044432179467396304
43;2;D09;0;0;0.4336056213417648
43;2;D09;0;0;0.43014775713786724
43;2;D09;0;0;0.17596860659983338
43;2;D09;0;0;0.10870912506034419
43;2;D09;1;1;0.7396128076584327
43;2;D09;1;1;0.7979161653073351
43;2;D09;1;1;0.8164863535483458
43;2;D10;0;1;0.5636184505739835
43;2;D10;1;1;0.5832299077109373
43;2;D10;1;1;0.5815487361898168
43;2;D10;0;1;0.5895964623981562
43;2;D10;0;1;0.6182162334170721
43;2;D10;1;1;0.6371026237765819
43;2;D10;1;1;0.6521169750012002
43;2;D10;1;1;0.6603776865939758
43;2;D10;0;0;0.03543870104621266
43;2;D10;0;1;0.5657750737950895
43;2;D10;0;1;0.5122632527467312
43;2;D10;1;0;0.16265334730569836
43;2;D10;1;0;0.10864146198693375
43;2;D10;1;1;0.5871680496487501
43;2;D10;0;1;0.5284027786071881
43;2;D10;0;0;0.13133686133581968
43;2;D10;0;0;0.09338636414900547
43;2;D10;1;1;0.5052582498818893
43;2;D10;1;0;0.495414856853711
43;3;D02;0;0;0.4472304750212458
43;3;D02;0;0;0.35483691604938916
43;3;D02;1;1;0.5146193823429925
43;3;D02;1;1;0.6231113121735337
43;3;D02;0;0;0.4817801562237296
43;3;D02;0;0;0.4760118692956313
43;3;D02;0;0;0.48168746325981104
43;3;D02;0;0;0.47902759976065296
43;3;D02;1;0;0.43518108388170473
43;3;D02;0;0;0.46357348064658527
43;3;D02;1;1;0.5374698587455539
43;3;D02;1;1;0.6805462303647121
43;3;D02;1;1;0.7151627055734965
43;3;D02;1;1;0.7205729341691678
43;3;D02;0;1;0.5849588994200756
43;3;D02;0;1;0.5054475605653792
43;3;D02;0;1;0.5137803327403665
43;3;D03;0;1;0.5086714960013055
43;3;D03;0;1;0.5091895694746174
43;3;D03;1;1;1.0713607988005542
43;3;D03;1;1;1.1563844603003108
43;3;D03;0;1;0.6141214688073308
43;3;D03;0;1;0.6606805450261755
43;3;D03;1;1;0.6663784302452646
