seed;fold;banda_nm;vip
42;1;405;1.226434159955332
42;1;415;1.211939014995935
42;1;425;1.1709695099575574
42;1;435;1.1565155806222274
42;1;445;1.1468843575298677
42;1;455;1.1282319396692546
42;1;465;1.1069498691204311
42;1;475;1.0930081827704596
42;1;485;1.0722543880700972
42;1;495;1.0481577676180556
42;1;505;1.0015916476220443
42;1;515;0.8973740765381125
42;1;525;0.9124962370284482
42;1;535;1.1670379248818499
42;1;545;1.323003467959701
42;1;555;1.391315051232697
42;1;565;1.2000570512176605
42;1;575;0.9672008704028768
42;1;585;0.8922935058459771
42;1;595;0.8755537629565581
42;1;605;0.8708078828921826
42;1;615;0.878837833888672
42;1;625;0.8880340196784665
42;1;635;0.8935602385575547
42;1;645;0.9274794218414518
42;1;655;0.9509638865821205
42;1;665;0.9744471330824175
42;1;675;1.0065246140870816
42;1;685;1.0349152901485308
42;1;693;0.8921465184654672
42;1;699;1.2306603597990573
42;1;703;1.79179602934394
42;1;710;1.8436760660392306
42;1;720;1.7941613600787003
42;1;730;1.6897402801883967
42;1;738;1.1795167375387952
42;1;747;0.7299044569111797
42;1;757;0.8440863394889175
42;1;767;0.8787339506313664
42;1;777;0.8783028915027941
42;1;787;0.8787321139483153
42;1;797;0.8803825342446424
42;1;807;0.8797008807787494
42;1;817;0.8796486128660693
42;1;827;0.8762610192827599
42;1;837;0.8707123278341525
42;1;847;0.8663252711653511
42;1;857;0.8626415993630416
42;1;867;0.8607527834495479
42;1;877;0.8604593580992203
42;1;887;0.8606827444170504
42;1;897;0.8604316958845899
42;1;907;0.8613749183590127
42;1;917;0.8612000130264668
42;1;927;0.8613330360425523
42;1;937;0.8617216385356775
42;1;947;0.860285947007838
42;1;957;0.8614567431971142
42;1;967;0.8619240343156218
42;1;977;0.8628589791142989
42;1;987;0.8653629886048719
42;1;997;0.8692463334452031
42;1;1007;0.8660467124296884
42;1;1017;0.8709276378531764
42;1;1027;0.8710309365771272
42;1;1037;0.869989641027215
42;1;1047;0.8673726228985882
42;1;1057;0.8679751963146508
42;1;1067;0.8681271437496518
42;1;1077;0.8670778261166553
42;1;1087;0.8651495019528612
42;1;1097;0.8611069491959444
42;1;1107;0.8621970017950171
42;1;1117;0.8668083391170791
42;1;1127;0.8756391871453185
42;1;1137;0.9011156948295833
42;1;1147;0.9458052525265599
42;1;1157;0.9773722254229399
42;1;1167;0.9789694803328747
42;1;1177;0.964268629131035
42;1;1187;0.952772550685184
42;1;1197;0.9442783680325546
42;1;1207;0.9444086734343247
42;1;1217;0.9538642148658313
42;1;1227;0.950325454887268
42;1;1237;0.950937583604873
42;1;1247;0.9508633040557904
42;1;1257;0.9565333785825056
42;1;1267;0.9595823411757282
42;1;1277;0.9704216806748762
42;1;1287;0.9835523009255474
42;1;1297;0.9970623422958361
42;1;1307;1.010528553075848
42;1;1317;1.03381643179826
42;1;1327;1.1250144901116497
42;1;1337;1.308999555181848
42;1;1347;1.5617520389673956
42;1;1357;1.7399120756959234
42;1;1367;1.8185509497924832
42;1;1377;1.808567378443231
42;1;1387;1.6039785233172992
42;1;1397;1.3988963652989663
42;1;1407;1.2617282928786255
42;1;1417;1.104903516097568
42;1;1427;0.9295789954115418
42;1;1437;0.8322481239000988
42;1;1447;0.8209016351772184
42;1;1457;0.834000728517619
42;1;1467;0.8559090564076256
42;1;1477;0.8812660907212324
42;1;1487;0.900920022920941
42;1;1497;0.9147866004637784
42;1;1507;0.9239603203187644
42;1;1517;0.92816447247564
42;1;1527;0.9255173158196103
42;1;1537;0.9228292877819353
42;1;1547;0.912485112632386
42;1;1557;0.9012016144640902
42;1;1567;0.8867348453472816
42;1;1577;0.868426658792297
42;1;1587;0.8448348529183924
42;1;1597;0.8090876654497862
42;1;1607;0.7772823317484175
42;1;1617;0.75284273508479
42;1;1627;0.7348298814202437
42;1;1637;0.7185510963864954
42;1;1647;0.7198326824369861
42;1;1657;0.724264252579649
42;1;1667;0.7480449448428071
42;1;1677;0.7533422544390038
42;1;1687;0.7428948825945384
42;1;1697;0.7355922951132259
42;1;1707;0.7457429254568307
42;1;1717;0.7748527443298697
42;1;1727;0.7958995727155874
42;1;1737;0.8083976005961682
42;1;1747;0.8251090392102862
42;1;1757;0.8672717043396768
42;1;1767;0.9065304288679126
42;1;1777;0.940283667511004
42;1;1787;0.9857539800242324
42;1;1797;1.0610173485354804
42;1;1807;1.1357670576287333
