posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini;p_valor;q_fdr;epsilon2;delta_cliff;significativa;abs_delta_cliff
1;1783;0.04166666666666667;0.060739082237971885;0.005307501048637673;0.0013951013683914;0.0070303511217958;0.1485848325062034;-0.46484375;True;0.46484375
2;1943;0.041666666666666664;0.07216878364870323;0.0187111580271335;0.000137117000352;0.0057568326799681;0.2184088089330025;0.5546875;True;0.5546875
3;1743;0.036458333333333336;0.06314768569261532;0.006445301606591932;0.0013315590671429;0.0070303511217958;0.1499718905086849;-0.466796875;True;0.466796875
4;1903;0.03125;0.0429490169335173;0.03470182537421052;0.0440018610391889;0.0645088041396543;0.0492982320099255;0.29296875;False;0.29296875
5;1733;0.03125;0.06669921080659218;0.016648036345387394;0.0006172382545422;0.0061753934637368;0.1729557614764268;-0.498046875;True;0.498046875
6;1823;0.026041666666666668;0.05776321097088238;0.031016814387048293;0.0003370135191116;0.0057568326799681;0.1911707118486352;-0.521484375;True;0.521484375
7;1833;0.020833333333333332;0.09081039465709735;0.014420146558641992;0.0008686652051795;0.0067429513718762;0.1627171215880893;-0.484375;True;0.484375
8;1953;0.020833333333333332;0.03608439182435161;0.012071902026513762;0.0003547759494554;0.0057568326799681;0.1896208126550868;0.51953125;True;0.51953125
9;1793;0.015625;0.027063293868263706;0.006849659560911106;0.0006811155767964;0.0065894719245727;0.1700013570099255;-0.494140625;True;0.494140625
10;555;0.015625;0.017274087449767706;0.0013943355119825712;0.3612181047605188;0.4171499621980992;0.0;0.1328125;False;0.1328125
11;1603;0.010416666666666666;0.018042195912175808;0.017712320804611142;0.0162407194133553;0.0305034024879046;0.0770422999379652;-0.349609375;True;0.349609375
12;2253;0.010416666666666666;0.018042195912175808;0.011804886692244703;0.0021063087413067;0.0084540885096285;0.1363630195409429;-0.447265625;True;0.447265625
13;645;0.010416666666666666;0.018042195912175808;0.010036204875194977;0.0023039757863253;0.0085917351595515;0.1337110344292804;0.443359375;True;0.443359375
14;1573;0.010416666666666666;0.018042195912175808;0.006852144593870272;0.014535816975187;0.0286112865797587;0.0801915322580645;-0.35546875;True;0.35546875
15;1753;0.010416666666666666;0.018042195912175808;0.00448956356736243;0.0013315590671429;0.0070303511217958;0.1499718905086849;-0.466796875;True;0.466796875
16;2423;0.010416666666666666;0.018042195912175808;0.003994189800641414;0.6772330970551881;0.7130416232341842;0.0;0.060546875;False;0.060546875
17;2293;0.010416666666666666;0.018042195912175808;0.0037482684644591976;0.0286240283844173;0.046482883781821;0.06113038926799;-0.318359375;True;0.318359375
18;2333;0.010416666666666666;0.018042195912175808;0.003459119496855346;0.0454305602349821;0.0661776129559293;0.0484287763647642;-0.291015625;False;0.291015625
19;2393;0.010416666666666666;0.018042195912175808;0.003424426450742241;0.3612181047605188;0.4171499621980992;0.0;-0.1328125;False;0.1328125
20;605;0.010416666666666666;0.018042195912175808;0.0032561828975622084;0.0327677521953656;0.0514205506906617;0.0573850418734491;0.310546875;False;0.310546875
21;2323;0.010416666666666666;0.018042195912175808;0.002104655929425154;0.0374147936077087;0.0569693702222795;0.0537327465880893;-0.302734375;False;0.302734375
22;2283;0.010416666666666666;0.018042195912175808;0.002074455407788742;0.030635772004572;0.0487462904432717;0.0592460840570719;-0.314453125;True;0.314453125
23;1193;0.010416666666666666;0.018042195912175808;0.001578721578721579;0.0069577871797186;0.0171932789224132;0.1013521634615384;0.392578125;True;0.392578125
24;1123;0.010416666666666666;0.018042195912175808;0.000569458347236125;0.0004134576132324;0.0057687181274817;0.1850060096153846;0.513671875;True;0.513671875
25;615;0.010416666666666666;0.018042195912175808;0.0;0.0156538458128831;0.0297829663842517;0.0780862282878412;0.3515625;True;0.3515625
26;2013;0.010416666666666666;0.018042195912175808;0.0;0.8298963832086543;0.8489363999805237;0.0;-0.03125;False;0.03125
27;2263;0.010416666666666666;0.018042195912175808;0.0;0.0027511562101905;0.0097454600813487;0.1284768532878412;-0.435546875;True;0.435546875
28;2273;0.010416666666666666;0.018042195912175808;0.0;0.0201846528804058;0.035353307478832;0.0709008607320099;-0.337890625;True;0.337890625
29;2343;0.010416666666666666;0.018042195912175808;0.0;0.0468981580932885;0.0679294648653494;0.0475651364764268;-0.2890625;False;0.2890625
30;1713;0.005208333333333334;0.03719493973199401;0.025789283334939198;0.0004134576132324;0.0057687181274817;0.1850060096153846;-0.513671875;True;0.513671875
31;1853;0.005208333333333333;0.009021097956087904;0.02122816587365245;0.0010520450702098;0.0067429513718762;0.1569944168734491;-0.4765625;True;0.4765625
32;1413;0.005208333333333333;0.009021097956087904;0.01790746545493602;0.0003200858539415;0.0057568326799681;0.1927264267990074;-0.5234375;True;0.5234375
33;1383;0.005208333333333333;0.009021097956087904;0.012862140100702772;0.0006484457665632;0.006363455824025;0.1714756513647642;-0.49609375;True;0.49609375
34;1893;0.005208333333333333;0.009021097956087904;0.010377716785922348;0.527990680581799;0.5825222624385529;0.0;0.091796875;False;0.091796875
35;2413;0.005208333333333333;0.022702598664274338;0.006074868874615872;0.8719942835202923;0.8871330731647418;0.0;-0.0234375;False;0.0234375
36;2303;0.005208333333333333;0.009021097956087904;0.005661710838181427;0.0216734048732715;0.0372920749958725;0.0689002403846154;-0.333984375;True;0.333984375
37;2073;0.005208333333333333;0.009021097956087904;0.005043735937893534;0.1793641497921047;0.2209464692033674;0.0129497518610421;-0.1953125;False;0.1953125
38;1923;0.005208333333333333;0.009021097956087904;0.0030053544224870853;0.0020134213752702;0.0081935064299193;0.1376977357320099;0.44921875;True;0.44921875
39;2243;0.005208333333333333;0.009021097956087904;0.002984659128086466;0.0016782439451431;0.0074990813322193;0.1430947580645161;-0.45703125;True;0.45703125
40;1233;0.005208333333333333;0.009021097956087904;0.0023584790987167896;0.0050117874606931;0.0145186102851437;0.1108900046526054;0.408203125;True;0.408203125
41;1353;0.005208333333333333;0.009021097956087904;0.0021254502480109205;0.0103298859694399;0.0218418516735272;0.0899532800868486;-0.373046875;True;0.373046875
42;1453;0.005208333333333333;0.009021097956087904;0.001765321840101899;0.0046094712250839;0.0140894567550629;0.1133326225186104;-0.412109375;True;0.412109375
43;1933;0.005208333333333333;0.009021097956087904;0.0016376290853832957;0.0006172382545422;0.0061753934637368;0.1729557614764268;0.498046875;True;0.498046875
44;505;0.005208333333333333;0.009021097956087904;0.0010756302521008401;0.3755139894523284;0.4319569222471819;0.0;0.12890625;False;0.12890625
45;1223;0.005208333333333333;0.022702598664274338;0.0;0.0061600249790247;0.0164722441094913;0.1048852357320099;0.3984375;True;0.3984375
46;1513;0.005208333333333333;0.009021097956087902;0.0;0.0162407194133553;0.0305034024879046;0.0770422999379652;-0.349609375;True;0.349609375
47;2183;0.005208333333333333;0.009021097956087904;0.0;0.0066821096327454;0.0169616421494566;0.1025240384615384;-0.39453125;True;0.39453125
48;1723;0.0;0.0;0.02786885856780978;0.0003547759494554;0.0057568326799681;0.1896208126550868;-0.51953125;True;0.51953125
49;1393;0.0;0.0;0.023565128373523116;4.216549447865922e-05;0.0057568326799681;0.2543763570099256;-0.595703125;True;0.595703125
50;1813;0.0;0.0;0.022421710800605562;0.0004134576132324;0.0057687181274817;0.1850060096153846;-0.513671875;True;0.513671875
51;1643;0.0;0.0;0.02240873192147781;0.035025526485191;0.0542168715631146;0.0555472627171216;-0.306640625;False;0.306640625
52;1843;0.0;0.0;0.02184326655671776;0.0009562915090964;0.0067429513718762;0.1598441377171216;-0.48046875;True;0.48046875
53;1863;0.0;0.0;0.01765460633567873;0.0002739553352513;0.0057568326799681;0.197428466191067;-0.529296875;True;0.529296875
54;1663;0.0;0.0;0.017434546886946574;0.0362033618716403;0.0557037473358847;0.0546370967741935;-0.3046875;False;0.3046875
55;1613;0.0;0.0;0.01623063597586823;0.0081654876347691;0.0186082390432349;0.0967228210297766;-0.384765625;True;0.384765625
56;1623;0.0;0.0;0.014824763957664485;0.0099370102292331;0.0211638712151164;0.0910669975186104;-0.375;True;0.375
57;1403;0.0;0.0;0.014817333545593782;0.000116396943443;0.0057568326799681;0.2233900046526054;-0.560546875;True;0.560546875
58;1333;0.0;0.0;0.01442571563180384;0.4440644845151411;0.499877199638065;0.0;0.111328125;False;0.111328125
59;1673;0.0;0.0;0.014124624419341444;0.0187859264625441;0.033417116370059;0.0729247441066997;-0.341796875;True;0.341796875
60;1553;0.0;0.0;0.012932439085986064;0.0316863885397937;0.0501843883359976;0.0583126550868486;-0.3125;False;0.3125
61;1703;0.0;0.0;0.011481641816625202;0.0012706965471169;0.0070247941189674;0.1513647642679901;-0.46875;True;0.46875
62;1683;0.0;0.0;0.010860892578963107;0.0084953304418626;0.018959654772862;0.0955800248138957;-0.3828125;True;0.3828125
63;2203;0.0;0.0;0.010574020342351822;0.0028747004986101;0.0100272291201519;0.1271828473945409;-0.43359375;True;0.43359375
64;1253;0.0;0.0;0.009178446621359202;0.0064162910244277;0.0168715549885913;0.1037017292183622;0.396484375;True;0.396484375
