posicao;banda_nm;importancia_permutacao_media;importancia_permutacao_dp;importancia_gini;p_valor;q_fdr;epsilon2;delta_cliff;significativa;abs_delta_cliff
1;1783;0.04166666666666667;0.060739082237971885;0.005307501048637673;0.0013951013683914;0.0070303511217958;0.1485848325062034;-0.46484375;True;0.46484375
2;1943;0.041666666666666664;0.07216878364870323;0.0187111580271335;0.000137117000352;0.0057568326799681;0.2184088089330025;0.5546875;True;0.5546875
3;1743;0.036458333333333336;0.06314768569261532;0.006445301606591932;0.0013315590671429;0.0070303511217958;0.1499718905086849;-0.466796875;True;0.466796875
4;1903;0.03125;0.0429490169335173;0.03470182537421052;0.0440018610391889;0.0645088041396543;0.0492982320099255;0.29296875;False;0.29296875
5;1733;0.03125;0.06669921080659218;0.016648036345387394;0.0006172382545422;0.0061753934637368;0.1729557614764268;-0.498046875;True;0.498046875
6;1823;0.026041666666666668;0.05776321097088238;0.031016814387048293;0.0003370135191116;0.0057568326799681;0.1911707118486352;-0.521484375;True;0.521484375
7;1833;0.020833333333333332;0.09081039465709735;0.014420146558641992;0.0008686652051795;0.0067429513718762;0.1627171215880893;-0.484375;True;0.484375
8;1953;0.020833333333333332;0.03608439182435161;0.012071902026513762;0.0003547759494554;0.0057568326799681;0.1896208126550868;0.51953125;True;0.51953125
9;1793;0.015625;0.027063293868263706;0.006849659560911106;0.0006811155767964;0.0065894719245727;0.1700013570099255;-0.494140625;True;0.494140625
10;555;0.015625;0.017274087449767706;0.0013943355119825712;0.3612181047605188;0.4171499621980992;0.0;0.1328125;False;0.1328125
